מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
1,תל אביב - יפו,תל ברוך,מבצע קדש 5,82.1,2025,1690000,11193-233-4,דירה בבית,4,20585
4,תל אביב - יפו,תל ברוך,0,356,2024,14700000,6627-804-24,קוטג' דו משפחתי,7,41292
10,תל אביב - יפו,תל ברוך,עמרי 11,416,2024,23242000,6627-234-1,קוטג' חד משפחתי,7,55870
11,תל אביב - יפו,תל ברוך,יעקב זרובבל 10,277,2024,11500000,6627-123-3,דירה בבית,6,41516
15,תל אביב - יפו,תל ברוך,מבצע קדש 19,320,2024,9740000,6625-637-1,דירה בבית,9,30438
16,תל אביב - יפו,תל ברוך,אופיר 32,300,2024,10350000,6625-649-3,קוטג' דו משפחתי,5,34500
17,תל אביב - יפו,תל ברוך,חנה רובינא 6,181,2023,3154000,6625-1298-4,דירת גן,6,17425
25,תל אביב - יפו,תל ברוך,רח' 1326 1,339.91,2023,15154000,6627-735-2,קוטג' דו משפחתי,7,44582
28,תל אביב - יפו,תל ברוך,רומנו 43,134,2022,1597000,6625-1302-1,דירה בבית,5,11918
30,תל אביב - יפו,תל ברוך,0,366,2022,4460000,6627-804-23,קוטג' דו משפחתי,7,12186
31,תל אביב - יפו,תל ברוך,0,293,2022,11420000,6627-804-25,קוטג' חד משפחתי,7,38976
33,תל אביב - יפו,תל ברוך,חיים שורר 10,281,2022,13700000,6627-144-1,דירה בבית,6,48754
35,תל אביב - יפו,תל ברוך,יגאל מוסינזון 32,295,2022,13650000,6625-1290-1,דירה בבית,7,46271
37,תל אביב - יפו,תל ברוך,0,296,2022,11650000,6627-804-22,דירה בבית,7,39358
38,תל אביב - יפו,תל ברוך,מיזאן 35,327,2022,11825000,6792-100-1,דירה בבית,7,36162
39,תל אביב - יפו,תל ברוך,0,296,2022,10700000,6627-804-21,קוטג' דו משפחתי,7,36149
42,תל אביב - יפו,תל ברוך,חנה רובינא 6,120,2022,6700000,6625-1298-3,דירה בבית,4,55833
