מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,דוד בן גוריון 124,56,"2025","2230000",6126-323-13,דירה בבית קומות,3,ראשונה
"2","האש"ל 18","60.7","29/06/2025","2650000","6126-637-6","דירה בבית קומות","3","ראשונה"
3,קריניצי 56,82.73,"2025","2500000",6126-528-4,דירה בבית קומות,3,שניה
4,קריניצי 23,25,"2025","1850000",6126-395-3,דירה בבית קומות,2,קרקע
5,אלכסנדר 6,80.8,"2025","2700000",6126-147-2,דירה בבית קומות,3.5,ראשונה
6,נתן 12,48.6,"2025","2070000",6126-383-1,דירה בבית קומות,2,ראשונה
7,אורה 5,69,"2025","2500000",6126-635-8,דירה בבית קומות,3,קומה ‎3‏
8,ביאליק 32,83.3,"2025","2200000",6126-576-39,דירה בבית קומות,4,שלישית
9,קריניצי 33,111,"2025","1875000",6126-652-4,דירה בבית קומות,4,לא ידוע
10,קריניצי 49,95.6,"2025","2950000",6126-558-12,דירה בבית קומות,4,רביעית
11,קריניצי 12,28,"2025","233000",6126-512-5,חנות,לא ידוע,ראשונה
12,הזיתים 14,82.73,"2025","3775000",6126-528-8,דירה בבית קומות,5,ראשונה
13,נחלת יוסף 5,50,"2025","1800000",6126-474-2,דירה בבית קומות,2,ראשונה
14,קריניצי 51,75,"2025","2765000",6126-293-47,דירה בבית קומות,3,שלישית
15,הזיתים 27,75,"2025","3090000",6126-430-1,דירה בבית קומות,3,שלישית
16,קריניצי 49,89.5,"2025","2490000",6126-558-5,דירה בבית קומות,3.5,שניה
17,דוד בן גוריון 116,71,"2025","2370000",6126-519-10,דירה בבית קומות,3.5,חמישית
18,קריניצי 56,82.73,"2025","2850000",6126-528-3,דירה בבית קומות,3,שניה
19,הזיתים 28,94,"2025","3570000",6126-429-7,דירה בבית קומות,4,שניה
20,קריניצי 33,121,"2025","997000",6126-652-3,דירה בבית קומות,4,עשרים וחמש
"21","הרא"ה 10","48","23/01/2025","2000000","6126-479-85","דירה בבית קומות","2","שלישית"
22,הזיתים 28,94,"2025","3750000",6126-429-8,דירה בבית קומות,4,שלישית
23,הזיתים 28,94,"2025","3740000",6126-429-9,דירה בבית קומות,4,חמישית
24,הגת 18,65.87,"2025","2250000",6126-536-6,דירה בבית קומות,3,ראשונה
25,הזיתים 28,60,"2024","2540000",6126-429-10,דירה בבית קומות,3,ראשונה
26,הזיתים 28,94,"2024","3700000",6126-429-11,דירה בבית קומות,4,רביעית
27,נתן 12,55.8,"2024","2184000",6126-383-10,לא ידוע,2,שניה
28,קלאוזנר 9,72.97,"2024","3025000",6126-595-5,דירה בבית קומות,3.5,שלישית
"29","הרא"ה 34","41","09/12/2024","1050000","6126-455-3","דירה בבית קומות","1","קרקע"
"30","האש"ל 24","114.88","14/11/2024","3800000","6126-169-6","דירה בבית קומות","4","שלישית + גג"
31,הגת 25,62,"2024","800000",6126-497-8,דירה בבית קומות,3,שלישית
32,הזיתים 14,82.73,"2024","2800000",6126-528-7,דירה בבית קומות,3,ראשונה
33,קריניצי 32,54.6,"2024","2095000",6126-542-10,דירה בבית קומות,2,שניה
34,הזיתים 27,75,"2024","3230000",6126-430-2,דירה בבית קומות,3,שניה
35,נחלת יוסף 5,72,"2024","2350000",6126-474-7,דירה בבית קומות,3,שניה
36,נתן 3,58,"2024","2381000",6126-155-1,דירה בבית קומות,2,חמישית
37,נתן 9,58.54,"2024","1125000",6126-353-2,דירה בבית קומות,3.5,ראשונה
