מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","חטיבת יפתח 1","43.9","07/08/2025","1100000","4024-214-11","דירה בבית קומות","3","שניה"
"2","חטיבת יפתח 3","43.9","24/06/2025","1030000","4024-215-15","דירה בבית קומות","3","שניה"
"3","איינשטיין 16","72.5","29/05/2025","2360300","5382-21-11","דירה בבית קומות","4","שלישית"
"4","איינשטיין 14","79","24/03/2025","1076000","5382-3-5","דירה בבית קומות","3","שלישית"
"5","איינשטיין 14","78","24/03/2025","2490000","5382-3-6","דירה בבית קומות","4","שלישית"
"6","איינשטיין 14","78","24/03/2025","2470000","5382-3-4","דירה בבית קומות","4","שניה"
"7","איינשטיין 16","72.5","24/03/2025","1066000","5382-21-2","דירה בבית קומות","3","ראשונה"
"8","איינשטיין 16","72.5","24/03/2025","2310000","5382-21-1","דירה בבית קומות","4","ראשונה"
"9","איינשטיין 14","108","24/03/2025","2500000","5382-3-8","דירה בבית קומות","4","ראשונה"
"10","איינשטיין 16","72.5","24/03/2025","1269900","5382-21-8","דירה בבית קומות","4","שניה"
"11","איינשטיין 16","72.5","24/03/2025","2320000","5382-21-5","דירה בבית קומות","4","שניה"
"12","איינשטיין 16","72.5","24/03/2025","2330000","5382-21-6","דירה בבית קומות","4","שניה"
"13","איינשטיין 14","76","24/03/2025","2510000","5382-3-7","דירה בבית קומות","4","לא ידוע"
"14","איינשטיין 14","79","24/03/2025","2373900","5382-3-1","דירה בבית קומות","1","ראשונה"
"15","איינשטיין 14","108","24/03/2025","2110000","5382-3-10","דירה בבית קומות","1","לא ידוע"
"16","איינשטיין 14","108","24/03/2025","2550000","5382-3-11","דירה בבית קומות","4","שלישית"
"17","איינשטיין 14","108","24/03/2025","720000","5382-3-12","דירה בבית קומות","4","לא ידוע"
"18","איינשטיין 14","78","24/03/2025","2540000","5382-3-2","דירה בבית קומות","4","ראשונה"
"19","איינשטיין 16","72.5","24/03/2025","1730000","5382-21-3","דירה בבית קומות","1","ראשונה"
"20","איינשטיין 14","79","24/03/2025","2560000","5382-3-3","דירה בבית קומות","4","שניה"
"21","חטיבת יפתח 5","34.8","24/03/2025","3750000","4541-17-4","דירה בבית קומות","2","ראשונה"
"22","איינשטיין 14","115","22/03/2025","3200000","5382-3-16","לא ידוע","4","לא ידוע"
"23","איינשטיין 14","108","22/03/2025","2570000","5382-3-15","לא ידוע","4","לא ידוע"
"24","איינשטיין 14","108","22/03/2025","2560000","5382-3-14","לא ידוע","4","לא ידוע"
"25","איינשטיין 14","108","22/03/2025","2490000","5382-3-9","לא ידוע","4","לא ידוע"
"26","איינשטיין 14","125","22/03/2025","3750000","5382-3-17","לא ידוע","5","לא ידוע"
"27","איינשטיין 14","108","22/03/2025","2550000","5382-3-13","לא ידוע","4","לא ידוע"
"28","0","76","20/03/2025","1743000","5382-20-1","דירה בבית קומות","3","רביעית"
"29","נתן שוורץ 10","70","18/01/2025","1130000","4024-414-1","דירה בבית קומות","3","ראשונה"
"30","איינשטיין 16","72.5","08/01/2025","1770000","5382-21-9","דירה בבית קומות","3","שלישית"
"31","אלפעל 1","40.3","09/12/2024","1060000","4541-29-2","דירה בבית קומות","2","ראשונה"
"32","חטיבת יפתח 3","43.9","14/08/2024","1075000","4024-215-3","דירה בבית קומות","3","ראשונה"
"33","גולן 1","52.4","07/08/2024","1330000","4541-27-1","דירה בבית קומות","3","ראשונה"
"34","חטיבת יפתח 1","43.9","22/07/2024","1070000","4024-214-4","דירה בבית קומות","3","ראשונה"
"35","0","4550","18/07/2024","19303000","4541-18-1","ללא תיכנון","לא ידוע","לא ידוע"
"36","נתן שוורץ 8","43.9","18/07/2024","875000","4024-216-19","דירה בבית קומות","3","רביעית"
"37","נתן שוורץ 10","44.9","08/07/2024","600000","4024-414-16","דירה בבית קומות","3","רביעית"
"38","אלפעל 1","40.3","01/05/2024","500000","4541-29-1","דירה בבית קומות","2","ראשונה"
"39","נתן שוורץ 8","43.9","29/01/2024","980000","4024-216-18","דירה בבית קומות","3","שלישית"
"40","נתן שוורץ 2","לא ידוע","19/01/2024","580000","4024-411-3","דירה בבית קומות","1","ראשונה"
"41","גולן 3","120","13/01/2024","1516600","4541-25-7","דירה בבית קומות","5","שניה"
"42","נתן שוורץ 8","43.9","20/12/2023","550000","4024-216-16","דירה בבית קומות","3","שלישית"
"43","נתן שוורץ 8","43.9","14/12/2023","185000","4024-216-7","דירה בבית קומות","3","שניה"
"44","נתן שוורץ 2","44.9","26/10/2023","1030000","4024-411-16","דירה בבית קומות","3","רביעית"
"45","חטיבת יפתח 1","43.9","27/09/2023","1040000","4024-214-5","דירה בבית קומות","3","ראשונה"
"46","גלבוע 2","63.1","03/08/2023","1500000","4541-21-2","דירה בבית קומות","3.5","ראשונה"
"47","אלפעל 1","40.3","26/07/2023","880000","4541-29-10","דירה בבית קומות","2","שלישית"
"48","גולן 2","35","17/07/2023","1200000","4541-26-8","דירה בבית קומות","2","שניה"
