מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","רמב"ם 28","64.2","24/07/2025","1330000","1201-97-7","דירה בבית קומות","3","קומה ‎3‏"
"2","שבזי 41","78","09/07/2025","1100000","2881-2-1","דירה בבית קומות","3","ראשונה"
"3","0","75","09/07/2025","1070000","1201-137-1","דירה בבית קומות","3","שלישית"
"4","0","95","08/07/2025","2050000","2880-6-1","דירה בבית קומות","4","קומה ‎0‏"
"5","אנה פרנק 2","63.9","17/06/2025","1240000","2880-7-3","דירה בבית קומות","3","קומה ‎1‏"
"6","הרב חיים כהנא 6","108.2","16/05/2025","1600000","2881-12-7","דירה בבית קומות","4","קומה ‎1‏"
"7","אבן עזרא 69","84","29/04/2025","1180000","1201-90-4","דירה בבית קומות","3","ראשונה"
"8","אנה פרנק 6","66.4","14/04/2025","233000","2880-3-9","דירה בבית קומות","3","קומה ‎0‏"
"9","אבן עזרא 55","66","06/04/2025","605000","2881-44-13","דירה בבית קומות","3","קומה ‎2‏"
"10","רמב"ם 28","50.3","13/03/2025","1100000","1201-97-8","דירה בבית קומות","2","קומה ‎0‏"
"11","משה קול 5","83.9","24/02/2025","1200000","2880-10-34","דירה בבית קומות","4","קומה ‎2‏"
"12","אנה פרנק 8","50.3","19/02/2025","1275000","2880-1-10","דירה בבית קומות","2","קומה ‎0‏"
"13","אנה פרנק 10","64.2","26/01/2025","1050000","2879-10-12","דירה בבית קומות","3","שניה"
"14","רמב"ם 6","50.7","12/01/2025","1400000","2881-40-8","דירה בבית קומות","2","קומה ‎0‏"
"15","רמב"ם 40","66","26/12/2024","1110000","2880-2-1","דירה בבית קומות","3","רביעית"
"16","0","74","24/12/2024","1300000","1201-91-1","דירה בבית קומות","3","שלישית"
"17","אבן עזרא 61","70","03/12/2024","1100000","1201-120-5","דירה בבית קומות","3","קומה ‎2‏"
"18","רמב"ם 30","83.4","01/12/2024","1380000","2879-44-11","דירה בבית קומות","4","קומה ‎1‏"
"19","אנה פרנק 12","64.1","19/11/2024","1470000","2879-8-7","דירת גן","3","קרקע"
"20","מנחם בגין 30","64.8","17/11/2024","1300000","2879-46-22","דירה בבית קומות","3","קומה ‎3‏"
"21","רמב"ם 4","78","12/11/2024","1285000","2881-39-3","דירה בבית קומות","3","ראשונה"
"22","אבן עזרא 69","80","05/11/2024","350000","1201-90-3","דירה בבית קומות","4","שניה"
"23","משה קול 6","83.9","11/10/2024","1300000","2880-36-46","דירה בבית קומות","4","קומה ‎6‏"
"24","אלי כהן 53","83","10/10/2024","1115000","2880-13-3","דירה בבית קומות","3","שניה"
"25","רמב"ם 24","83.1","19/09/2024","1220000","1201-94-12","דירה בבית קומות","4","שלישית"
"26","אבן עזרא 61","70","18/09/2024","1000000","1201-120-20","דירה בבית קומות","3","קומה ‎1‏"
"27","0","65","05/08/2024","1010000","1201-91-2","דירה בבית קומות","3","שלישית"
"28","רמב"ם 42","91","01/08/2024","1150000","2880-4-1","דירה בבית קומות","4","שלישית"
"29","משה קול 6","83.9","14/07/2024","1380000","2880-36-31","דירה בבית קומות","4","קומה ‎1‏"
"30","אנה פרנק 2","64.4","11/07/2024","1235000","2880-7-11","דירה בבית קומות","3","קומה ‎1‏"
"31","אנה פרנק 12","64.2","03/07/2024","1110000","2879-8-9","דירה בבית קומות","3","ראשונה"
"32","מנחם בגין 38","68","01/07/2024","1200000","1201-89-3","דירה בבית קומות","3","שניה"
"33","אנה פרנק 8","81.5","30/06/2024","1200000","2880-1-13","דירה בבית קומות","4","קומה ‎2‏"
"34","משה קול 1","68","16/06/2024","1330000","2880-14-5","דירה בבית קומות","3","חמישית"
"35","התלמוד 7","88","13/06/2024","1230000","2881-43-1","דירת גן","4","ראשונה"
"36","רמב"ם 12","63.3","05/06/2024","1380000","1201-136-3","דירה בבית קומות","3","קרקע"
"37","0","120","03/06/2024","1275000","1243-1-1","דירה בבית קומות","4","ראשונה"
"38","הרב חיים כהנא 2","59.2","30/05/2024","880000","2881-13-21","דירה בבית קומות","3","קומה ‎2‏"
"39","הרב חיים כהנא 6","125.8","26/05/2024","1850000","2881-12-28","דירה בבית קומות","4","קומה ‎3‏"
"40","מנחם בגין 34","72","21/05/2024","935000","1201-86-3","דירה בבית קומות","3","שלישית"
"41","אבן עזרא 55","65.7","12/05/2024","1060000","2881-44-7","דירה בבית קומות","3","קומה ‎3‏"
"42","0","120","05/05/2024","800000","1243-1-2","דירה בבית קומות","5","ראשונה"
"43","רבי מאיר 6","49.7","24/04/2024","900000","1201-140-27","דירה בבית קומות","2","שישית"
"44","משה קול 5","68","12/04/2024","1200000","2880-10-38","דירה בבית קומות","3","קומה ‎4‏"
"45","אבן עזרא 63","78","07/04/2024","1250000","1201-109-2","דירה בבית קומות","3","ראשונה"
"46","רמב"ם 22","63.2","26/03/2024","1170000","1201-93-7","דירה בבית קומות","3","ראשונה"
"47","רמב"ם 28","79.6","25/03/2024","1000000","1201-97-13","דירה בבית קומות","4","קומה ‎2‏"
"48","אבן עזרא 63","105","21/03/2024","1222000","1201-109-3","דירה בבית קומות","4","שניה"
"49","רמב"ם 12","63.3","10/03/2024","1000000","1201-136-23","דירה בבית קומות","3","חמישית"
"50","רמב"ם 8","49","10/03/2024","516000","2881-41-2","דירה בבית קומות","2","חמישית"
"51","0","73","04/03/2024","1100000","1243-17-1","דירה בבית קומות","3","ראשונה"
"52","משה קול 1","74","26/02/2024","1275000","2880-14-6","דירה בבית קומות","3","חמישית"
"53","0","68","22/02/2024","1000000","2881-5-1","דירה בבית קומות","3","שלישית"
"54","אבן עזרא 61","88.7","22/02/2024","1330000","1201-120-12","דירה בבית קומות","4","קומה ‎1‏"
"55","רמב"ם 12","63.2","22/02/2024","1050000","1201-136-11","דירה בבית קומות","3","שניה"
"56","רמב"ם 20","64.6","19/02/2024","1510000","1201-105-1","דירה בבית קומות","3","קרקע"
"57","משה קול 6","92.7","11/02/2024","1320000","2880-36-24","דירה בבית קומות","5","קומה ‎8‏"
"58","אבן עזרא 65","83.7","31/01/2024","1340000","1201-107-3","דירה בבית קומות","4","ראשונה"
"59","אנה פרנק 10","69.8","23/01/2024","1310000","2879-10-22","דירה בבית קומות","3","שלישית"
"60","הרב חיים כהנא 2","81.5","21/01/2024","1150000","2881-13-20","דירה בבית קומות","4","קומה ‎2‏"
"61","0","71","11/01/2024","1000000","1243-1-3","דירה בבית קומות","3","ראשונה"
"62","רמב"ם 28","60.3","07/01/2024","1025000","1201-97-14","דירה בבית קומות","3","קומה ‎3‏"
"63","אנה פרנק 8","78.1","02/01/2024","1170000","2880-1-8","דירה בבית קומות","4","קומה ‎3‏"
"64","רמב"ם 42","100","07/12/2023","600000","2880-4-2","דירה בבית קומות","4","ראשונה"
"65","0","77","22/11/2023","1020000","2881-4-1","דירה בבית קומות","3","שניה"
"66","הרב הרצוג 2","76","15/11/2023","1090000","2879-12-3","דירה בבית קומות","3","רביעית"
"67","0","85","05/09/2023","709885","2879-1-7","לא ידוע","3","שביעית"
"68","0","106","29/08/2023","894110","2879-1-6","לא ידוע","4","שביעית"
"69","0","106","22/08/2023","894110","2879-1-5","לא ידוע","4","שמינית"
"70","0","106","22/08/2023","889329","2879-1-4","לא ידוע","4","שביעית"
"71","0","106","22/08/2023","887978","2879-1-3","לא ידוע","4","שביעית"
"72","0","36","22/08/2023","709885","2879-1-2","לא ידוע","3","שישית"
"73","רמב"ם 40","115","16/08/2023","1270000","2880-2-2","דירה בבית קומות","4","ראשונה"
"74","משה קול 1","69","03/08/2023","1220000","2880-14-7","דירה בבית קומות","3","שלישית"
"75","מנחם בגין 30","64.2","30/07/2023","557000","2879-46-13","דירה בבית קומות","3","קומה ‎2‏"
"76","משה קול 6","67.3","30/07/2023","1250000","2880-36-5","דירה בבית קומות","3","קומה ‎1‏"
"77","משה קול 5","67.3","18/07/2023","1210000","2880-10-25","דירה בבית קומות","3","קומה ‎8‏"
"78","רמב"ם 6","59.2","16/07/2023","1230000","2881-40-5","דירה בבית קומות","3","קומה ‎2‏"
"79","רבי עקיבא 6","95","04/07/2023","2000000","2880-16-1","דירה בבית קומות","4","ראשונה"
"80","רמב"ם 30","69.8","03/07/2023","1280000","2879-44-22","דירה בבית קומות","3","קומה ‎3‏"
"81","משה קול 5","83.9","02/07/2023","1380000","2880-10-15","דירה בבית קומות","4","קומה ‎5‏"
"82","משה קול 6","83.9","25/06/2023","1370000","2880-36-40","דירה בבית קומות","4","קומה ‎4‏"
"83","אלי כהן 53","83","15/06/2023","1235000","2880-13-4","דירה בבית קומות","3","חמישית"
"84","רמב"ם 22","54.6","28/05/2023","1200000","1201-93-24","דירה בבית קומות","2","שישית"
"85","0","66","23/05/2023","900000","2881-3-1","דירה בבית קומות","2","שניה"
"86","0","120","07/05/2023","2650000","1243-1-4","קוטג' חד משפחתי","4","ראשונה"
"87","רבי עקיבא 6","95","01/05/2023","388000","2880-16-2","דירה בבית קומות","3","ראשונה"
"88","רבי עקיבא 4","89","30/04/2023","1350000","2880-5-4","דירה בבית קומות","4","רביעית"
"89","מנחם בגין 30","64.9","16/03/2023","1100000","2879-46-14","דירה בבית קומות","3","קומה ‎3‏"
"90","0","72","05/03/2023","1350000","1243-1-5","דירה בבית קומות","3","שלישית"
"91","אנה פרנק 14","66.1","23/02/2023","1200000","2879-5-11","דירה בבית קומות","3","ראשונה"
"92","רמב"ם 38","83.7","09/02/2023","650000","2879-11-20","דירה בבית קומות","4","קומה ‎2‏"
"93","מנחם בגין 38","85","09/01/2023","1315000","1201-89-4","דירה בבית קומות","4","שניה"
"94","רמב"ם 24","83.1","01/01/2023","1400000","1201-94-16","דירה בבית קומות","4","רביעית"
"95","משה קול 6","67.3","29/12/2022","1270000","2880-36-30","דירה בבית קומות","3","קומה ‎1‏"
"96","משה קול 1","66","19/12/2022","1160000","2880-14-8","דירה בבית קומות","3","שלישית"
"97","רמב"ם 22","64.6","15/12/2022","1250000","1201-93-9","דירה בבית קומות","3","שניה"
"98","אבן עזרא 69","105","13/12/2022","1326000","1201-90-2","דירה בבית קומות","4","שלישית"
"99","אבן עזרא 61","70.1","05/12/2022","1355000","1201-120-3","דירה בבית קומות","3","קומה ‎1‏"
"100","רבי עקיבא 4","54","01/12/2022","1080000","2880-5-5","דירה בבית קומות","2","שישית"
"101","אנה פרנק 14","64.2","16/11/2022","1185000","2879-5-13","דירה בבית קומות","3","שניה"
"102","רמב"ם 16","64.8","10/11/2022","1100000","1201-111-15","דירה בבית קומות","2","קומה ‎3‏"
"103","0","99","31/10/2022","2130000","1243-2-1","קוטג' חד משפחתי","4","ראשונה"
"104","משה קול 6","68","20/10/2022","900000","2880-36-35","דירה בבית קומות","3","קומה ‎3‏"
"105","0","67","02/10/2022","1300000","2880-15-1","דירה בבית קומות","3","שלישית"
"106","אנה פרנק 6","88.7","21/09/2022","1645000","2880-3-10","דירה בבית קומות","4","קומה ‎0‏"
"107","מנחם בגין 32","83.4","31/08/2022","1270000","2879-43-11","דירה בבית קומות","4","קומה ‎1‏"
"108","0","68","28/08/2022","470000","2880-15-2","דירה בבית קומות","3","ראשונה"
"109","אבן עזרא 61","88.7","16/08/2022","700000","1201-120-10","דירה בבית קומות","4","קומה ‎0‏"
"110","0","66","08/08/2022","1140000","1201-91-3","דירה בבית קומות","3","שלישית"
"111","רמב"ם 20","63.3","25/07/2022","1280000","1201-105-3","דירת גן","3","קרקע"
"112","רמב"ם 6","64.2","27/06/2022","1140000","2881-40-12","דירה בבית קומות","3","קומה ‎2‏"
"113","אבן עזרא 61","85","17/06/2022","1320000","1201-120-23","דירה בבית קומות","4","קומה ‎3‏"
"114","רמב"ם 30","83.6","12/06/2022","1270000","2879-44-18","דירה בבית קומות","4","קומה ‎1‏"
"115","רמב"ם 16","79.6","09/06/2022","1100000","1201-111-13","דירה בבית קומות","4","קומה ‎2‏"
"116","אנה פרנק 8","81.5","31/05/2022","1130000","2880-1-6","דירה בבית קומות","4","קומה ‎2‏"
"117","0","79","24/05/2022","1215000","1243-17-2","דירה בבית קומות","3","ראשונה"
"118","רמב"ם 32","110.5","19/05/2022","1650000","2879-6-20","דירה בבית קומות","5","קומה ‎5‏, קומה ‎6‏"
"119","0","80","11/05/2022","1100000","2881-5-2","דירה בבית קומות","3","ראשונה"
"120","מנחם בגין 30","65.9","05/05/2022","1000000","2879-46-19","דירה בבית קומות","3","קומה ‎1‏"
"121","מנחם בגין 36","50.3","03/05/2022","1150000","1201-87-14","דירה בבית קומות","2","קומה ‎0‏"
