מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,עכו,נווה ספיר - קריית תמ,עליית הנוער 4,97.44,2025,1230000,18042-60-5,דירה בבית,5,12623
2,עכו,נווה ספיר - קריית תמ,הרב ניסים 22,235,2025,2750000,18035-39-7,קוטג' חד משפחתי,5,11702
4,עכו,נווה ספיר - קריית תמ,0,120,2025,1740000,18042-125-187,דירה בבית,5,14500
6,עכו,נווה ספיר - קריית תמ,שלום הגליל 14,60.8,2024,757500,18042-54-9,דירה בבית,3,12459
8,עכו,נווה ספיר - קריית תמ,שלום הגליל 2,81.85,2024,1150000,18042-48-4,דירה בבית,4,14050
9,עכו,נווה ספיר - קריית תמ,0,125,2024,1700000,18042-125-193,דירה בבית,5,13600
10,עכו,נווה ספיר - קריית תמ,שלום הגליל 10,93.58,2024,1330000,18042-52-3,דירה בבית,4,14212
12,עכו,נווה ספיר - קריית תמ,0,135,2024,1630000,18042-125-195,דירה בבית,5,12074
13,עכו,נווה ספיר - קריית תמ,0,167,2024,1500000,18042-125-196,דירה בבית,5,8982
14,עכו,נווה ספיר - קריית תמ,עליית הנוער 10,75.83,2024,1100000,18042-58-4,דירה בבית,4,14506
15,עכו,נווה ספיר - קריית תמ,שלום הגליל 14,60.8,2024,600000,18042-54-23,דירה בבית,3,9868
16,עכו,נווה ספיר - קריית תמ,0,135,2024,1650000,18042-125-197,דירה בבית,5,12222
17,עכו,נווה ספיר - קריית תמ,0,122,2024,1800000,18042-125-199,דירה בבית,5,14754
18,עכו,נווה ספיר - קריית תמ,0,113,2023,1420000,18042-125-200,דירה בבית,4,12566
19,עכו,נווה ספיר - קריית תמ,0,190,2023,1500000,18042-125-201,דירה בבית,5,7895
20,עכו,נווה ספיר - קריית תמ,0,116,2023,1300000,18042-125-202,דירה בבית,5,11207
21,עכו,נווה ספיר - קריית תמ,0,115,2023,1435000,18042-125-203,דירה בבית,4,12478
24,עכו,נווה ספיר - קריית תמ,0,125,2023,1480000,18042-125-207,דירה בבית,4,11840
25,עכו,נווה ספיר - קריית תמ,0,191,2023,1628000,18042-125-210,דירה בבית,5,8524
27,עכו,נווה ספיר - קריית תמ,0,130,2023,1340000,18042-125-212,דירה בבית,4,10308
29,עכו,נווה ספיר - קריית תמ,0,110,2023,1450000,18042-125-214,דירה בבית,4,13182
30,עכו,נווה ספיר - קריית תמ,0,123,2023,1550000,18042-125-215,דירה בבית,4,12602
31,עכו,נווה ספיר - קריית תמ,0,119,2023,1540000,18042-125-216,דירה בבית,4,12941
33,עכו,נווה ספיר - קריית תמ,0,122,2022,1650000,18042-125-220,דירה בבית,5,13525
34,עכו,נווה ספיר - קריית תמ,0,91,2022,1345000,18042-125-221,דירה בבית,4,14780
35,עכו,נווה ספיר - קריית תמ,0,120,2022,1550000,18042-125-222,דירה בבית,4,12917
36,עכו,נווה ספיר - קריית תמ,0,192,2022,1650000,18042-125-224,דירה בבית,5,8594
39,עכו,נווה ספיר - קריית תמ,עליית הנוער 8,81.85,2022,980000,18042-60-15,דירה בבית,4,11973
41,עכו,נווה ספיר - קריית תמ,0,140,2022,1455000,18042-125-227,דירה בבית,5,10393
42,עכו,נווה ספיר - קריית תמ,שלום הגליל 12,81.85,2022,850000,18042-52-9,דירה בבית,4,10385
43,עכו,נווה ספיר - קריית תמ,0,169,2022,1500000,18042-125-228,דירה בבית,5,8876
44,עכו,נווה ספיר - קריית תמ,0,130,2022,1350000,18042-125-229,דירה בבית,4,10385
45,עכו,נווה ספיר - קריית תמ,0,110,2022,1250000,18042-125-230,דירה בבית,4,11364
46,עכו,נווה ספיר - קריית תמ,0,100,2022,1400000,18042-125-232,דירה בבית,5,14000
47,עכו,נווה ספיר - קריית תמ,עליית הנוער 8,81.85,2022,950000,18042-60-13,דירה בבית,4,11607
48,עכו,נווה ספיר - קריית תמ,הרב ניסים 11,61.34,2022,740000,18042-55-18,דירה בבית,3,12064
49,עכו,נווה ספיר - קריית תמ,0,105,2022,1230000,18042-125-234,דירה בבית,4,11714
50,עכו,נווה ספיר - קריית תמ,0,113,2022,1400000,18042-125-236,דירה בבית,5,12389
51,עכו,נווה ספיר - קריית תמ,0,120,2022,1230000,18042-125-237,דירה בבית,4,10250
52,עכו,נווה ספיר - קריית תמ,0,100,2022,1230000,18042-125-238,דירה בבית,5,12300
53,עכו,נווה ספיר - קריית תמ,0,91,2022,1215000,18042-125-239,דירה בבית,4,13352
54,עכו,נווה ספיר - קריית תמ,0,140,2022,1280000,18042-125-240,דירה בבית,5,9143
55,עכו,נווה ספיר - קריית תמ,הרב ניסים 14,240,2022,2400000,18035-39-5,דירה בבית,5,10000
