מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
67,דרך הים 19,144.5,2018,2915000,6717-104-360,דירה בבית,5,20173
68,אילות 5,143.9,2018,2949000,6717-104-35,דירה בבית,5,20493
69,דרך הים 11,130.4,2018,2800000,6717-104-116,דירה בבית,5,21472
70,אילות 5,129.4,2018,2850000,6717-104-26,דירה בבית,5,22025
72,אילות 5,152.4,2018,3350000,6717-104-225,דירה בבית,5,21982
73,דרך הים 13,130.6,2018,2500000,6717-104-167,דירה בבית,5,19142
74,דרך הים 19,118.7,2018,2350000,6717-104-491,דירה בבית,4,19798
75,דרך הים 19,125.6,2018,3100000,6717-104-375,דירה בבית,4,24682
