מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
115,חטיבת הראל 7,62,2020,1050000,4342-60-3,דירה בבית,3,16935
117,המצביאים 2,66,2020,1180000,4342-77-24,דירה בבית,3,17879
118,חטיבת הראל 7,62,2020,1060000,4342-60-15,דירה בבית,3,17097
119,חטיבת הראל 5,66,2020,1130000,4342-59-20,דירה בבית,3,17121
120,חטיבת הראל 7,62,2020,1050000,4342-60-11,דירה בבית,3,16935
121,הרמא 8,75,2020,1190000,4342-72-42,דירה בבית,4,15867
122,המצבאים 15,76,2020,900000,4342-68-17,דירה בבית,3,11842
123,חטיבת הראל 7,62,2020,1120000,4342-60-7,דירה בבית,3,18065
124,חטיבת הראל 4,66,2020,1140000,4342-76-4,דירה בבית,3,17273
125,המצבאים 10,80,2020,1220000,4342-73-34,דירה בבית,4,15250
126,חטיבת הראל 7,63,2020,1050000,4342-60-17,דירה בבית,3,16667
127,הרמא 8,83,2020,1580000,4342-72-20,דירת גן,4,19036
128,חטיבת הראל 8,66,2020,1050000,4342-74-8,דירה בבית,3,15909
129,המצבאים 15,84,2020,1000000,4342-68-6,דירה בבית,4,11905
130,חטיבת הראל 3,62,2020,1100000,4342-58-19,דירה בבית,3,17742
131,חטיבת הראל 5,66,2020,1100000,4342-59-24,דירה בבית,3,16667
132,הרמא 2,75,2020,1250000,4342-71-5,דירה בבית,4,16667
133,חטיבת הראל 6,63,2020,1075000,4342-75-9,דירה בבית,3,17063
134,חטיבת הראל 1,65,2020,1130000,4342-57-14,דירה בבית,3,17385
135,הרמא 2,67,2020,980000,4342-71-16,דירה בבית,3,14627
136,חטיבת הראל 7,65,2020,1100000,4342-60-22,דירה בבית,3,16923
137,המצבאים 10,80,2020,1160000,4342-73-14,דירה בבית,4,14500
138,המצביאים 4,66,2020,1125000,4342-76-12,דירה בבית,3,17045
139,חטיבת הראל 3,65,2020,1135000,4342-58-22,דירה בבית,3,17462
140,המצביאים 6,62,2020,1040000,4342-75-7,דירה בבית,3,16774
