מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
9,קרית גת,אזור תעשיה,יהלום 7,104,2021,2043509,3216-34-1,דירה,4,19649
58,קרית גת,אזור תעשיה,0,150,2018,1600000,3216-15-1,קוטג' דו משפחתי,5,10667
59,קרית גת,אזור תעשיה,0,76,2018,875000,1907-15-1,דירה,3,11513
