מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
43,אשקלון,ברנע,גדעון בן יואש 31,81.57,2024,762000,1937-417-4,דירה בבית,4,9342
44,אשקלון,ברנע,קדש 37,117.9,2024,1880000,1935-230-134,דירה בבית,5,15946
45,אשקלון,ברנע,חיים סלע 6,130,2024,2660000,1935-234-3,דירה בבית,5,20462
46,אשקלון,ברנע,חיים סלע 6,74,2024,1350000,1935-234-6,דירה בבית,3,18243
47,אשקלון,ברנע,צבי סגל 14,152.43,2024,3000000,1937-263-2,דירה בבית,5,19681
48,אשקלון,ברנע,צבי סגל 60,200,2024,3700000,1937-340-1,קוטג' דו משפחתי,6,18500
49,אשקלון,ברנע,צבי סגל 55,300,2024,3400000,1937-212-3,דירה בבית,4.5,11333
50,אשקלון,ברנע,גדעון בן יואש 31,152.6,2024,2530000,1937-417-46,דירה בבית,8,16579
51,אשקלון,ברנע,גדעון בן יואש 43,116.5,2024,1660000,1937-421-38,דירה בבית,5,14249
52,אשקלון,ברנע,יפתח הגלעדי 18,210,2024,4000000,1937-104-1,קוטג' דו משפחתי,6,19048
53,אשקלון,ברנע,אבא אחימאיר 109,76,2024,1750000,1938-60-13,דירה בבית,4,23026
54,אשקלון,ברנע,גדעון בן יואש 41,101.5,2024,1555000,1937-421-22,דירה בבית,4,15320
55,אשקלון,ברנע,אבא אחימאיר 103,82,2024,1670000,1938-51-20,דירה בבית,4,20366
56,אשקלון,ברנע,ירושלים 33,82.7,2024,1200000,1933-41-15,דירה בבית,4,14510
57,אשקלון,ברנע,בדולח 12,220,2024,4550000,1937-167-2,קוטג' דו משפחתי,5,20682
58,אשקלון,ברנע,קדש 39,109.1,2024,1900000,1935-230-83,דירה בבית,4,17415
59,אשקלון,ברנע,ירושלים 33,90.8,2024,1370000,1933-41-8,דירה בבית,4,15088
60,אשקלון,ברנע,ירושלים 29,102.97,2024,1385000,1933-42-45,דירה בבית,4,13451
61,אשקלון,ברנע,ירושלים 29,102.97,2024,1350000,1933-42-37,דירה בבית,4,13111
64,אשקלון,ברנע,חיים סלע 10,108.9,2023,2100000,1935-230-12,דירה בבית,4,19284
65,אשקלון,ברנע,חיים סלע 6,112,2023,2550000,1935-234-7,דירה בבית,4,22768
66,אשקלון,ברנע,קדש 39,84.2,2023,1520000,1935-230-129,דירה בבית,4,18052
67,אשקלון,ברנע,יפתח הגלעדי 7,200,2023,2500000,1933-48-4,דירה בבית,5,12500
68,אשקלון,ברנע,טופז 5,156,2023,3400000,1937-461-1,קוטג' דו משפחתי,5,21795
69,אשקלון,ברנע,גדעון בן יואש 31,96.07,2023,1480000,1937-417-36,דירה בבית,4,15405
70,אשקלון,ברנע,ירושלים 33,82.7,2023,1227000,1933-41-3,דירה בבית,4,14837
71,אשקלון,ברנע,צבי סגל 25,200,2023,4000000,1937-227-1,קוטג' דו משפחתי,5,20000
74,אשקלון,ברנע,מרגלית 12,304,2023,354000,1937-191-2,קוטג' דו משפחתי,5,1164
75,אשקלון,ברנע,איילון 1,107.9,2023,1275000,1937-425-4,דירה בבית,4,11816
76,אשקלון,ברנע,צבי סגל 4,180,2023,4090000,1937-65-1,קוטג' דו משפחתי,5,22722
77,אשקלון,ברנע,גדעון בן יואש 31,81.57,2023,1500000,1937-417-13,דירה בבית,4,18389
78,אשקלון,ברנע,קדש 37,109.1,2023,1850000,1935-230-91,דירה בבית,4,16957
80,אשקלון,ברנע,אבא אחימאיר 107,82,2023,800000,1938-53-1,דירה בבית,3,9756
81,אשקלון,ברנע,אבא אחימאיר 103,82,2023,1320000,1938-51-27,דירה בבית,4,16098
82,אשקלון,ברנע,גדעון בן יואש 45,116.5,2023,1340000,1937-421-63,דירה בבית,5,11502
83,אשקלון,ברנע,גדעון בן יואש 40,107.9,2023,1510000,1937-423-8,דירה בבית,4,13994
84,אשקלון,ברנע,גדעון בן יואש 41,101.5,2023,1450000,1937-421-9,דירה בבית,4,14286
85,אשקלון,ברנע,גדעון בן יואש 45,116.5,2023,1515000,1937-421-70,דירה בבית,5,13004
86,אשקלון,ברנע,ענבר 18,110,2023,1750000,1937-369-56,דירה בבית,5,15909
87,אשקלון,ברנע,איילון 1,107.6,2023,1480000,1937-425-15,דירה בבית,4,13755
88,אשקלון,ברנע,צבי סגל 103,166.3,2022,2850000,1937-149-2,קוטג' דו משפחתי,6,17138
89,אשקלון,ברנע,ירושלים 29,102.97,2022,1450000,1933-42-50,דירה בבית,4,14082
91,אשקלון,ברנע,תרצה 10,250,2022,166000,1937-85-1,קוטג' דו משפחתי,6,664
92,אשקלון,ברנע,ירושלים 33,90.8,2022,1470000,1933-41-12,דירה בבית,4,16189
94,אשקלון,ברנע,ירושלים 29,102.99,2022,1300000,1933-42-2,דירה בבית,4,12623
95,אשקלון,ברנע,גדעון בן יואש 37,111.9,2022,1440000,1937-419-19,דירה בבית,5,12869
97,אשקלון,ברנע,קדש 37,108.8,2022,1900000,1935-230-139,דירה בבית,4,17463
98,אשקלון,ברנע,יפתח הגלעדי 35,202,2022,3750000,1937-271-1,דירה בבית,5,18564
99,אשקלון,ברנע,גדעון בן יואש 40,107.6,2022,1300000,1937-423-23,דירה בבית,4,12082
100,אשקלון,ברנע,ירושלים 29,102.97,2022,1390000,1933-42-38,דירה בבית,4,13499
101,אשקלון,ברנע,קדש 39,84.2,2022,1630000,1935-230-153,דירה בבית,4,19359
102,אשקלון,ברנע,קדש 39,117.9,2022,1793000,1935-230-150,דירה בבית,5,15208
103,אשקלון,ברנע,ים המלח 12,180,2022,3580000,1938-291-1,דירה בבית,5,19889
104,אשקלון,ברנע,גדעון בן יואש 40,107.9,2022,1150000,1937-422-12,דירה בבית,4,10658
105,אשקלון,ברנע,גדעון בן יואש 40,107.6,2022,1220000,1937-424-23,דירה בבית,4,11338
106,אשקלון,ברנע,אבשלום 10,350,2022,4500000,1937-154-4,קוטג' דו משפחתי,6,12857
107,אשקלון,ברנע,גדעון בן יואש 19,502,2022,2900000,1937-365-3,קוטג' דו משפחתי,6,5777
108,אשקלון,ברנע,ירושלים 35,100.8,2022,1360000,1933-41-32,דירה בבית,5,13492
109,אשקלון,ברנע,חיים סלע 6,108,2022,1820000,1935-234-2,דירה בבית,4,16852
110,אשקלון,ברנע,גדעון בן יואש 31,81.57,2022,1212100,1937-417-53,דירה בבית,4,14860
111,אשקלון,ברנע,גדעון בן יואש 31,96.07,2022,1115000,1937-417-27,דירה בבית,4,11606
112,אשקלון,ברנע,איילון 1,107.9,2021,1180000,1937-425-13,דירה בבית,4,10936
113,אשקלון,ברנע,ים המלח 16,180,2021,3350000,1938-290-2,דירה בבית,5,18611
115,אשקלון,ברנע,ירושלים 29,102.97,2021,1210000,1933-42-41,דירה בבית,4,11751
116,אשקלון,ברנע,צבי סגל 26,190,2021,3200000,1937-257-2,קוטג' חד משפחתי,5,16842
117,אשקלון,ברנע,יפתח הגלעדי 51,226,2021,2800000,1937-279-1,קוטג' דו משפחתי,5,12389
118,אשקלון,ברנע,אבא אחימאיר 109,74.7,2021,1200000,1938-60-17,דירה בבית,3,16064
119,אשקלון,ברנע,תרצה 3,204,2021,3150000,1937-91-2,דירה בבית,5,15441
120,אשקלון,ברנע,נועה 11,144,2021,2725000,1937-124-3,דירה בבית,5,18924
121,אשקלון,ברנע,חיים סלע 10,96.1,2021,1250000,1935-230-41,דירה בבית,4,13007
122,אשקלון,ברנע,מרגלית 4,550,2021,3200000,1937-187-5,דירה בבית,7,5818
124,אשקלון,ברנע,בדולח 6,178,2021,2800000,1937-164-1,דירה בבית,5,15730
125,אשקלון,ברנע,גדעון בן יואש 40,107.9,2021,1000000,1937-422-21,דירה בבית,4,9268
126,אשקלון,ברנע,קדש 83,301,2021,4450000,1937-156-1,קוטג' דו משפחתי,8,14784
127,אשקלון,ברנע,ים המלח 16,180,2021,3450000,1938-290-1,דירה בבית,5,19167
129,אשקלון,ברנע,צלופחד 5,230,2021,2340000,1937-78-1,קוטג' דו משפחתי,9,10174
130,אשקלון,ברנע,גדעון בן יואש 41,101.5,2021,1080000,1937-421-24,דירה בבית,4,10640
131,אשקלון,ברנע,ירושלים 29,121.81,2021,1280000,1933-42-5,דירה בבית,5,10508
132,אשקלון,ברנע,גדעון בן יואש 40,107.9,2021,1100000,1937-422-9,דירה בבית,4,10195
133,אשקלון,ברנע,ענבר 18,110,2021,1720000,1937-369-46,דירה בבית,5,15636
134,אשקלון,ברנע,ירושלים 35,126.6,2021,1550000,1933-41-52,דירה בבית,5,12243
135,אשקלון,ברנע,0,219,2021,3150000,1937-341-1,קוטג' חד משפחתי,5,14384
136,אשקלון,ברנע,יקותיאל אדם 50,298,2021,3750000,1938-378-1,דירה בבית,7,12584
138,אשקלון,ברנע,גדעון בן יואש 31,103.85,2021,1045000,1937-417-47,דירה בבית,4,10063
139,אשקלון,ברנע,גדעון בן יואש 37,102.35,2021,1190000,1937-419-3,דירה בבית,5,11627
140,אשקלון,ברנע,אבא אחימאיר 107,82,2021,1200000,1938-53-11,דירה בבית,4,14634
141,אשקלון,ברנע,מלכיט 3,396,2021,3600000,1937-446-1,קוטג' חד משפחתי,5,9091
142,אשקלון,ברנע,נחל נעמן 11,324,2021,4000000,1938-404-1,קוטג' חד משפחתי,5,12346
143,אשקלון,ברנע,תרצה 9,140,2021,2850000,1937-88-1,קוטג' דו משפחתי,5,20357
144,אשקלון,ברנע,קדש 37,117.9,2021,1700000,1935-230-154,דירה בבית,5,14419
146,אשקלון,ברנע,אבא אחימאיר 107,82,2021,1000000,1938-53-8,דירה בבית,3,12195
147,אשקלון,ברנע,חיים סלע 10,132.8,2021,1650000,1935-230-30,דירה בבית,5,12425
148,אשקלון,ברנע,גדעון בן יואש 5,175,2021,2790000,1937-358-3,קוטג' דו משפחתי,5,15943
149,אשקלון,ברנע,צבי סגל 71,287,2021,3150000,1937-204-2,קוטג' דו משפחתי,6,10976
150,אשקלון,ברנע,גדעון בן יואש 45,116.5,2021,1160000,1937-421-49,דירה בבית,5,9957
152,אשקלון,ברנע,קדש 39,108.8,2021,1415000,1935-230-80,דירה בבית,4,13006
153,אשקלון,ברנע,חיים סלע 10,109.3,2021,2050000,1935-230-1,דירה בבית,4,18756
154,אשקלון,ברנע,ירושלים 29,102.99,2021,1065000,1933-42-18,דירה בבית,4,10341
155,אשקלון,ברנע,גדעון בן יואש 43,116.5,2021,1200000,1937-421-45,דירה בבית,5,10300
156,אשקלון,ברנע,חיים סלע 10,109.5,2021,1490000,1935-230-11,דירה בבית,4,13607
157,אשקלון,ברנע,גדעון בן יואש 31,81.57,2021,950000,1937-417-3,דירה בבית,4,11646
158,אשקלון,ברנע,גדעון בן יואש 40,106.4,2021,1000000,1937-424-18,דירה בבית,4,9398
159,אשקלון,ברנע,קדש 41,109.5,2021,1550000,1935-230-15,דירה בבית,4,14155
161,אשקלון,ברנע,יותם 6,231,2021,2850000,1937-107-2,קוטג' דו משפחתי,8,12338
162,אשקלון,ברנע,גדעון בן יואש 41,101.5,2021,1055000,1937-421-2,דירה בבית,4,10394
163,אשקלון,ברנע,נועה 9,264,2021,3850000,1937-126-6,דירה בבית,7,14583
164,אשקלון,ברנע,גדעון בן יואש 31,81.57,2021,920000,1937-417-10,דירה בבית,4,11279
167,אשקלון,ברנע,יפתח הגלעדי 71,220,2021,3850000,1937-289-2,קוטג' דו משפחתי,5,17500
168,אשקלון,ברנע,אבא אחימאיר 103,82,2021,1250000,1938-51-12,דירה בבית,4,15244
169,אשקלון,ברנע,ים סוף 16,267,2021,2970000,1938-367-1,קוטג' חד משפחתי,5,11124
171,אשקלון,ברנע,בדולח 11,504,2021,2850000,1937-168-4,דירה בבית,6,5655
172,אשקלון,ברנע,קדש 37,109.1,2021,1350000,1935-230-67,דירה בבית,4,12374
173,אשקלון,ברנע,גדעון בן יואש 40,106.4,2021,980000,1937-422-22,דירה בבית,4,9211
174,אשקלון,ברנע,לשם 3,90,2020,1205000,1937-369-99,דירה בבית,4,13389
175,אשקלון,ברנע,גדעון בן יואש 31,81.57,2020,950000,1937-417-49,דירה בבית,4,11646
176,אשקלון,ברנע,גדעון בן יואש 40,107.9,2020,1030000,1937-422-24,דירה בבית,4,9546
177,אשקלון,ברנע,גדעון בן יואש 41,101.5,2020,1025000,1937-421-21,דירה בבית,4,10099
178,אשקלון,ברנע,לשם 3,93,2020,1245000,1937-369-97,דירה בבית,4,13387
179,אשקלון,ברנע,גדעון בן יואש 47,290,2020,3450000,1937-314-2,קוטג' דו משפחתי,6,11897
183,אשקלון,ברנע,גדעון בן יואש 40,107.9,2020,950000,1937-423-12,דירה בבית,4,8804
185,אשקלון,ברנע,יותם 11,180,2020,2680000,1937-111-2,קוטג' חד משפחתי,5,14889
186,אשקלון,ברנע,מרגלית 4,219,2020,3125000,1937-187-4,קוטג' דו משפחתי,6,14269
187,אשקלון,ברנע,ירושלים 25,72.6,2020,850000,1933-43-5,דירה בבית,3,11708
188,אשקלון,ברנע,גדעון בן יואש 45,116.5,2020,1050000,1937-421-68,דירה בבית,5,9013
189,אשקלון,ברנע,איילון 15,184,2020,2920000,1937-298-2,דירה בבית,6,15870
190,אשקלון,ברנע,גדעון בן יואש 40,107.6,2020,1015000,1937-423-19,דירה בבית,4,9433
191,אשקלון,ברנע,ענבר 10,104,2020,1380000,1937-369-7,דירה בבית,5,13269
192,אשקלון,ברנע,ירושלים 29,121.81,2020,1000000,1933-42-48,דירה בבית,5,8210
193,אשקלון,ברנע,הירמוך 3,278,2020,3119000,1938-312-1,קוטג' דו משפחתי,5,11219
194,אשקלון,ברנע,איילון 1,106.4,2020,1015000,1937-425-18,דירה בבית,4,9539
195,אשקלון,ברנע,גדעון בן יואש 40,107.9,2020,1075000,1937-423-16,דירה בבית,4,9963
196,אשקלון,ברנע,איילון 1,107.9,2020,1039000,1937-425-1,דירה בבית,4,9629
197,אשקלון,ברנע,גדעון בן יואש 41,101.5,2020,1070000,1937-421-19,דירה בבית,4,10542
198,אשקלון,ברנע,מלכיט 4,196,2020,2900000,1937-449-1,דירה בבית,6,14796
199,אשקלון,ברנע,ירושלים 35,82.7,2020,1030000,1933-41-49,דירה בבית,4,12455
200,אשקלון,ברנע,נועה 9,228,2020,3950000,1937-126-5,קוטג' דו משפחתי,6,17325
202,אשקלון,ברנע,ענבר 10,85,2020,1081000,1937-369-9,דירה בבית,4,12718
203,אשקלון,ברנע,אבא אחימאיר 109,74.7,2020,1120000,1938-60-3,דירה בבית,4,14993
206,אשקלון,ברנע,עתניאל 30,180,2020,2600000,1937-243-1,דירה בבית,5,14444
207,אשקלון,ברנע,צבי סגל 5,229,2020,3100000,1937-61-1,קוטג' דו משפחתי,6,13537
208,אשקלון,ברנע,ירושלים 25,57.5,2019,850000,1933-43-15,דירה בבית,3,14783
211,אשקלון,ברנע,קדש 39,108.8,2019,1400000,1935-230-96,דירה בבית,4,12868
212,אשקלון,ברנע,ירושלים 29,102.97,2019,950000,1933-42-39,דירה בבית,4,9226
213,אשקלון,ברנע,קדש 41,128.3,2019,2040000,1935-230-59,דירה בבית,4,15900
214,אשקלון,ברנע,עתניאל 14,180,2019,2375000,1937-250-2,דירה בבית,5,13194
215,אשקלון,ברנע,קדש 37,102.7,2019,1545000,1935-230-61,דירת גן,4,15044
216,אשקלון,ברנע,צבי סגל 24,200,2019,2730000,1937-258-3,קוטג' דו משפחתי,6,13650
217,אשקלון,ברנע,נחל נעמן 22,180,2019,3000000,1938-281-4,קוטג' דו משפחתי,6,16667
218,אשקלון,ברנע,צבי סגל 40,190,2019,2600000,1937-351-2,דירה בבית,7,13684
219,אשקלון,ברנע,איילון 1,107.9,2019,985000,1937-425-21,דירה בבית,4,9129
220,אשקלון,ברנע,גדעון בן יואש 41,101.5,2019,982000,1937-421-16,דירה בבית,4,9675
221,אשקלון,ברנע,גדעון בן יואש 36,201,2019,2900000,1937-312-1,קוטג' דו משפחתי,6,14428
222,אשקלון,ברנע,אבשלום 4,187,2019,2600000,1937-151-2,קוטג' דו משפחתי,6,13904
223,אשקלון,ברנע,יקותיאל אדם 48,344,2019,2800000,1938-377-3,קוטג' דו משפחתי,1,8140
224,אשקלון,ברנע,ענבר 8,104,2019,1350000,1937-369-20,דירה בבית,5,12981
226,אשקלון,ברנע,ירושלים 35,90.8,2019,310000,1933-41-38,דירה בבית,4,3414
227,אשקלון,ברנע,צבי סגל 94,188,2019,3000000,1937-323-2,קוטג' דו משפחתי,6,15957
228,אשקלון,ברנע,אבא אחימאיר 107,82,2019,1250000,1938-53-10,דירה בבית,3.5,15244
230,אשקלון,ברנע,צבי סגל 9,148,2019,2500000,1937-59-3,קוטג' דו משפחתי,5,16892
231,אשקלון,ברנע,קדש 37,108.2,2019,1370000,1935-230-156,דירה בבית,4,12662
232,אשקלון,ברנע,קדש 37,109.1,2019,1400000,1935-230-79,דירה בבית,4,12832
233,אשקלון,ברנע,חיים סלע 10,96.1,2019,1520000,1935-230-29,דירה בבית,4,15817
234,אשקלון,ברנע,ירושלים 21,74,2019,1000000,1933-44-4,דירה בבית,3.5,13514
235,אשקלון,ברנע,צבי סגל 61,179,2019,2850000,1937-209-1,קוטג' דו משפחתי,5,15922
236,אשקלון,ברנע,ירושלים 35,90.8,2019,1060000,1933-41-30,דירה בבית,4,11674
237,אשקלון,ברנע,קדש 37,84.2,2019,1250000,1935-230-137,דירה בבית,3.5,14846
238,אשקלון,ברנע,גדעון בן יואש 31,81.57,2019,990000,1937-417-48,דירה בבית,4,12137
239,אשקלון,ברנע,יפתח הגלעדי 18,158,2019,1475000,1937-104-2,קוטג' דו משפחתי,5,9335
240,אשקלון,ברנע,אבא אחימאיר 107,82,2019,878000,1938-53-15,דירה בבית,4,10707
242,אשקלון,ברנע,חיים סלע 10,109.5,2018,1480000,1935-230-27,דירה בבית,4,13516
243,אשקלון,ברנע,צלופחד 10,131,2018,2150000,1937-73-1,קוטג' חד משפחתי,5,16412
244,אשקלון,ברנע,ירושלים 25,59.7,2018,850000,1933-43-19,דירה בבית,3,14238
245,אשקלון,ברנע,גדעון בן יואש 41,101.5,2018,1025000,1937-421-14,דירה בבית,4,10099
246,אשקלון,ברנע,גדעון בן יואש 40,107.9,2018,1020000,1937-422-5,דירה בבית,4,9453
247,אשקלון,ברנע,גדעון בן יואש 39,85,2018,1085000,1937-419-47,דירה בבית,4,12765
248,אשקלון,ברנע,קדש 41,132.8,2018,1530000,1935-230-6,דירה בבית,5,11521
250,אשקלון,ברנע,מרגלית 11,386,2018,294000,1937-192-1,קוטג' חד משפחתי,7,762
251,אשקלון,ברנע,גדעון בן יואש 31,81.57,2018,1000000,1937-417-60,דירה בבית,3.5,12259
252,אשקלון,ברנע,גדעון בן יואש 40,107.9,2018,985000,1937-423-9,דירה בבית,4,9129
253,אשקלון,ברנע,גדעון בן יואש 41,101.5,2018,1010000,1937-421-10,דירה בבית,4,9951
254,אשקלון,ברנע,ענבר 14,93,2018,1200000,1937-369-84,דירה בבית,4,12903
255,אשקלון,ברנע,גדעון בן יואש 40,107.6,2018,1060000,1937-422-23,דירה בבית,4,9851
256,אשקלון,ברנע,חיים סלע 10,104.4,2018,1610000,1935-230-2,דירה בבית,4,15421
257,אשקלון,ברנע,גדעון בן יואש 45,116.5,2018,1000000,1937-421-55,דירה בבית,5,8584
258,אשקלון,ברנע,איילון 1,107.6,2018,1000000,1937-425-23,דירה בבית,4,9294
259,אשקלון,ברנע,ענבר 16,107,2018,1700000,1937-369-65,דירה בבית,5,15888
260,אשקלון,ברנע,קדש 39,84.2,2018,1300000,1935-230-149,דירה בבית,3.5,15439
262,אשקלון,ברנע,יפתח הגלעדי 3,400,2018,745000,1933-46-2,קוטג' חד משפחתי,5,1863
263,אשקלון,ברנע,גדעון בן יואש 45,116.5,2018,1070000,1937-421-53,דירה בבית,5,9185
264,אשקלון,ברנע,ירושלים 35,100.8,2018,1030000,1933-41-40,דירה בבית,5,10218
265,אשקלון,ברנע,גדעון בן יואש 31,81.57,2018,1050000,1937-417-61,דירה בבית,4,12872
266,אשקלון,ברנע,צבי סגל 88,179,2018,2850000,1937-326-1,דירה בבית,6,15922
267,אשקלון,ברנע,גדעון בן יואש 37,116.3,2018,1045000,1937-419-23,דירה בבית,5,8985
268,אשקלון,ברנע,ירושלים 29,121.81,2017,1170000,1933-42-9,דירה בבית,5,9605
269,אשקלון,ברנע,יפתח הגלעדי 27,214,2017,1365000,1937-267-1,קוטג' דו משפחתי,7,6379
270,אשקלון,ברנע,נועה 11,300,2017,4000000,1937-124-1,דירה בבית,6,13333
271,אשקלון,ברנע,יפתח הגלעדי 43,316,2017,4000000,1937-275-1,קוטג' דו משפחתי,5,12658
272,אשקלון,ברנע,בדולח 8,180,2017,2399000,1937-165-3,דירה בבית,5,13328
273,אשקלון,ברנע,ענבר 16,107,2017,1770000,1937-369-58,דירה בבית,5,16542
274,אשקלון,ברנע,קדש 41,112.4,2017,1425000,1935-230-47,דירה בבית,4,12678
275,אשקלון,ברנע,קדש 39,108.8,2017,1619000,1935-230-84,דירה בבית,4,14881
276,אשקלון,ברנע,צבי סגל 75,180,2017,2935000,1937-202-1,קוטג' דו משפחתי,6,16306
277,אשקלון,ברנע,קדש 39,117.9,2017,1750000,1935-230-158,דירה בבית,5,14843
278,אשקלון,ברנע,נועה 9,406,2017,3849000,1937-126-4,קוטג' דו משפחתי,6,9480
279,אשקלון,ברנע,יותם 11,100,2017,1599000,1937-111-1,קוטג' חד משפחתי,5,15990
280,אשקלון,ברנע,ירושלים 29,102.97,2017,1100000,1933-42-34,דירה בבית,4,10683
281,אשקלון,ברנע,ענבר 8,94,2017,1750000,1937-369-17,דירת גן,5,18617
282,אשקלון,ברנע,קדש 39,109.1,2017,1419000,1935-230-63,דירה בבית,4,13006
283,אשקלון,ברנע,בדולח 12,220,2017,2550000,1937-167-1,דירה בבית,5,11591
284,אשקלון,ברנע,צבי סגל 93,378,2017,3330000,1937-173-4,דירה בבית,6,8810
285,אשקלון,ברנע,צבי סגל 15,240,2017,3169000,1937-232-4,קוטג' דו משפחתי,6,13204
286,אשקלון,ברנע,גדעון בן יואש 26,226,2017,2700000,1937-307-1,קוטג' דו משפחתי,5,11947
287,אשקלון,ברנע,מרגלית 4,219,2017,2700000,1937-187-3,קוטג' דו משפחתי,5,12329
288,אשקלון,ברנע,בן יואש גדעון 49,1383,2017,2450000,1937-149-0,קוטג' דו משפחתי,5,1772
289,אשקלון,ברנע,קדש 41,111.8,2017,1500000,1935-230-48,דירה בבית,4,13417
290,אשקלון,ברנע,גדעון בן יואש 22,187,2017,2400000,1937-305-1,קוטג' דו משפחתי,6,12834
291,אשקלון,ברנע,גדעון בן יואש 31,81.57,2017,1000000,1937-417-51,דירה בבית,4,12259
292,אשקלון,ברנע,ירושלים 25,59.7,2017,799000,1933-43-7,דירה בבית,3,13384
293,אשקלון,ברנע,קדש 39,108.2,2017,1414000,1935-230-152,דירה בבית,4,13068
294,אשקלון,ברנע,גדעון בן יואש 31,81.57,2017,1015000,1937-417-20,דירה בבית,4,12443
295,אשקלון,ברנע,צלופחד 6,213,2017,2610000,1937-71-1,קוטג' דו משפחתי,5,12254
296,אשקלון,ברנע,יפתח הגלעדי 33,173,2017,2850000,1937-270-4,קוטג' דו משפחתי,5,16474
297,אשקלון,ברנע,יפתח הגלעדי 33,178,2017,2800000,1937-270-3,דירה בבית,5,15730
298,אשקלון,ברנע,נועה 6,196,2017,2599000,1937-119-1,קוטג' דו משפחתי,5,13260
299,אשקלון,ברנע,חיים סלע 10,172.1,2017,2800000,1935-230-55,דירה בבית,5,16270
300,אשקלון,ברנע,צבי סגל 40,209,2017,2599000,1937-351-1,קוטג' דו משפחתי,6,12435
301,אשקלון,ברנע,ירושלים 25,70,2017,899000,1933-43-18,דירה בבית,4,12843
