מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,תל אביב - יפו,תכנית ל,יהודה בורלא 11,91.2,2025,4100000,7222-52-20,דירה בבית,4,44956
2,תל אביב - יפו,תכנית ל,יהודה עמיחי 14,102.9,2025,4770000,6885-52-24,דירה בבית,4,46356
3,תל אביב - יפו,תכנית ל,0,103,2025,9282000,6634-15-87,דירה בבית,4,90117
4,תל אביב - יפו,תכנית ל,0,98,2025,9000000,6634-238-2,דירה בבית,4,91837
5,תל אביב - יפו,תכנית ל,יהודה בורלא 19,85.9,2025,5790000,7222-10-4,דירה בבית,4,67404
6,תל אביב - יפו,תכנית ל,0,104,2025,10400000,6634-238-4,דירה בבית,5,100000
7,תל אביב - יפו,תכנית ל,יהודה בורלא 10,103.9,2025,4450000,7222-31-16,דירה בבית,4,42830
8,תל אביב - יפו,תכנית ל,0,49,2025,4000000,6634-238-5,דירה בבית,2,81633
9,תל אביב - יפו,תכנית ל,0,98,2025,9000000,6634-15-90,דירה בבית,3,91837
10,תל אביב - יפו,תכנית ל,0,84,2025,6200000,6634-15-91,דירה בבית,4,73810
11,תל אביב - יפו,תכנית ל,יהודה בורלא 17,126,2025,8451000,7222-11-17,דירה בבית,5,67071
12,תל אביב - יפו,תכנית ל,בורלא יהודה 26,122,2025,4900000,7221-26-4,דירה בבית,5,40164
13,תל אביב - יפו,תכנית ל,0,72,2025,5368000,6634-238-6,דירה בבית,3,74556
14,תל אביב - יפו,תכנית ל,0,136,2025,12000000,6634-238-7,דירה בבית,5,88235
15,תל אביב - יפו,תכנית ל,פרופ' יובל נאמן 13,149.4,2025,8350000,6885-50-16,דירה בבית,5,55890
16,תל אביב - יפו,תכנית ל,0,109,2025,8500000,6634-15-93,דירה בבית,4,77982
17,תל אביב - יפו,תכנית ל,יהודה בורלא 15,85.9,2025,8850000,7222-12-6,דירה בבית,4,103027
18,תל אביב - יפו,תכנית ל,בראלי 10,99,2025,4360000,7222-48-135,דירה בבית,4,44040
19,תל אביב - יפו,תכנית ל,פרופ' יובל נאמן 15,84.7,2025,4450000,6885-50-30,דירה בבית,4,52538
20,תל אביב - יפו,תכנית ל,יהודה בורלא 1,81.5,2025,3660000,7222-45-25,דירה בבית,3,44908
21,תל אביב - יפו,תכנית ל,0,99,2025,8169000,6634-238-9,דירה בבית,4,82515
22,תל אביב - יפו,תכנית ל,0,77,2025,6400000,6634-238-11,דירה בבית,3,83117
23,תל אביב - יפו,תכנית ל,0,84,2025,7100000,6634-15-95,דירה בבית,3.5,84524
24,תל אביב - יפו,תכנית ל,0,118,2025,10520000,6634-6-1,דירה בבית,4,89153
25,תל אביב - יפו,תכנית ל,0,84,2025,7331000,6634-15-96,דירה בבית,4,87274
26,תל אביב - יפו,תכנית ל,0,61,2025,5670000,6634-15-97,דירה בבית,2,92951
27,תל אביב - יפו,תכנית ל,0,98,2025,9278000,6634-238-12,דירה בבית,4,94673
28,תל אביב - יפו,תכנית ל,0,132,2025,9953000,6634-15-98,דירה בבית,5,75402
29,תל אביב - יפו,תכנית ל,דב האוזנר 2,127.8,2025,6050000,7221-18-71,דירה בבית,5,47340
30,תל אביב - יפו,תכנית ל,0,141,2025,12303000,6634-15-99,דירה בבית,5,87255
32,תל אביב - יפו,תכנית ל,יהודה בורלא 42,126,2025,4900000,7221-34-4,דירה בבית,4,38889
33,תל אביב - יפו,תכנית ל,0,83,2025,7106000,6634-15-100,דירה בבית,3.5,85614
34,תל אביב - יפו,תכנית ל,0,64,2025,5979000,6634-15-101,דירה בבית,3,93422
35,תל אביב - יפו,תכנית ל,יהודה בורלא 1,108.6,2025,4300000,7222-45-8,דירה בבית,4,39595
36,תל אביב - יפו,תכנית ל,0,107,2024,10329000,6634-15-103,דירה בבית,3,96533
37,תל אביב - יפו,תכנית ל,0,67,2024,5368000,6634-238-13,דירה בבית,3,80119
38,תל אביב - יפו,תכנית ל,0,105,2024,7500000,6634-238-14,דירה בבית,4,71429
39,תל אביב - יפו,תכנית ל,בראלי 2,107,2024,5000000,7222-48-74,דירה בבית,4,46729
43,תל אביב - יפו,תכנית ל,0,104,2024,9100000,6634-238-15,דירה בבית,5,87500
66,תל אביב - יפו,תכנית ל,0,88,2024,7700000,6634-6-2,דירה בבית,3,87500
67,תל אביב - יפו,תכנית ל,0,104,2024,9250000,6634-238-16,דירה בבית,5,88942
68,תל אביב - יפו,תכנית ל,0,76,2024,5300000,6634-238-17,דירה בבית,3,69737
69,תל אביב - יפו,תכנית ל,יהודה בורלא 17,85.9,2024,5890000,7222-11-2,דירה בבית,4,68568
70,תל אביב - יפו,תכנית ל,0,134,2024,11750000,6634-238-18,דירה בבית,5,87687
71,תל אביב - יפו,תכנית ל,0,102,2024,8496000,6634-238-20,דירה בבית,4,83294
72,תל אביב - יפו,תכנית ל,0,75,2024,7200000,6634-15-106,דירה בבית,3,96000
75,תל אביב - יפו,תכנית ל,0,102,2024,9850000,6634-238-31,דירה בבית,4,96569
76,תל אביב - יפו,תכנית ל,0,105,2024,7600000,6634-238-32,דירה בבית,4,72381
78,תל אביב - יפו,תכנית ל,0,105,2024,7200000,6634-238-33,דירה בבית,4,68571
79,תל אביב - יפו,תכנית ל,אפטר יעקב 10,94.17,2024,4700000,7222-43-12,דירה בבית,4,49910
80,תל אביב - יפו,תכנית ל,0,64,2024,5941000,6634-15-109,דירה בבית,3,92828
81,תל אביב - יפו,תכנית ל,0,48,2024,4000000,6634-15-110,דירה בבית,2,83333
82,תל אביב - יפו,תכנית ל,0,51,2024,4083000,6634-6-4,דירה בבית,2,80059
84,תל אביב - יפו,תכנית ל,לוי אשכול 34,104.4,2024,4950000,7222-52-208,דירה בבית,5,47414
85,תל אביב - יפו,תכנית ל,0,99,2024,5037000,6634-238-34,דירה בבית,3,50879
86,תל אביב - יפו,תכנית ל,0,75,2024,5500000,6634-238-38,דירה בבית,3,73333
87,תל אביב - יפו,תכנית ל,0,73,2024,5300000,6634-238-39,דירה בבית,3,72603
88,תל אביב - יפו,תכנית ל,בראלי 2,111,2024,4430000,7222-48-76,דירה בבית,4,39910
90,תל אביב - יפו,תכנית ל,0,128,2024,7010000,6634-238-40,דירה בבית,5,54766
93,תל אביב - יפו,תכנית ל,0,153,2024,13500000,6634-238-41,דירה בבית,5,88235
94,תל אביב - יפו,תכנית ל,0,113,2024,10500000,6634-238-42,דירה בבית,4,92920
95,תל אביב - יפו,תכנית ל,פרופ' יובל נאמן 5,116,2024,1334000,6885-33-21,דירה בבית,4,11500
96,תל אביב - יפו,תכנית ל,0,58,2024,5210000,6634-6-5,דירה בבית,2,89828
97,תל אביב - יפו,תכנית ל,0,136,2024,8250000,6634-238-43,דירה בבית,5,60662
99,תל אביב - יפו,תכנית ל,0,99,2024,7250000,6634-238-45,דירה בבית,4,73232
100,תל אביב - יפו,תכנית ל,0,67,2024,5063000,6634-238-47,דירה בבית,3,75567
101,תל אביב - יפו,תכנית ל,0,141,2024,12260000,6634-15-114,דירה בבית,5,86950
102,תל אביב - יפו,תכנית ל,יהודה בורלא 11,81.3,2024,3950000,7222-52-64,דירה בבית,3.5,48585
103,תל אביב - יפו,תכנית ל,0,72,2024,5100000,6634-238-52,דירה בבית,3,70833
104,תל אביב - יפו,תכנית ל,לוי אשכול 48,137.43,2024,295000,7221-21-23,דירה בבית,5,2147
105,תל אביב - יפו,תכנית ל,0,109,2024,8155000,6634-15-116,דירה בבית,5,74817
106,תל אביב - יפו,תכנית ל,0,141,2024,14000000,6634-15-117,דירה בבית,5,99291
107,תל אביב - יפו,תכנית ל,לוי אשכול 46,122.2,2024,2812000,7221-22-22,דירה בבית,5,23011
110,תל אביב - יפו,תכנית ל,0,52,2024,4296000,6634-6-6,דירה בבית,2,82615
112,תל אביב - יפו,תכנית ל,0,105,2024,7300000,6634-238-53,דירה בבית,4,69524
113,תל אביב - יפו,תכנית ל,0,110,2024,10200000,6634-15-119,דירה בבית,3,92727
114,תל אביב - יפו,תכנית ל,0,82,2024,7426000,6634-15-121,דירה בבית,4,90561
115,תל אביב - יפו,תכנית ל,יהודה בורלא 52,129.1,2024,5200000,7221-46-3,דירה בבית,5,40279
118,תל אביב - יפו,תכנית ל,בורלא יהודה 26,103,2024,4500000,7221-26-17,דירה בבית,4.5,43689
120,תל אביב - יפו,תכנית ל,0,102,2024,8419000,6634-238-55,דירה בבית,4,82539
123,תל אביב - יפו,תכנית ל,0,46,2024,3700000,6634-238-56,דירה בבית,2,80435
127,תל אביב - יפו,תכנית ל,0,76,2024,5100000,6634-238-57,דירה בבית,3,67105
128,תל אביב - יפו,תכנית ל,0,102,2024,8419000,6634-238-58,דירה בבית,4,82539
129,תל אביב - יפו,תכנית ל,0,100,2024,9800000,6634-238-59,דירה בבית,4,98000
130,תל אביב - יפו,תכנית ל,0,58,2024,3924000,6634-6-8,דירה בבית,2,67655
131,תל אביב - יפו,תכנית ל,0,126,2024,10960000,6634-15-122,דירה בבית,5,86984
133,תל אביב - יפו,תכנית ל,0,52,2024,4505000,6634-6-12,דירה בבית,2,86635
134,תל אביב - יפו,תכנית ל,0,125,2024,10555000,6634-15-123,דירה בבית,5,84440
136,תל אביב - יפו,תכנית ל,0,102,2024,8107000,6634-238-60,דירה בבית,4,79480
137,תל אביב - יפו,תכנית ל,0,76,2024,5050000,6634-238-63,דירה בבית,3,66447
138,תל אביב - יפו,תכנית ל,0,106,2024,8107000,6634-238-64,דירה בבית,4,76481
139,תל אביב - יפו,תכנית ל,לוי אשכול 34,105.9,2024,4680000,7222-52-219,דירה בבית,5,44193
