מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
1,רעננה,אשר,עציון 23,385,2025,8992000,6579-269-1,קוטג' דו משפחתי,7,23356
2,רעננה,אשר,השלום 23,167.91,2025,2120000,6579-324-2,קוטג' דו משפחתי,5,12626
3,רעננה,אשר,השלום 49,174.37,2024,5992000,6579-331-2,דירה בבית,6,34364
4,רעננה,אשר,חטיבת גולני 47,258,2024,2892000,6579-522-1,קוטג' דו משפחתי,6,11209
5,רעננה,אשר,האופק 6,310,2024,9400000,6579-272-2,קוטג' חד משפחתי,8,30323
6,רעננה,אשר,ברוך שפינוזה 16,99.7,2024,4050000,6579-800-2,דירה בבית,4,40622
7,רעננה,אשר,מגדל 47,37.9,2024,750000,6579-368-2,דירה בבית,3,19789
9,רעננה,אשר,אשר 64,290,2024,9000000,6579-301-1,קוטג' דו משפחתי,7,31034
10,רעננה,אשר,אחוזה 242,175,2024,992000,6579-444-1,דירה בבית,6.5,5669
12,רעננה,אשר,וינגייט 1,83,2024,1230000,6579-557-1,דירה בבית,4,14819
13,רעננה,אשר,עציון 3,298,2024,6065000,6579-279-5,קוטג' דו משפחתי,6,20352
14,רעננה,אשר,חטיבת הראל 8,652,2024,11500000,6579-580-2,קוטג' חד משפחתי,1,17638
15,רעננה,אשר,המחתרות 29,281.84,2024,9000000,6579-902-1,דירה בבית,8,31933
18,רעננה,אשר,השלום 15,142.54,2023,5800000,6579-322-2,קוטג' דו משפחתי,5,40690
20,רעננה,אשר,שפינוזה 8,112.11,2023,4250000,6579-802-2,דירה בבית,4,37909
21,רעננה,אשר,חטיבת הראל 19,225,2023,722000,6579-574-1,דירה בבית,7,3209
22,רעננה,אשר,מגדל 39,28.5,2023,951000,6579-372-4,דירה בבית,2,33368
24,רעננה,אשר,ברוך שפינוזה 4,102,2023,3460000,6579-798-6,דירה בבית,4,33922
25,רעננה,אשר,מגדל 37,28.5,2023,1103000,6579-373-1,דירת גן,2,38702
26,רעננה,אשר,מגדל 41,28.5,2023,754000,6579-371-3,דירה בבית,2,26456
27,רעננה,אשר,המחתרות 5,195,2023,7100000,6579-786-1,קוטג' דו משפחתי,6,36410
28,רעננה,אשר,מגדל 33,28.5,2023,951000,6579-375-4,דירת גן,2,33368
29,רעננה,אשר,האופק 21,302,2023,8295000,6579-676-3,קוטג' דו משפחתי,7,27467
30,רעננה,אשר,האופק 19,241,2023,6070000,6579-678-1,דירה בבית,7,25187
31,רעננה,אשר,חטיבת הראל 31,330,2022,7500000,6579-565-3,קוטג' דו משפחתי,7,22727
32,רעננה,אשר,עציון 88,289,2022,3397000,6579-874-3,דירה בבית,7,11754
34,רעננה,אשר,חטיבת הראל 28,179.8,2022,7750000,6579-575-2,קוטג' חד משפחתי,6,43103
35,רעננה,אשר,אשר 27,644,2022,17513000,6579-240-1,קוטג' חד משפחתי,8,27194
36,רעננה,אשר,מגדל 47,105.65,2022,2000000,6579-368-1,דירה בבית,3,18930
37,רעננה,אשר,השלום 17,142.54,2022,847000,6579-322-1,קוטג' דו משפחתי,5,5942
38,רעננה,אשר,עציון 31,100,2022,2500000,6579-265-1,דירה בבית,4,25000
39,רעננה,אשר,השחר 82,404,2022,11100000,6579-667-2,קוטג' חד משפחתי,8,27475
40,רעננה,אשר,אשר 5,478,2022,19000000,6579-230-2,קוטג' חד משפחתי,7,39749
42,רעננה,אשר,עציון 86,332,2022,948000,6579-856-2,קוטג' דו משפחתי,8,2855
43,רעננה,אשר,ברוך שפינוזה 11,268,2021,5680000,6579-807-5,קוטג' דו משפחתי,6,21194
44,רעננה,אשר,וינגייט 1,113,2021,3200000,6579-557-6,דירת,5,28319
45,רעננה,אשר,מגדל 27,122,2021,2500000,6579-378-1,דירה בבית,5,20492
46,רעננה,אשר,ברוך שפינוזה 9,269,2021,6000000,6579-807-4,קוטג' חד משפחתי,6,22305
47,רעננה,אשר,ברוך שפינוזה 16,117,2021,2975000,6579-800-3,דירה בבית,4,25427
49,רעננה,אשר,חטיבת הראל 8,652,2021,9550000,6579-580-1,קוטג' חד משפחתי,1,14647
50,רעננה,אשר,חטיבת הראל 23,270,2021,552000,6579-571-3,קוטג' דו משפחתי,6,2044
51,רעננה,אשר,האופק 2,239,2021,4400000,6579-273-3,דירה בבית,6,18410
52,רעננה,אשר,אשר 62,164,2021,4400000,6579-300-2,קוטג' חד משפחתי,5,26829
53,רעננה,אשר,וינגייט 22,121.46,2021,4050000,6579-548-2,קוטג' דו משפחתי,5,33344
54,רעננה,אשר,שפינוזה 51,269.04,2021,3000000,6579-790-1,קוטג' דו משפחתי,7,11151
56,רעננה,אשר,ברוך שפינוזה 7,288,2021,3153000,6579-808-3,קוטג' דו משפחתי,6,10948
