מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
14,רבי יוסי בן קיסמא 1,69.5,2024,1870000,5943-30-10,דירה בבית,3,26906
15,שפת אמת 35,106.4,2024,2640000,5380-19-18,דירה בבית,4,24812
16,אור שמח 26,72.8,2024,2425000,5381-11-5,דירה בבית,4,33310
17,עקביא בן מהללאל 1,74.5,2024,475000,5943-27-8,דירה בבית,3,6376
18,אור שמח 26,104.8,2024,2587000,5381-11-14,דירה בבית,5,24685
19,רבי יוסי בן קיסמא 27,59.7,2024,1100000,5943-3-104,דירה בבית,2,18425
20,הרב מבריסק 24,140,2024,833000,5379-25-5,דירה בבית,5,5950
21,בן עזאי 26,95.5,2024,2030000,5943-43-68,דירה בבית,3,21257
22,רבי יוסי בן קיסמא 19,46.8,2024,1850000,5943-3-20,דירה בבית,3,39530
23,קהילת יעקב 5,97.1,2024,4750000,5380-21-2,דירה בבית,7,48919
24,בן עזאי 15,71.6,2024,1630000,5943-28-56,דירה בבית,3,22765
25,חזון איש 2,71,2024,1390000,5379-6-10,דירה בבית,3,19577
26,עקביא בן מהללאל 4,74.9,2024,1795000,5943-29-30,דירה בבית,3,23965
27,לב שמחה 8,78.8,2024,2550000,5380-26-7,דירה בבית,4,32360
28,קהילת יעקב 11,133.1,2024,3800000,5380-22-5,דירה בבית,6,28550
29,רבי יוסי בן קיסמא 22,90.5,2024,1080000,5943-43-28,דירה בבית,3,11934
30,אור שמח 10,140.9,2024,3900000,5380-1-23,דירה בבית,5,27679
32,שער השמים 3,102,2024,2400000,5379-15-10,דירה בבית,4,23529
33,מעשי חייא 7,142,2024,2670000,5379-10-4,דירה בבית,6,18803
34,רבי יוסי בן קיסמא 21,76,2024,1930000,5943-3-53,דירה בבית,3,25395
35,אחיעזר 1,114,2024,2600000,5381-6-6,דירה בבית,4,22807
36,אור החיים 10,131.7,2024,2530000,5380-38-6,דירה בבית,5,19210
37,אור שמח 22,90.9,2024,2350000,5381-10-3,דירה בבית,4,25853
38,עקביא בן מהללאל 7,76.4,2024,1071000,5943-28-22,דירה בבית,3,14018
39,רבי יוסי בן קיסמא 15,120,2024,2370000,5943-45-71,דירה בבית,5,19750
