מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
1,רמת גן,רמת עמידר,ההגנה 43,104,2025,2670000,6183-153-20,דירה בבית,4,25673
3,רמת גן,רמת עמידר,הרב לוין 38,52,2025,2020200,6183-141-2,דירה בבית,3,38850
4,רמת גן,רמת עמידר,רסן יאיר 7,94,2025,1075000,6187-426-12,דירה בבית,4,11436
5,רמת גן,רמת עמידר,אבני החושן 2,80,2025,1664000,6187-520-133,דירה בבית,4,20800
6,רמת גן,רמת עמידר,ההגנה 43,107,2025,2830000,6183-153-19,דירה בבית,5,26449
7,רמת גן,רמת עמידר,נהרדעא 12,54,2025,2100000,6183-101-8,דירה בבית,3,38889
9,רמת גן,רמת עמידר,מתתיהו מנדל 7,93,2025,2746000,6183-454-98,דירה בבית,4,29527
10,רמת גן,רמת עמידר,עולי הגרדום 17,78,2025,2080000,6183-408-1,דירה בבית,4,26667
11,רמת גן,רמת עמידר,אבני החושן 2,80.27,2025,494000,6187-520-32,דירה בבית,4,6154
12,רמת גן,רמת עמידר,ההגנה 9,88,2025,1175000,6183-459-7,דירה בבית,4,13352
13,רמת גן,רמת עמידר,הרב לוין 38,52,2025,2040000,6183-141-8,דירה בבית,3.5,39231
14,רמת גן,רמת עמידר,מבצע עין 4,70,2025,545000,6183-210-3,דירה בבית,3,7786
15,רמת גן,רמת עמידר,מתתיהו מנדל 9,93,2025,2830000,6183-454-162,דירה בבית,4,30430
16,רמת גן,רמת עמידר,הגולן 3,49.6,2025,1600000,6183-251-3,דירה בבית,2,32258
17,רמת גן,רמת עמידר,מתתיהו מנדל 1,93,2025,2780000,6183-454-4,דירה בבית,4,29892
18,רמת גן,רמת עמידר,הגולן 5,71,2025,599000,6183-255-7,דירה בבית,4,8437
20,רמת גן,רמת עמידר,מתתיהו מנדל 7,93,2025,2540000,6183-454-82,דירה בבית,4,27312
21,רמת גן,רמת עמידר,ההגנה 26,90,2025,2193800,6183-86-12,דירה בבית,3,24376
22,רמת גן,רמת עמידר,אבני החושן 8,106,2025,3000000,6187-524-102,דירה בבית,4.5,28302
24,רמת גן,רמת עמידר,הרב לוין 4,77.85,2025,2300000,6183-77-12,דירה בבית,4,29544
25,רמת גן,רמת עמידר,עולי הגרדום 4,24.8,2025,800000,6183-234-1,דירה בבית,2,32258
26,רמת גן,רמת עמידר,ההגנה 46,49.6,2025,1666600,6183-158-4,דירה בבית,2,33601
28,רמת גן,רמת עמידר,מתתיהו מנדל 9,93,2025,2500000,6183-454-125,דירה בבית,4,26882
30,רמת גן,רמת עמידר,אבני החושן 8,116,2024,3290000,6187-524-101,דירה בבית,5,28362
32,רמת גן,רמת עמידר,הרב לוין 4,77.85,2024,2200000,6183-77-9,דירה בבית,4,28259
33,רמת גן,רמת עמידר,אבני החושן 8,101,2024,2925000,6187-524-100,דירה בבית,4,28960
34,רמת גן,רמת עמידר,אבני החושן 2,90.99,2024,2900000,6187-520-76,דירה בבית,4,31872
37,רמת גן,רמת עמידר,הרב לוין 5,50.18,2024,1100000,6183-342-15,דירה בבית,3,21921
38,רמת גן,רמת עמידר,רסן יאיר 16,89.4,2024,2530000,6187-380-20,דירה בבית,4,28300
