מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
1,באר שבע,רמות הרכס,משה קהירי 35,90,2025,1400000,38367-13-30,דירה בבית,4,15556
2,באר שבע,רמות הרכס,משה קהירי 17,101.3,2025,1670000,38367-11-10,דירה בבית,5,16486
3,באר שבע,רמות הרכס,גדעון האוזנר 10,111,2025,1810000,38365-11-12,דירה בבית,5,16306
4,באר שבע,רמות הרכס,משה קהירי 35,115,2025,2200000,38367-13-83,דירה בבית,5,19130
5,באר שבע,רמות הרכס,משה קהירי 17,116.8,2025,2215000,38367-11-14,דירה בבית,5,18964
6,באר שבע,רמות הרכס,נחום גולדמן 21,110,2025,1305000,38373-3-8,דירה בבית,4,11864
7,באר שבע,רמות הרכס,נחום שריג 2,84.6,2025,1400000,38373-12-6,דירה בבית,4,16548
8,באר שבע,רמות הרכס,משה קהירי 4,70.8,2025,1310000,38367-7-70,דירה בבית,3,18503
9,באר שבע,רמות הרכס,נחום סנה 7,92,2025,1500000,38367-17-46,דירה בבית,4,16304
10,באר שבע,רמות הרכס,בודנהיימר 16,80,2025,1200000,38372-4-49,דירה בבית,3,15000
11,באר שבע,רמות הרכס,רימון 51,164.62,2025,2500000,38363-14-2,קוטג' דו משפחתי,5,15186
12,באר שבע,רמות הרכס,נחום גולדמן 7,64.5,2025,1155000,38373-1-46,דירה בבית,3,17907
13,באר שבע,רמות הרכס,משה קהירי 13,89.9,2025,1410000,38367-11-58,דירה בבית,4,15684
15,באר שבע,רמות הרכס,שמשון עמיצור 9,98.4,2025,1450000,38371-7-6,דירה בבית,4,14736
17,באר שבע,רמות הרכס,משה קהירי 34,104.9,2025,1500000,38367-20-16,דירה בבית,4,14299
18,באר שבע,רמות הרכס,מיכאל הנגבי 9,90.1,2025,1380000,38368-13-28,דירה בבית,4,15316
19,באר שבע,רמות הרכס,אוסקר שינדלר 6,87.9,2025,1380000,38367-14-32,דירה בבית,4,15700
20,באר שבע,רמות הרכס,יוסקה 6,107,2025,1870000,38370-7-48,דירה בבית,4,17477
21,באר שבע,רמות הרכס,נחום שריג 34,95,2025,1470000,38370-2-40,דירה בבית,4,15474
22,באר שבע,רמות הרכס,בודנהיימר 16,92,2025,1400000,38372-4-51,דירה בבית,4,15217
24,באר שבע,רמות הרכס,פיקרד 28,93,2025,1690000,38375-6-43,דירת גן,4,18172
25,באר שבע,רמות הרכס,צהל 149,105.8,2025,1650000,38365-1-107,דירה בבית,4,15595
26,באר שבע,רמות הרכס,ישראל גלילי 14,89.5,2025,1375000,38368-14-20,דירה בבית,3,15363
27,באר שבע,רמות הרכס,ישראל גלילי 19,134,2025,1630000,38368-5-4,דירה בבית,5,12164
29,באר שבע,רמות הרכס,משה קהירי 13,88.7,2025,1460000,38367-11-50,דירה בבית,4,16460
30,באר שבע,רמות הרכס,פיקרד 30,71,2025,1260000,38375-6-98,דירה בבית,3,17746
31,באר שבע,רמות הרכס,יוסף שטרן 3,190,2025,3130000,38375-26-84,דירה בבית,6,16474
