מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
191,האילנות 13,98,2015,882000,39513-4-64,דירה,4,9000
192,האילנות 13,107,2015,934000,39513-4-63,דירה,4,8729
193,האילנות 13,122,2015,1059000,39513-4-62,דירה,5,8680
195,התאנה 21,103,2015,950000,39506-13-1,קוטג' דו משפחתי,5,9223
196,האילנות 13,107,2015,924000,39513-4-61,דירה,4,8636
197,האילנות 13,98,2015,879000,39513-4-60,דירה,4,8969
198,האילנות 13,107,2015,904000,39513-4-59,דירה,4,8449
200,האילנות 13,98,2015,869000,39513-4-58,דירה,4,8867
201,האילנות 13,107,2015,934000,39513-4-56,דירה,4,8729
202,האילנות 13,107,2015,939000,39513-4-57,דירה,4,8776
203,יאיר שטרן 13,150,2015,1149000,39513-10-5,קוטג' חד משפחתי,5,7660
204,האילנות 13,107,2015,939000,39513-4-55,דירה,4,8776
205,האילנות 13,107,2015,929000,39513-4-54,דירה,4,8682
206,האילנות 13,98,2015,879000,39513-4-53,דירה,4,8969
207,0,107.3,2015,914000,39513-2-11,דירה בבית,3,8518
208,האילנות 13,107,2015,909000,39513-4-52,דירה,4,8495
209,האילנות 13,107,2015,894000,39513-4-51,דירה,4,8355
210,האילנות 13,122,2015,1059000,39513-4-50,דירה,5,8680
211,0,107.3,2015,894000,39513-2-12,דירה בבית,4,8332
212,האילנות 13,107,2015,889000,39513-4-49,דירה,4,8308
213,האילנות 13,122,2015,1054000,39513-4-48,דירה,5,8639
214,האילנות 13,122,2015,1015000,39513-4-9,דירה בבית,5,8320
215,האילנות 13,122,2015,1010000,39513-4-46,דירה,5,8279
216,האילנות 13,107,2015,950000,39513-4-45,דירה,4,8879
217,האילנות 13,123,2015,1010000,39513-4-43,דירה,5,8211
