city,neighborhood,transaction_id,שם העיר,שם השכונה,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
ירושלים,גילה,1,ירושלים,גילה,הצוף 3,66,2025,2200000,28046-21-15,דירה בבית,4,33333
ירושלים,גילה,2,ירושלים,גילה,שבתאי הנגבי 46,92,2025,2130000,28116-25-1,דירה בבית,4,23152
ירושלים,גילה,3,ירושלים,גילה,בושמת 3,74.2,2025,2350000,28046-19-8,דירה בבית,4,31671
ירושלים,גילה,4,ירושלים,גילה,יקינתון 573,77.7,2025,2125000,28055-8-32,דירה בבית,4,27349
ירושלים,גילה,5,ירושלים,גילה,אפרסמון 54,41.2,2025,1630000,28047-58-27,דירה בבית,2,39563
ירושלים,גילה,6,ירושלים,גילה,משה יוסטמן 27,110.8,2025,3030000,28046-69-8,דירה בבית,5,27347
ירושלים,גילה,7,ירושלים,גילה,הגומא 1,67,2025,1870000,28051-49-39,דירה בבית,3,27910
ירושלים,גילה,8,ירושלים,גילה,הצורי 12,51.2,2025,1980000,28047-43-4,דירה בבית,3,38672
ירושלים,גילה,9,ירושלים,גילה,קציעה 3,56,2025,2105000,28047-38-17,דירה בבית,3,37589
ירושלים,גילה,10,ירושלים,גילה,נופך 243,60.7,2025,1750000,28049-13-171,דירה בבית,2.5,28830
ירושלים,גילה,11,ירושלים,גילה,הצוף 3,81,2025,2800000,28046-21-2,דירה בבית,5,34568
ירושלים,גילה,12,ירושלים,גילה,הסיגלית 14,112,2025,2380000,28116-8-3,דירה בבית,4,21250
ירושלים,גילה,13,ירושלים,גילה,יעקב פולוצקי 14,138.8,2025,3375000,28110-9-5,דירה בבית,5,24316
ירושלים,גילה,15,ירושלים,גילה,קציעה 3,56,2025,2015000,28047-38-16,דירה בבית,3,35982
ירושלים,גילה,16,ירושלים,גילה,נשר 5,83.7,2025,2260000,28053-14-23,דירה בבית,4,27001
ירושלים,גילה,17,ירושלים,גילה,אגמון 3,73,2025,1890000,28053-31-76,דירה בבית,4,25890
ירושלים,גילה,18,ירושלים,גילה,יפה רום 13,78.7,2025,2800000,28051-20-23,דירה בבית,4,35578
ירושלים,גילה,19,ירושלים,גילה,אריה בן אליעזר 69,84,2025,2800000,28048-27-2,דירה בבית,4,33333
ירושלים,גילה,20,ירושלים,גילה,0,79.89,2025,2750000,30964-57-15,דירה בבית,3,34422
ירושלים,גילה,21,ירושלים,גילה,יקינטון 28,61.4,2025,2020200,28055-4-6,דירה בבית,3,32902
ירושלים,גילה,22,ירושלים,גילה,0,75,2025,2206000,28052-87-7,דירה בבית,3,29413
ירושלים,גילה,23,ירושלים,גילה,0,120.2,2025,3050000,30964-79-11,דירה בבית,5,25374
ירושלים,גילה,24,ירושלים,גילה,אריה בן אליעזר 85,89.6,2025,2450000,28048-3-146,דירה בבית,3,27344
ירושלים,גילה,26,ירושלים,גילה,הגומא 451,73.3,2025,2000000,28051-50-47,דירה בבית,3,27285
ירושלים,גילה,27,ירושלים,גילה,שבתאי הנגבי 46,58,2025,1500000,28116-25-2,דירה בבית,2,25862
ירושלים,גילה,28,ירושלים,גילה,0,95.7,2025,3025000,30964-88-27,דירה בבית,4,31609
ירושלים,גילה,29,ירושלים,גילה,מרגלית 305,63.9,2025,1935000,28052-70-25,דירה בבית,3,30282
ירושלים,גילה,30,ירושלים,גילה,מרגלית 23,70.1,2025,2080000,28052-59-44,דירה בבית,4,29672
ירושלים,גילה,31,ירושלים,גילה,יקינתון 571,60.8,2025,1900000,28055-9-10,דירה בבית,3,31250
ירושלים,גילה,32,ירושלים,גילה,התאנה 7,70.8,2025,1900000,28051-67-44,דירה בבית,3,26836
ירושלים,גילה,33,ירושלים,גילה,אריה בן אליעזר 62,73.3,2025,2100000,28048-55-14,דירה בבית,4,28649
ירושלים,גילה,34,ירושלים,גילה,השליו 420,63.1,2025,2200000,28052-47-9,דירה בבית,3,34865
ירושלים,גילה,35,ירושלים,גילה,ברקת 9,78.3,2025,2300000,28050-13-5,דירה בבית,4,29374
ירושלים,גילה,36,ירושלים,גילה,ברוכי יהושע 14,83.12,2025,2885000,30962-14-1,דירה בבית,3,34709
ירושלים,גילה,37,ירושלים,גילה,החסידה 10,169.6,2025,4100000,28053-9-4,דירה בבית,6,24175
ירושלים,גילה,38,ירושלים,גילה,מרגלית 25,75.7,2025,2150000,28052-59-13,דירה בבית,4,28402
ירושלים,גילה,39,ירושלים,גילה,אריה בן אליעזר 68,67,2025,2490000,28048-57-1,דירה בבית,4.5,37164
ירושלים,גילה,40,ירושלים,גילה,הצוף 12,60.4,2025,2320000,28046-7-9,דירה בבית,3,38411
ירושלים,גילה,41,ירושלים,גילה,נטף 3,81.8,2025,2180000,28046-35-12,דירה בבית,4,26650
ירושלים,גילה,44,ירושלים,גילה,הגומא 451,66.5,2025,1939300,28051-50-42,דירה בבית,3,29162
ירושלים,גילה,46,ירושלים,גילה,ליש 401,63,2025,1750000,28052-12-7,דירה בבית,3,27778
ירושלים,גילה,48,ירושלים,גילה,יסמין 3,115,2025,2590000,28046-31-15,דירה בבית,5,22522
ירושלים,גילה,49,ירושלים,גילה,0,100,2025,2525000,30988-15-2,דירה בבית,4,25250
ירושלים,גילה,51,ירושלים,גילה,האחות יהודית 235,59.15,2025,1800000,28049-37-19,דירה בבית,3,30431
ירושלים,גילה,52,ירושלים,גילה,מרווה 20,70.2,2025,2090900,28113-7-16,דירה בבית,3,29785
ירושלים,גילה,53,ירושלים,גילה,הרב אלטשולר דוד 1,105,2025,2730000,30988-4-31,דירה בבית,5,26000
ירושלים,גילה,54,ירושלים,גילה,האזוב 6,84.6,2025,1970000,28051-45-30,דירה בבית,4,23286
ירושלים,גילה,55,ירושלים,גילה,0,106,2025,3240000,30962-56-28,דירה בבית,4,30566
ירושלים,גילה,56,ירושלים,גילה,צבייה ויצחק 10,71.9,2025,2470000,28051-6-13,דירה בבית,4,34353
ירושלים,גילה,57,ירושלים,גילה,הצוף 7,77.9,2025,2300000,28046-16-13,דירה בבית,4,29525
ירושלים,גילה,58,ירושלים,גילה,נופך 241,89.7,2025,2280000,28049-13-30,דירה בבית,4,25418
ירושלים,גילה,59,ירושלים,גילה,השליו 418,61.5,2025,1770000,28052-48-7,דירה בבית,3,28780
ירושלים,גילה,61,ירושלים,גילה,נופך 241,67.8,2025,1830000,28049-13-52,דירה בבית,3,26991
ירושלים,גילה,62,ירושלים,גילה,ברקת 9,71.4,2025,1900000,28050-13-16,דירה בבית,4,26611
ירושלים,גילה,63,ירושלים,גילה,דבש 200,74,2025,2210000,28050-30-62,דירה בבית,4,29865
ירושלים,גילה,64,ירושלים,גילה,כרפס 2,90,2025,2300000,28051-2-5,דירה בבית,5,25556
ירושלים,גילה,65,ירושלים,גילה,0,72,2025,2000000,28051-48-1,דירה בבית,4,27778
ירושלים,גילה,66,ירושלים,גילה,ורדינון 7,56.9,2025,1930000,28046-34-9,דירה בבית,3,33919
