מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,הקנאים 14,108,2025,1350000,38256-5-11,דירה בבית,4,12500
2,0,162,2025,2324000,38258-2-3,דירה בבית,5,14346
3,0,105,2025,1348000,38258-4-8,דירה בבית,4,12838
4,0,162,2025,1601000,38257-2-2,דירה בבית,5,9883
5,0,126,2025,1665000,38257-1-47,דירת גן,4,13214
6,0,107,2025,1360000,38257-7-27,דירה בבית,4,12710
7,0,138,2025,1876000,38257-2-5,דירה בבית,5,13594
8,דוד המלך 17,83.6,2025,1250000,38256-3-1,דירה בבית,4,14952
9,0,120,2025,1539000,38258-2-4,דירה בבית,5,12825
10,0,107,2025,1350000,38257-7-28,דירה בבית,4,12617
11,0,75,2025,1350000,38258-9-4,דירה בבית,3,18000
12,0,135,2025,1875000,38257-2-6,דירה בבית,5,13889
13,הקנאים 22,83.5,2025,1260000,38256-2-22,דירה בבית,4,15090
14,0,107,2025,1345000,38257-7-29,דירה בבית,4,12570
15,0,107,2025,1350000,38257-7-31,דירה בבית,4,12617
16,0,105,2025,1350000,38258-4-9,דירה בבית,4,12857
17,0,126,2025,1558000,38257-2-9,דירה בבית,5,12365
18,0,120,2025,1663000,38258-2-5,דירה בבית,5,13858
19,0,120,2025,1539000,38257-2-12,דירה בבית,5,12825
20,הקנאים 18,105,2025,1280000,38256-4-5,דירה בבית,4,12190
21,0,127,2025,1600000,38258-9-5,דירה בבית,5,12598
22,דוד המלך 11,102.5,2025,1450000,38256-6-25,דירה בבית,4,14146
23,0,105,2025,1365000,38258-4-10,דירה בבית,4,13000
24,הקנאים 22,103.8,2025,1680000,38256-2-10,דירה בבית,5,16185
25,0,107,2025,1361000,38257-2-13,דירה בבית,4,12720
26,0,167,2025,1929000,38257-2-15,דירה בבית,5,11551
27,0,162,2025,2456000,38258-4-11,דירה בבית,5,15160
28,0,123,2025,1600000,38257-1-46,דירה בבית,4,13008
