city,neighborhood,transaction_id,שם העיר,שם השכונה,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
חולון,נאות רחל,1,חולון,נאות רחל,צאלים 12,67.05,2025,2250000,7132-22-2,דירה בבית,3,33557
חולון,נאות רחל,2,חולון,נאות רחל,אילת 33,108.95,2025,2170000,7132-74-1,דירה בבית,4,19917
חולון,נאות רחל,3,חולון,נאות רחל,קדושי קהיר 33,87.36,2025,2400000,7132-187-51,דירה בבית,4,27473
חולון,נאות רחל,4,חולון,נאות רחל,קדושי קהיר 1,84.06,2025,2010000,7132-27-38,דירה בבית,4,23911
חולון,נאות רחל,5,חולון,נאות רחל,תרצו 30,58.38,2025,1640000,6049-332-8,דירה בבית,3,28092
חולון,נאות רחל,6,חולון,נאות רחל,זמנהוף 12,89,2025,2996000,6049-34-7,דירה בבית,4,33663
חולון,נאות רחל,7,חולון,נאות רחל,יוספטל 131,75.3,2025,2080000,7132-165-54,דירה בבית,4,27623
חולון,נאות רחל,8,חולון,נאות רחל,ההסתדרות 9,62.48,2025,1780000,6049-372-1,דירה בבית,3,28489
חולון,נאות רחל,9,חולון,נאות רחל,ליסין 9,99.25,2025,3065000,6049-75-2,דירה בבית,5,30882
חולון,נאות רחל,11,חולון,נאות רחל,קדושי קהיר 30,104.1,2025,1250000,7132-158-64,דירה בבית,4,12008
חולון,נאות רחל,12,חולון,נאות רחל,זמנהוף 28,87,2025,2366000,6049-290-11,דירה בבית,4,27195
חולון,נאות רחל,13,חולון,נאות רחל,קדושי קהיר 8,68.77,2025,2000000,7132-38-45,דירה בבית,4,29082
חולון,נאות רחל,14,חולון,נאות רחל,ההסתדרות 15,63.2,2025,1750000,6049-366-11,דירה בבית,3,27690
חולון,נאות רחל,15,חולון,נאות רחל,אלי כהן 13,89,2025,2100000,6746-300-1,דירה בבית,4,23596
חולון,נאות רחל,17,חולון,נאות רחל,קדושי קהיר 36,111.6,2025,2120000,7132-182-26,דירה בבית,4.5,18996
חולון,נאות רחל,18,חולון,נאות רחל,אילת 35,108.95,2025,2242400,7132-75-32,דירה בבית,4,20582
חולון,נאות רחל,19,חולון,נאות רחל,קדושי קהיר 8,69.23,2025,1880000,7132-38-22,דירה בבית,3.5,27156
חולון,נאות רחל,20,חולון,נאות רחל,קפלנסקי 14,81.27,2025,2070700,6746-293-9,דירה בבית,3,25479
חולון,נאות רחל,21,חולון,נאות רחל,זלמן ארן 19,62,2025,1825000,6049-356-7,דירה בבית,3,29435
חולון,נאות רחל,23,חולון,נאות רחל,דב הוז 59,52,2025,1620000,7162-192-10,דירה בבית,2,31154
חולון,נאות רחל,24,חולון,נאות רחל,אריה בן אליעזר 4,58.35,2025,1767600,6049-253-7,דירה בבית,3,30293
חולון,נאות רחל,25,חולון,נאות רחל,יוסף ברץ 16,55.02,2025,1720000,6049-313-3,דירה בבית,3,31261
חולון,נאות רחל,26,חולון,נאות רחל,דב הוז 5,53.47,2025,1850000,7171-187-12,דירה בבית,3,34599
חולון,נאות רחל,27,חולון,נאות רחל,יא באדר 28,75.13,2025,1800000,6049-9-2,דירה בבית,3,23958
חולון,נאות רחל,28,חולון,נאות רחל,אחד במאי 50,38,2025,1300000,7176-107-8,דירה בבית,2,34211
חולון,נאות רחל,29,חולון,נאות רחל,בעל שם-טוב 36,61,2025,1700000,7162-215-6,דירה בבית,3,27869
חולון,נאות רחל,30,חולון,נאות רחל,ליסין 13,60,2025,2040000,6049-71-10,דירה בבית,3,34000
חולון,נאות רחל,31,חולון,נאות רחל,יצחק וולקני 9,74.72,2025,2070700,6049-271-5,דירה בבית,4,27713
חולון,נאות רחל,32,חולון,נאות רחל,אילת 32,79.27,2025,1990000,7132-9-6,דירה בבית,3,25104
חולון,נאות רחל,33,חולון,נאות רחל,בעל שם טוב 33,59,2025,1750000,7162-255-22,דירה בבית,3,29661
חולון,נאות רחל,35,חולון,נאות רחל,זלמן ארן 7,53.84,2025,950000,6049-350-1,דירה בבית,3,17645
חולון,נאות רחל,36,חולון,נאות רחל,אברבנאל 6,55.6,2025,1650000,7162-236-12,דירה בבית,3,29676
חולון,נאות רחל,37,חולון,נאות רחל,פייר קינג 13,60.08,2025,1820000,6049-371-8,דירה בבית,3,30293
חולון,נאות רחל,38,חולון,נאות רחל,שמואל יבניאלי 6,55.39,2025,1740000,6049-308-9,דירה בבית,3,31414
חולון,נאות רחל,39,חולון,נאות רחל,הרצפלד 4,95,2025,2240000,6049-342-12,דירה בבית,3.5,23579
חולון,נאות רחל,40,חולון,נאות רחל,אילת 39,85.55,2025,1740000,7132-76-36,דירה בבית,4,20339
חולון,נאות רחל,41,חולון,נאות רחל,יוסף ברץ 15,71.14,2025,1900000,6049-340-3,דירה בבית,4,26708
חולון,נאות רחל,42,חולון,נאות רחל,פייר קינג 10,56.49,2025,1720000,6049-337-3,דירה בבית,2,30448
חולון,נאות רחל,43,חולון,נאות רחל,ההסתדרות 7,57.15,2025,1740000,6049-373-8,דירה בבית,3,30446
חולון,נאות רחל,44,חולון,נאות רחל,יוסף ברץ 8,69.31,2025,2240000,6049-295-2,דירה בבית,4.5,32319
חולון,נאות רחל,45,חולון,נאות רחל,זלמן ארן 26,92,2025,2910000,6049-274-12,דירה בבית,4,31630
חולון,נאות רחל,46,חולון,נאות רחל,יוסף ברץ 17,94.1,2025,2000000,6049-339-2,דירה בבית,4,21254
חולון,נאות רחל,50,חולון,נאות רחל,יצחק וולקני 7,67.46,2025,1720000,6049-272-9,דירה בבית,3.5,25497
חולון,נאות רחל,52,חולון,נאות רחל,יוספטל 131,75.3,2025,1860000,7132-165-46,דירה בבית,3.5,24701
חולון,נאות רחל,53,חולון,נאות רחל,קדושי קהיר 8,65.77,2025,1820000,7132-38-35,דירה בבית,3,27672
חולון,נאות רחל,54,חולון,נאות רחל,יוסף ברץ 16,55.02,2025,1800000,6049-313-4,דירה בבית,3,32715
חולון,נאות רחל,55,חולון,נאות רחל,המוערר 3,47.72,2025,1590000,7171-179-8,דירה בבית,3,33319
חולון,נאות רחל,57,חולון,נאות רחל,קדושי קהיר 24,74,2025,1840000,7132-170-3,דירה בבית,4,24865
חולון,נאות רחל,59,חולון,נאות רחל,זלמן ארן 26,101,2025,2370000,6049-274-13,דירה בבית,4,23465
חולון,נאות רחל,60,חולון,נאות רחל,בעל שם-טוב 4,68.32,2025,1700000,7162-183-28,דירה בבית,3,24883
חולון,נאות רחל,61,חולון,נאות רחל,שמואל יבניאלי 4,80,2025,1990000,6049-307-12,דירה בבית,4,24875
חולון,נאות רחל,62,חולון,נאות רחל,בעל שם-טוב 4,68.32,2025,1710000,7162-183-20,דירה בבית,3,25029
חולון,נאות רחל,63,חולון,נאות רחל,הוז דב 15,65.5,2025,2050000,7163-155-15,דירה בבית,4,31298
חולון,נאות רחל,65,חולון,נאות רחל,אילת 48,62.62,2024,1600000,7132-69-23,דירה בבית,3,25551
חולון,נאות רחל,66,חולון,נאות רחל,קדושי קהיר 34,78,2024,2100000,7132-169-11,דירה בבית,4,26923
חולון,נאות רחל,67,חולון,נאות רחל,אילת 41,84.75,2024,2075000,7132-77-24,דירה בבית,4,24484
חולון,נאות רחל,68,חולון,נאות רחל,הגרא 7,56.5,2024,1700000,7162-145-6,דירה בבית,3,30088
חולון,נאות רחל,69,חולון,נאות רחל,שמואל יבניאלי 4,81,2024,2100000,6049-307-13,דירה בבית,4,25926
חולון,נאות רחל,70,חולון,נאות רחל,הגרא 5,75.03,2024,2000000,7162-144-5,דירה בבית,4.5,26656
חולון,נאות רחל,72,חולון,נאות רחל,אלי כהן 30,74,2024,2035000,6746-328-3,דירה בבית,3.5,27500
חולון,נאות רחל,73,חולון,נאות רחל,תרצו 26,68.69,2024,2000000,6049-318-6,דירה בבית,3,29116
חולון,נאות רחל,74,חולון,נאות רחל,הגרא 14,71.85,2024,1780000,7162-152-4,דירה בבית,3.5,24774
חולון,נאות רחל,76,חולון,נאות רחל,יצחק וולקני 13,51.54,2024,1485000,6049-269-10,דירה בבית,2,28813
חולון,נאות רחל,77,חולון,נאות רחל,פייר קינג 9,70.74,2024,1970000,6049-367-9,דירה בבית,3.5,27848
חולון,נאות רחל,78,חולון,נאות רחל,יוסף ברץ 17,85.6,2024,2290000,6049-339-17,דירה בבית,4,26752
חולון,נאות רחל,79,חולון,נאות רחל,אילת 42,56.13,2024,1510000,7132-65-22,דירה בבית,3,26902
חולון,נאות רחל,80,חולון,נאות רחל,אברבנאל 9,75.09,2024,1700000,7162-154-7,דירה בבית,3,22639
חולון,נאות רחל,84,חולון,נאות רחל,הגרא 30,71.9,2024,1988000,7162-225-5,דירה בבית,3,27650
חולון,נאות רחל,86,חולון,נאות רחל,גרינבוים 14,116,2024,2430000,7176-131-12,דירה בבית,4,20948
חולון,נאות רחל,87,חולון,נאות רחל,תרצו 18,53.3,2024,1735000,6049-302-7,דירה בבית,3,32552
חולון,נאות רחל,88,חולון,נאות רחל,זלמן ארן 26,98,2024,2537000,6049-274-14,דירה בבית,4,25888
חולון,נאות רחל,89,חולון,נאות רחל,צאלים 12,67.05,2024,1870000,7132-22-22,דירה בבית,3,27890
חולון,נאות רחל,90,חולון,נאות רחל,יוספטל 131,75.3,2024,2000000,7132-165-58,דירה בבית,4,26560
חולון,נאות רחל,91,חולון,נאות רחל,אילת 27,86.7,2024,1968000,7132-17-10,דירה בבית,4,22699
חולון,נאות רחל,92,חולון,נאות רחל,אורים 6,78.23,2024,1750000,7132-43-31,דירה בבית,3,22370
חולון,נאות רחל,93,חולון,נאות רחל,ליסין 8,50.96,2024,1750000,6049-58-6,דירה בבית,3,34341
חולון,נאות רחל,94,חולון,נאות רחל,דב הוז 49,68.32,2024,1680000,7162-182-40,דירה בבית,3,24590
חולון,נאות רחל,95,חולון,נאות רחל,ארן זלמן 42,58.36,2024,1740000,6746-346-7,דירה בבית,3,29815
חולון,נאות רחל,96,חולון,נאות רחל,תרצו 10,67,2024,2170000,6049-25-7,דירה בבית,3,32388
