מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
20,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2025,500000,39510-27-54,דירה בבית,3,7837
21,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2025,490000,39510-27-38,דירה בבית,3,7680
22,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2025,550000,39510-27-59,דירה בבית,3,8621
23,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2025,510000,39510-14-24,דירה בבית,3,7994
24,דימונה,גיורא יוספטל,מתתיהו הכהן 223,73,2025,535000,39510-70-11,דירה בבית,4,7329
25,דימונה,גיורא יוספטל,מג המעפילים 4,49.3,2025,420000,39510-15-22,דירה בבית,3,8519
26,דימונה,גיורא יוספטל,בר כוכבא 2,49.3,2024,510000,39510-21-37,דירה בבית,3,10345
27,דימונה,גיורא יוספטל,הרצל 19,36,2024,475000,39510-49-1,דירה בבית,2,13194
28,דימונה,גיורא יוספטל,הסנהדרין 16,53.7,2024,460000,39510-76-7,דירה בבית,3,8566
29,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2024,500000,39510-14-35,דירה בבית,3,7837
30,דימונה,גיורא יוספטל,מג המעפילים 6,49.3,2024,465000,39510-16-22,דירה בבית,3,9432
31,דימונה,גיורא יוספטל,עזרא ונחמיה 27,49.3,2024,510000,39510-44-30,דירה בבית,3,10345
32,דימונה,גיורא יוספטל,הסנהדרין 14,53.7,2024,550000,39510-75-16,דירה בבית,3,10242
33,דימונה,גיורא יוספטל,עזרא ונחמיה 243,49.3,2024,490000,39510-34-13,דירה בבית,3,9939
35,דימונה,גיורא יוספטל,מג המעפילים 245,63.8,2024,595000,39510-35-28,דירה בבית,3,9326
36,דימונה,גיורא יוספטל,בר כוכבא 2,49.3,2024,535000,39510-21-34,דירה בבית,3,10852
37,דימונה,גיורא יוספטל,מג המעפילים 245,63.8,2024,665000,39510-35-18,דירה בבית,3,10423
38,דימונה,גיורא יוספטל,המכבים 247,73,2024,525000,39510-51-21,דירה בבית,4,7192
39,דימונה,גיורא יוספטל,החשמונאים 235,36,2024,490000,39510-53-9,דירה בבית,3,13611
40,דימונה,גיורא יוספטל,החשמונאים 235,36,2024,470000,39510-53-1,דירה בבית,2,13056
41,דימונה,גיורא יוספטל,מתתיהו הכהן 249,38.2,2024,440000,39510-68-6,דירה בבית,3,11518
42,דימונה,גיורא יוספטל,בר כוכבא 1,75.2,2024,600000,39510-32-5,דירה בבית,4,7979
43,דימונה,גיורא יוספטל,הסנהדרין 1,41.2,2024,500000,39510-80-20,דירה בבית,2,12136
44,דימונה,גיורא יוספטל,המכבים 247,73,2024,500000,39510-51-30,דירה בבית,4,6849
45,דימונה,גיורא יוספטל,מתתיהו הכהן 226,54.1,2024,570000,39510-73-8,דירה בבית,3,10536
46,דימונה,גיורא יוספטל,הסנהדרין 14,53.7,2024,500000,39510-75-7,דירה בבית,3,9311
47,דימונה,גיורא יוספטל,מתתיהו הכהן 222,54.1,2024,410000,39510-69-5,דירה בבית,3,7579
48,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2024,625000,39510-14-20,דירה בבית,3,9796
49,דימונה,גיורא יוספטל,בר כוכבא 9,49.3,2024,549000,39510-28-13,דירה בבית,3,11136
50,דימונה,גיורא יוספטל,המכבים 248,38.2,2024,500000,39510-56-39,דירה בבית,3,13089
51,דימונה,גיורא יוספטל,מג המעפילים 228,54.1,2024,620000,39510-37-11,דירה בבית,3,11460
52,דימונה,גיורא יוספטל,הסנהדרין 16,53.7,2024,580000,39510-76-18,דירה בבית,3,10801
53,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2024,500000,39510-27-43,דירה בבית,3,7837
54,דימונה,גיורא יוספטל,הסנהדרין 14,53.7,2024,560000,39510-75-8,דירה בבית,3,10428
55,דימונה,גיורא יוספטל,החשמונאים 235,36,2024,510000,39510-53-2,דירה בבית,2,14167
56,דימונה,גיורא יוספטל,המכבים 247,55,2024,530000,39510-51-1,דירה בבית,3,9636
57,דימונה,גיורא יוספטל,הסנהדרין 16,53.7,2024,550000,39510-76-4,דירה בבית,3,10242
58,דימונה,גיורא יוספטל,מתתיהו הכהן 226,54.1,2024,580000,39510-73-17,דירה בבית,3,10721
59,דימונה,גיורא יוספטל,המכבים 248,38.2,2024,430000,39510-56-41,דירה בבית,3,11257
60,דימונה,גיורא יוספטל,הרצל 19,36,2024,505000,39510-49-2,דירה בבית,2,14028
61,דימונה,גיורא יוספטל,יגאל אלון 49,78,2024,640000,39510-78-29,דירה בבית,4,8205
62,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2024,590000,39510-27-63,דירה בבית,3,9248
63,דימונה,גיורא יוספטל,בר כוכבא 2,49.3,2024,520000,39510-21-31,דירה בבית,3,10548
64,דימונה,גיורא יוספטל,מג המעפילים 229,36,2024,400000,39510-38-6,דירה בבית,2,11111
66,דימונה,גיורא יוספטל,בר כוכבא 9,49.3,2024,480000,39510-28-17,דירה בבית,3,9736
67,דימונה,גיורא יוספטל,המכבים 246,71,2024,470000,39510-50-11,דירה בבית,4,6620
69,דימונה,גיורא יוספטל,המכבים 248,38.2,2024,480000,39510-56-24,דירה בבית,3,12565
70,דימונה,גיורא יוספטל,בר כוכבא 1,63.7,2024,622000,39510-32-30,דירה בבית,4,9765
71,דימונה,גיורא יוספטל,בר כוכבא 9,49.3,2024,430000,39510-28-18,דירה בבית,3,8722
72,דימונה,גיורא יוספטל,יגאל אלון 29,60,2024,550000,39510-27-25,דירה בבית,3,9167
73,דימונה,גיורא יוספטל,מודיעין 2,41.08,2024,445000,39510-46-6,דירה בבית,2,10833
74,דימונה,גיורא יוספטל,מג המעפילים 38,54.1,2024,580000,39510-40-5,דירה בבית,3,10721
75,דימונה,גיורא יוספטל,הסנהדרין 14,53.7,2024,480000,39510-75-41,דירה בבית,3,8939
76,דימונה,גיורא יוספטל,מתתיהו הכהן 226,54.1,2024,380000,39510-73-29,דירה בבית,3,7024
77,דימונה,גיורא יוספטל,מודיעין 1,36.7,2024,210000,39510-45-3,דירה בבית,2,5722
78,דימונה,גיורא יוספטל,מג המעפילים 2,60,2024,560000,39510-14-11,דירה בבית,3.5,9333
79,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2024,606000,39510-14-23,דירה בבית,3,9498
80,דימונה,גיורא יוספטל,המכבים 246,65,2024,405000,39510-50-1,דירה בבית,4,6231
81,דימונה,גיורא יוספטל,בר כוכבא 9,49.3,2024,470000,39510-28-5,דירה בבית,3,9533
82,דימונה,גיורא יוספטל,הסנהדרין 276,49.3,2024,580000,39510-77-1,דירה בבית,3,11765
83,דימונה,גיורא יוספטל,מג המעפילים 4,49.3,2024,680000,39510-15-2,דירה בבית,3,13793
84,דימונה,גיורא יוספטל,בר כוכבא 1,75.2,2024,580000,39510-32-26,דירה בבית,4,7713
85,דימונה,גיורא יוספטל,מודיעין 1,36.7,2024,129000,39510-45-8,דירה בבית,2,3515
86,דימונה,גיורא יוספטל,מתתיהו הכהן 223,73,2024,172000,39510-70-2,דירה בבית,4,2356
87,דימונה,גיורא יוספטל,הרצל 19,36,2024,106000,39510-49-21,דירה בבית,2,2944
88,דימונה,גיורא יוספטל,הסנהדרין 16,53.7,2024,540000,39510-76-15,דירה בבית,3,10056
89,דימונה,גיורא יוספטל,מתתיהו הכהן 223,73,2024,510000,39510-70-17,דירה בבית,4,6986
90,דימונה,גיורא יוספטל,מג המעפילים 228,54.1,2023,550000,39510-37-13,דירה בבית,3,10166
91,דימונה,גיורא יוספטל,בר כוכבא 1,75.2,2023,600000,39510-32-29,דירה בבית,3.5,7979
92,דימונה,גיורא יוספטל,יגאל אלון 49,78,2023,290000,39510-78-41,דירה בבית,4,3718
93,דימונה,גיורא יוספטל,המכבים 247,73,2023,528000,39510-51-39,דירה בבית,4,7233
94,דימונה,גיורא יוספטל,המכבים 247,73,2023,500000,39510-51-4,דירה בבית,4,6849
95,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2023,500000,39510-14-42,דירה בבית,3,7837
96,דימונה,גיורא יוספטל,המכבים 246,71,2023,454500,39510-50-14,דירה בבית,4,6401
97,דימונה,גיורא יוספטל,הסנהדרין 14,53.7,2023,126000,39510-75-2,דירה בבית,3,2346
98,דימונה,גיורא יוספטל,מתתיהו הכהן 226,54.1,2023,400000,39510-73-6,דירה בבית,3,7394
99,דימונה,גיורא יוספטל,מתתיהו הכהן 225,54.1,2023,530000,39510-72-15,דירה בבית,3,9797
100,דימונה,גיורא יוספטל,החשמונאים 235,36,2023,420000,39510-53-24,דירה בבית,2,11667
101,דימונה,גיורא יוספטל,מג המעפילים 30,36,2023,204000,39510-36-2,דירה בבית,2.5,5667
102,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2023,685000,39510-14-1,דירה בבית,3,10737
103,דימונה,גיורא יוספטל,מג המעפילים 228,54.1,2023,570000,39510-37-3,דירה בבית,3,10536
104,דימונה,גיורא יוספטל,המכבים 246,71,2023,605000,39510-50-9,דירה בבית,4,8521
105,דימונה,גיורא יוספטל,יגאל אלון 29,48.8,2023,300000,39510-27-9,דירה בבית,3,6148
108,דימונה,גיורא יוספטל,הרצל 29,54.1,2023,305000,39510-41-26,דירה בבית,3,5638
109,דימונה,גיורא יוספטל,בר כוכבא 1,55.4,2023,655000,39510-32-40,דירה בבית,3,11823
110,דימונה,גיורא יוספטל,מג המעפילים 245,63.8,2023,600000,39510-35-21,דירה בבית,3,9404
111,דימונה,גיורא יוספטל,מג המעפילים 38,54.1,2023,206000,39510-40-21,דירה בבית,3,3808
112,דימונה,גיורא יוספטל,בר כוכבא 1,63.8,2023,665000,39510-32-48,דירה בבית,4,10423
113,דימונה,גיורא יוספטל,מג המעפילים 228,54.1,2023,543000,39510-37-7,דירה בבית,3,10037
114,דימונה,גיורא יוספטל,הסנהדרין 14,53.7,2023,505000,39510-75-31,דירה בבית,3,9404
115,דימונה,גיורא יוספטל,בר כוכבא 9,49.3,2023,498000,39510-28-12,דירה בבית,3,10101
116,דימונה,גיורא יוספטל,בר כוכבא 9,49.3,2023,500000,39510-28-15,דירה בבית,3,10142
117,דימונה,גיורא יוספטל,בר כוכבא 9,49.3,2023,100000,39510-28-11,דירה בבית,3,2028
118,דימונה,גיורא יוספטל,המכבים 247,73,2023,445000,39510-51-7,דירה בבית,4,6096
119,דימונה,גיורא יוספטל,יגאל אלון 47,72,2023,90000,39510-78-17,דירה בבית,4,1250
120,דימונה,גיורא יוספטל,עזרא ונחמיה 243,49.3,2023,470000,39510-34-3,דירה בבית,3,9533
121,דימונה,גיורא יוספטל,החשמונאים 2,36,2023,515000,39510-52-26,דירה בבית,3,14306
123,דימונה,גיורא יוספטל,החשמונאים 6,36,2023,400000,39510-54-14,דירה בבית,3,11111
126,דימונה,גיורא יוספטל,בר כוכבא 3,49.3,2023,530000,39510-31-13,דירה בבית,3,10751
127,דימונה,גיורא יוספטל,הרצל 19,36,2023,500000,39510-49-29,דירה בבית,2,13889
128,דימונה,גיורא יוספטל,מג המעפילים 10,63.8,2023,550000,39510-18-15,דירה בבית,3,8621
129,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2023,520000,39510-27-57,דירה בבית,3,8150
130,דימונה,גיורא יוספטל,יגאל אלון 47,72,2023,490000,39510-78-8,דירה בבית,4,6806
131,דימונה,גיורא יוספטל,מתתיהו הכהן 249,38.2,2023,430000,39510-68-3,דירה בבית,3,11257
132,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2023,760000,39510-27-50,דירה בבית,3,11912
133,דימונה,גיורא יוספטל,הסנהדרין 14,53.7,2023,520000,39510-75-24,דירה בבית,3,9683
134,דימונה,גיורא יוספטל,הרצל 19,36,2023,400000,39510-49-22,דירה בבית,2,11111
135,דימונה,גיורא יוספטל,מודיעין 2,41.08,2023,380000,39510-46-13,דירה בבית,2,9250
136,דימונה,גיורא יוספטל,בר כוכבא 1,63.7,2023,650000,39510-32-39,דירה בבית,4,10204
137,דימונה,גיורא יוספטל,בר כוכבא 3,49.3,2023,440000,39510-31-17,דירה בבית,3,8925
138,דימונה,גיורא יוספטל,מתתיהו הכהן 250,49.5,2023,410000,39510-57-23,דירה בבית,3,8283
139,דימונה,גיורא יוספטל,בר כוכבא 1,63.7,2023,530000,39510-32-23,דירה בבית,4,8320
140,דימונה,גיורא יוספטל,הסנהדרין 276,49.3,2023,540000,39510-77-19,דירה בבית,3,10953
141,דימונה,גיורא יוספטל,מתתיהו הכהן 223,54.1,2023,500000,39510-70-18,דירה בבית,3.5,9242
142,דימונה,גיורא יוספטל,מתתיהו הכהן 226,54.1,2023,445000,39510-73-27,דירה בבית,3,8226
143,דימונה,גיורא יוספטל,מג המעפילים 38,54.1,2023,540000,39510-40-6,דירה בבית,3,9982
144,דימונה,גיורא יוספטל,מתתיהו הכהן 250,49.5,2023,485000,39510-57-33,דירה בבית,3,9798
145,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2023,670000,39510-27-53,דירה בבית,3,10502
146,דימונה,גיורא יוספטל,הסנהדרין 276,49.3,2023,440000,39510-77-7,דירה בבית,3,8925
147,דימונה,גיורא יוספטל,מג המעפילים 4,49.3,2023,470000,39510-15-24,דירה בבית,3,9533
148,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2023,530000,39510-27-41,דירה בבית,3,8307
149,דימונה,גיורא יוספטל,מודיעין 1,36.7,2023,509000,39510-45-14,דירה בבית,2,13869
150,דימונה,גיורא יוספטל,עזרא ונחמיה 27,49.3,2022,430000,39510-44-16,דירה בבית,3,8722
151,דימונה,גיורא יוספטל,הסנהדרין 16,53.7,2022,515000,39510-76-8,דירה בבית,3,9590
152,דימונה,גיורא יוספטל,מתתיהו הכהן 225,54.1,2022,470000,39510-72-11,דירה בבית,3,8688
153,דימונה,גיורא יוספטל,מג המעפילים 10,63.8,2022,470000,39510-18-23,דירה בבית,3,7367
154,דימונה,גיורא יוספטל,מודיעין 2,41.08,2022,395000,39510-46-8,דירה בבית,2,9615
155,דימונה,גיורא יוספטל,המכבים 248,38.2,2022,345000,39510-56-18,דירה בבית,3,9031
156,דימונה,גיורא יוספטל,המכבים 248,38.2,2022,430000,39510-56-8,דירה בבית,3,11257
157,דימונה,גיורא יוספטל,עזרא ונחמיה 243,49.3,2022,440000,39510-34-23,דירה בבית,3,8925
158,דימונה,גיורא יוספטל,בר כוכבא 1,63.7,2022,550000,39510-32-49,דירה בבית,3,8634
159,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2022,530000,39510-14-6,דירה בבית,3,8307
160,דימונה,גיורא יוספטל,החשמונאים 2,36,2022,169000,39510-52-8,דירה בבית,2,4694
161,דימונה,גיורא יוספטל,מתתיהו הכהן 249,64,2022,420000,39510-68-31,דירה בבית,4,6563
162,דימונה,גיורא יוספטל,מג המעפילים 6,49.3,2022,370000,39510-16-24,דירה בבית,3,7505
163,דימונה,גיורא יוספטל,מתתיהו הכהן 249,38.2,2022,385000,39510-68-4,דירה בבית,2.5,10079
164,דימונה,גיורא יוספטל,הרצל 19,36,2022,430000,39510-49-24,דירה בבית,2,11944
165,דימונה,גיורא יוספטל,מג המעפילים 245,63.8,2022,760000,39510-35-20,דירה בבית,3,11912
166,דימונה,גיורא יוספטל,מג המעפילים 10,60,2022,550000,39510-18-7,דירה בבית,3,9167
167,דימונה,גיורא יוספטל,מג המעפילים 6,49.3,2022,370000,39510-16-23,דירה בבית,3,7505
168,דימונה,גיורא יוספטל,מתתיהו הכהן 250,49.5,2022,480000,39510-57-30,דירה בבית,3,9697
169,דימונה,גיורא יוספטל,מתתיהו הכהן 250,49.5,2022,480000,39510-57-6,דירה בבית,3,9697
170,דימונה,גיורא יוספטל,בר כוכבא 1,63.7,2022,680000,39510-32-17,דירה בבית,3,10675
171,דימונה,גיורא יוספטל,החשמונאים 2,36,2022,450000,39510-52-29,דירה בבית,2,12500
172,דימונה,גיורא יוספטל,בר כוכבא 1,75.2,2022,590000,39510-32-13,דירה בבית,4,7846
173,דימונה,גיורא יוספטל,החשמונאים 2,36,2022,435000,39510-52-30,דירה בבית,2,12083
174,דימונה,גיורא יוספטל,מג המעפילים 6,49.3,2022,470000,39510-16-21,דירה בבית,3,9533
175,דימונה,גיורא יוספטל,בר כוכבא 1,63.7,2022,656500,39510-32-33,דירה בבית,4,10306
176,דימונה,גיורא יוספטל,מג המעפילים 229,36,2022,390000,39510-38-5,דירה בבית,2,10833
177,דימונה,גיורא יוספטל,בר כוכבא 9,49.3,2022,600000,39510-28-9,דירה בבית,3,12170
178,דימונה,גיורא יוספטל,מג המעפילים 4,49.3,2022,375000,39510-15-18,דירה בבית,3,7606
179,דימונה,גיורא יוספטל,בר כוכבא 2,49.3,2022,420000,39510-21-39,דירה בבית,3,8519
180,דימונה,גיורא יוספטל,מג המעפילים 228,54.1,2022,430000,39510-37-12,דירה בבית,3.5,7948
181,דימונה,גיורא יוספטל,בר כוכבא 2,49.3,2022,244000,39510-21-1,דירה בבית,3,4949
182,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2022,460000,39510-14-38,דירה בבית,3,7210
183,דימונה,גיורא יוספטל,עזרא ונחמיה 27,49.3,2022,590000,39510-44-8,דירה בבית,3,11968
184,דימונה,גיורא יוספטל,בר כוכבא 7,49.3,2022,345000,39510-29-17,דירה בבית,3,6998
185,דימונה,גיורא יוספטל,החשמונאים 258,41.7,2022,390000,39510-58-7,דירה בבית,2,9353
186,דימונה,גיורא יוספטל,המכבים 248,38.7,2022,380000,39510-56-29,דירה בבית,3,9819
187,דימונה,גיורא יוספטל,האיסיים 10,170,2022,1950000,39510-63-2,דירה בבית,6,11471
189,דימונה,גיורא יוספטל,מתתיהו הכהן 250,55,2022,390000,39510-57-25,דירה בבית,3,7091
190,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2022,650000,39510-14-17,דירה בבית,3,10188
191,דימונה,גיורא יוספטל,בר כוכבא 7,49.3,2022,345000,39510-29-23,דירה בבית,3,6998
192,דימונה,גיורא יוספטל,הסנהדרין 14,53.7,2022,400000,39510-75-35,דירה בבית,3,7449
193,דימונה,גיורא יוספטל,הסנהדרין 16,53.7,2022,370000,39510-76-5,דירה בבית,3,6890
194,דימונה,גיורא יוספטל,מג המעפילים 10,63.8,2022,485000,39510-18-21,דירה בבית,3,7602
195,דימונה,גיורא יוספטל,מתתיהו הכהן 250,49.5,2022,470000,39510-57-28,דירה בבית,3,9495
196,דימונה,גיורא יוספטל,בר כוכבא 7,49.3,2022,430000,39510-29-4,דירה בבית,3,8722
197,דימונה,גיורא יוספטל,הסנהדרין 276,49.3,2022,200000,39510-77-13,דירה בבית,3,4057
198,דימונה,גיורא יוספטל,מג המעפילים 38,54.1,2022,400000,39510-40-25,דירה בבית,3,7394
199,דימונה,גיורא יוספטל,בר כוכבא 2,49.3,2022,370000,39510-21-36,דירה בבית,3,7505
200,דימונה,גיורא יוספטל,מתתיהו הכהן 226,54.1,2022,365000,39510-73-19,דירה בבית,3,6747
201,דימונה,גיורא יוספטל,יגאל אלון 29,60,2022,520000,39510-27-20,דירה בבית,3,8667
202,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2022,400000,39510-14-33,דירה בבית,3,6270
203,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2022,420000,39510-14-30,דירה בבית,3,6583
204,דימונה,גיורא יוספטל,המכבים 247,73,2022,446000,39510-51-27,דירה בבית,4,6110
205,דימונה,גיורא יוספטל,מתתיהו הכהן 249,38.2,2022,360000,39510-68-42,דירה בבית,3,9424
206,דימונה,גיורא יוספטל,בר כוכבא 5,49.3,2022,445000,39510-30-11,דירה בבית,3,9026
207,דימונה,גיורא יוספטל,עזרא ונחמיה 243,49.3,2022,333000,39510-34-21,דירה בבית,3,6755
208,דימונה,גיורא יוספטל,הסנהדרין 14,53.7,2022,385000,39510-75-27,דירה בבית,3,7169
209,דימונה,גיורא יוספטל,בר כוכבא 2,49.3,2022,330000,39510-21-35,דירה בבית,3,6694
210,דימונה,גיורא יוספטל,המכבים 247,55,2022,121000,39510-51-29,דירה בבית,3,2200
211,דימונה,גיורא יוספטל,בר כוכבא 3,49.3,2022,340000,39510-31-9,דירה בבית,3,6897
212,דימונה,גיורא יוספטל,הסנהדרין 276,49.3,2022,375000,39510-77-3,דירה בבית,3,7606
213,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2022,400000,39510-14-43,דירה בבית,3,6270
214,דימונה,גיורא יוספטל,מודיעין 2,41.08,2022,290000,39510-46-14,דירה בבית,2,7059
215,דימונה,גיורא יוספטל,מג המעפילים 8,53.9,2022,350000,39510-17-24,דירה בבית,3,6494
216,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2022,380000,39510-27-58,דירה בבית,3,5956
217,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2022,380000,39510-14-36,דירה בבית,3,5956
218,דימונה,גיורא יוספטל,הרצל 29,54.1,2022,395000,39510-41-10,דירה בבית,3,7301
219,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2022,420000,39510-27-32,דירה בבית,3,6583
220,דימונה,גיורא יוספטל,מג המעפילים 38,54.1,2022,330000,39510-40-26,דירה בבית,3,6100
221,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2021,400000,39510-27-62,דירה בבית,3,6270
222,דימונה,גיורא יוספטל,הסנהדרין 16,53.7,2021,335000,39510-76-24,דירה בבית,3,6238
223,דימונה,גיורא יוספטל,מג המעפילים 38,54.1,2021,250000,39510-40-2,דירה בבית,3,4621
224,דימונה,גיורא יוספטל,מתתיהו הכהן 224,54.1,2021,325000,39510-71-17,דירה בבית,3,6007
225,דימונה,גיורא יוספטל,בר כוכבא 2,49.3,2021,360000,39510-21-24,דירה בבית,3,7302
226,דימונה,גיורא יוספטל,מג המעפילים 8,53.9,2021,335000,39510-17-3,דירה בבית,3,6215
227,דימונה,גיורא יוספטל,מג המעפילים 229,36,2021,348000,39510-38-12,דירה בבית,2,9667
228,דימונה,גיורא יוספטל,הסנהדרין 16,53.7,2021,263000,39510-76-20,דירה בבית,3,4898
229,דימונה,גיורא יוספטל,מג המעפילים 6,49.3,2021,332000,39510-16-13,דירה בבית,3,6734
230,דימונה,גיורא יוספטל,בר כוכבא 5,49.3,2021,350000,39510-30-23,דירה בבית,3,7099
231,דימונה,גיורא יוספטל,החשמונאים 6,36,2021,335000,39510-54-15,דירה בבית,2,9306
232,דימונה,גיורא יוספטל,הסנהדרין 276,49.3,2021,350000,39510-77-10,דירה בבית,3,7099
233,דימונה,גיורא יוספטל,מתתיהו הכהן 222,54.1,2021,360000,39510-69-1,דירה בבית,3,6654
234,דימונה,גיורא יוספטל,המכבים 247,73,2021,325000,39510-51-25,דירה בבית,4,4452
235,דימונה,גיורא יוספטל,מג המעפילים 38,54.1,2021,450000,39510-40-19,דירה בבית,3,8318
236,דימונה,גיורא יוספטל,בר כוכבא 2,49.3,2021,370000,39510-21-7,דירה בבית,3,7505
237,דימונה,גיורא יוספטל,מתתיהו הכהן 225,54.1,2021,275000,39510-72-9,דירה בבית,3,5083
238,דימונה,גיורא יוספטל,מג המעפילים 245,63.8,2021,437800,39510-35-12,דירה בבית,3,6862
239,דימונה,גיורא יוספטל,מג המעפילים 4,49.3,2021,345000,39510-15-19,דירה בבית,3,6998
240,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2021,360000,39510-27-61,דירה בבית,3,5643
241,דימונה,גיורא יוספטל,בר כוכבא 2,49.3,2021,255000,39510-21-29,דירה בבית,3,5172
242,דימונה,גיורא יוספטל,יגאל אלון 49,78,2021,400000,39510-78-42,דירה בבית,4,5128
243,דימונה,גיורא יוספטל,מתתיהו הכהן 226,54.1,2021,412000,39510-73-21,דירה בבית,3,7616
244,דימונה,גיורא יוספטל,יגאל אלון 47,72,2021,465000,39510-78-10,דירה בבית,4,6458
245,דימונה,גיורא יוספטל,מג המעפילים 8,53.9,2021,560000,39510-17-18,דירה בבית,3,10390
246,דימונה,גיורא יוספטל,מג המעפילים 38,54.1,2021,402000,39510-40-13,דירה בבית,3,7431
247,דימונה,גיורא יוספטל,יגאל אלון 29,63.8,2021,380000,39510-27-60,דירה בבית,3,5956
248,דימונה,גיורא יוספטל,יגאל אלון 47,72,2021,400000,39510-78-6,דירה בבית,4,5556
249,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2021,700000,39510-14-3,דירה בבית,3,10972
250,דימונה,גיורא יוספטל,מג המעפילים 228,54.1,2021,360000,39510-37-18,דירה בבית,3,6654
251,דימונה,גיורא יוספטל,מג המעפילים 2,63.8,2021,475000,39510-14-46,דירה בבית,3,7445
252,דימונה,גיורא יוספטל,בר כוכבא 2,49.3,2021,650000,39510-21-14,דירה בבית,3,13185
253,דימונה,גיורא יוספטל,הסנהדרין 14,53.7,2021,328000,39510-75-4,דירה בבית,3,6108
254,דימונה,גיורא יוספטל,המכבים 248,38.2,2021,317000,39510-56-37,דירה בבית,3,8298
255,דימונה,גיורא יוספטל,יגאל אלון 47,72,2021,400000,39510-78-5,דירה בבית,4,5556
256,דימונה,גיורא יוספטל,בר כוכבא 7,49.3,2021,405000,39510-29-14,דירה בבית,3,8215
257,דימונה,גיורא יוספטל,בר כוכבא 1,63.7,2021,360000,39510-32-53,דירה בבית,3,5651
