מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,פתח תקווה,כפר גנים א,ניר 15,115,2025,3860000,6712-253-10,דירה בבית,5,33565
2,פתח תקווה,כפר גנים א,טרומפלדור 72,62.28,2025,2070000,6712-153-21,דירה בבית,3,33237
3,פתח תקווה,כפר גנים א,נח מוסטובוי 4,79.43,2025,2140000,6713-146-6,דירה בבית,3,26942
4,פתח תקווה,כפר גנים א,היבנר 11,120,2025,3620000,6712-150-8,דירה בבית,5,30167
5,פתח תקווה,כפר גנים א,טרומפלדור 72,90.09,2025,2600000,6712-153-18,דירה בבית,5,28860
6,פתח תקווה,כפר גנים א,לוחמי הגטו 37,112,2025,3600000,6712-255-13,דירה בבית,5,32143
7,פתח תקווה,כפר גנים א,היבנר 33,86,2025,2370000,6712-270-3,דירה בבית,4,27558
8,פתח תקווה,כפר גנים א,הסתוונית 4,80.98,2025,2300000,6714-539-15,דירה בבית,3.5,28402
9,פתח תקווה,כפר גנים א,דגל ראובן 26,77.22,2025,1969600,6713-38-3,דירה בבית,4,25506
10,פתח תקווה,כפר גנים א,הסתוונית 4,99.92,2025,2450000,6714-539-1,דירה בבית,4.5,24520
11,פתח תקווה,כפר גנים א,לוחמי הגטו 12,79.04,2025,2250000,6713-344-2,דירה בבית,4,28467
12,פתח תקווה,כפר גנים א,לוחמי הגיטו 39,107,2025,3430000,6712-285-13,דירה בבית,4.5,32056
13,פתח תקווה,כפר גנים א,ארלוזורוב 31,90.25,2025,2222200,6373-126-1,דירה בבית,4,24623
14,פתח תקווה,כפר גנים א,היבנר 38,116.05,2025,3635000,6713-168-8,דירה בבית,5,31323
16,פתח תקווה,כפר גנים א,יטקובסקי אחים 2,121.61,2025,3230000,6714-557-18,דירה בבית,5,26560
17,פתח תקווה,כפר גנים א,ארלוזורוב 13,115.3,2025,2270000,6373-94-17,דירה בבית,5,19688
18,פתח תקווה,כפר גנים א,מיכל לייב כץ 36,119,2025,3220000,6714-233-3,דירה בבית,5,27059
19,פתח תקווה,כפר גנים א,דגל ראובן 8,97.4,2025,2370000,6713-353-2,דירה בבית,4,24333
20,פתח תקווה,כפר גנים א,היבנר 29,110,2025,2550000,6712-342-7,דירה בבית,4.5,23182
22,פתח תקווה,כפר גנים א,היבנר 48,128,2025,2900000,6713-221-18,דירה בבית,5,22656
