מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
38,באר יעקב,ליכטנשטיין,שמחה הולצברג 17,93.85,2018,2147000,4040-567-5,דירה בבית,4,22877
39,באר יעקב,ליכטנשטיין,צופית 2,186,2018,4050000,4040-80-4,דירה בבית,8,21774
40,באר יעקב,ליכטנשטיין,שלדג 6,124.54,2018,2410000,4040-572-10,דירה בבית,5,19351
41,באר יעקב,ליכטנשטיין,שלדג 10,105.76,2018,2170000,4040-572-20,דירה בבית,5,20518
42,באר יעקב,ליכטנשטיין,הנקר 1,105.76,2018,2180000,4040-575-32,דירה בבית,5,20613
43,באר יעקב,ליכטנשטיין,שלדג 8,105.76,2017,2200000,4040-572-15,דירה בבית,5,20802
44,באר יעקב,ליכטנשטיין,שלדג 2,105.76,2017,2170000,4040-572-3,דירה בבית,5,20518
45,באר יעקב,ליכטנשטיין,הנקר 2,105.76,2017,2050000,4040-575-3,דירה בבית,5,19384
46,באר יעקב,ליכטנשטיין,צוקית 6,200,2017,3050000,4040-76-6,דירה בבית,5,15250
47,באר יעקב,ליכטנשטיין,צופית 2,160,2016,3100000,4040-80-3,קוטג' דו משפחתי,7,19375
48,באר יעקב,ליכטנשטיין,הנקר 6,85.56,2016,2100000,4040-575-9,דירת גן,4,24544
49,באר יעקב,ליכטנשטיין,אברהם ליכטנשטיין 10,472,2016,2180000,4040-574-0,דירת,5,4619
50,באר יעקב,ליכטנשטיין,צוקית 3,220,2016,2820000,4040-434-2,קוטג' דו משפחתי,6,12818
51,באר יעקב,ליכטנשטיין,שמחה הולצברג 15,97.45,2016,2200000,4040-568-1,דירת גן,4,22576
52,באר יעקב,ליכטנשטיין,יסעור 3,154,2016,2525000,4040-412-2,קוטג' דו משפחתי,3.5,16396
53,באר יעקב,ליכטנשטיין,פלמינגו 2,215,2016,2800000,4040-75-4,קוטג' חד משפחתי,6,13023
54,באר יעקב,ליכטנשטיין,שמחה הולצברג 17,97.45,2016,2120000,4040-567-10,דירה בבית,4,21755
56,באר יעקב,ליכטנשטיין,חיים 8,220,2016,2909000,4040-559-1,קוטג' דו משפחתי,6,13223
57,באר יעקב,ליכטנשטיין,צופית 2,160,2016,2630000,4040-80-1,דירה בבית,6,16438
59,באר יעקב,ליכטנשטיין,אברהם ליכטנשטיין 12,85.56,2016,2090000,4040-573-1,דירת גן,4,24427
60,באר יעקב,ליכטנשטיין,צוקית 5,240,2015,3100000,4040-435-2,קוטג' דו משפחתי,6,12917
61,באר יעקב,ליכטנשטיין,חיים 11,223,2015,2800000,4040-432-1,קוטג' דו משפחתי,6,12556
62,באר יעקב,ליכטנשטיין,צוקית 5,221,2015,2850000,4040-435-1,קוטג' דו משפחתי,5,12896
