מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","יצחק גרינבוים 29","160","19/02/2025","3000000","10016-183-14","קוטג' דו משפחתי","5","לא ידוע"
"2","הרמב"ן 13","78.56","08/01/2025","2970000","10016-255-1","דירה בבית קומות","3","קרקע"
"3","התחייה 13","206","21/07/2024","4100000","10016-395-1","קוטג' חד משפחתי","5","ראשונה"
"4","הרמב"ן 14","48.1","09/05/2024","1060000","10016-311-14","דירה בבית קומות","3","רביעית"
"5","משה מרדכי אפשטיין 1","40.1","21/12/2023","1020000","10016-310-5","דירה בבית קומות","3","שלישית"
"6","הכינרת 4","120","20/06/2023","4200000","10016-409-1","קוטג' דו משפחתי","5","ראשונה"
"7","משה מרדכי אפשטיין 1","40.1","06/06/2023","1020000","10016-310-22","דירה בבית קומות","3","רביעית"
"8","משה מרדכי אפשטיין 1","40.1","06/03/2023","324000","10016-310-29","דירה בבית קומות","3","שלישית"
"9","הרמב"ן 14","48.1","25/12/2022","970000","10016-311-6","דירה בבית קומות","3","שניה"
"10","הרמב"ן 14","48.1","12/10/2022","140000","10016-311-7","דירה בבית קומות","3","שניה"
"11","0","182","15/06/2022","925000","10016-381-1","ללא תיכנון","לא ידוע","לא ידוע"
"12","משה מרדכי אפשטיין 1","40.1","02/01/2022","730000","10016-310-9","דירה בבית קומות","3","ראשונה"
"13","ים סוף 16","230","14/12/2021","3100000","10016-431-1","קוטג' חד משפחתי","6","ראשונה"
"14","הרמב"ן 14","48.1","17/10/2021","124000","10016-311-13","דירה בבית קומות","3","רביעית"
"15","הכינרת 3","150","02/07/2021","2580000","10016-407-1","קוטג' דו משפחתי","5","ראשונה"
"16","משה מרדכי אפשטיין 1","40.1","27/04/2021","660000","10016-310-26","דירה בבית קומות","3","שניה"
"17","הרמב"ן 14","48.1","16/02/2020","132000","10016-311-11","דירה בבית קומות","3","שלישית"
"18","0","150","11/02/2020","2400000","10016-180-1","דירה בבית קומות","7","ראשונה"
"19","מנרה 2","144","26/02/2019","1750000","10016-183-12","קוטג' דו משפחתי","6","לא ידוע"
"20","משה מרדכי אפשטיין 1","40.1","23/12/2018","451000","10016-310-10","דירה בבית קומות","3","ראשונה"
"21","בילינסון 14","177","06/06/2018","1724000","10016-444-3","דירה בבית קומות","5","לא ידוע"
"22","הרמב"ן 14","48.1","19/11/2017","740000","10016-311-5","דירה בבית קומות","3","שניה"
"23","מנרה 8","130","25/09/2017","1799000","10016-183-15","דירה בבית קומות","4","ראשונה"
"24","הרמב"ן 14","48.1","31/08/2017","787000","10016-311-8","דירה בבית קומות","3","שניה"
"25","מנרה 4","120","27/08/2017","1910000","10016-183-16","קוטג' דו משפחתי","4","לא ידוע"
"26","הכינרת 3","135","05/08/2017","1940000","10016-407-2","קוטג' דו משפחתי","5","לא ידוע"
"27","הכינרת 1","217","17/02/2017","2090000","10016-127-1","קוטג' חד משפחתי","6","ראשונה"
"28","0","160","09/02/2017","1800000","10016-180-2","קוטג' דו משפחתי","6","ראשונה"
"29","0","159","03/08/2016","1680000","10016-180-3","קוטג' דו משפחתי","6","לא ידוע"
"30","0","190","16/05/2016","2030000","10016-180-4","קוטג' דו משפחתי","7","לא ידוע"
"31","מנרה 8","120","21/12/2015","752000","10016-183-11","קוטג' דו משפחתי","5","לא ידוע"
