city,neighborhood,transaction_id,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
קרית גת,שער הדרום,28,מלכי ישראל 211,72.9,2022,1100000,3021-129-102,דירה בבית,4,15089
קרית גת,שער הדרום,30,מלכי ישראל 217,43.9,2022,820000,3021-129-24,דירה בבית,2,18679
קרית גת,שער הדרום,32,מלכי ישראל 182,72.9,2022,666000,3021-128-9,דירה בבית,4,9136
קרית גת,שער הדרום,33,מלכי ישראל 217,72.9,2022,1250000,3021-129-43,דירה בבית,4,17147
קרית גת,שער הדרום,34,עבדת 16,99.3,2022,2260000,3022-73-1,דירה בבית,4,22759
קרית גת,שער הדרום,35,מלכי ישראל 213,64.8,2022,950000,3021-129-69,דירה בבית,3,14660
קרית גת,שער הדרום,38,עבדת 19,143.4,2022,2180000,3022-74-1,קוטג' דו משפחתי,5,15202
קרית גת,שער הדרום,39,עין צוקים 18,113.4,2022,2310000,3021-83-1,קוטג' דו משפחתי,5,20370
קרית גת,שער הדרום,41,קטורה 8,101,2022,1640000,3022-26-2,קוטג' דו משפחתי,4,16238
קרית גת,שער הדרום,42,מלכי ישראל 182,64.8,2022,875000,3021-128-19,דירה בבית,3,13503
קרית גת,שער הדרום,43,מלכי ישראל 211,64.8,2022,860000,3021-129-95,דירה בבית,3,13272
קרית גת,שער הדרום,45,עין בוקק 12,114.9,2022,2115000,3021-74-1,קוטג' דו משפחתי,6,18407
קרית גת,שער הדרום,46,מלכי ישראל 211,72.9,2022,945000,3021-129-98,דירה בבית,4,12963
קרית גת,שער הדרום,47,ימין 28,148,2022,2260000,1499-166-1,קוטג' חד משפחתי,5,15270
