מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,0,121,"2025","3575000",3946-109-1,דירה בבית קומות,5,שמינית
2,אנילביץ 17,35,"2025","1840000",7282-53-14,דירה בבית קומות,2,שלישית
3,הנחשול 75,75.02,"2025","1900000",6823-177-10,דירה בבית קומות,3,שלישית
4,אריאב חיים 8,39.6,"2025","2000000",7281-11-1,דירה בבית קומות,3,ראשונה
5,זלמן שניאור 37,46.2,"2025","2360000",7281-159-13,דירה בבית קומות,2.5,שניה
6,תורה ועבודה 7,100,"2025","2380000",7281-44-12,דירה בבית קומות,4,שניה
7,זלמן שניאור 1,93,"2025","2860000",7282-92-6,דירה בבית קומות,4,תשיעית
8,אבו חצירה 6,23.8,"2025","200000",7282-79-3,חנות,לא ידוע,ראשונה
9,כהן יעקב 38,38.3,"2025","1470000",7282-39-13,דירה בבית קומות,3,שניה
10,זלמן שניאור 1,92,"2025","2820000",7282-92-7,דירה בבית קומות,4,שמינית
"11","ש"י עגנון 8","39.6","15/05/2025","1660000","6095-136-16","דירה בבית קומות","3","שניה"
12,אריאב חיים 3,39.6,"2025","120000",7281-152-20,דירה בבית קומות,3,שלישית
"13","ש"י עגנון 18","39.5","10/05/2025","1920000","6095-134-1","דירה בבית קומות","3","ראשונה"
14,זלמן שניאור 1,128,"2025","3370000",7282-92-8,דירה בבית קומות,5,עשירית
15,זלמן שניאור 1,119,"2025","3300000",7282-92-11,דירה בבית קומות,5,שמינית
16,הכנסת 4,63,"2025","1850000",7281-73-14,דירה בבית קומות,4,שלישית
17,זלמן שניאור 1,145,"2025","4500000",7282-92-12,דירה בבית קומות,5,שלוש עשרה
18,זלמן שניאור 1,83,"2025","3300000",7282-92-4,דירה בבית קומות,5,שניה
19,מנחם פוזננסקי 3,35,"2025","2489000",7282-93-4,דירה בבית קומות,3,שניה
20,מנחם פוזננסקי 3,100,"2025","2890000",7282-93-3,דירה בבית קומות,5,שניה
21,אש שלום 9,80,"2025","2100000",7282-27-7,דירה בבית קומות,4,שניה
22,מנחם פוזננסקי 6,128,"2025","3306000",7282-90-3,דירה בבית קומות,5,ראשונה
23,פוזננסקי מנחם 1,140,"2025","3647000",7282-92-2,דירה בבית קומות,6,ראשונה
24,פוזננסקי מנחם 1,93,"2025","2645000",7282-92-1,דירה בבית קומות,4,ראשונה
25,פוזננסקי מנחם 1,91,"2025","2587000",7282-92-3,דירה בבית קומות,4,שניה
26,מנחם פוזננסקי 4,155,"2025","4457000",7282-89-7,דירה בבית קומות,6,שניה
27,מנחם פוזננסקי 4,95,"2025","2740000",7282-89-5,דירה בבית קומות,4,שניה
28,מנחם פוזננסקי 4,142,"2025","3464000",7282-89-4,דירה בבית קומות,6,ראשונה
29,מנחם פוזננסקי 6,125,"2025","3850000",7282-90-4,דירה בבית קומות,4,ראשונה
30,מנחם פוזננסקי 5,125,"2025","3246000",7282-94-1,דירה בבית קומות,5,ראשונה
31,מנחם פוזננסקי 6,125,"2025","3820000",7282-90-8,דירה בבית קומות,4,שניה
32,מנחם פוזננסקי 15,92.85,"2025","3297000",7282-99-3,דירה בבית קומות,5,שניה
33,מנחם פוזננסקי 3,35,"2025","2459000",7282-93-2,דירה בבית קומות,3,ראשונה
34,מנחם פוזננסקי 11,102,"2025","2800000",7282-97-4,דירה בבית קומות,4,שניה
35,זלמן שניאור 1,142,"2025","3850000",7282-92-13,דירה בבית קומות,6,רביעית
36,זלמן שניאור 1,84,"2025","2480000",7282-92-14,דירה בבית קומות,3,שניה
37,אריאב חיים 6,39.6,"2025","2175000",7281-12-27,דירה בבית קומות,3,רביעית
38,זלמן שניאור 38,40.7,"2025","1650000",7281-40-3,דירה בבית קומות,3,ראשונה
39,דוד תדהר 23,29.7,"2025","1460000",7281-27-21,דירה בבית קומות,2,שלישית
40,אריאב חיים 6,39.6,"2025","2000000",7281-12-21,דירה בבית קומות,2.5,שלישית
41,זלמן שניאור 1,92,"2025","2560000",7282-92-15,דירה בבית קומות,4,שביעית
42,הגלים 14,101.1,"2025","2640000",6823-179-9,דירה בבית קומות,4,שלישית
43,אריאב חיים 5,39.6,"2025","2480000",7281-151-29,דירה בבית קומות,3,רביעית
44,אנילביץ 30,64,"2025","3775000",7281-92-16,דירה בבית קומות,2,רביעית
45,אריאב חיים 5,39.6,"2025","2000000",7281-151-15,דירה בבית קומות,2.5,שניה
46,אריאב חיים 13,35.2,"2025","2020000",7281-149-6,דירה בבית קומות,2,ראשונה
47,ספינת השלושה 10,100,"2025","2400000",7282-74-5,דירה בבית קומות,4,ראשונה
48,הרב נורוק 5,36,"2025","1850000",7282-13-3,דירה בבית קומות,2,ראשונה
49,חנה סנש 3,35.2,"2025","3490000",7281-57-22,דירה בבית קומות,2,שלישית
50,אריאב חיים 3,39.6,"2025","2490000",7281-152-10,דירה בבית קומות,3,שניה
"51","ש"י עגנון 10","39","02/03/2025","1555000","6095-135-10","דירה בבית קומות","3","שניה"
52,חנה סנש 3,35.2,"2025","2570000",7281-57-29,דירה בבית קומות,2,שלישית
53,חנה סנש 3,35.2,"2025","2550000",7281-57-35,דירה בבית קומות,2,רביעית
54,חנה סנש 3,35.2,"2025","2530000",7281-57-24,דירה בבית קומות,2,שלישית
55,אריאב חיים 3,39.6,"2025","2620000",7281-152-29,דירה בבית קומות,3,רביעית
56,אריאב חיים 3,39.6,"2025","1260000",7281-152-15,דירה בבית קומות,3,שניה
57,אריאב חיים 3,40.2,"2025","3715000",7281-152-16,דירה בבית קומות,2,שניה
58,אריאב חיים 3,39.6,"2025","2800000",7281-152-30,דירה בבית קומות,3,רביעית
59,אנילביץ 20,91,"2025","2600000",7282-5-3,דירה בבית קומות,5,ראשונה
60,סנש חנה 8,56.5,"2025","180000",7281-45-8,דירה בבית קומות,3,שניה
61,חיים אריאב 4,36.2,"2025","1000000",7281-13-4,דירה בבית קומות,2,ראשונה
62,משורר השואה 9,47.1,"2025","2015000",7282-15-9,דירה בבית קומות,3,שניה
63,שניאור זלמן 18,64.8,"2025","2050000",7281-66-3,דירה בבית קומות,3,ראשונה
64,אריאב חיים 5,39.6,"2025","2520000",7281-151-28,דירה בבית קומות,3,רביעית
65,זלמן שניאור 42,40,"2025","1460000",7281-38-14,דירה בבית קומות,2,רביעית
66,אריאב חיים 3,39.6,"2025","1230000",7281-152-21,דירה בבית קומות,3,שלישית
67,זלמן שניאור 37,46.2,"2025","2690000",7281-159-10,דירה בבית קומות,2,שניה
68,אריאב חיים 8,39.6,"2025","2400000",7281-11-22,דירה בבית קומות,3,שלישית
69,הרב נורוק 12,36,"2025","1666600",7282-17-11,דירה בבית קומות,3,ראשונה
70,יאנוש קורצ'אק 12,64,"2025","1790000",7282-308-16,דירה בבית קומות,3,רביעית
71,אנילביץ 7,47.9,"2025","1750000",7282-25-3,דירה בבית קומות,3,ראשונה
72,ארנון משה 1,82.6,"2025","400000",5025-244-10,דירה בבית קומות,4,שלישית
73,אנילביץ 53,56.5,"2025","2190000",7281-56-20,דירה בבית קומות,3,רביעית
74,חיים אריאב 23,46.2,"2025","1900000",7281-6-4,דירה בבית קומות,3,ראשונה
75,חנה סנש 3,35.2,"2025","1480000",7281-57-10,דירה בבית קומות,2.5,ראשונה
76,כהן יעקב 34,45,"2025","1950000",7282-41-4,דירה בבית קומות,3,ראשונה
77,אש שלום 22,35,"2025","1020000",7282-63-3,דירה בבית קומות,3,שניה
78,ספינת השלושה 10,100,"2025","2470000",7282-74-4,דירה בבית קומות,4,ראשונה
79,תורה ועבודה 7,39.5,"2025","750000",7281-44-24,דירה בבית קומות,2,שלישית
80,הצפירה 3,46.2,"2025","1920000",7281-148-8,דירה בבית קומות,3,ראשונה
