מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
185,0,93,2016,1649000,2480-50-2,קוטג' דו משפחתי,8,17731
186,השומר 36,80,2016,750000,1895-77-1,דירה בבית,3,9375
187,מבצע סיני 51,121,2016,900000,1897-83-2,דירה בבית,6,7438
188,זלמן שזר 10,200,2016,1080000,1895-162-2,דירה בבית,7,5400
189,קרן היסוד 16,103,2016,1150000,2480-65-1,דירה בבית,4,11165
191,ההגנה 3,99,2016,825000,1897-91-2,דירה בבית,5,8333
193,זלמן שזר 5,180,2016,1299000,1895-206-1,דירה בבית,7,7217
194,מבצע סיני 10,55.4,2016,899000,1895-90-2,דירה בבית,3,16227
196,הוורד 40,33,2016,419000,1896-46-7,דירה בבית,2,12697
197,אלבז נתן 40,92,2016,649000,1895-214-1,קוטג' דו משפחתי,5,7054
