מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","עזרא 17","64.37","24/07/2025","1750000","3704-444-3","דירה בבית קומות","3","ראשונה"
"2","הרא"ה 11","119","22/07/2025","3500000","3704-271-7","דירה בבית קומות","5","רביעית"
"3","עזרא 37","70.4","20/07/2025","1900000","3704-277-7","דירה בבית קומות","3","שניה"
"4","יעקב 32","70.62","17/07/2025","591000","3704-717-60","דירה בבית קומות","3","חמישית"
"5","מנדלי מוכר ספרים 4","60.48","16/07/2025","1730000","3704-452-10","דירה בבית קומות","3","שלישית"
"6","עזרא 3","74.46","24/06/2025","1800000","3704-61-42","דירה בבית קומות","4","רביעית"
"7","נורדאו 19","62.6","19/06/2025","1670000","3704-35-33","דירה בבית קומות","3","רביעית"
"8","עזרא 3","67.84","17/06/2025","1730000","3704-61-15","דירה בבית קומות","3","שניה"
"9","מנדלי מוכר ספרים 2","85","11/06/2025","2130000","3704-439-1","דירה בבית קומות","4","חמישית"
"10","מנדלי מוכר ספרים 2","87","10/06/2025","2147000","3704-439-2","דירה בבית קומות","4","שישית"
"11","בנימין 39","90.83","30/05/2025","1950000","3704-43-23","דירה בבית קומות","4","שניה"
"12","מנדלי מוכר ספרים 2","85","25/05/2025","2100000","3704-439-3","דירה בבית קומות","4","שישית"
"13","הבנים 2","44","18/05/2025","1880000","3704-567-19","דירה בבית קומות","3","ראשונה"
"14","עזרא 3","75.05","04/05/2025","1800000","3704-61-39","דירה בבית קומות","3","שלישית"
"15","יעקב 36","131.15","22/04/2025","3200000","3704-836-9","דירה בבית קומות","5","קומה ‎3‏"
"16","גולדין 5","76.24","27/03/2025","2300000","3704-785-3","דירה בבית קומות","3","קומה ‎3‏"
"17","נורדאו 17","68.7","20/03/2025","1780000","3704-34-23","דירה בבית קומות","3.5","חמישית"
"18","אליעזר יעקבסון 2","66.57","16/03/2025","1700000","3704-595-15","דירה בבית קומות","3","שלישית"
"19","מנוחה ונחלה 1","90.25","27/02/2025","1890000","3704-88-17","דירה בבית קומות","4","רביעית"
"20","הרא"ה 25","67.1","11/02/2025","1670000","3704-264-16","דירה בבית קומות","3","רביעית"
"21","בנימין 43","94.37","06/02/2025","2150000","3704-429-17","דירה בבית קומות","4.5","חמישית"
"22","בנימין 15","34.49","30/01/2025","1200000","3704-669-2","דירה בבית קומות","3","קרקע"
"23","עזרא 9","80.14","16/01/2025","1580000","3704-622-6","דירה בבית קומות","3","ראשונה"
"24","בנימין 14","69","14/01/2025","1720000","3704-564-8","דירה בבית קומות","4","רביעית"
"25","בנימין 6","91","29/12/2024","2980000","3704-859-4","דירה בבית קומות","3.5","עשירית"
"26","בנימין 4","20.4","18/12/2024","80000","3704-50-4","מחסנים","לא ידוע","מרתף"
