מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,אשקלון,ז'בוטינסקי,חובבי ציון 3,77.1,2025,970000,1998-57-61,דירה בבית,4,12581
2,אשקלון,ז'בוטינסקי,ההסתדרות 53,92,2025,965000,1998-11-23,דירה בבית,4,10489
3,אשקלון,ז'בוטינסקי,ההסתדרות 65,94,2025,1050000,1998-17-5,דירה בבית,4,11170
4,אשקלון,ז'בוטינסקי,דוד ברגר 4,73,2025,1130000,1997-57-24,דירה בבית,3,15479
5,אשקלון,ז'בוטינסקי,יוספטל 14,46.5,2025,790000,1996-85-3,דירה בבית,2,16989
6,אשקלון,ז'בוטינסקי,חובבי ציון 2,80,2025,1020000,1998-13-9,דירה בבית,4,12750
7,אשקלון,ז'בוטינסקי,יוספטל 18,42,2025,950000,1997-73-6,דירה בבית,3,22619
8,אשקלון,ז'בוטינסקי,יוספטל 6,64.4,2025,1100000,1996-149-7,דירה בבית,3,17081
9,אשקלון,ז'בוטינסקי,ההסתדרות 63,84,2025,1000000,1998-16-16,דירה בבית,4,11905
10,אשקלון,ז'בוטינסקי,יוספטל 2,64.4,2025,1025000,1996-147-6,דירה בבית,4,15916
11,אשקלון,ז'בוטינסקי,גדוד הפורצים 10,64,2025,900000,1998-26-22,דירה בבית,4,14063
12,אשקלון,ז'בוטינסקי,בילו 5,58.5,2025,990000,1998-10-24,דירה בבית,3,16923
13,אשקלון,ז'בוטינסקי,בילו 3,58.5,2025,820000,1998-9-23,דירה בבית,3,14017
14,אשקלון,ז'בוטינסקי,יוספטל 14,52.2,2025,800000,1996-85-30,דירה בבית,3,15326
15,אשקלון,ז'בוטינסקי,שפירא 39,78.6,2025,1080000,1998-75-11,דירה בבית,4,13740
16,אשקלון,ז'בוטינסקי,יוספטל 18,42,2025,820000,1997-73-20,דירה בבית,3,19524
17,אשקלון,ז'בוטינסקי,ביאליק 63,30.7,2025,700000,1996-15-14,דירה בבית,2,22801
18,אשקלון,ז'בוטינסקי,שפירא 41,78.6,2025,915000,1998-80-16,דירה בבית,4,11641
19,אשקלון,ז'בוטינסקי,יוספטל 24,78.6,2025,1180000,1997-96-15,דירה בבית,4,15013
20,אשקלון,ז'בוטינסקי,ז'בוטינסקי 2,34.8,2025,760000,1996-18-4,דירה בבית,2,21839
