מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,שמורת נחל בשור 37,112.8,"2025","2800000",9216-85-14,דירה בבית קומות,4,שלישית
2,בן צבי 118,150.9,"2025","3900000",9216-48-51,דירה בבית קומות,5.5,קומה ‎0‏, קומה ‎1‏
3,שמורת נחל ערוגות 8,137,"2025","2950000",9216-86-20,דירה בבית קומות,5,שניה
4,בן צבי 120,119.2,"2025","3080000",9216-48-75,דירה בבית קומות,5,קומה ‎1‏
5,בן צבי 126,127.3,"2025","2950000",9216-93-88,דירה בבית קומות,5,קומה ‎4‏
6,שלום עליכם 17,192,"2025","4460000",9216-75-37,דירה בבית קומות,5,תשיעית, עשירית
7,שמורת נחל בשור 33,124.9,"2025","3050000",9216-95-58,דירה בבית קומות,5,קומה ‎5‏
8,האגמים 3,126.9,"2025","3200000",9216-24-67,דירה בבית קומות,5,קומה ‎1‏
9,אגם כינרת 12,119.3,"2025","2780000",9216-48-6,דירה בבית קומות,5,קומה ‎2‏
10,שמורת נחל בשור 33,124.9,"2025","2950000",9216-95-59,דירה בבית קומות,5,קומה ‎5‏
11,שמורת נחל בשור 33,124.9,"2025","3050000",9216-95-67,דירה בבית קומות,5,קומה ‎7‏
12,שמורת נחל בשור 19,107.9,"2025","2900000",9216-93-174,דירה בבית קומות,4,קומה ‎8‏
13,האגמים 9,124.05,"2025","3350000",9216-41-71,דירה בבית קומות,5,רביעית
14,שמורת נחל בשור 10,127,"2025","3350000",9216-58-96,דירה בבית קומות,5,חמישית
15,שמורת נחל בשור 19,127.3,"2025","3150000",9216-93-164,דירה בבית קומות,5,קומה ‎6‏
16,אגם כינרת 10,133.4,"2025","3100000",9216-45-58,דירה בבית קומות,5,קומה ‎6‏
17,בן צבי 114,124,"2025","3325000",9216-34-77,דירה בבית קומות,5,תשיעית
18,שמורת נחל בשור 19,127.3,"2025","3000000",9216-93-160,דירה בבית קומות,5,קומה ‎5‏
19,אגם כינרת 5,159,"2024","3800000",9216-36-17,דירה בבית קומות,6,קומה ‎5‏
20,שמורת נחל בשור 37,100.8,"2024","2650000",9216-85-30,דירה בבית קומות,4,שביעית
21,שלום עליכם 11,113.65,"2024","2550000",9216-74-9,דירה בבית קומות,4,שניה
22,בן צבי 114,129,"2024","3070000",9216-34-76,דירה בבית קומות,5,שלישית
23,האגמים 3,130.7,"2024","3060000",9216-24-72,דירה בבית קומות,5,קומה ‎2‏
24,שמורת נחל בשור 35,124.9,"2024","2930000",9216-95-101,דירה בבית קומות,5,קומה ‎6‏
25,האגמים 1,118,"2024","2925000",9216-17-8,דירה בבית קומות,4,שניה
26,שמורת נחל בשור 37,100.8,"2024","2920000",9216-85-31,דירה בבית קומות,4,קומה ‎7‏
27,שלום עליכם 11,124.55,"2024","2920000",9216-74-17,דירה בבית קומות,5,רביעית
28,האגמים 9,124.05,"2024","3750000",9216-41-83,דירה בבית קומות,5,שביעית
29,האגמים 9,124.05,"2024","3750000",9216-41-99,דירה בבית קומות,5,אחת עשרה
30,שלום עליכם 17,171.4,"2024","4130000",9216-75-2,דירה בבית קומות,5,מרתף ראשון, קרקע
