מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
52,בת ים,מרכז העיר,קדושי קהיר 7,99,2025,2990000,7148-138-3,דירה בבית,4,30202
53,בת ים,מרכז העיר,יחזקאל דנין 12,55.44,2025,1725000,7130-248-13,דירה בבית,2.5,31115
54,בת ים,מרכז העיר,הרב עוזיאל 12,37.41,2025,1585000,7136-203-5,דירה בבית,2.5,42368
55,בת ים,מרכז העיר,ארלוזורוב 67,88,2025,2080000,7141-140-6,דירה בבית,4,23636
56,בת ים,מרכז העיר,רוטשילד 44,37.5,2025,1550000,7149-192-19,דירה בבית,1.5,41333
57,בת ים,מרכז העיר,צהל 2,59.94,2025,1790000,7148-188-16,דירה בבית,3,29863
58,בת ים,מרכז העיר,בלפור 84,84,2025,1755000,7141-224-104,דירה בבית,3.5,20893
59,בת ים,מרכז העיר,יחזקאל דנין 17,60.4,2025,1800000,7136-401-1,דירה בבית,3,29801
60,בת ים,מרכז העיר,הרב קוקיס 25,92.9,2025,2780000,7141-202-3,דירה בבית,4,29925
62,בת ים,מרכז העיר,בלפור 74,76,2025,1950000,7141-112-13,דירה בבית,4,25658
63,בת ים,מרכז העיר,דניאל 38,60,2025,2200000,7150-331-10,דירה בבית,3,36667
64,בת ים,מרכז העיר,בלפור 82,73.77,2025,1800000,7141-43-28,דירה בבית,3,24400
65,בת ים,מרכז העיר,שלום עליכם 2,86,2025,2100000,7136-343-13,דירה בבית,3,24419
67,בת ים,מרכז העיר,הרשת 17,52,2025,1888000,7136-223-11,דירה בבית,3,36308
68,בת ים,מרכז העיר,הרב עוזיאל 24,58.7,2025,1675000,7136-209-7,דירה בבית,3,28535
69,בת ים,מרכז העיר,הרב הרצוג 23,39.15,2025,1600000,7150-333-10,דירה בבית,2.5,40868
70,בת ים,מרכז העיר,צהל 2,71.11,2025,1930000,7148-188-20,דירה בבית,3,27141
71,בת ים,מרכז העיר,פרלשטיין 5,38,2025,1600000,7136-249-7,דירה בבית,2.5,42105
72,בת ים,מרכז העיר,השר פנקס 7,63,2025,2000000,7136-367-27,דירה בבית,3,31746
74,בת ים,מרכז העיר,פרלשטיין 25,50.21,2025,890000,7136-277-21,דירה בבית,2.5,17726
75,בת ים,מרכז העיר,צהל 3,91.35,2025,2650000,7148-227-6,דירה בבית,4,29009
76,בת ים,מרכז העיר,הרב הרצוג 32,45.15,2025,750000,7150-321-8,דירה בבית,2,16611
77,בת ים,מרכז העיר,הרצל 56,113,2025,2640000,7144-61-34,דירה בבית,5,23363
78,בת ים,מרכז העיר,השר פנקס 7,91,2025,2470000,7136-367-28,דירה בבית,4,27143
81,בת ים,מרכז העיר,רוטשילד 22,44.2,2025,1550000,7148-178-18,דירה בבית,2,35068
82,בת ים,מרכז העיר,זמנהוף 8,52.8,2025,1550000,7136-338-5,דירה בבית,3,29356
83,בת ים,מרכז העיר,שלום עליכם 1,94,2025,2000000,7136-329-50,דירה בבית,3,21277
84,בת ים,מרכז העיר,בלפור 58,104.44,2025,2800000,7144-64-22,דירה בבית,4,26810
85,בת ים,מרכז העיר,בלפור 84,56,2025,1710000,7141-224-103,דירה בבית,2,30536
86,בת ים,מרכז העיר,טשרניחובסקי 16,54,2025,1560000,7136-308-5,דירה בבית,2.5,28889
87,בת ים,מרכז העיר,רבי בנימין 4,62,2025,1720000,7130-269-8,דירה בבית,3,27742
88,בת ים,מרכז העיר,שלום עליכם 20,55,2025,1700000,7136-352-15,דירה בבית,3,30909
89,בת ים,מרכז העיר,0,123,2025,3150000,7141-165-1,דירה בבית,4,25610
90,בת ים,מרכז העיר,הרשת 17,86,2025,2000000,7136-223-52,דירה בבית,3,23256
91,בת ים,מרכז העיר,דניאל 74,60.14,2025,1785000,7136-369-13,דירה בבית,3,29681
92,בת ים,מרכז העיר,שלום עליכם 9,45.55,2025,1680000,7136-339-2,דירה בבית,2.5,36883
93,בת ים,מרכז העיר,ז'בוטינסקי 11,57.03,2025,1850000,7142-86-6,דירה בבית,3,32439
94,בת ים,מרכז העיר,הרב עוזיאל 28,51.12,2025,1540000,7136-211-22,דירה בבית,3,30125
95,בת ים,מרכז העיר,מסריק 5,64.85,2025,1900000,7143-23-13,דירה בבית,3,29298
97,בת ים,מרכז העיר,בלפור 83,60,2025,2650000,7136-246-22,דירה בבית,3,44167
98,בת ים,מרכז העיר,השר פנקס 7,156,2025,4050000,7136-367-30,דירה בבית,7,25962
99,בת ים,מרכז העיר,ארלוזורוב 48,45.04,2025,1880000,7144-13-9,דירה בבית,2,41741
100,בת ים,מרכז העיר,ז'בוטינסקי 2,94.41,2025,2730000,7142-171-75,דירה בבית,4,28916
101,בת ים,מרכז העיר,מנדלי מוכר ספרים 11,53,2025,1600000,7136-361-16,דירה בבית,2,30189
102,בת ים,מרכז העיר,ירושלים 20,87.97,2025,2515000,7144-75-8,דירה בבית,4,28589
103,בת ים,מרכז העיר,שלום עליכם 2,84,2025,2200000,7136-343-14,דירה בבית,3.5,26190
104,בת ים,מרכז העיר,הרב קוקיס 2,56.67,2025,1970000,7142-148-28,דירה בבית,2,34763
105,בת ים,מרכז העיר,ז'בוטינסקי 2,126.75,2025,3600000,7142-171-121,דירה בבית,5,28402
106,בת ים,מרכז העיר,בלפור 45,44.5,2025,1600000,7148-30-46,דירה בבית,2,35955
107,בת ים,מרכז העיר,ארלוזורוב 68,80,2025,2400000,7141-135-17,דירה בבית,3,30000
108,בת ים,מרכז העיר,בלפור 92,58.6,2025,1830000,7140-287-35,דירה בבית,3,31229
109,בת ים,מרכז העיר,יחזקאל דנין 3,101,2025,2310000,7136-381-34,דירה בבית,4,22871
110,בת ים,מרכז העיר,השר פנקס 7,63,2025,2097000,7136-367-31,דירה בבית,3,33286
111,בת ים,מרכז העיר,הרצל 45,92.33,2025,2400000,7144-16-6,דירה בבית,4,25994
112,בת ים,מרכז העיר,ארלוזורוב 80,62.18,2025,1850000,7141-103-4,דירה בבית,3,29752
113,בת ים,מרכז העיר,ביאליק 20,85.36,2025,2400000,7136-295-6,דירה בבית,4,28116
114,בת ים,מרכז העיר,ארלוזורוב 68,55.9,2025,1800000,7141-135-7,דירה בבית,3,32200
115,בת ים,מרכז העיר,ארלוזורוב 68,124,2025,3030000,7141-135-18,דירה בבית,5,24435
116,בת ים,מרכז העיר,בלפור 83,60,2025,2574000,7136-246-23,דירה בבית,3,42900
117,בת ים,מרכז העיר,הרב קוק 11,118,2025,3176000,7144-102-22,דירה בבית,4,26915
118,בת ים,מרכז העיר,הרב הרצוג 26,23.25,2025,670000,7150-318-3,דירה בבית,1,28817
119,בת ים,מרכז העיר,הרצל 90,60.25,2025,1950000,7136-379-9,דירה בבית,3,32365
121,בת ים,מרכז העיר,בלפור 45,62.5,2025,2050000,7148-30-58,דירה בבית,3,32800
122,בת ים,מרכז העיר,פרלשטיין 2,86,2025,2075000,7136-279-35,דירה בבית,4,24128
123,בת ים,מרכז העיר,הרב קוקיס 5,60.3,2025,1700000,7141-99-1,דירה בבית,3,28192
124,בת ים,מרכז העיר,הרב קוק 11,93,2025,2670000,7144-102-23,דירה בבית,4,28710
125,בת ים,מרכז העיר,בלפור 99,95.52,2025,1100000,7130-237-4,דירה בבית,4,11516
126,בת ים,מרכז העיר,ז'בוטינסקי 24,43.2,2025,1630000,7141-124-23,דירה בבית,2,37731
127,בת ים,מרכז העיר,ירושלים 29,46.28,2025,1580000,7148-111-15,דירה בבית,2,34140
128,בת ים,מרכז העיר,יחזקאל דנין 3,63.8,2025,2218000,7136-381-21,דירה בבית,3,34765
129,בת ים,מרכז העיר,מסריק 14,87,2025,3600000,7143-74-7,דירה בבית,5,41379
131,בת ים,מרכז העיר,הצפירה 10,96,2025,2350000,7142-141-30,דירה בבית,3,24479
132,בת ים,מרכז העיר,בלפור 83,60,2025,2631000,7136-246-24,דירה בבית,3,43850
133,בת ים,מרכז העיר,ז'בוטינסקי 30,31.33,2025,1200000,7141-164-11,דירה בבית,1.5,38302
134,בת ים,מרכז העיר,ביאליק 25,68.73,2025,2150000,7136-300-8,דירה בבית,3,31282
135,בת ים,מרכז העיר,ביאליק 4,77.2,2025,2100000,7136-254-2,דירה בבית,4,27202
136,בת ים,מרכז העיר,ז'בוטינסקי 28,44.97,2025,1875000,7141-163-4,דירה בבית,3,41694
137,בת ים,מרכז העיר,קדושי קהיר 15,48,2024,1800000,7148-57-5,דירה בבית,2,37500
138,בת ים,מרכז העיר,הרצל 67,56,2024,1820000,7141-67-15,דירה בבית,2.5,32500
139,בת ים,מרכז העיר,ז'בוטינסקי 2,111.21,2024,1959000,7142-171-21,דירה בבית,5,17615
140,בת ים,מרכז העיר,הרב קוק 11,111,2024,3100000,7144-102-24,דירה בבית,4,27928
141,בת ים,מרכז העיר,הרב הרצוג 40,48.27,2024,1695000,7150-315-57,דירה בבית,2.5,35115
142,בת ים,מרכז העיר,ארלוזורוב 72,86.9,2024,2400000,7141-97-3,דירה בבית,4,27618
143,בת ים,מרכז העיר,דולפין 6,52.42,2024,1660000,7140-278-11,דירה בבית,2.5,31667
144,בת ים,מרכז העיר,קדושי קהיר 2,63.63,2024,1970000,7148-69-2,דירה בבית,3,30960
145,בת ים,מרכז העיר,דקר 1,55,2024,1870000,7141-207-28,דירה בבית,2.5,34000
146,בת ים,מרכז העיר,פרלשטיין 5,48,2024,915000,7136-249-11,דירה בבית,2,19063
147,בת ים,מרכז העיר,צהל 2,77.98,2024,2085000,7148-188-11,דירה בבית,4,26738
148,בת ים,מרכז העיר,העצמאות 9,185,2024,8330000,7143-32-86,דירה בבית,5,45027
149,בת ים,מרכז העיר,ברנר 7,54,2024,1760000,7130-250-10,דירה בבית,2,32593
150,בת ים,מרכז העיר,בר אילן 8,96,2024,2645000,7130-274-18,דירה בבית,4,27552
151,בת ים,מרכז העיר,בלפור 71,62,2024,1608000,7148-78-5,דירה בבית,3,25935
152,בת ים,מרכז העיר,יחזקאל דנין 17,48.94,2024,1600000,7136-401-12,דירה בבית,2.5,32693
153,בת ים,מרכז העיר,בר אילן 6,80,2024,2356000,7130-273-19,דירה בבית,4,29450
154,בת ים,מרכז העיר,הפטמן 6,59.6,2024,1720000,7130-251-13,דירה בבית,2,28859
155,בת ים,מרכז העיר,יוספטל גיורא 39,69.14,2024,2040000,7130-256-8,דירה בבית,3,29505
156,בת ים,מרכז העיר,הרב עוזיאל 17,46.84,2024,1440000,7150-442-13,דירה בבית,2,30743
157,בת ים,מרכז העיר,הרב קוק 20,55.31,2024,2522000,7148-170-5,דירה בבית,2,45598
158,בת ים,מרכז העיר,ברנר 1,59.4,2024,1720000,7130-257-1,דירה בבית,3,28956
159,בת ים,מרכז העיר,טשרניחובסקי 26,65.3,2024,2050000,7136-315-2,דירה בבית,3,31394
160,בת ים,מרכז העיר,סוקולוב 24,92,2024,2800000,7143-28-38,דירה בבית,4,30435
161,בת ים,מרכז העיר,ארלוזורוב 59,139,2024,4000000,7141-115-1,דירה בבית,5,28777
162,בת ים,מרכז העיר,הרב עוזיאל 11,47.9,2024,1600000,7150-308-20,דירה בבית,2.5,33403
163,בת ים,מרכז העיר,ארלוזורוב 68,98,2024,2680000,7141-135-19,דירה בבית,4,27347
164,בת ים,מרכז העיר,ז'בוטינסקי 24,41,2024,1500000,7141-124-14,דירה בבית,2,36585
165,בת ים,מרכז העיר,הרב קוק 11,112,2024,2300000,7144-102-25,דירה בבית,4,20536
166,בת ים,מרכז העיר,השר פנקס 17,62,2024,1720000,7136-375-14,דירה בבית,2,27742
167,בת ים,מרכז העיר,בלפור 83,60,2024,2530000,7136-246-25,דירה בבית,3,42167
168,בת ים,מרכז העיר,ביאליק 24,44.75,2024,1550000,7136-287-17,דירה בבית,2,34637
169,בת ים,מרכז העיר,נויקלן 2,110.47,2024,3200000,7142-203-23,דירה בבית,4,28967
170,בת ים,מרכז העיר,הרב קוק 20,103,2024,2584000,7148-170-17,דירה בבית,3,25087
171,בת ים,מרכז העיר,מסריק 14,97.5,2024,3350000,7143-74-6,דירה בבית,5,34359
172,בת ים,מרכז העיר,ארלוזורוב 68,59.21,2024,2490000,7141-135-1,דירה בבית,3.5,42054
173,בת ים,מרכז העיר,בר אילן 2,58.6,2024,1600000,7130-271-16,דירה בבית,2,27304
174,בת ים,מרכז העיר,ירושלים 20,108.67,2024,3200000,7144-75-12,דירה בבית,4,29447
175,בת ים,מרכז העיר,ז'בוטינסקי 11,54.66,2024,1750000,7142-86-10,דירה בבית,3,32016
176,בת ים,מרכז העיר,דניאל 50,60.6,2024,1645000,7136-237-16,דירה בבית,3,27145
177,בת ים,מרכז העיר,קדושי קהיר 11,58.31,2024,1620000,7148-61-17,דירה בבית,3,27783
178,בת ים,מרכז העיר,ביאליק 15,81.37,2024,2150000,7136-299-14,דירה בבית,4,26423
179,בת ים,מרכז העיר,ירושלים 30,103.13,2024,2190000,7148-52-6,דירה בבית,5,21235
180,בת ים,מרכז העיר,קדושי קהיר 7,99,2024,2940000,7148-138-4,דירה בבית,4,29697
181,בת ים,מרכז העיר,הרב קוק 3,59.93,2024,2150000,7144-6-2,דירה בבית,3,35875
182,בת ים,מרכז העיר,בלפור 83,60,2024,2470000,7136-246-26,דירה בבית,3,41167
183,בת ים,מרכז העיר,פרלשטיין 25,42.2,2024,1650000,7136-277-2,דירה בבית,2,39100
184,בת ים,מרכז העיר,הרב קוקיס 12,58,2024,2100000,7142-100-2,דירה בבית,2,36207
185,בת ים,מרכז העיר,הרב הרצוג 1,57.07,2024,1620000,7149-147-22,דירה בבית,2,28386
186,בת ים,מרכז העיר,זמנהוף 11,45.4,2024,1500000,7136-323-4,דירה בבית,2,33040
187,בת ים,מרכז העיר,קדושי קהיר 14,110,2024,2100000,7148-46-58,דירה בבית,5,19091
188,בת ים,מרכז העיר,בלפור 90,67.71,2024,1800000,7140-286-17,דירה בבית,3,26584
189,בת ים,מרכז העיר,נויקלן 2,95.54,2024,3775000,7142-203-105,דירה בבית,4,39512
190,בת ים,מרכז העיר,הרצל 88,64,2024,1750000,7136-378-4,דירה בבית,3,27344
191,בת ים,מרכז העיר,הרצל 56,80,2024,2800000,7144-61-33,דירה בבית,3,35000
192,בת ים,מרכז העיר,נויקלן 2,109.1,2024,2900000,7142-203-12,דירה בבית,4,26581
193,בת ים,מרכז העיר,בלפור 55,57.66,2024,1800000,7148-59-17,דירה בבית,3,31217
194,בת ים,מרכז העיר,הרשת 10,76.4,2024,962000,7136-253-2,דירה בבית,4,12592
195,בת ים,מרכז העיר,שלום עליכם 20,42,2024,1619200,7136-352-1,דירה בבית,2,38552
196,בת ים,מרכז העיר,קדושי קהיר 17,50.26,2024,1550000,7148-130-29,דירה בבית,3,30840
198,בת ים,מרכז העיר,דניאל 8,61.79,2024,1800000,7149-199-3,דירת גן,3,29131
199,בת ים,מרכז העיר,הרב עוזיאל 17,54.65,2024,1650000,7150-442-17,דירה בבית,2.5,30192
200,בת ים,מרכז העיר,הצפירה 5,93,2024,4206000,7142-106-9,דירה בבית,4,45226
201,בת ים,מרכז העיר,שלום עליכם 3,47.6,2024,1525000,7136-336-12,דירה בבית,2,32038
202,בת ים,מרכז העיר,הרצל 71,72,2024,1680000,7141-219-44,דירה בבית,3,23333
203,בת ים,מרכז העיר,הרצל 45,92.33,2024,2200000,7144-16-4,דירה בבית,4,23828
205,בת ים,מרכז העיר,העצמאות 6,91.5,2024,3175000,7142-195-15,דירה בבית,4,34699
206,בת ים,מרכז העיר,ירושלים 2,65.08,2024,2600000,7143-8-24,דירה בבית,2.5,39951
207,בת ים,מרכז העיר,ברנר 9,64,2024,2205000,7130-249-7,דירה בבית,3,34453
208,בת ים,מרכז העיר,דקר 3,66.5,2024,2160000,7141-208-37,דירה בבית,3,32481
209,בת ים,מרכז העיר,רבי בנימין 2,74.89,2024,1845000,7130-270-40,דירה בבית,3.5,24636
210,בת ים,מרכז העיר,יחזקאל דנין 3,64.87,2024,1845000,7136-381-12,דירה בבית,3,28441
211,בת ים,מרכז העיר,ביאליק 15,95.42,2024,2580000,7136-299-4,דירה בבית,4,27038
212,בת ים,מרכז העיר,העצמאות 34,75.7,2024,2075000,7136-214-5,דירה בבית,4,27411
213,בת ים,מרכז העיר,יחזקאל דנין 3,64.87,2024,1910000,7136-381-4,דירה בבית,3,29444
214,בת ים,מרכז העיר,הרצל 63,59,2024,1800000,7141-65-3,דירה בבית,3,30508
215,בת ים,מרכז העיר,הרשת 8,70.5,2024,1765000,7136-252-7,דירה בבית,3,25035
216,בת ים,מרכז העיר,טשרניחובסקי 12,61,2024,1715000,7136-306-21,דירה בבית,3,28115
217,בת ים,מרכז העיר,ארלוזורוב 49,59.63,2024,1350000,7144-37-4,דירה בבית,3,22640
218,בת ים,מרכז העיר,הרב קוקיס 24,53.97,2024,1930000,7142-164-2,דירה בבית,2.5,35761
219,בת ים,מרכז העיר,הרב עוזיאל 5,70,2024,1680000,7148-198-62,דירה בבית,2.5,24000
220,בת ים,מרכז העיר,מסריק 5,64.85,2024,1930000,7143-23-5,דירה בבית,3,29761
221,בת ים,מרכז העיר,בר אילן 6,93,2024,2506000,7130-273-20,דירה בבית,4,26946
222,בת ים,מרכז העיר,ישי 3,44,2024,1650000,7148-156-12,דירה בבית,2,37500
223,בת ים,מרכז העיר,רבי בנימין 1,67,2024,1800000,7130-267-33,דירה בבית,3,26866
224,בת ים,מרכז העיר,בלפור 50,64.2,2024,1650000,7144-90-12,דירה בבית,3,25701
225,בת ים,מרכז העיר,הרב קוקיס 4,71.38,2024,2200000,7142-147-19,דירה בבית,3.5,30821
226,בת ים,מרכז העיר,הרב עוזיאל 17,54.65,2024,1600000,7150-442-7,דירה בבית,2.5,29277
227,בת ים,מרכז העיר,הרשת 10,84.57,2024,2280000,7136-253-3,דירה בבית,3,26960
228,בת ים,מרכז העיר,ארלוזורוב 73,155,2024,4000000,7141-179-15,דירה בבית,5,25806
229,בת ים,מרכז העיר,פרלשטיין 2,74,2024,2020000,7136-279-25,דירה בבית,3,27297
230,בת ים,מרכז העיר,העצמאות 52,62.8,2024,2020000,7149-119-12,דירה בבית,2.5,32166
231,בת ים,מרכז העיר,צהל 2,85.14,2024,1600000,7148-188-25,דירה בבית,3,18793
232,בת ים,מרכז העיר,בלפור 83,43.56,2024,1630000,7136-246-13,דירה בבית,2,37420
233,בת ים,מרכז העיר,בלפור 99,61.66,2024,1820000,7130-237-27,דירה בבית,3,29517
234,בת ים,מרכז העיר,רוטשילד 40,28.7,2024,380000,7149-187-18,דירה בבית,1,13240
235,בת ים,מרכז העיר,בלפור 82,58.56,2024,1655000,7141-43-32,דירה בבית,3,28262
236,בת ים,מרכז העיר,הרב קוק 12,100.8,2024,2420000,7144-38-2,דירה בבית,4,24008
237,בת ים,מרכז העיר,העצמאות 46,46,2024,810000,7148-183-19,דירה בבית,2,17609
238,בת ים,מרכז העיר,ארלוזורוב 74,85,2024,2400000,7141-98-7,דירה בבית,4,28235
239,בת ים,מרכז העיר,שלום עליכם 12,58.87,2024,1660000,7136-348-11,דירה בבית,3,28198
240,בת ים,מרכז העיר,בלפור 47,53.4,2024,1300000,7148-31-22,דירה בבית,3,24345
241,בת ים,מרכז העיר,בלפור 83,110,2024,4183000,7136-246-28,דירה בבית,4,38027
242,בת ים,מרכז העיר,בלפור 88,57,2024,1730000,7140-289-10,דירה בבית,2.5,30351
243,בת ים,מרכז העיר,קדושי קהיר 7,96,2024,3000000,7148-138-5,דירה בבית,4,31250
244,בת ים,מרכז העיר,הרב הרצוג 18,100,2024,2450000,7148-193-40,דירה בבית,3,24500
245,בת ים,מרכז העיר,בלפור 90,59.98,2024,1610000,7140-288-30,דירה בבית,2,26842
246,בת ים,מרכז העיר,זמנהוף 11,73,2024,1972000,7136-323-37,דירה בבית,3,27014
247,בת ים,מרכז העיר,מסריק 9,77.89,2024,1900000,7143-63-5,דירה בבית,4,24393
248,בת ים,מרכז העיר,זמנהוף 8,67,2024,1750000,7136-338-4,דירה בבית,3,26119
251,בת ים,מרכז העיר,הרב הרצוג 36,27.5,2024,646000,7150-323-8,דירה בבית,1,23491
252,בת ים,מרכז העיר,בר אילן 6,75,2024,2076000,7130-273-21,דירה בבית,3,27680
253,בת ים,מרכז העיר,שלמה בן יוסף 3,55.7,2024,1113000,7149-193-5,דירה בבית,2,19982
254,בת ים,מרכז העיר,דניאל 34,50.13,2024,1200000,7150-326-6,דירה בבית,2.5,23938
255,בת ים,מרכז העיר,בר אילן 6,75,2024,2116000,7130-273-22,דירה בבית,3,28213
256,בת ים,מרכז העיר,טשרניחובסקי 11,44.43,2024,1525000,7136-328-19,דירה בבית,2.5,34324
257,בת ים,מרכז העיר,קדושי קהיר 1,85.45,2024,2300000,7148-127-10,דירה בבית,4,26916
258,בת ים,מרכז העיר,ירושלים 2,69.49,2024,3080000,7143-8-31,דירה בבית,3.5,44323
259,בת ים,מרכז העיר,הרצל 62,125,2024,3300000,7141-4-64,דירה בבית,5,26400
260,בת ים,מרכז העיר,בר אילן 8,64,2024,2005000,7130-274-19,דירה בבית,3,31328
261,בת ים,מרכז העיר,הצפירה 5,68,2024,2276000,7142-106-10,דירה בבית,3,33471
262,בת ים,מרכז העיר,ברנר 4,56.26,2024,1650000,7130-261-2,דירה בבית,2,29328
264,בת ים,מרכז העיר,קדושי קהיר 7,99,2024,3000000,7148-138-6,דירה בבית,4,30303
265,בת ים,מרכז העיר,העצמאות 4,81.8,2024,2850000,7142-196-15,דירה בבית,4,34841
266,בת ים,מרכז העיר,יחזקאל דנין 25,42,2024,1475000,7136-405-3,דירה בבית,2,35119
267,בת ים,מרכז העיר,הרב עוזיאל 26,60.25,2024,1630000,7136-210-5,דירה בבית,3,27054
268,בת ים,מרכז העיר,הרב קוקיס 5,52.3,2024,1120000,7141-99-4,דירה בבית,2,21415
269,בת ים,מרכז העיר,ירושלים 43,32,2024,1235000,7149-191-5,דירה בבית,1,38594
270,בת ים,מרכז העיר,ז'בוטינסקי 12,84.55,2024,2300000,7142-98-12,דירה בבית,3.5,27203
271,בת ים,מרכז העיר,הצפירה 12,82.68,2024,3535000,7142-142-7,דירה בבית,5,42755
272,בת ים,מרכז העיר,בר אילן 6,76,2024,2286000,7130-273-23,דירה בבית,3,30079
273,בת ים,מרכז העיר,זמנהוף 11,43,2024,1650000,7136-323-27,דירה בבית,2.5,38372
274,בת ים,מרכז העיר,מסריק 31,97,2024,1300000,7142-137-7,דירה בבית,5,13402
275,בת ים,מרכז העיר,דנין יחזקאל 1,85.7,2024,2200000,7136-380-10,דירה בבית,4,25671
276,בת ים,מרכז העיר,יוספטל גיורא 17,81,2024,2007000,7142-163-14,דירה בבית,3,24778
