מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
1,מעלה אדומים,נופי סלע,הניקרה 7,125,2025,2550000,63616-7-1,דירה בבית,5,20400
3,מעלה אדומים,נופי סלע,האבן 20,120,2025,1886000,32014-21-1,דירה בבית,4,15717
5,מעלה אדומים,נופי סלע,האבן 26,104,2025,2020000,63616-26-1,דירה בבית,4,19423
6,מעלה אדומים,נופי סלע,האבן 16,80,2025,1850000,32014-21-2,דירה בבית,3,23125
7,מעלה אדומים,נופי סלע,נופי הסלע 58,136,2025,3185000,63616-19-2,דירה בבית,5,23419
8,מעלה אדומים,נופי סלע,הגביש 4,116,2025,2060000,63616-27-1,דירה בבית,4,17759
9,מעלה אדומים,נופי סלע,השחם 8,149,2025,2815000,63616-8-1,דירה בבית,5,18893
10,מעלה אדומים,נופי סלע,הגביש 10,129,2025,2380000,63616-10-1,דירה בבית,5,18450
11,מעלה אדומים,נופי סלע,הרכס 14,122,2025,2460000,63616-420-1,דירה בבית,5,20164
12,מעלה אדומים,נופי סלע,הרכס 111,190,2025,3470000,63616-337-1,דירה בבית,6,18263
13,מעלה אדומים,נופי סלע,הרכס 91,109,2025,2085000,63616-337-2,דירה בבית,4,19128
14,מעלה אדומים,נופי סלע,הרכס 129,124,2025,2280000,63616-234-1,דירה בבית,4,18387
15,מעלה אדומים,נופי סלע,השחם 26,129,2025,2820000,63616-246-1,דירה בבית,4,21860
16,מעלה אדומים,נופי סלע,הציפחה 4,107,2025,2030000,63616-108-1,דירה בבית,4,18972
17,מעלה אדומים,נופי סלע,הגעש 4,120,2025,2060000,63616-3-1,דירה בבית,4,17167
18,מעלה אדומים,נופי סלע,הגביש 6,88,2025,1960000,63616-310-1,דירה בבית,3,22273
19,מעלה אדומים,נופי סלע,הגביש 4,120,2025,2150000,63616-309-1,דירה בבית,4,17917
20,מעלה אדומים,נופי סלע,הרכס 7,131,2025,2525000,63616-13-1,דירה בבית,5,19275
21,מעלה אדומים,נופי סלע,האלמוג 13,143,2025,2380000,63616-4-1,דירה בבית,5,16643
22,מעלה אדומים,נופי סלע,הנטיף 6,151,2025,2100000,63616-124-1,דירה בבית,1,13907
25,מעלה אדומים,נופי סלע,הצורן 6,95,2025,945000,63616-107-1,דירה בבית,3,9947
26,מעלה אדומים,נופי סלע,הגרניט 16,120,2025,2000000,63616-2-1,דירה בבית,4,16667
28,מעלה אדומים,נופי סלע,הגעש 2,100,2025,2275000,63616-1-5,דירה בבית,4,22750
29,מעלה אדומים,נופי סלע,הגעש 6,118,2025,2150000,63616-25-1,דירה בבית,4,18220
30,מעלה אדומים,נופי סלע,הרכס 16,122,2025,2600000,63616-420-2,דירה בבית,5,21311
31,מעלה אדומים,נופי סלע,האבן 20,106,2025,1900000,32014-21-3,דירה בבית,4,17925
32,מעלה אדומים,נופי סלע,הגעש 6,173,2025,2895000,63616-6-1,דירה בבית,5,16734
33,מעלה אדומים,נופי סלע,החרסית 2,180,2025,2980000,63616-120-1,דירה בבית,5,16556
34,מעלה אדומים,נופי סלע,הרכס 79,102,2025,2420000,63616-7-4,דירה בבית,4,23725
35,מעלה אדומים,נופי סלע,האלמוג 81,158,2025,3350000,63616-10-2,דירה בבית,5,21203
37,מעלה אדומים,נופי סלע,השחם 45,108,2025,2570000,63616-236-1,דירה בבית,4,23796
38,מעלה אדומים,נופי סלע,השחם 36,133,2025,3050000,63616-5-3,דירה בבית,5,22932
39,מעלה אדומים,נופי סלע,הרכס 3,145,2025,2675000,63616-10-3,דירה בבית,5,18448
43,מעלה אדומים,נופי סלע,האלמוג 7,129,2024,2270000,32019-12-1,דירה בבית,4,17597
44,מעלה אדומים,נופי סלע,הנחושת 6,130,2024,2900000,63616-6-2,דירה בבית,5,22308
45,מעלה אדומים,נופי סלע,האבן 20,120,2024,2130000,32014-21-4,דירה בבית,4,17750
47,מעלה אדומים,נופי סלע,האבן 13,104,2024,2340000,63616-4-3,דירה בבית,4,22500
49,מעלה אדומים,נופי סלע,הגביש 10,111,2024,2170000,63616-312-1,דירה בבית,4,19550
50,מעלה אדומים,נופי סלע,הרכס 74,121,2024,2210000,63616-231-3,דירה בבית,4,18264
51,מעלה אדומים,נופי סלע,הניקרה 13,136,2024,2720000,63616-5-4,דירה בבית,5,20000
52,מעלה אדומים,נופי סלע,האלמוג 76,157,2024,3850000,63616-52-1,דירה בבית,5,24522
53,מעלה אדומים,נופי סלע,הצור 7,186,2024,4300000,63616-256-1,דירה בבית,5,23118
