מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,0,99.9,"2025","1850000",11237-179-211,דירה בבית קומות,4,קומה ‎8‏
2,0,44,"2025","1345000",11237-26-98,דירה בבית קומות,2,שישית
3,0,86.6,"2025","1800000",11237-179-144,דירה בבית קומות,4,קומה ‎4‏
4,0,85.25,"2025","1950000",11237-179-221,דירה בבית קומות,4,קומה ‎1‏
5,0,85.95,"2025","1830000",11237-179-102,דירה בבית קומות,3,קומה ‎8‏
6,0,44,"2025","1290000",11237-26-99,דירה בבית קומות,2,חמישית
7,0,99.5,"2024","1830000",11237-179-241,דירה בבית קומות,4,קומה ‎5‏
8,0,107,"2024","1845000",11237-156-1,דירה בבית קומות,4,חמישית
9,0,65,"2024","1500000",11237-26-100,דירה בבית קומות,3,שישית
10,0,129,"2024","2050000",11237-26-101,דירה בבית קומות,5,ראשונה
11,0,106,"2024","1650000",11237-26-102,דירה בבית קומות,4,שניה
12,0,108,"2024","1850000",11237-34-1,דירה בבית קומות,4,חמישית
13,0,90.7,"2024","1790000",11237-179-23,דירה בבית קומות,4,קומה ‎2‏
14,0,44,"2024","1240000",11237-26-103,דירה בבית קומות,2,רביעית
15,0,48,"2024","1253000",11237-26-104,דירה בבית קומות,2,חמישית
16,0,58,"2024","1441000",11237-26-105,דירה בבית קומות,3,שישית
17,0,85.35,"2024","2165000",11237-179-225,דירה בבית קומות,4,קומה ‎1‏
18,0,48,"2024","1240000",11237-26-106,דירה בבית קומות,2,שלישית
19,0,53.5,"2024","1280000",11237-179-70,דירה בבית קומות,3,קומה ‎2‏
20,0,52.9,"2024","1325000",11237-179-59,דירה בבית קומות,3,קומה ‎9‏
21,0,98,"2024","1800000",11237-26-107,דירה בבית קומות,4,ראשונה
22,0,65,"2024","1450000",11237-26-108,דירה בבית קומות,3,חמישית
23,0,65,"2024","1450000",11237-26-109,דירה בבית קומות,3,רביעית
24,0,98,"2024","1806000",11237-26-110,דירה בבית קומות,4,חמישית
25,0,98,"2024","1870000",11237-26-111,דירה בבית קומות,4,חמישית
26,0,77.7,"2024","1650000",11237-179-27,דירה בבית קומות,3,קומה ‎2‏
27,0,53.8,"2024","1385000",11237-179-34,דירה בבית קומות,3,קומה ‎4‏
28,0,107,"2024","1770000",11237-26-112,דירה בבית קומות,4,ראשונה
29,0,107.95,"2024","1780000",11237-179-228,דירה בבית קומות,5,קומה ‎2‏
30,0,73,"2024","1580000",11237-26-113,דירה בבית קומות,3,שישית
31,0,85.85,"2024","1570000",11237-179-149,דירה בבית קומות,4.5,קומה ‎5‏
32,0,98.1,"2024","1700000",11237-179-251,דירה בבית קומות,4,קומה ‎7‏
33,0,58,"2024","1430000",11237-26-114,דירה בבית קומות,3,חמישית
34,0,85.85,"2023","1525000",11237-179-164,דירה בבית קומות,4,קומה ‎8‏
35,0,139.05,"2023","1920000",11237-179-64,דירה בבית קומות,5,קומה ‎10‏
36,0,129,"2023","1890000",11237-26-115,דירה בבית קומות,5,שניה
37,0,89.65,"2023","1585000",11237-179-58,דירה בבית קומות,4,קומה ‎9‏
38,0,129,"2023","1890000",11237-26-116,דירה בבית קומות,5,ראשונה
39,0,48,"2023","1200000",11237-26-117,דירה בבית קומות,2,ראשונה
40,0,52.9,"2023","1350000",11237-179-166,דירה בבית קומות,3,קומה ‎9‏
41,0,68.05,"2023","1510000",11237-179-262,דירה בבית קומות,3,קומה ‎9‏
42,0,98,"2023","1700000",11237-26-118,דירה בבית קומות,4,שלישית
43,0,129,"2023","1900000",11237-26-119,דירה בבית קומות,5,רביעית
44,0,129,"2023","1980000",11237-26-120,דירה בבית קומות,5,שלישית
45,0,129,"2023","1920000",11237-26-121,דירה בבית קומות,5,רביעית
46,0,48,"2023","1220000",11237-26-122,דירה בבית קומות,2,ראשונה
47,0,90.95,"2023","1660000",11237-179-184,דירה בבית קומות,4,קומה ‎3‏
48,0,95,"2023","1550000",11237-11-4,דירה בבית קומות,4,אחת עשרה
49,0,98,"2023","1667000",11237-26-124,דירה בבית קומות,4,רביעית
50,0,68,"2023","1430000",11237-179-249,דירה בבית קומות,3,קומה ‎6‏
51,0,68,"2023","1515000",11237-179-234,דירה בבית קומות,3,קומה ‎3‏
52,0,65,"2023","1400000",11237-26-125,דירה בבית קומות,3,שישית
53,0,129,"2023","1850000",11237-26-126,דירה בבית קומות,5,שניה
54,0,89.9,"2023","700000",11237-179-214,דירה בבית קומות,4,קומה ‎9‏
55,0,107,"2023","1912000",11237-26-127,דירה בבית קומות,4,שניה
56,0,65,"2023","1410000",11237-26-128,דירה בבית קומות,3,שלישית
57,0,90,"2023","1600000",11237-179-209,דירה בבית קומות,4,קומה ‎8‏
58,0,129,"2023","1850000",11237-26-129,דירה בבית קומות,5,ראשונה
59,0,129,"2022","1950000",11237-26-130,דירה בבית קומות,5,ראשונה
60,0,98.1,"2022","1750000",11237-179-236,דירה בבית קומות,4,קומה ‎4‏
61,0,58,"2022","1448000",11237-26-131,דירה בבית קומות,3,רביעית
62,0,44,"2022","1242000",11237-26-132,דירה בבית קומות,2,שניה
63,0,58,"2022","1407000",11237-26-133,דירה בבית קומות,2,שניה
64,0,73,"2022","1655000",11237-26-135,דירה בבית קומות,3,חמישית
65,0,73,"2022","1655000",11237-26-97,לא ידוע,3,שלישית
66,0,58,"2022","1427000",11237-26-137,דירה בבית קומות,3,שלישית
67,0,129,"2022","1820000",11237-26-138,דירה בבית קומות,5,לא ידוע
68,0,129,"2022","1820000",11237-26-96,לא ידוע,5,לא ידוע
69,0,98,"2022","1700000",11237-26-139,דירה בבית קומות,4,שלישית
70,0,107,"2022","1830000",11237-26-140,דירה בבית קומות,4,ראשונה
71,0,129,"2022","1912000",11237-26-141,דירה בבית קומות,5,שלישית
72,0,129,"2022","1935000",11237-26-143,דירה בבית קומות,5,רביעית
73,0,107,"2022","1900000",11237-26-145,דירה בבית קומות,4,רביעית
74,0,85.7,"2022","1530000",11237-179-111,דירה בבית קומות,4,קומה ‎10‏
75,0,129,"2022","1890000",11237-26-146,דירה בבית קומות,5,ראשונה
76,0,98,"2022","1681000",11237-26-148,דירה בבית קומות,4,שניה
77,0,48,"2022","1400000",11237-26-149,דירה בבית קומות,2,ראשונה
78,0,98,"2022","1740000",11237-26-150,דירה בבית קומות,4,לא ידוע
79,0,98,"2022","1585000",11237-26-151,דירה בבית קומות,4,ראשונה
80,0,85.9,"2022","1573000",11237-179-174,דירה בבית קומות,4,קומה ‎10‏
81,0,98,"2022","1540000",11237-26-152,דירה בבית קומות,4,שניה
82,0,98,"2022","1560000",11237-26-153,דירה בבית קומות,4,שניה
83,0,129,"2022","1805000",11237-26-154,דירה בבית קומות,5,ראשונה
84,0,65,"2022","1450000",11237-26-155,דירה בבית קומות,3,חמישית
85,0,98,"2022","1530000",11237-26-156,דירה בבית קומות,4,שלישית
86,0,98,"2022","1650000",11237-26-157,דירה בבית קומות,4,חמישית
87,0,53.8,"2022","1250000",11237-179-141,דירה בבית קומות,3,קומה ‎4‏
88,0,120,"2022","1800000",11237-179-0,דירת גן,4,שמינית
89,0,98,"2022","1615000",11237-26-159,דירה בבית קומות,4,רביעית
90,0,73,"2022","1470000",11237-26-160,דירה בבית קומות,3,שלישית
91,0,73,"2022","1470000",11237-26-95,לא ידוע,3,שלישית
92,0,81.6,"2022","1300000",11237-179-4,דירה בבית קומות,3,קומה ‎0‏
93,0,98,"2022","1530000",11237-26-161,דירה בבית קומות,4,שניה
94,0,98,"2022","1530000",11237-26-94,לא ידוע,4,שניה
95,0,98,"2022","1560000",11237-26-93,דירה בבית קומות,4,רביעית
