מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,מעפילי סלוואדור 9,90,"2025","3400000",7045-43-24,דירה בבית קומות,4,שניה
2,יהודה הימית 55,70,"2025","3306000",7023-5-2,דירה בבית קומות,3,קרקע
"3","חידושי הרי"ם 16","79","03/07/2025","2750000","7045-171-1","דירה בבית קומות","3","שמונה עשרה"
"4","ציהתל"י 2","63.82","02/07/2025","2700000","7045-227-45","דירה בבית קומות","3","קומה ‎1‏"
5,אלברט קיוסו 14,73,"2025","3698000",7023-12-60,דירה בבית קומות,3,רביעית
"6","חידושי הרי"ם 16","185","05/06/2025","10380000","7045-171-2","דירה בבית קומות","5","שלושים"
"7","ציהתל"י 2","63.9","28/05/2025","2800000","7045-227-52","דירה בבית קומות","3","קומה ‎2‏"
8,שמואל ירחינאי 12,73,"2025","3460000",7045-286-3,דירה בבית קומות,3,שלישית
9,שמואל ירחינאי 12,112,"2025","4325000",7045-286-2,דירה בבית קומות,4,רביעית
10,מיכאל אנג'לו 10,122.15,"2025","2900000",7023-144-22,דירה בבית קומות,5,חמישית
11,ירושלים 84,65.4,"2025","2500000",7024-112-2,דירה בבית קומות,4,קרקע
12,אלברט קיוסו 14,97,"2025","4750000",7023-12-62,דירה בבית קומות,3,שניה
13,מעפילי סלוואדור 9,67,"2025","2630000",7045-43-25,דירה בבית קומות,3,שניה
14,שמואל ירחינאי 8,66.83,"2025","3000000",7045-275-18,דירה בבית קומות,3,קומה ‎3‏
15,מעפילי סלוואדור 9,75,"2025","2973000",7045-43-26,דירה בבית קומות,3,שלישית
16,מיכאלאנג'לו 1,81,"2025","3857000",7023-15-1,דירה בבית קומות,3,ראשונה
17,נאדיה חילו 13,66,"2025","2550000",7045-286-1,דירה בבית קומות,2,ראשונה
18,מעפילי סלוואדור 9,72,"2025","3176000",7045-43-27,דירה בבית קומות,3,חמישית
19,אלברט קיוסו 14,53,"2025","2780000",7023-12-63,דירה בבית קומות,2,ראשונה
20,מעפילי סלוואדור 9,111,"2025","4300000",7045-43-28,דירה בבית קומות,5,חמישית
21,דב ממזריץ 26,47,"2025","1800000",7047-198-12,דירה בבית קומות,2,שלישית
22,יהודה הימית 25,94,"2025","2256000",7023-165-10,חנות,לא ידוע,ראשונה
23,הרבי מקוטוב 6,88.8,"2025","4000000",7045-135-4,דירה בבית קומות,3,ראשונה
24,מיכאלאנג'לו 1,61,"2025","2781000",7023-15-3,דירה בבית קומות,2,חמישית
25,מעפילי סלוואדור 9,58,"2025","2200000",7045-43-29,דירה בבית קומות,2,חמישית
26,יהודה הימית 55,22.23,"2025","3327000",7023-5-5,דירה בבית קומות,1,ראשונה
27,מיכאלאנג'לו 1,61,"2025","2836000",7023-15-4,דירה בבית קומות,2,ראשונה
28,0,69,"2025","1478000",7047-234-3,דירה בבית קומות,3,שניה
29,דב ממזריץ 18,47,"2025","1440000",7047-199-3,דירה בבית קומות,2.5,ראשונה
30,ירושלים 68,33.8,"2025","317000",7024-104-3,חנות,לא ידוע,קרקע
"31","ציהתל"י 57","47","16/01/2025","2000000","7047-155-16","דירה בבית קומות","3","שלישית"
32,מיכאלאנג'לו 21,68,"2024","3140000",7023-159-8,דירה בבית קומות,2.5,ראשונה
33,דאנטה 5,70,"2024","2750000",7024-34-3,דירה בבית קומות,2,ראשונה
34,יהודה הימית 55,128.69,"2024","3586000",7023-5-13,דירה בבית קומות,4,שלישית
35,ירושלים 70,55.3,"2024","2500000",7024-105-9,דירה בבית קומות,3,שלישית
36,מיכאלאנג'לו 32,89.4,"2024","3568000",7024-80-6,דירה בבית קומות,4,ראשונה
37,שבטי ישראל 14,47.3,"2024","2680000",7023-28-15,דירה בבית קומות,2,שניה
"38","ציהתל"י 2","65.55","21/11/2024","2920000","7045-227-57","דירה בבית קומות","3","קומה ‎3‏"
"39","ציהתל"י 54","47","19/11/2024","2240000","7047-139-10","דירה בבית קומות","3","שלישית"
40,יהודה הימית 33,111.3,"2024","4400000",7023-154-13,דירה בבית קומות,4,שלישית
