מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","י"א חללי מינכן 6","76.3","24/07/2025","1510000","4543-13-9","דירה בבית קומות","4","שלישית"
"2","אילת 15","63.8","15/07/2025","1550000","4543-2-1","דירה בבית קומות","3","ראשונה"
"3","אילת 3","104","08/07/2025","1500000","4543-10-6","דירה בבית קומות","4","שניה"
"4","י"א חללי מינכן 1","77","06/07/2025","1997000","4016-25-4","דירה בבית קומות","3","רביעית"
"5","0","70","08/06/2025","1585000","4543-209-7","דירה בבית קומות","4","שניה"
"6","אב"א אחימאיר 10","63.8","06/06/2025","1230000","4543-1-42","דירה בבית קומות","3","שלישית"
"7","גרינבוים 17","60.2","29/05/2025","1218000","4543-20-16","דירה בבית קומות","3","רביעית"
"8","אילת 15","63.8","08/05/2025","1360000","4543-2-30","דירה בבית קומות","3","רביעית"
"9","הנשיא 1","83.64","08/05/2025","231000","3961-35-8","דירה בבית קומות","4","ראשונה"
"10","גרינבוים 10","48.9","20/04/2025","950000","4543-25-7","דירה בבית קומות","2","שניה"
"11","י"א חללי מינכן 1","136","03/04/2025","3137000","4016-25-5","דירה בבית קומות","6","שניה"
"12","י"א חללי מינכן 1","77","30/03/2025","2000000","4016-25-6","דירה בבית קומות","3","שלישית"
"13","י"א חללי מינכן 1","134","25/03/2025","3050000","4016-25-7","דירה בבית קומות","6","שניה"
"14","0","63","24/03/2025","1510000","4543-209-6","דירה בבית קומות","3","שלישית"
"15","גלעד 17","48.9","12/03/2025","1180000","4543-23-5","דירה בבית קומות","2","שניה"
"16","חיים משה שפירא 13","76.2","12/03/2025","1360000","4543-31-12","דירה בבית קומות","4","שלישית"
"17","י"א חללי מינכן 1","96","06/03/2025","2314000","4016-25-9","דירה בבית קומות","4","ראשונה"
"18","סאלד 113","88","28/02/2025","1500000","4016-196-9","דירה בבית קומות","3.5","שלישית"
"19","חיים משה שפירא 1","171","28/02/2025","3000000","4543-138-1","קוטג' דו משפחתי","5","לא ידוע"
"20","י"א חללי מינכן 1","96","26/02/2025","1970000","4016-25-10","דירה בבית קומות","3","שלישית"
"21","אורי נחושתן 4","75","26/02/2025","100000","3961-95-17","דירה בבית קומות","3","שמינית"
"22","סאלד 114","73.6","25/02/2025","1290000","4016-197-32","דירה בבית קומות","3.5","שמינית"
"23","0","67","17/02/2025","1577000","4543-209-8","דירה בבית קומות","4","שניה"
"24","י"א חללי מינכן 1","96","16/02/2025","2325000","4016-25-13","דירה בבית קומות","4","חמישית"
"25","הנשיא 1","82.38","13/02/2025","1400000","3961-36-8","דירה בבית קומות","4","ראשונה"
"26","אב"א אחימאיר 9","48.7","03/02/2025","1045000","4543-19-27","דירה בבית קומות","2","שניה"
"27","חיים משה שפירא 13","74.7","30/01/2025","1470000","4543-31-7","דירה בבית קומות","4","שניה"
"28","אורי נחושתן 4","75","26/01/2025","100000","3961-95-15","דירה בבית קומות","3","שמינית"
"29","גושן 9","266","21/01/2025","3600000","4543-110-1","דירה בבית קומות","6","לא ידוע"
"30","י"א חללי מינכן 1","175","13/01/2025","4450000","4016-25-15","דירה בבית קומות","6","תשיעית"
"31","גלעד 17","50.2","12/01/2025","190000","4543-23-1","דירה בבית קומות","2","ראשונה"
"32","אב"א אחימאיר 9","60.2","07/01/2025","1250000","4543-19-28","דירה בבית קומות","3","שניה"
"33","אב"א אחימאיר 10","63.8","29/12/2024","1225000","4543-1-45","דירה בבית קומות","3","רביעית"
"34","י"א חללי מינכן 1","80","24/12/2024","2078000","4016-25-16","דירה בבית קומות","3","חמישית"
"35","אילת 15","63.8","19/12/2024","1450000","4543-2-15","דירה בבית קומות","3","רביעית"
"36","י"א חללי מינכן 1","78","17/12/2024","2048000","4016-25-17","דירה בבית קומות","3","שלישית"
"37","י"א חללי מינכן 2","76.3","16/12/2024","1090000","4543-15-15","דירה בבית קומות","4","רביעית"
"38","י"א חללי מינכן 1","136","26/11/2024","2970000","4016-25-18","דירה בבית קומות","6","שלישית"
"39","סאלד 115","73.6","10/11/2024","1315000","4016-198-24","דירה בבית קומות","3","שישית"
"40","י"א חללי מינכן 1","79","05/11/2024","2060000","4016-25-19","דירה בבית קומות","3","שלישית"
"41","י"א חללי מינכן 1","140","28/10/2024","3600000","4016-25-20","דירה בבית קומות","6","תשיעית"
"42","גלעד 17","48.9","15/10/2024","1030000","4543-23-8","דירה בבית קומות","2","שניה"
"43","גרינבוים 15","74.7","01/10/2024","1235000","4543-32-19","דירה בבית קומות","4","חמישית"
"44","י"א חללי מינכן 1","134","30/09/2024","2880000","4016-25-21","דירה בבית קומות","6","חמישית"
"45","י"א חללי מינכן 1","96","29/09/2024","2290000","4016-25-22","דירה בבית קומות","4","שביעית"
"46","סאלד 114","113.86","16/09/2024","1440000","4016-197-34","דירה בבית קומות","5","תשיעית , עשירית"
"47","י"א חללי מינכן 1","135","05/09/2024","2780000","4016-25-23","דירה בבית קומות","6","שלישית"
"48","אורי נחושתן 4","61","21/08/2024","1290000","3961-95-14","דירה בבית קומות","3","שלישית"
"49","י"א חללי מינכן 5","59.9","19/08/2024","1145000","4543-16-9","דירה בבית קומות","3","ראשונה"
"50","הנשיא 1","75.42","14/08/2024","1560000","3961-59-20","דירה בבית קומות","4","רביעית"
"51","י"א חללי מינכן 1","96","04/08/2024","2285000","4016-25-24","דירה בבית קומות","4","שישית"
"52","י"א חללי מינכן 1","134","30/07/2024","2979000","4016-25-25","דירה בבית קומות","6","שניה"
"53","י"א חללי מינכן 1","118","21/07/2024","2571000","4016-25-26","דירה בבית קומות","5","שישית"
"54","י"א חללי מינכן 1","118","16/07/2024","2500000","4016-25-27","דירה בבית קומות","5","שלישית"
