מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,קדיש לוז 6,77,"2025","2500000",6373-1031-25,דירה בבית קומות,3.5,שביעית
2,הצוערים 3,71,"2025","2500000",6373-896-15,דירה בבית קומות,3,שניה
3,הצוערים 3,71,"2025","2900000",6373-896-22,דירה בבית קומות,3,שניה
4,חן 20,86,"2025","2150000",6373-764-8,דירה בבית קומות,4,שניה
5,הצוערים 3,96,"2025","3010000",6373-896-31,דירה בבית קומות,4,שביעית
6,אליעזר קפלן 9,82.35,"2025","1970000",6373-911-6,דירה בבית קומות,4,שניה
7,הצוערים 3,78,"2025","2500000",6373-896-33,דירה בבית קומות,3,שביעית
8,גייסות השריון 8,47,"2025","1875000",6373-729-113,דירה בבית קומות,2.5,שלישית
9,הצוערים 3,96,"2025","2950000",6373-896-34,דירה בבית קומות,4,שביעית
10,ארלוזורוב 42,88.25,"2025","2700000",6373-816-12,דירה בבית קומות,4,שלישית
11,צהל 13,61.4,"2025","2600000",6373-1024-24,דירה בבית קומות,3,שלישית
12,האחים בן עזר 13,72.6,"2025","2200000",6373-1000-32,דירה בבית קומות,3.5,שמינית
13,הפורצים 19,76,"2025","2350000",6373-465-7,דירה בבית קומות,3,רביעית
14,יוסף בצרי 10,114,"2025","3290000",6373-310-7,דירה בבית קומות,5,שניה
15,גרינגרט 1,68,"2025","2000000",6373-899-3,דירה בבית קומות,3.5,ראשונה
16,הצוערים 3,71,"2025","2350000",6373-896-9,דירה בבית קומות,3,שניה
17,קדיש לוז 4,61.4,"2025","2400000",6373-1031-9,דירה בבית קומות,3,שלישית
18,צהל 19,61.4,"2025","2600000",6373-1023-4,דירה בבית קומות,3.5,ראשונה
19,גרינגרט 1,69,"2025","2225000",6373-897-12,דירה בבית קומות,3.5,שלישית
20,הצוערים 3,71,"2025","60000",6373-896-27,דירה בבית קומות,3,שניה
"21","ח"ן 8","74","26/05/2025","2565000","6373-783-7","דירה בבית קומות","3","שביעית"
22,ברל כצנלסון 21,51,"2025","1775000",6373-747-2,לא ידוע,3,ראשונה
23,קדיש לוז 6,59,"2025","2370000",6373-1031-26,דירה בבית קומות,2.5,שישית
24,צהל 17,82,"2025","2800000",6373-1023-25,דירה בבית קומות,3.5,שביעית
25,צהל 17,76,"2025","2806000",6373-1023-26,דירה בבית קומות,3,שמינית
26,ברל כצנלסון 21,30,"2025","1750000",6373-747-12,דירה בבית קומות,1.5,שלישית
27,צהל 15,61.4,"2025","2850000",6373-1024-4,דירה בבית קומות,3,ראשונה
28,0,74,"2025","2500000",6373-304-5,דירה בבית קומות,3,חמישית
29,חן 7,43.1,"2025","1900000",6373-778-18,דירה בבית קומות,2,שלישית
30,שדה יצחק 2,48,"2025","1700000",6373-628-9,דירה בבית קומות,3,קרקע
"31","ח"ן 14","86.3","20/03/2025","1970000","6373-762-27","דירה בבית קומות","4","שביעית"
32,צהל 13,61.4,"2025","2700000",6373-1024-26,דירה בבית קומות,3.5,שלישית
33,מאפו 6,187,"2025","4200000",6373-542-1,דירה בבית קומות,8,לא ידוע
34,אברהם הרצפלד 3,54,"2025","1800000",6373-729-167,דירה בבית קומות,3,ראשונה
