מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","הגדוד העברי 4","100","06/07/2025","2656000","7149-151-9","דירה בבית קומות","4","שלישית"
"2","ההגנה 3","44.75","03/07/2025","1400000","7150-344-1","דירה בבית קומות","2","ראשונה"
"3","אתרוג 3","50","27/06/2025","1720000","7150-285-5","דירה בבית קומות","3","שניה"
"4","הגדוד העברי 4","46","05/06/2025","1706000","7149-151-10","דירה בבית קומות","2","שישית"
"5","הגדוד העברי 4","48.9","05/06/2025","1756000","7149-151-6","דירה בבית קומות","2","שניה"
"6","הגדוד העברי 4","68","25/05/2025","2266000","7149-151-11","דירה בבית קומות","3","שלישית"
"7","הגדוד העברי 4","68","21/05/2025","2266000","7149-151-12","דירה בבית קומות","3","שישית"
"8","הגדוד העברי 4","46","19/05/2025","1706000","7149-151-13","דירה בבית קומות","2","שלישית"
"9","הגדוד העברי 4","75","18/05/2025","2406000","7149-151-14","דירה בבית קומות","3","שלישית"
"10","רימון 7","57.2","04/05/2025","1600000","7151-212-4","דירה בבית קומות","2.5","ראשונה"
"11","ברל כצנלסון 4","43","18/03/2025","800000","7151-254-15","דירה בבית קומות","2","רביעית"
"12","טרומפלדור 9","60.7","17/03/2025","1900000","7150-260-13","דירה בבית קומות","2.5","שלישית"
"13","ברל כצנלסון 12","51.92","10/03/2025","1630000","7151-208-7","דירה בבית קומות","2.5","ראשונה"
"14","קלויזנר 2","52.73","05/03/2025","1840000","7150-339-1","דירה בבית קומות","2.5","ראשונה"
"15","קורצ'אק 4","26.25","20/02/2025","1200000","7149-157-28","דירה בבית קומות","1","ראשונה"
"16","אתרוג 5","57.27","19/02/2025","1666600","7150-287-4","דירה בבית קומות","2.5","ראשונה"
"17","ההגנה 25","36","10/02/2025","2150000","7151-218-1","דירה בבית קומות","3","מרתף"
"18","ברל כצנלסון 8","43.5","03/02/2025","1530000","7151-202-22","דירה בבית קומות","2","שניה"
"19","קלויזנר 2","33.77","26/01/2025","1450000","7150-339-10","דירה בבית קומות","1.5","שלישית"
"20","קלויזנר 8","לא ידוע","19/01/2025","855000","7150-347-1","מחסנים","לא ידוע","מרתף"
"21","ההגנה 17","49","16/01/2025","1600000","7150-356-10","דירה בבית קומות","2","שניה"
"22","ברל כצנלסון 4","43","15/01/2025","1660000","7151-254-17","דירה בבית קומות","2","רביעית"
