מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,תל אביב - יפו,ביצרון,הסוללים 1,101,2025,5092000,7094-123-48,דירה בבית,4,50416
2,תל אביב - יפו,ביצרון,עמינדב 24,157,2025,7800000,7096-49-11,דירה בבית,6,49682
3,תל אביב - יפו,ביצרון,הסוללים 1,72,2025,3904000,7094-123-49,דירה בבית,3,54222
4,תל אביב - יפו,ביצרון,הסוללים 1,52,2025,2935000,7094-123-51,דירה בבית,2,56442
5,תל אביב - יפו,ביצרון,הסוללים 1,72,2025,3894000,7094-123-53,דירה בבית,3,54083
6,תל אביב - יפו,ביצרון,הסוללים 1,72,2025,3868000,7094-123-57,דירה בבית,3,53722
7,תל אביב - יפו,ביצרון,הסוללים 1,72,2025,2887000,7094-123-58,דירה בבית,3,40097
8,תל אביב - יפו,ביצרון,0,73.62,2025,3770000,6150-650-2,דירה בבית,3,51209
10,תל אביב - יפו,ביצרון,הסוללים 1,101,2025,3916000,7094-123-64,דירה בבית,4,38772
11,תל אביב - יפו,ביצרון,עמינדב 24,88,2025,4230000,7096-49-12,דירה בבית,4,48068
12,תל אביב - יפו,ביצרון,הסוללים 1,128,2025,5886000,7094-123-65,דירה בבית,5,45984
13,תל אביב - יפו,ביצרון,הסוללים 1,102,2025,4423000,7094-123-66,דירה בבית,4,43363
14,תל אביב - יפו,ביצרון,הסוללים 1,72,2025,3949000,7094-123-113,דירה בבית,3,54847
16,תל אביב - יפו,ביצרון,הסוללים 1,128,2025,5969000,7094-123-119,דירה בבית,5,46633
17,תל אביב - יפו,ביצרון,הסוללים 3,97,2025,4660000,7094-123-120,דירה בבית,4,48041
19,תל אביב - יפו,ביצרון,עמינדב 18,86,2025,3850000,7096-46-7,דירה בבית,4,44767
20,תל אביב - יפו,ביצרון,עמינדב 10,51.48,2025,1800000,7096-42-15,דירה בבית,2,34965
21,תל אביב - יפו,ביצרון,דם המכבים 33,48,2025,2984000,6150-533-6,דירה בבית,3,62167
22,תל אביב - יפו,ביצרון,הסוללים 1,101,2025,3837000,7094-123-123,דירה בבית,4,37990
23,תל אביב - יפו,ביצרון,עמינדב 8,70,2025,1425000,7096-41-13,דירה בבית,2,20357
26,תל אביב - יפו,ביצרון,ולטר מוזס 8,109,2025,4250000,7095-62-90,דירה בבית,4,38991
27,תל אביב - יפו,ביצרון,הסוללים 1,120,2025,3796000,7094-123-124,דירה בבית,4,31633
28,תל אביב - יפו,ביצרון,עמינדב 24,77,2025,4060000,7096-49-13,דירה בבית,4,52727
29,תל אביב - יפו,ביצרון,עמינדב 24,77,2025,3980000,7096-49-14,דירה בבית,4,51688
30,תל אביב - יפו,ביצרון,עמינדב 10,51.48,2024,666000,7096-42-7,דירה בבית,2,12937
31,תל אביב - יפו,ביצרון,הסוללים 1,101,2024,4740000,7094-123-125,דירה בבית,4,46931
32,תל אביב - יפו,ביצרון,הסוללים 1,101,2024,3810000,7094-123-127,דירה בבית,4,37723
33,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,2625000,7094-123-128,דירה בבית,3,36458
34,תל אביב - יפו,ביצרון,עמינדב 20,88,2024,3575000,7096-47-15,דירה בבית,4,40625
35,תל אביב - יפו,ביצרון,זכריני 17,71,2024,3500000,6150-324-3,קוטג' חד משפחתי,3.5,49296
36,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,4076000,7094-123-132,דירה בבית,3,56611
38,תל אביב - יפו,ביצרון,הסוללים 1,128,2024,6123000,7094-123-133,דירה בבית,5,47836
39,תל אביב - יפו,ביצרון,הסוללים 1,122,2024,4118000,7094-123-134,דירה בבית,5,33754
40,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,2587000,7094-123-135,דירה בבית,3,35931
41,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,3400000,7094-123-137,דירה בבית,3,47222
42,תל אביב - יפו,ביצרון,הסוללים 1,52,2024,2922000,7094-123-138,דירה בבית,2,56192
43,תל אביב - יפו,ביצרון,דם המכבים 37,48,2024,700000,6150-531-5,דירה בבית,2,14583
46,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,3987000,7094-123-139,דירה בבית,3,55375
47,תל אביב - יפו,ביצרון,עמינדב 6,62.75,2024,1500000,7096-40-21,דירה בבית,2,23904
50,תל אביב - יפו,ביצרון,ולטר מוזס 8,108,2024,4680000,7095-62-89,דירה בבית,4,43333
51,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,2212000,7094-123-140,דירה בבית,3,30722
52,תל אביב - יפו,ביצרון,הסוללים 1,120,2024,5896000,7094-123-142,דירה בבית,4.5,49133
54,תל אביב - יפו,ביצרון,דם המכבים 33,48,2024,2750000,6150-533-17,דירה בבית,2,57292
55,תל אביב - יפו,ביצרון,עמינדב 4,92.7,2024,3250000,7096-39-18,דירה בבית,3,35059
56,תל אביב - יפו,ביצרון,ולטר מוזס 8,112,2024,5285000,7095-62-88,דירה בבית,4,47188
58,תל אביב - יפו,ביצרון,הסוללים 1,101,2024,4838000,7094-123-144,דירה בבית,4,47901
60,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,3550000,7094-123-145,דירה בבית,3,49306
62,תל אביב - יפו,ביצרון,הסוללים 1,128,2024,4675000,7094-123-146,דירה בבית,5,36523
63,תל אביב - יפו,ביצרון,ולטר מוזס 8,106,2024,4400000,7095-62-87,דירה בבית,4,41509
64,תל אביב - יפו,ביצרון,מיטב 1,86,2024,3700000,7096-64-187,דירה בבית,3,43023
65,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,3009000,7094-123-149,דירה בבית,3,41792
66,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,2895000,7094-123-152,דירה בבית,3,40208
67,תל אביב - יפו,ביצרון,הסוללים 1,52,2024,2900000,7094-123-155,דירה בבית,2,55769
68,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,3815000,7094-123-158,דירה בבית,3,52986
71,תל אביב - יפו,ביצרון,הסוללים 3,72,2024,2806000,7094-123-160,דירה בבית,3,38972
72,תל אביב - יפו,ביצרון,יניב 3,82,2024,1800000,6150-732-3,קוטג' דו משפחתי,3.5,21951
74,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,3744000,7094-123-162,דירה בבית,3,52000
75,תל אביב - יפו,ביצרון,0,90,2024,2900000,6150-667-1,קוטג' דו משפחתי,3,32222
76,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,2943000,7094-123-165,דירה בבית,3,40875
77,תל אביב - יפו,ביצרון,יצחק שדה 53,90.1,2024,3600000,7096-41-25,דירה בבית,4,39956
78,תל אביב - יפו,ביצרון,דם המכבים 43,48,2024,885000,6150-528-11,דירה בבית,2,18438
79,תל אביב - יפו,ביצרון,הסוללים 1,52,2024,2245000,7094-123-166,דירה בבית,2,43173
80,תל אביב - יפו,ביצרון,מיטב 1,91,2024,3500000,7096-64-186,דירה בבית,3,38462
81,תל אביב - יפו,ביצרון,הסוללים 1,72,2024,3345000,7094-123-172,דירה בבית,3,46458
82,תל אביב - יפו,ביצרון,דם המכבים 29,52,2024,1000000,6150-535-18,דירה בבית,2,19231
83,תל אביב - יפו,ביצרון,דם המכבים 39,51,2024,2750000,6150-530-3,דירה בבית,2,53922
