מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,נחל הבשור 3,47.3,"2025","1800000",7074-21-30,דירה בבית קומות,3,שלישית
2,נחל עוז 14,43,"2025","2030000",7074-40-21,דירה בבית קומות,2.5,שלישית
3,חסידי האומות 22,80,"2025","3020000",7073-74-65,דירה בבית קומות,3,שניה
4,חסידי האומות 20,84,"2025","3420000",7073-73-69,דירה בבית קומות,3,שמינית
5,ירושלים 151,64.4,"2025","1950000",7074-101-4,דירה בבית קומות,2,ראשונה
6,0,56,"2025","1113000",7340-15-1,דירה בבית קומות,2,חמישית
7,נחל הבשור 23,52.2,"2025","2600000",7074-24-57,דירה בבית קומות,3,רביעית
8,בן צבי 8,56.55,"2025","2600000",7076-50-43,דירה בבית קומות,2,שניה
9,עזה 61,49,"2025","2505000",7340-21-1,דירה בבית קומות,2,שמינית
10,נחל הבשור 26,43,"2025","2270000",7074-71-2,דירה בבית קומות,3,ראשונה
11,0,54,"2025","1077000",7340-15-4,דירה בבית קומות,2,שביעית
12,0,56,"2025","1113000",7340-15-5,דירה בבית קומות,2,שישית
13,עזה 61,119,"2025","4350000",7340-21-2,דירה בבית קומות,5,שישית
14,0,54,"2025","1073000",7340-15-6,דירה בבית קומות,2,חמישית
15,0,55,"2025","1085000",7340-16-1,דירה בבית קומות,2,רביעית
16,נחל שורק 18,37,"2025","1900000",7074-79-2,דירה בבית קומות,2,ראשונה
17,0,55,"2025","2992000",7340-15-7,דירה בבית קומות,2,שמינית
18,עזה 61,49,"2025","2480000",7340-21-3,דירה בבית קומות,2,שביעית
19,0,119,"2025","4805000",7340-23-1,דירה בבית קומות,5,אחת עשרה
20,יהודה הימית 3,90.24,"2025","3300000",7076-56-3,דירה בבית קומות,4,ראשונה
21,חסידי האומות 16,80,"2025","3500000",7073-72-33,דירה בבית קומות,3,שביעית
22,נחל הבשור 28,43,"2025","1200000",7074-70-31,דירה בבית קומות,2.5,רביעית
23,0,56,"2025","1109000",7340-15-8,דירה בבית קומות,2,שביעית
24,0,75,"2025","1408000",7340-16-2,דירה בבית קומות,3,לא ידוע
25,0,75,"2025","1452000",7340-16-3,דירה בבית קומות,3,רביעית
26,נחל הבשור 28,43,"2025","1125000",7074-70-25,דירה בבית קומות,3,רביעית
27,חסידי האומות 16,61,"2025","2500000",7073-72-34,דירה בבית קומות,2.5,שלישית
28,חסידי האומות 16,79,"2025","3408000",7073-72-35,דירה בבית קומות,3,שישית
29,נחל הבשור 3,47.3,"2025","1830000",7074-21-37,דירה בבית קומות,3,רביעית
30,0,75,"2025","1452000",7340-16-4,דירה בבית קומות,3,שלישית
31,נחל שורק 12,37,"2025","1000000",7074-79-32,דירה בבית קומות,2,רביעית
32,נחל הבשור 28,43,"2025","108000",7074-70-10,דירה בבית קומות,2.5,שניה
33,בן צבי 14,59,"2025","706000",7089-1-162,דירה בבית קומות,3,שניה
34,0,75,"2025","1416000",7340-16-8,דירה בבית קומות,3,לא ידוע
