מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,עציון 23,385,"2025","8992000",6579-269-1,קוטג' דו משפחתי,7,לא ידוע
2,השלום 23,167.91,"2025","2120000",6579-324-2,קוטג' דו משפחתי,5,קרקע+ראשונה
3,השלום 49,174.37,"2024","5992000",6579-331-2,דירה בבית קומות,6,קרקע ראשונה
4,חטיבת גולני 47,258,"2024","2892000",6579-522-1,קוטג' דו משפחתי,6,לא ידוע
5,האופק 6,310,"2024","9400000",6579-272-2,קוטג' חד משפחתי,8,ראשונה
6,ברוך שפינוזה 16,99.7,"2024","4050000",6579-800-2,דירה בבית קומות,4,קרקע
7,מגדל 47,37.9,"2024","750000",6579-368-2,דירה בבית קומות,3,ראשונה
8,חטיבת הראל 24,206.11,"2024","1742000",6579-577-3,קוטג' טורי,6,קרקע+ראשונה
9,אשר 64,290,"2024","9000000",6579-301-1,קוטג' דו משפחתי,7,לא ידוע
10,אחוזה 242,175,"2024","992000",6579-444-1,דירה בבית קומות,6.5,לא ידוע
11,השלום 48,156.5,"2024","13000000",6579-348-2,קוטג' דו משפחתי,7,קרקע + א'
12,וינגייט 1,83,"2024","1230000",6579-557-1,דירה בבית קומות,4,ראשונה
13,עציון 3,298,"2024","6065000",6579-279-5,קוטג' דו משפחתי,6,ראשונה
14,חטיבת הראל 8,652,"2024","11500000",6579-580-2,קוטג' חד משפחתי,1,ראשונה
15,המחתרות 29,281.84,"2024","9000000",6579-902-1,דירה בבית קומות,8,מרתף, קרקע, ראשונה, גג
16,0,600,"2024","9600000",6579-868-1,קרקע למגורים,לא ידוע,לא ידוע
17,ברוך שפינוזה 18,134.5,"2024","200000",6579-796-7,קרקע למגורים,לא ידוע,שלישית
18,השלום 15,142.54,"2023","5800000",6579-322-2,קוטג' דו משפחתי,5,קרקע ראשונה
19,מגדל 51,53.7,"2023","2900000",6579-366-2,דירה בבית קומות,3,ראשונה
20,שפינוזה 8,112.11,"2023","4250000",6579-802-2,דירה בבית קומות,4,קרקע
21,חטיבת הראל 19,225,"2023","722000",6579-574-1,דירה בבית קומות,7,שלישית
22,מגדל 39,28.5,"2023","951000",6579-372-4,דירה בבית קומות,2,קרקע
23,יעקב חזן 12,503,"2023","9600000",6579-769-4,קרקע למגורים,לא ידוע,לא ידוע
