city,neighborhood,transaction_id,שם העיר,שם השכונה,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
קרית מלאכי,חבד,1,קרית מלאכי,חבד,ירושלים 29,61.7,2025,955000,2414-2-32,דירה בבית,3,15478
קרית מלאכי,חבד,2,קרית מלאכי,חבד,ז'בוטינסקי 31,61.6,2025,1022000,2407-23-16,דירה בבית,3,16591
קרית מלאכי,חבד,3,קרית מלאכי,חבד,ירושלים 37,91.85,2025,1500000,2414-5-7,דירה בבית,4,16331
קרית מלאכי,חבד,4,קרית מלאכי,חבד,ירושלים 29,61.7,2025,1120000,2414-2-22,דירה בבית,3,18152
קרית מלאכי,חבד,6,קרית מלאכי,חבד,ספרא 2,104.48,2025,1550000,2474-26-33,דירה בבית,4,14835
קרית מלאכי,חבד,7,קרית מלאכי,חבד,ירושלים 39,77,2025,1200000,2414-7-11,דירה בבית,4,15584
קרית מלאכי,חבד,8,קרית מלאכי,חבד,ירושלים 65,81.15,2025,1200000,2414-19-9,דירה בבית,4,14787
קרית מלאכי,חבד,9,קרית מלאכי,חבד,ירושלים 67,61.7,2025,1040000,2414-18-8,דירה בבית,3,16856
קרית מלאכי,חבד,10,קרית מלאכי,חבד,ירושלים 51,61.7,2025,940000,2414-20-8,דירה בבית,3,15235
קרית מלאכי,חבד,11,קרית מלאכי,חבד,נחלת הר חבד 1,85.1,2025,1350000,2473-27-13,דירה בבית,4,15864
קרית מלאכי,חבד,12,קרית מלאכי,חבד,ז'בוטינסקי 31,61.4,2025,1100000,2407-23-20,דירה בבית,3,17915
קרית מלאכי,חבד,13,קרית מלאכי,חבד,ירושלים 61,61.7,2024,1070000,2414-17-14,דירה בבית,3,17342
קרית מלאכי,חבד,14,קרית מלאכי,חבד,ז'בוטינסקי 39,103,2024,1212000,2407-18-41,דירה בבית,4,11767
קרית מלאכי,חבד,15,קרית מלאכי,חבד,ירושלים 45,77,2024,1140000,2414-9-10,דירה בבית,4,14805
קרית מלאכי,חבד,16,קרית מלאכי,חבד,ז'בוטינסקי 39,46.3,2024,816000,2407-18-36,דירה בבית,3,17624
קרית מלאכי,חבד,17,קרית מלאכי,חבד,ירושלים 29,61.7,2024,1150000,2414-2-25,דירה בבית,3,18639
קרית מלאכי,חבד,18,קרית מלאכי,חבד,ספרא 5,124,2024,1900000,2474-22-76,דירה בבית,4,15323
קרית מלאכי,חבד,19,קרית מלאכי,חבד,נחלת הר חבד 1,85.3,2024,1400000,2473-27-7,דירה בבית,3,16413
קרית מלאכי,חבד,20,קרית מלאכי,חבד,ירושלים 51,61.7,2024,900000,2414-20-16,דירה בבית,3,14587
קרית מלאכי,חבד,21,קרית מלאכי,חבד,ירושלים 29,61.7,2024,1085000,2414-2-28,דירה בבית,3,17585
קרית מלאכי,חבד,23,קרית מלאכי,חבד,ירושלים 67,61.7,2024,1150000,2414-18-11,דירה בבית,3,18639
קרית מלאכי,חבד,24,קרית מלאכי,חבד,ז'בוטינסקי 31,62.2,2024,925000,2407-23-15,דירה בבית,3,14871
קרית מלאכי,חבד,25,קרית מלאכי,חבד,חנה סנש 1,300,2024,3550000,2409-22-1,קוטג' חד משפחתי,6,11833
קרית מלאכי,חבד,26,קרית מלאכי,חבד,ירושלים 43,61.7,2024,1080000,2414-21-27,דירה בבית,3,17504
קרית מלאכי,חבד,27,קרית מלאכי,חבד,ירושלים 29,61.7,2024,1000000,2414-2-31,דירה בבית,3,16207
קרית מלאכי,חבד,28,קרית מלאכי,חבד,ירושלים 29,61.7,2024,1070000,2414-2-11,דירה בבית,3,17342
קרית מלאכי,חבד,29,קרית מלאכי,חבד,ספרא 5,77,2024,1430000,2474-22-75,דירה בבית,3,18571
קרית מלאכי,חבד,30,קרית מלאכי,חבד,ירושלים 51,61.7,2024,1070000,2414-20-11,דירה בבית,3,17342
קרית מלאכי,חבד,31,קרית מלאכי,חבד,ירושלים 57,100.7,2024,1250000,2414-16-14,דירה בבית,5,12413
קרית מלאכי,חבד,32,קרית מלאכי,חבד,ז'בוטינסקי 39,46.3,2024,900000,2407-18-34,דירה בבית,3,19438
קרית מלאכי,חבד,33,קרית מלאכי,חבד,ירושלים 61,61.7,2024,1030000,2414-17-3,דירה בבית,3,16694
קרית מלאכי,חבד,35,קרית מלאכי,חבד,ירושלים 43,61.7,2024,1110000,2414-21-2,דירה בבית,3,17990
קרית מלאכי,חבד,36,קרית מלאכי,חבד,ירושלים 45,77,2024,1250000,2414-9-9,דירה בבית,4,16234
קרית מלאכי,חבד,37,קרית מלאכי,חבד,ירושלים 45,77,2023,1290000,2414-9-14,דירה בבית,4,16753
קרית מלאכי,חבד,38,קרית מלאכי,חבד,ירושלים 29,61.7,2023,1070000,2414-2-9,דירה בבית,3,17342
קרית מלאכי,חבד,39,קרית מלאכי,חבד,ירושלים 51,61.7,2023,895000,2414-20-5,דירה בבית,3,14506
קרית מלאכי,חבד,40,קרית מלאכי,חבד,ספרא 3,97,2023,1282000,2474-29-18,דירה בבית,4,13216
קרית מלאכי,חבד,41,קרית מלאכי,חבד,ספרא 2,80.52,2023,1290000,2474-26-40,דירה בבית,4,16021
קרית מלאכי,חבד,42,קרית מלאכי,חבד,ספרא 2,88.8,2023,585000,2474-26-34,דירת גן,4,6588
קרית מלאכי,חבד,43,קרית מלאכי,חבד,ירושלים 53,61.7,2023,910000,2414-15-24,דירה בבית,3,14749
קרית מלאכי,חבד,44,קרית מלאכי,חבד,ירושלים 43,61.7,2023,900000,2414-21-23,דירה בבית,3,14587
קרית מלאכי,חבד,45,קרית מלאכי,חבד,בן גוריון 73,95.1,2023,1380000,2473-28-6,דירה בבית,4,14511
קרית מלאכי,חבד,46,קרית מלאכי,חבד,ירושלים 29,61.7,2023,1020000,2414-2-3,דירה בבית,3,16532
קרית מלאכי,חבד,47,קרית מלאכי,חבד,ספרא 3,92,2023,1300000,2474-29-17,דירה בבית,4,14130
קרית מלאכי,חבד,48,קרית מלאכי,חבד,ספרא 3,92,2023,1220000,2474-29-16,דירה בבית,4,13261
קרית מלאכי,חבד,49,קרית מלאכי,חבד,ירושלים 61,61.7,2023,1085000,2414-17-4,דירה בבית,3,17585
קרית מלאכי,חבד,50,קרית מלאכי,חבד,ירושלים 61,61.7,2023,1010000,2414-17-16,דירה בבית,3,16370
קרית מלאכי,חבד,52,קרית מלאכי,חבד,ירושלים 61,61.7,2023,75000,2414-17-20,דירה בבית,3,1216
קרית מלאכי,חבד,54,קרית מלאכי,חבד,ספרא 2,102.62,2023,1300000,2474-26-42,דירה בבית,1,12668
קרית מלאכי,חבד,55,קרית מלאכי,חבד,ירושלים 51,61.7,2023,915000,2414-20-24,דירה בבית,3,14830
קרית מלאכי,חבד,56,קרית מלאכי,חבד,ירושלים 57,61.7,2023,1000000,2414-16-3,דירה בבית,3,16207
קרית מלאכי,חבד,57,קרית מלאכי,חבד,ירושלים 53,61.7,2023,930000,2414-15-23,דירה בבית,3,15073
קרית מלאכי,חבד,58,קרית מלאכי,חבד,ירושלים 51,61.7,2023,910000,2414-20-7,דירה בבית,3,14749
קרית מלאכי,חבד,59,קרית מלאכי,חבד,ז'בוטינסקי 39,46.3,2023,835000,2407-18-16,דירה בבית,3,18035
קרית מלאכי,חבד,60,קרית מלאכי,חבד,ספרא 5,100,2022,1870000,2474-22-77,דירה בבית,4,18700
קרית מלאכי,חבד,61,קרית מלאכי,חבד,נחלת הר חבד 1,92.3,2022,1350000,2473-27-6,דירה בבית,4,14626
קרית מלאכי,חבד,62,קרית מלאכי,חבד,ירושלים 53,61.7,2022,1030000,2414-15-22,דירה בבית,3,16694
קרית מלאכי,חבד,63,קרית מלאכי,חבד,הרבי מליובאוויטש 16,190,2022,2100000,2414-28-9,דירה בבית,5,11053
קרית מלאכי,חבד,64,קרית מלאכי,חבד,ירושלים 43,61.7,2022,1000000,2414-21-6,דירה בבית,3,16207
קרית מלאכי,חבד,65,קרית מלאכי,חבד,ספרא 1,80,2022,1120000,2474-28-12,דירה בבית,3,14000
קרית מלאכי,חבד,66,קרית מלאכי,חבד,המג 29,199,2022,3650000,2474-64-1,קוטג' חד משפחתי,5,18342
קרית מלאכי,חבד,67,קרית מלאכי,חבד,ירושלים 71,111.75,2022,1050000,2414-19-19,דירה בבית,4,9396
קרית מלאכי,חבד,68,קרית מלאכי,חבד,ירושלים 43,61.7,2022,980000,2414-21-5,דירה בבית,3,15883
קרית מלאכי,חבד,69,קרית מלאכי,חבד,ז'בוטינסקי 31,61.4,2022,1060000,2407-23-18,דירה בבית,3,17264
קרית מלאכי,חבד,70,קרית מלאכי,חבד,ירושלים 61,61.7,2022,920000,2414-17-22,דירה בבית,3,14911
קרית מלאכי,חבד,71,קרית מלאכי,חבד,ירושלים 35,77,2022,1325000,2414-4-10,דירה בבית,4,17208
קרית מלאכי,חבד,72,קרית מלאכי,חבד,ספרא 5,121,2022,1836700,2474-22-74,דירה בבית,4,15179
קרית מלאכי,חבד,73,קרית מלאכי,חבד,אלי כהן 2,421,2022,3350000,2409-21-1,קוטג' חד משפחתי,7,7957
קרית מלאכי,חבד,74,קרית מלאכי,חבד,ירושלים 35,77,2022,900000,2414-4-15,דירה בבית,4,11688
