מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
25,רחובות,גבעתי,לוי אשכול 4,80,2022,2180000,4536-71-12,דירה בבית,3,27250
26,רחובות,גבעתי,מנחם מששוילי 3,93,2022,2400000,4536-78-19,דירה בבית,4,25806
27,רחובות,גבעתי,לוי אשכול 4,80,2022,2135000,4536-71-13,דירה בבית,3,26688
28,רחובות,גבעתי,לוי אשכול 12,93,2022,2350000,4536-73-15,דירה בבית,4,25269
29,רחובות,גבעתי,ישראל עוקשי 5,102,2022,2070000,4536-72-3,דירה בבית,4.5,20294
30,רחובות,גבעתי,לוי אשכול 4,80,2022,2125000,4536-71-14,דירה בבית,3,26563
31,רחובות,גבעתי,לוי אשכול 4,105,2022,2540000,4536-71-15,דירה בבית,4,24190
32,רחובות,גבעתי,לוי אשכול 4,107,2022,2605000,4536-71-16,דירה בבית,4,24346
33,רחובות,גבעתי,מנחם מששוילי 11,104,2022,2100000,4536-76-5,דירה בבית,4,20192
34,רחובות,גבעתי,הרב דוד ישראל 73,92.96,2022,1830000,4536-83-10,דירה בבית,4,19686
35,רחובות,גבעתי,לוי אשכול 4,80,2022,2045000,4536-71-17,דירה בבית,3,25563
36,רחובות,גבעתי,לוי אשכול 4,80,2022,2045000,4536-71-18,דירה בבית,3,25563
37,רחובות,גבעתי,לוי אשכול 4,76,2022,2065000,4536-71-19,דירה בבית,3,27171
38,רחובות,גבעתי,גולדה מאיר 3,101,2022,2222000,4536-70-3,דירה בבית,4,22000
39,רחובות,גבעתי,לוי אשכול 4,80,2022,2050000,4536-71-21,דירה בבית,3,25625
40,רחובות,גבעתי,לוי אשכול 4,76,2022,2050000,4536-71-22,דירה בבית,3,26974
41,רחובות,גבעתי,לוי אשכול 4,105,2022,2315000,4536-71-23,דירה בבית,4,22048
42,רחובות,גבעתי,לוי אשכול 4,105,2022,1890000,4536-71-24,דירה בבית,3,18000
43,רחובות,גבעתי,הרב דוד ישראל 81,103.13,2022,1700000,4536-80-15,דירה בבית,4,16484
44,רחובות,גבעתי,לוי אשכול 4,80,2022,1905000,4536-71-26,דירה בבית,3,23813
46,רחובות,גבעתי,ישראל עוקשי 5,75,2022,1560000,4536-72-10,דירה בבית,4,20800
47,רחובות,גבעתי,לוי אשכול 4,80,2022,1900000,4536-71-27,דירה בבית,3,23750
49,רחובות,גבעתי,מששוילי מנחם 5,119,2022,2065000,4536-77-16,דירה בבית,5,17353
50,רחובות,גבעתי,לוי אשכול 4,105,2022,2245000,4536-71-28,דירה בבית,4,21381
53,רחובות,גבעתי,לוי אשכול 4,105,2022,2155000,4536-71-29,דירה בבית,4,20524
54,רחובות,גבעתי,לוי אשכול 4,105,2022,2190000,4536-71-30,דירה בבית,4,20857
55,רחובות,גבעתי,לוי אשכול 4,76,2021,1838000,4536-71-31,דירה בבית,3,24184
56,רחובות,גבעתי,לוי אשכול 4,70,2021,1815000,4536-71-32,דירה בבית,3,25929
57,רחובות,גבעתי,גולדה מאיר 4,209,2021,4000000,4536-10-1,קוטג' דו משפחתי,6,19139
58,רחובות,גבעתי,לוי אשכול 4,76,2021,1830000,4536-71-33,דירה בבית,3,24079
59,רחובות,גבעתי,לוי אשכול 4,105,2021,2000000,4536-71-34,דירה בבית,4,19048
60,רחובות,גבעתי,לוי אשכול 4,80,2021,1845000,4536-71-35,דירה בבית,3,23063
61,רחובות,גבעתי,לוי אשכול 4,105,2021,2000000,4536-71-36,דירה בבית,4,19048
62,רחובות,גבעתי,לוי אשכול 4,105,2021,2000000,4536-71-3,דירה,4,19048
63,רחובות,גבעתי,הרב דוד ישראל 73,88.85,2021,1740000,4536-83-12,דירה בבית,4,19584
64,רחובות,גבעתי,מנחם מששוילי 11,98,2021,1805000,4536-76-20,דירה בבית,4,18418
65,רחובות,גבעתי,לוי אשכול 4,108,2021,2000000,4536-71-37,דירה בבית,4,18519
66,רחובות,גבעתי,הרב דוד ישראל 73,96.05,2021,1740000,4536-83-17,דירה בבית,4,18116
67,רחובות,גבעתי,יגאל ידין 3,149,2021,1850000,4536-114-10,דירה בבית,5,12416
68,רחובות,גבעתי,חיים ילין 2,190,2021,4495000,4536-23-1,קוטג' דו משפחתי,7,23658
69,רחובות,גבעתי,לוי אשכול 4,108,2021,2075000,4536-71-38,דירה בבית,4,19213
70,רחובות,גבעתי,טשרניחובסקי 31,85,2021,1570000,4536-86-13,דירה בבית,4,18471
71,רחובות,גבעתי,לוי אשכול 4,77,2021,1770000,4536-71-40,דירה בבית,3,22987
72,רחובות,גבעתי,מרדכי הראל 27,204,2021,3000000,4536-51-3,קוטג' דו משפחתי,5,14706
73,רחובות,גבעתי,ישראל עוקשי 1,175,2021,3100000,4536-65-1,קוטג' דו משפחתי,5,17714
74,רחובות,גבעתי,מנחם מששוילי 1,116,2021,1700000,4536-85-17,דירה בבית,5,14655
75,רחובות,גבעתי,לוי אשכול 14,87,2021,1750000,4536-74-7,דירה בבית,4,20115
76,רחובות,גבעתי,גולדה מאיר 5,91,2021,1680000,4536-69-14,דירה בבית,4,18462
77,רחובות,גבעתי,לוי אשכול 4,77,2021,1750000,4536-71-41,דירה בבית,3,22727
78,רחובות,גבעתי,לוי אשכול 4,108,2021,1950000,4536-71-42,דירה בבית,4,18056
79,רחובות,גבעתי,מנחם מששוילי 10,210,2021,2850000,4536-61-1,קוטג' דו משפחתי,6,13571
80,רחובות,גבעתי,אריה דולצ'ין 3,110.4,2021,1655000,4536-82-9,דירה בבית,4,14991
81,רחובות,גבעתי,לוי אשכול 4,108,2021,1930000,4536-71-43,דירה בבית,4,17870
82,רחובות,גבעתי,טשרניחובסקי 31,104,2021,1690000,4536-86-16,דירה בבית,4,16250
83,רחובות,גבעתי,יגאל ידין 1,123.6,2021,1870000,4536-114-14,דירה בבית,5,15129
84,רחובות,גבעתי,לוי אשכול 4,105,2021,1710000,4536-71-44,דירה בבית,3,16286
85,רחובות,גבעתי,גולדה מאיר 3,116,2021,1990000,4536-70-15,דירה בבית,5,17155
86,רחובות,גבעתי,אריה דולצ'ין 3,99.1,2021,1670000,4536-82-10,דירה בבית,4,16852
87,רחובות,גבעתי,הרב דוד ישראל 73,96.05,2020,1480000,4536-83-13,דירה בבית,4,15409
88,רחובות,גבעתי,אריה דולצ'ין 3,110.4,2020,1650000,4536-82-8,דירה בבית,4,14946
89,רחובות,גבעתי,לוי אשכול 6,102,2020,1645000,4536-84-7,דירה בבית,4,16127
90,רחובות,גבעתי,לוי אשכול 4,105,2020,1930000,4536-71-46,דירה בבית,4,18381
91,רחובות,גבעתי,אריה דולצ'ין 3,116.2,2020,1620000,4536-82-2,דירה בבית,4,13941
92,רחובות,גבעתי,גולדה מאיר 5,91,2020,1720000,4536-69-18,דירה בבית,4,18901
94,רחובות,גבעתי,מנחם מששוילי 11,88,2020,1535000,4536-76-19,דירה בבית,4,17443
95,רחובות,גבעתי,טשרניחובסקי 25,115,2020,1839000,3697-566-6,דירה בבית,5,15991
96,רחובות,גבעתי,לוי אשכול 12,91,2020,1564000,4536-73-16,דירה בבית,4,17187
97,רחובות,גבעתי,גולדה מאיר 3,100,2020,1750000,4536-70-10,דירה בבית,4,17500
98,רחובות,גבעתי,לוי אשכול 14,94,2020,2300000,4536-74-5,דירה בבית,4,24468
99,רחובות,גבעתי,ישראל עוקשי 5,79,2020,1435000,4536-72-22,דירה בבית,4,18165
100,רחובות,גבעתי,הרב דוד ישראל 73,92.96,2020,1650000,4536-83-22,דירה בבית,4,17750
101,רחובות,גבעתי,יגאל ידין 1,163.2,2020,2247000,4536-114-19,דירה בבית,6,13768
102,רחובות,גבעתי,גולדה מאיר 2,112.2,2020,1510000,4536-79-2,דירה בבית,4,13458
103,רחובות,גבעתי,הרב דוד ישראל 79,147.66,2019,2029000,4536-80-9,דירה בבית,5,13741
104,רחובות,גבעתי,הרב דוד ישראל 79,115.66,2019,1650000,4536-80-3,דירה בבית,4,14266
105,רחובות,גבעתי,לוי אשכול 18,83.9,2019,1450000,4536-75-11,דירה בבית,4,17282
106,רחובות,גבעתי,גולדה מאיר 5,91,2019,1670000,4536-69-6,דירה בבית,4,18352
107,רחובות,גבעתי,מרדכי הראל 2,113,2019,3160000,4536-112-3,קוטג' דו משפחתי,5,27965
108,רחובות,גבעתי,טשרניחובסקי 31,75,2019,1450000,4536-86-10,דירה בבית,3.5,19333
109,רחובות,גבעתי,הרב דוד ישראל 73,88.85,2019,1520000,4536-83-16,דירה בבית,4,17107
110,רחובות,גבעתי,לוי אשכול 18,78.1,2019,1339000,4536-75-14,דירה בבית,4,17145
111,רחובות,גבעתי,מנחם מששוילי 8,168,2019,2700000,4536-88-5,קוטג' דו משפחתי,6,16071
112,רחובות,גבעתי,יגאל ידין 5,153.8,2019,3090000,4536-111-1,קוטג' דו משפחתי,5.5,20091
113,רחובות,גבעתי,גולדה מאיר 10,178,2019,2950000,4536-8-2,דירה בבית,5,16573
114,רחובות,גבעתי,לוי אשכול 6,79,2019,1515000,4536-84-22,דירה בבית,4,19177
115,רחובות,גבעתי,לוי אשכול 10,121,2019,1760000,4536-73-6,דירה בבית,5,14545
116,רחובות,גבעתי,לוי אשכול 14,87,2019,1600000,4536-74-17,דירה בבית,4,18391
117,רחובות,גבעתי,מנחם מששוילי 1,75,2019,1395000,4536-85-7,דירה בבית,3.5,18600
118,רחובות,גבעתי,גולדה מאיר 3,95,2019,1670000,4536-70-13,דירה בבית,4,17579
119,רחובות,גבעתי,הרב דוד ישראל 73,95.68,2019,1525000,4536-83-11,דירה בבית,4.5,15939
120,רחובות,גבעתי,הרב דוד ישראל 73,96.05,2018,1480000,4536-83-21,דירה בבית,4.5,15409
121,רחובות,גבעתי,לוי אשכול 14,87,2018,1560000,4536-74-13,דירה בבית,4,17931
122,רחובות,גבעתי,ישראל עוקשי 5,95,2018,1560000,4536-72-17,דירה בבית,4,16421
123,רחובות,גבעתי,אריה דולצ'ין 9,180.8,2018,2200000,4536-79-16,דירה בבית,7,12168
125,רחובות,גבעתי,יגאל ידין 1,119.5,2018,1700000,4536-114-16,דירה בבית,5,14226
126,רחובות,גבעתי,הראל מרדכי 5,169.9,2018,3130000,4536-36-2,קוטג' דו משפחתי,5,18423
127,רחובות,גבעתי,מנחם מששוילי 1,85,2018,1560000,4536-85-16,דירה בבית,4,18353
128,רחובות,גבעתי,מנחם מששוילי 3,93,2018,1735000,4536-78-3,דירה בבית,4,18656
130,רחובות,גבעתי,יגאל ידין 3,128.6,2017,1740000,4536-114-6,דירה בבית,5,13530
131,רחובות,גבעתי,הרב דוד ישראל 79,101.45,2017,1580000,4536-80-6,דירה בבית,4,15574
132,רחובות,גבעתי,ישראל עוקשי 5,104,2017,1530000,4536-72-4,דירה בבית,5,14712
133,רחובות,גבעתי,מנחם מששוילי 11,75,2017,1340000,4536-76-7,דירה בבית,3.5,17867
134,רחובות,גבעתי,משה שרת 29,270,2017,3300000,4536-16-2,דירה בבית,7,12222
135,רחובות,גבעתי,טשרניחובסקי 25,125,2017,1740000,3697-566-5,דירה בבית,5,13920
136,רחובות,גבעתי,הרב דוד ישראל 81,149.12,2017,1799000,4536-80-18,דירה בבית,5,12064
137,רחובות,גבעתי,יגאל ידין 3,130.9,2016,1673000,4536-114-3,דירה בבית,5,12781
138,רחובות,גבעתי,מנחם מששוילי 3,119,2016,1760000,4536-78-4,דירה בבית,5,14790
139,רחובות,גבעתי,טשרניחובסקי 27,105,2016,2170000,3697-175-3,קוטג' חד משפחתי,4,20667
140,רחובות,גבעתי,משה שרת 29,270,2016,3350000,4536-16-1,קוטג' דו משפחתי,7,12407
141,רחובות,גבעתי,טשרניחובסקי 25,117,2016,1605000,3697-566-4,דירה בבית,5,13718
142,רחובות,גבעתי,ישראל עוקשי 5,102,2016,1499000,4536-72-11,דירה בבית,4,14696
143,רחובות,גבעתי,מנחם מששוילי 11,85,2016,1380000,4536-76-16,דירה בבית,4,16235
144,רחובות,גבעתי,יגאל ידין 3,103.2,2016,1500000,4536-114-7,דירה בבית,4,14535
145,רחובות,גבעתי,טשרניחובסקי 25,115,2016,1598000,3697-566-3,דירה בבית,5,13896
146,רחובות,גבעתי,טשרניחובסקי 25,120,2016,1597000,3697-566-2,דירה בבית,5,13308
147,רחובות,גבעתי,גולדה מאיר 3,106,2016,1750000,4536-70-2,דירה בבית,5,16509
148,רחובות,גבעתי,מנחם מששוילי 11,102,2016,1250000,4536-76-6,דירה בבית,4.5,12255
149,רחובות,גבעתי,הרב דוד ישראל 73,96.05,2016,1350000,4536-83-5,דירה בבית,4,14055
150,רחובות,גבעתי,גולדה מאיר 3,107,2016,1540000,4536-70-5,קוטג' חד משפחתי,5,14393
151,רחובות,גבעתי,הרב דוד ישראל 73,92.96,2015,1355000,4536-83-26,דירה בבית,4.5,14576
152,רחובות,גבעתי,אריה דולצ'ין 9,118.3,2015,1425000,4536-79-13,דירה בבית,5,12046
153,רחובות,גבעתי,יאנוש קורצ'אק 13,180,2015,2528000,4536-31-1,קוטג' דו משפחתי,5,14044
154,רחובות,גבעתי,טשרניחובסקי 25,100,2015,1437000,3697-566-1,דירה בבית,4,14370
155,רחובות,גבעתי,לוי אשכול 12,93,2015,1545000,4536-73-11,דירה בבית,4,16613
156,רחובות,גבעתי,מנחם מששוילי 11,104,2015,1250000,4536-76-1,דירה בבית,4.5,12019
157,רחובות,גבעתי,לוי אשכול 6,104,2015,1250000,4536-84-16,דירה בבית,4.5,12019
158,רחובות,גבעתי,הרב דוד ישראל 73,92.96,2015,1185000,4536-83-18,דירה בבית,4,12747
159,רחובות,גבעתי,לוי אשכול 18,98.4,2015,1240000,4536-75-13,דירה בבית,4,12602
160,רחובות,גבעתי,אריה דולצ'ין 3,99.8,2015,1270000,4536-82-16,דירה בבית,4,12725
161,רחובות,גבעתי,מנחם מששוילי 3,93,2015,1259000,4536-78-11,דירה בבית,4,13538
162,רחובות,גבעתי,גולדה מאיר 3,107,2015,1400000,4536-70-8,דירה בבית,5,13084
163,רחובות,גבעתי,מנחם מששוילי 8,160,2015,2215000,4536-88-3,קוטג' דו משפחתי,5,13844
