מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
1,גבעת שמואל,השחר,שלמה בן יוסף 23,130,2024,2950000,6189-1031-2,דירה בבית,4,22692
2,גבעת שמואל,השחר,0,123.72,2024,3340000,6189-319-3,דירה בבית,5,26996
4,גבעת שמואל,השחר,0,126.05,2022,2960000,6189-320-8,דירה בבית,4,23483
5,גבעת שמואל,השחר,0,81.9,2022,2340000,6189-319-2,דירת גן,3,28571
6,גבעת שמואל,השחר,בן יוסף 10,118.16,2022,3000000,6185-277-1,דירת גן,4,25389
7,גבעת שמואל,השחר,הרצוג 26,236,2022,3800000,6185-293-2,דירה בבית,7,16102
9,גבעת שמואל,השחר,הרצוג 22,256,2021,3950000,6185-291-2,דירה בבית,5,15430
10,גבעת שמואל,השחר,רחל 14,190.2,2021,2825000,6185-303-1,דירה בבית,5,14853
11,גבעת שמואל,השחר,0,123.1,2021,2360000,6189-319-4,דירה,4,19171
14,גבעת שמואל,השחר,הרצוג 22,158,2021,2820000,6185-291-1,דירה בבית,6,17848
15,גבעת שמואל,השחר,שלמה בן יוסף 23,120,2021,2570000,6189-1031-1,דירה בבית,4,21417
17,גבעת שמואל,השחר,0,81,2020,1865000,6189-321-2,דירה בבית,3,23025
18,גבעת שמואל,השחר,0,126,2020,2350000,6189-321-1,דופלקס,4,18651
22,גבעת שמואל,השחר,0,81,2020,2050000,6189-319-5,דירה בבית,3,25309
23,גבעת שמואל,השחר,0,118,2019,2250000,6189-319-6,דירה בבית,4,19068
24,גבעת שמואל,השחר,0,120,2019,2240000,6189-321-3,דירה בבית,4.5,18667
26,גבעת שמואל,השחר,0,118,2019,2400000,6189-320-9,דירה בבית,4.5,20339
27,גבעת שמואל,השחר,0,81,2019,1912000,6189-321-4,דירת גן,3,23605
28,גבעת שמואל,השחר,שלמה בן יוסף 20,96,2019,1700000,6185-323-2,דירה בבית,4,17708
29,גבעת שמואל,השחר,שלמה בן יוסף 23,72,2019,1650000,6189-1031-3,דירה בבית,3,22917
30,גבעת שמואל,השחר,0,79,2019,1770000,6189-319-7,דירה בבית,3,22405
31,גבעת שמואל,השחר,שלמה בן יוסף 1,130,2018,2899000,6185-296-1,דירה בבית,6,22300
33,גבעת שמואל,השחר,רחל 16,135,2016,1300000,6185-304-1,דירה בבית,5.5,9630
35,גבעת שמואל,השחר,שלמה בן יוסף 15,122,2015,1750000,6185-98-1,דירה בבית,5,14344
37,גבעת שמואל,השחר,הרצוג 8,230,2015,3050000,6185-285-1,קוטג' דו משפחתי,6,13261
