מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
78,האביב 9,62,2021,415000,17457-71-33,דירה בבית,3,6694
81,העצמאות 33,61,2021,450000,17803-26-36,דירה בבית,3,7377
83,האביב 9,71,2021,610000,17457-71-61,דירה בבית,4,8592
84,האביב 9,69,2021,500000,17457-71-66,דירה בבית,4,7246
85,רמת יזרעאל 2,61,2021,460000,17803-25-29,דירה בבית,3,7541
86,רמת יזרעאל 2,61,2021,470000,17803-25-35,דירה בבית,3,7705
87,העצמאות 21,75.4,2021,550000,17803-30-36,דירה בבית,4,7294
89,האביב 9,62,2021,450000,17457-71-14,דירה בבית,3,7258
90,האביב 9,62,2021,500000,17457-71-25,דירה בבית,3,8065
93,הרב יוסף עובדיה 37,78.05,2021,688000,17809-4-31,דירה בבית,4,8815
94,הרב יוסף עובדיה 23,81.57,2021,720000,17809-13-1,דירה בבית,4,8827
95,הרב רפאל בוסקילה 7,77,2021,520000,17801-9-5,דירה בבית,4,6753
96,הרב רפאל בוסקילה 7,77,2021,550000,17801-9-23,דירה בבית,4,7143
97,העצמאות 33,61,2021,410000,17803-26-33,דירה בבית,3,6721
98,העצמאות 29,75,2021,500000,17803-28-54,דירה בבית,4,6667
