מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
921,בנימין 70,80.95,2018,1700000,8260-140-22,דירה בבית,4,21001
922,הגליל 18,52.45,2018,1200000,8260-231-12,דירה בבית,2.5,22879
923,קרליבך 1,112,2018,1100000,8262-105-5,דירה בבית,4,9821
925,השבעה 27,57.5,2018,1550000,8259-184-17,דירה בבית,3,26957
926,סמילנסקי 85,78,2018,1440000,8259-165-38,דירה בבית,3.5,18462
927,בנימין 44,56.5,2018,1389000,8260-213-26,דירה בבית,3,24584
928,טשרניחובסקי 17,74.48,2018,1420000,8260-252-11,קוטג' דו משפחתי,3,19066
929,סמילנסקי 67,80.5,2018,1390000,8259-13-5,דירה בבית,3,17267
930,הגליל 36,88,2018,1560000,8260-472-11,דירה בבית,4,17727
931,בן אבי 19,76.15,2018,1615000,8259-131-8,דירה בבית,4,21208
932,יאיר 3,63,2018,1300000,8260-362-8,דירה בבית,3,20635
933,ברודצקי 24,55.67,2018,1250000,8260-256-7,דירה בבית,3,22454
934,סמילנסקי 62,112.58,2018,1800000,8258-83-2,דירה בבית,4,15989
935,בן יהודה 9,64,2018,1400000,8259-4-15,דירה בבית,3,21875
936,ז'בוטינסקי 25,110,2018,2290000,8258-59-14,דירה בבית,4,20818
937,בן יהודה 1,51.5,2018,1000000,8259-94-13,דירה בבית,2.5,19417
938,הנגב 7,115.93,2018,1830000,8260-235-13,דירה בבית,4,15785
939,בנימין 56,116.1,2018,1660000,8260-628-57,דירה בבית,4,14298
940,דר אברהם אבו שדיד 4,82.53,2018,1400000,8260-330-2,דירה בבית,4,16964
941,בנימין 46,57,2018,1300000,8260-211-16,דירה בבית,3,22807
942,הגליל 15,84.46,2018,1350000,8260-226-4,דירה בבית,3,15984
943,טשרניחובסקי 4,76.6,2018,1400000,8260-454-24,דירה בבית,3,18277
944,בן אבי 35,82.3,2018,1390000,8260-571-3,דירה בבית,4,16889
945,הגליל 18,64.85,2018,1520000,8260-231-6,דירה בבית,3,23439
946,סמילנסקי 61,52.15,2018,1200000,8262-97-6,דירה בבית,2,23011
947,בנימין 74,61.7,2018,1355000,8260-138-9,דירה בבית,3,21961
948,ז'בוטינסקי 31,78.83,2018,1300000,8258-54-15,דירה בבית,3,16491
949,טשרניחובסקי 15,67.5,2018,1460000,8260-257-4,דירה בבית,3,21630
