Area Name,Area ID,Type,מחיר למר
"א-רחמה","6340146","Street",
"עות'מאן אבן עפאן","6340150","Street",
"א-סולטאני","6340101","Street",
"ס'לאח א-דין","6340128","Street",
"א-ראזי","6340189","Street",
"א-שוהדאא","6340176","Street",
"א-ס'פא","6340226","Street",
"תבוכ","6340160","Street",
"א-סוק","6340364","Street",
"אל-מנשייה","6340145","Street",
"אל-מוהאריג'ון","6340159","Street",
"חסאן בן ת'אבת","6340147","Street",
"א-זהרא","6340148","Street",
"ח'אלד בן אל-וליד","6340152","Street",
"קבאא","6340324","Street",
"אחמד אבן חנבל","6340339","Street",
"אבן ח'לדון","6340130","Street",
"אל-אנסאר","6340102","Street",
"אל-אוח'ווה","6340338","Street",
"אל-מיעראג'","6340348","Street",
"א-זיתון","6340143","Street",
"אבו בכר","6340155","Street",
"מאלכ אבן אנס","6340123","Street",
"חמזה","6340231","Street",
"חנדלה","6340316","Street",
"אל-קוות'ר","6340325","Street",
"אבן כת'יר","6340336","Street",
"אל-אסרא","6340127","Street",
"א-ראשדון","6340341","Street",
"אבן אל-ערבי","6340335","Street",
"אל-מדינה","6340161","Street",
"אל-פוראת","6340347","Street",
"אל-אקצא","6340169","Street",
"אל-עדל","6340337","Street",
"א-סרוו","6340315","Street",
"עומר אבן אל-ח'טאב","6340103","Street",
"איבראהים ח'ליל אללה","6340340","Street",
"א-ס'פס'אף","6340354","Street",
"אל-מג'זרה","6340217","Street",
"אל-מונא","6340332","Street",
"אבן תיימיה","6340209","Street",
"אבן רושד","6340216","Street",
"א-נסרין","6340304","Street",
"א-ריחאן","6340307","Street",
"אל-ארז","6340301","Street",
"א-סאחאר","6340344","Street",
"א-זעתר","6340306","Street",
"אל-אנפאל","6340362","Street",
"אל-פתח","6340116","Street",
"א-רבאט","6340109","Street",
"אל-הילאל","6340326","Street",
"אל-עקאד","6340111","Street",
"א-רמלה","6340201","Street",
"אל-ג'אר","6340322","Street",
"א-נוזהה","6340202","Street",
"א-תופאח","6340303","Street",
"אל-קנארי","6340370","Street",
"ראס אל-ח'רוב","6340328","Street",
"א-סלאח","6340374","Street",
"אל-חרם","6340172","Street",
"אל-אנדלוס","6340220","Street",
"אל-הודא","6340218","Street",
"עלי בן אבו טאלב","6340174","Street",
"א-נסים","6340311","Street",
"א-נבע","6340312","Street",
"מרים אל-מג'דליה","6340331","Street",
"חבאיב","6340302","Street",
"אל-מרח","6340371","Street",
"חיפה","6340375","Street",
"אבן סירין","6340334","Street",
"בילאל","6340178","Street",
"א-שג'רה","6340305","Street",
"א-רוודא","6340219","Street",
"התאנה","6340368","Street",
"התמר","6340369","Street",
"הרימון","6340385","Street",
"הזית","6340367","Street",
"הפרדס","6340386","Street",
"עבד אל-כרים קאסם","6340244","Street",
"אל-ורד","6340353","Street",
"א-דיוואן","6340349","Street",
"אל-חק","6340140","Street",
"אל-בראעם","6340357","Street",
"אל-מג'ד","6340327","Street",
"אל-בלאד","6340211","Street",
"אל-ארד","6340107","Street",
"אל-עטאא","6340350","Street",
"דיר יאסין","6340181","Street",
"א-תוובה","6340120","Street",
"א-רדוואן","6340205","Street",
"בדר","6340166","Street",
"אל-יאקות","6340388","Street",
"אבן חזם","6340131","Street",
"תמרינדי","6340230","Street",
"עומר בן עבד אל-עזיז","6340115","Street",
"יאפא","6340110","Street",
"אבו חניפה","6340132","Street",
"מכה","6340142","Street",
"אבו עמרן","6340105","Street",
"זין","6340345","Street",
"א-רשיד","6340118","Street",
"אל-יאסמין","6340358","Street",
"ודיע סרסור","6340310","Street",
"אחמד שאוקי","6340136","Street",
"אל-מקתבא","6340343","Street",
"א-נור","6340106","Street",
"אל-קודס","6340171","Street",
"א-שוויטא","6340379","Street",
"אל-הודהוד","6340321","Street",
"אל-חמראא","6340333","Street",
"אל-מג'דל","6340222","Street",
"א-נס'ר","6340121","Street",
"א-ס'נובר","6340372","Street",
"אוחוד","6340151","Street",
"אל-בלוט","6340373","Street",
"הדקלים","6340366","Street",
"ספד","6340346","Street",
"אל-ג'ורי","6340380","Street",
"א-נקאא","6340387","Street",
"א-סיאד","6340314","Street",
"עמאן","6340355","Street",
"דמשק","6340330","Street",
"גרנאטא","6340394","Street",
"א-סנאבל","6340356","Street",
"אל-ג'בל","6340360","Street",
"לשבונה","6340390","Street",
"א-לוז","6340318","Street",
"א-שאם","6340391","Street",
"עכא","6340317","Street",
"בגדאד","6340361","Street",
"אל-ג'רוב","6340382","Street",
"אל-חבק","6340359","Street",
"אל-ג'ליל","6340377","Street",
"אל-ג'נאין","6340389","Street",
"אל-מעלב","6340384","Street",
"אל-מעריפה","6340381","Street",
"א-סנאא","6340309","Street",
"א-סינדיאן","6340395","Street",
"אל-פאנוס","6340313","Street",
"אשביליה","6340392","Street",
"עדן","6340319","Street",
"בירות","6340363","Street",
