מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,בית שמש,גבעת שרת,הנרקיס 48,78,2025,1680000,5219-4-4,דירה בבית,4,21538
2,בית שמש,גבעת שרת,הנרקיס 10,67,2025,1585000,5219-9-20,דירה בבית,3,23657
3,בית שמש,גבעת שרת,הנרקיס 8,78,2025,1750000,5219-8-22,דירה בבית,4,22436
5,בית שמש,גבעת שרת,הסביון 6,59.2,2025,497000,5220-83-12,דירה בבית,3,8395
6,בית שמש,גבעת שרת,הנרקיס 18,78,2025,1657000,5219-16-15,דירה בבית,4,21244
8,בית שמש,גבעת שרת,הנורית 21,258,2025,4000000,5220-101-2,דירה בבית,6,15504
9,בית שמש,גבעת שרת,הנרקיס 4,67,2025,1440000,5219-3-16,דירה בבית,3,21493
10,בית שמש,גבעת שרת,הנרקיס 20,54,2025,1430000,5219-17-4,דירה בבית,2.5,26481
11,בית שמש,גבעת שרת,הנרקיס 10,67,2025,1520000,5219-9-16,דירה בבית,3,22687
12,בית שמש,גבעת שרת,הסביון 2,128,2025,2947000,5220-81-9,דירה בבית,5,23023
13,בית שמש,גבעת שרת,הסביון 2,138,2025,2703000,5220-81-14,דירה בבית,6,19587
14,בית שמש,גבעת שרת,הנרקיס 8,70,2025,1560000,5219-8-10,דירה בבית,3.5,22286
15,בית שמש,גבעת שרת,הנרקיס 2,70,2025,1490000,5219-2-7,דירה בבית,3,21286
16,בית שמש,גבעת שרת,הנורית 32,351,2025,4250000,5220-43-2,דירה בבית,8,12108
17,בית שמש,גבעת שרת,הסביון 2,129,2025,3078000,5220-81-15,דירה בבית,5,23860
19,בית שמש,גבעת שרת,הנרקיס 10,67,2025,1520000,5219-9-10,דירה בבית,3,22687
20,בית שמש,גבעת שרת,הנרקיס 16,67,2025,1490000,5219-14-7,דירה בבית,3,22239
21,בית שמש,גבעת שרת,הנרקיס 6,78,2025,1600000,5219-5-20,דירה בבית,4,20513
22,בית שמש,גבעת שרת,הסיגלית 1,59.7,2025,1500000,5220-73-9,דירה בבית,3,25126
24,בית שמש,גבעת שרת,הנרקיס 24,70,2024,1550000,5219-20-21,דירה בבית,3,22143
25,בית שמש,גבעת שרת,הסביון 2,76.65,2024,1887000,5220-81-16,דירה בבית,4,24618
26,בית שמש,גבעת שרת,הסביון 2,72.55,2024,1883000,5220-81-7,דירה בבית,4,25955
27,בית שמש,גבעת שרת,הנרקיס 26,54,2024,1330000,5219-23-4,דירה בבית,2,24630
30,בית שמש,גבעת שרת,הנרקיס 14,67,2024,181000,5219-12-1,דירה בבית,3,2701
31,בית שמש,גבעת שרת,הנרקיס 14,70,2024,1470000,5219-12-12,דירה בבית,3,21000
32,בית שמש,גבעת שרת,הנרקיס 38,78,2024,1530000,5219-15-8,דירה בבית,4,19615
33,בית שמש,גבעת שרת,הרקפת 18,248,2024,4200000,5220-95-1,קוטג' דו משפחתי,8,16935
35,בית שמש,גבעת שרת,הנרקיס 32,70,2024,1550000,5219-22-7,דירה בבית,4,22143
36,בית שמש,גבעת שרת,הסביון 2,138,2024,2696700,5220-81-20,דירה בבית,6,19541
37,בית שמש,גבעת שרת,הנרקיס 20,70,2024,1510000,5219-17-3,דירה בבית,3.5,21571
38,בית שמש,גבעת שרת,הכלנית 10,294,2024,1192000,5220-34-1,קוטג' חד משפחתי,7,4054
39,בית שמש,גבעת שרת,הנרקיס 10,67,2024,1480000,5219-9-24,דירה בבית,3,22090
40,בית שמש,גבעת שרת,הנרקיס 38,78,2024,1550000,5219-15-6,דירה בבית,4,19872
41,בית שמש,גבעת שרת,הנורית 25,67,2024,1680000,5219-46-11,דירה בבית,3,25075
42,בית שמש,גבעת שרת,הנרקיס 22,70,2024,1500000,5219-19-22,דירה בבית,3,21429
43,בית שמש,גבעת שרת,הנרקיס 34,78,2024,1580000,5219-21-15,דירה בבית,3,20256
44,בית שמש,גבעת שרת,הנרקיס 22,54,2024,1365000,5219-19-21,דירה בבית,3,25278
45,בית שמש,גבעת שרת,הנרקיס 30,78,2024,1560000,5219-25-15,דירה בבית,4,20000
46,בית שמש,גבעת שרת,הנרקיס 40,67,2024,1470000,5219-13-3,דירה בבית,3,21940
47,בית שמש,גבעת שרת,הנרקיס 18,67,2024,1500000,5219-16-14,דירה בבית,3,22388
48,בית שמש,גבעת שרת,הנרקיס 12,78,2024,1575000,5219-10-8,דירה בבית,4,20192
49,בית שמש,גבעת שרת,הנרקיס 8,78,2024,1535000,5219-8-15,דירה בבית,4,19679
50,בית שמש,גבעת שרת,הנרקיס 26,54,2024,1390000,5219-23-6,דירה בבית,2,25741
51,בית שמש,גבעת שרת,הנרקיס 24,70,2024,1470000,5219-20-20,דירה בבית,3,21000
52,בית שמש,גבעת שרת,הנורית 31,72.6,2024,1750000,5219-48-3,דירה בבית,4,24105
53,בית שמש,גבעת שרת,הסביון 4,58.65,2023,1530000,5220-82-5,דירה בבית,3,26087
54,בית שמש,גבעת שרת,הסיגלית 1,73.2,2023,1690000,5220-73-22,דירה בבית,4,23087
55,בית שמש,גבעת שרת,הנרקיס 24,54,2023,910000,5219-20-11,דירה בבית,2,16852
56,בית שמש,גבעת שרת,הנרקיס 2,78,2023,1440000,5219-2-15,דירה בבית,4,18462
58,בית שמש,גבעת שרת,הנרקיס 16,78,2023,751000,5219-14-6,דירה בבית,4,9628
59,בית שמש,גבעת שרת,הנרקיס 24,78,2023,1580000,5219-20-26,דירה בבית,4,20256
60,בית שמש,גבעת שרת,הנרקיס 12,70,2023,1450000,5219-10-22,דירה בבית,3,20714
61,בית שמש,גבעת שרת,הנורית 45,72.1,2023,1616100,5219-37-2,דירה בבית,3,22415
62,בית שמש,גבעת שרת,הנרקיס 26,70,2023,1020000,5219-23-23,דירה בבית,3,14571
63,בית שמש,גבעת שרת,הנרקיס 20,54,2023,1410000,5219-17-23,דירה בבית,2,26111
