מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
2,ירושלים,רמת דניה,קובובי 23,99,2025,1375000,30190-162-28,דירה בבית,4,13889
4,ירושלים,רמת דניה,קובובי 23,100,2025,2050000,30190-162-3,דירה בבית,4,20500
6,ירושלים,רמת דניה,אריה קובובי 8,191,2025,4150000,30190-208-23,דירה בבית,6,21728
7,ירושלים,רמת דניה,אריה קובובי 56,92,2025,2500000,30190-207-42,דירה בבית,4,27174
8,ירושלים,רמת דניה,קובובי 21,83,2025,2400000,30190-163-2,דירה בבית,4,28916
9,ירושלים,רמת דניה,גלבר 20,90,2024,2650000,30190-8-26,דירה בבית,3,29444
10,ירושלים,רמת דניה,אריה קובובי 27,99,2024,1950000,30190-3-15,דירה בבית,4,19697
13,ירושלים,רמת דניה,גלבר 18,109.68,2024,2900000,30190-10-1,דירה בבית,4,26441
16,ירושלים,רמת דניה,0,221,2024,3462000,30569-78-2,קוטג' דו משפחתי,6,15665
17,ירושלים,רמת דניה,גלבר 16,110.69,2024,3000000,30190-11-11,דירה בבית,4,27103
18,ירושלים,רמת דניה,גלבר 14,110.69,2024,3450000,30190-12-6,דירה בבית,4,31168
20,ירושלים,רמת דניה,אריה קובובי 25,84,2024,2380000,30190-161-6,דירה בבית,4,28333
21,ירושלים,רמת דניה,גלבר 16,110.69,2024,930000,30190-11-18,דירה בבית,4,8402
24,ירושלים,רמת דניה,אריה קובובי 40,124,2024,1275000,30190-214-1,דירה בבית,4,10282
26,ירושלים,רמת דניה,0,154.2,2024,3000000,30191-3-5,דירה בבית,6,19455
27,ירושלים,רמת דניה,אריה קובובי 8,164,2024,5000000,30190-208-19,דירה בבית,6,30488
29,ירושלים,רמת דניה,גלבר 16,82.9,2024,2410000,30190-11-20,דירה בבית,3,29071
30,ירושלים,רמת דניה,גלבר 20,90,2024,2850000,30190-8-29,דירה בבית,3,31667
31,ירושלים,רמת דניה,גלבר 15,121,2024,3650000,30413-146-69,דירה בבית,5,30165
32,ירושלים,רמת דניה,אריה קובובי 8,234,2023,7109600,30190-208-1,דירה בבית,7,30383
33,ירושלים,רמת דניה,אריה קובובי 27,99,2023,883000,30190-3-27,דירה בבית,4,8919
36,ירושלים,רמת דניה,גלבר 14,82.9,2023,1321000,30190-12-21,דירה בבית,3,15935
38,ירושלים,רמת דניה,אריה קובובי 56,124,2023,3350000,30190-207-3,דירה בבית,5,27016
39,ירושלים,רמת דניה,אריה קובובי 27,100,2023,2950000,30190-3-3,דירה בבית,4,29500
40,ירושלים,רמת דניה,קובובי 21,116.5,2023,3250000,30190-163-1,דירה בבית,5,27897
41,ירושלים,רמת דניה,קובובי 57,90.3,2023,2700000,30190-191-24,דירה בבית,4,29900
42,ירושלים,רמת דניה,אריה קובובי 56,141,2023,3750000,30190-207-5,דירה בבית,5,26596
43,ירושלים,רמת דניה,אריה קובובי 24,124,2023,3300000,30190-212-13,דירה בבית,5,26613
45,ירושלים,רמת דניה,גלבר 18,82.9,2022,2825000,30190-10-26,דירה בבית,3.5,34077
48,ירושלים,רמת דניה,אריה קובובי 56,141,2022,4200000,30190-207-11,דירה בבית,5,29787
52,ירושלים,רמת דניה,קובובי 49,97.1,2022,2850000,30190-189-28,דירה בבית,4,29351
53,ירושלים,רמת דניה,גלבר 15,150,2022,4300000,30413-146-70,דירת,5,28667
54,ירושלים,רמת דניה,ימימה 24,210,2022,6600000,30569-113-1,דירה בבית,5,31429
55,ירושלים,רמת דניה,גלבר 15,141,2022,4255000,30413-146-62,דירה בבית,5,30177
56,ירושלים,רמת דניה,0,165,2022,5000000,30569-95-1,קוטג' דו משפחתי,6,30303
58,ירושלים,רמת דניה,קובובי 61,71,2022,2100000,30190-191-5,דירה בבית,3,29577
60,ירושלים,רמת דניה,קובובי 51,109.3,2021,2620000,30190-189-18,דירה בבית,4,23971
61,ירושלים,רמת דניה,אריה קובובי 56,141,2021,3400000,30190-207-2,דירה בבית,5,24113
62,ירושלים,רמת דניה,אריה קובובי 25,84,2021,2140000,30190-161-25,דירה בבית,4,25476
63,ירושלים,רמת דניה,קובובי 23,99,2021,2449400,30190-162-24,דירה בבית,4,24741
64,ירושלים,רמת דניה,0,199,2021,5750000,30569-50-1,קוטג' דו משפחתי,6,28894
65,ירושלים,רמת דניה,אריה קובובי 56,82,2021,2075000,30190-207-24,דירה בבית,3,25305
66,ירושלים,רמת דניה,אריה קובובי 44,123,2021,3100000,30190-214-6,דירה בבית,4,25203
70,ירושלים,רמת דניה,גלבר 15,110,2021,3600000,30413-146-61,דירה בבית,4,32727
71,ירושלים,רמת דניה,הצייר יוסי 18,162,2021,4925000,30569-42-1,קוטג' חד משפחתי,6,30401
72,ירושלים,רמת דניה,גלבר 14,110.69,2021,2500000,30190-12-7,דירה בבית,4,22586
73,ירושלים,רמת דניה,גלבר 20,109,2021,2100000,30190-8-24,דירה בבית,4,19266
74,ירושלים,רמת דניה,שיר לשלמה 14,154,2021,5300000,30569-69-2,קוטג' חד משפחתי,6,34416
75,ירושלים,רמת דניה,הצייר יוסי 4,67,2021,1355000,30569-32-1,דירה בבית,3,20224
76,ירושלים,רמת דניה,קובובי 23,98,2021,2300000,30190-162-23,דירה בבית,4,23469
77,ירושלים,רמת דניה,קובובי 63,78.5,2021,1880000,30190-192-24,דירה בבית,3,23949
78,ירושלים,רמת דניה,הצייר יוסי 20,165,2021,4775000,30569-43-1,קוטג' חד משפחתי,8,28939
79,ירושלים,רמת דניה,אריה קובובי 8,103,2021,2500000,30190-208-25,דירה בבית,4,24272
80,ירושלים,רמת דניה,גלבר 14,82.9,2021,1780000,30190-12-8,דירה בבית,3,21472
81,ירושלים,רמת דניה,גלבר 15,92,2021,2655000,30413-146-71,דירה בבית,3,28859
82,ירושלים,רמת דניה,גלבר 18,114.19,2021,2020200,30190-10-17,דירה בבית,4,17692
83,ירושלים,רמת דניה,0,110,2021,2742000,30190-193-1,דירה בבית,4,24927
84,ירושלים,רמת דניה,גלבר 14,110.69,2021,2290000,30190-12-10,דירה בבית,4,20688
85,ירושלים,רמת דניה,קובובי 61,121,2021,2900000,30190-191-1,דירה בבית,4,23967
86,ירושלים,רמת דניה,אריה קובובי 27,84,2020,2058000,30190-3-9,דירה בבית,4,24500
89,ירושלים,רמת דניה,אריה קובובי 16,123,2020,3100000,30190-212-10,קוטג' דו משפחתי,5,25203
90,ירושלים,רמת דניה,ימימה 30,200,2020,5600000,30568-14-1,דירה בבית,7,28000
91,ירושלים,רמת דניה,אריה קובובי 56,82,2020,2220000,30190-207-22,דירה בבית,3,27073
93,ירושלים,רמת דניה,גלבר 16,82.9,2020,1730000,30190-11-8,דירה בבית,3,20869
94,ירושלים,רמת דניה,גלבר 18,110.69,2020,2085000,30190-10-20,דירה בבית,3.5,18836
95,ירושלים,רמת דניה,קובובי 23,83,2020,1800000,30190-162-1,דירה בבית,4,21687
96,ירושלים,רמת דניה,אריה קובובי 8,270,2019,4070000,30190-208-14,דירה בבית,8,15074
97,ירושלים,רמת דניה,גלבר 16,110.69,2019,2150000,30190-11-7,דירה בבית,4,19424
98,ירושלים,רמת דניה,0,110,2019,2700000,30190-193-28,דירה בבית,4,24545
99,ירושלים,רמת דניה,0,220,2019,4725000,30568-24-1,קוטג' חד משפחתי,5,21477
100,ירושלים,רמת דניה,גלבר 14,82.9,2019,1750000,30190-12-1,דירה בבית,3,21110
101,ירושלים,רמת דניה,גלבר 10,97.23,2019,3050000,30190-14-10,דירה בבית,5,31369
102,ירושלים,רמת דניה,אריה קובובי 56,82,2019,2099000,30190-207-20,דירה בבית,3,25598
103,ירושלים,רמת דניה,אריה קובובי 52,124,2019,3100000,30190-212-1,דירה בבית,5,25000
105,ירושלים,רמת דניה,קובובי 21,99,2019,1985000,30190-163-8,דירה בבית,4,20051
106,ירושלים,רמת דניה,0,162.3,2019,3535000,30191-3-8,דירה בבית,5,21781
107,ירושלים,רמת דניה,גלבר 15,135,2019,3365000,30413-146-60,דירה בבית,5,24926
108,ירושלים,רמת דניה,0,132,2019,3700000,30190-193-29,דירה בבית,5,28030
109,ירושלים,רמת דניה,גלבר 14,82.9,2019,1842000,30190-12-25,דירה בבית,3,22220
112,ירושלים,רמת דניה,גלבר 15,141,2019,3950000,30413-146-72,דירה בבית,5,28014
113,ירושלים,רמת דניה,אריה קובובי 25,84,2019,1835000,30190-161-14,דירה בבית,4,21845
114,ירושלים,רמת דניה,גלבר 15,110,2018,3170000,30413-146-73,דירה בבית,4,28818
115,ירושלים,רמת דניה,אריה קובובי 56,82,2018,1839000,30190-207-32,דירה בבית,3,22427
116,ירושלים,רמת דניה,אריה קובובי 27,100,2018,2180000,30190-3-16,דירה בבית,4,21800
117,ירושלים,רמת דניה,גלבר 15,109,2018,3000000,30413-146-57,דירה בבית,5,27523
118,ירושלים,רמת דניה,אריה קובובי 25,100,2018,1850000,30190-161-3,דירה בבית,4,18500
119,ירושלים,רמת דניה,גלבר 15,130,2018,3049000,30413-146-56,דירה בבית,5,23454
120,ירושלים,רמת דניה,קובובי 59,95.3,2018,1100000,30190-191-17,דירה בבית,3,11542
121,ירושלים,רמת דניה,גלבר 17,92,2018,2500000,30413-146-55,דירה בבית,4,27174
122,ירושלים,רמת דניה,גלבר 14,110.69,2018,2250000,30190-12-18,דירה בבית,4,20327
123,ירושלים,רמת דניה,אריה קובובי 27,83,2018,1950000,30190-3-1,דירה בבית,4,23494
124,ירושלים,רמת דניה,אריה קובובי 25,99,2018,2160000,30190-161-11,דירה בבית,4,21818
125,ירושלים,רמת דניה,0,107,2018,2885000,30190-193-10,דירה בבית,4,26963
126,ירושלים,רמת דניה,0,120.5,2018,2431000,30190-193-23,דירה בבית,4,20174
127,ירושלים,רמת דניה,0,78,2018,1542000,30190-193-24,דירה בבית,3,19769
128,ירושלים,רמת דניה,0,82,2018,1618000,30190-193-3,דירה בבית,3,19732
129,ירושלים,רמת דניה,0,110.5,2018,2314000,30190-193-13,דירה,4,20941
130,ירושלים,רמת דניה,גלבר 15,136,2018,3950000,30413-146-54,דירה,5,29044
