מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,רמת השרון,נווה רסקו,איריס 14,102.09,2025,6921000,6614-239-1,קוטג' דו משפחתי,5,67793
2,רמת השרון,נווה רסקו,הסייפן 41,127.68,2025,992000,6614-340-11,דירה בבית,5,7769
3,רמת השרון,נווה רסקו,ששת הימים 36,165,2024,5319000,6614-349-19,דירה בבית,5,32236
5,רמת השרון,נווה רסקו,ששת הימים 62,122.36,2024,1792000,6614-352-2,קוטג' דו משפחתי,4,14645
7,רמת השרון,נווה רסקו,טהון 7,227,2024,262000,6333-159-4,דירה בבית,5,1154
8,רמת השרון,נווה רסקו,ששת הימים 72,122.36,2024,364000,6614-352-5,קוטג' חד משפחתי,4,2975
9,רמת השרון,נווה רסקו,ששת הימים 36,183,2024,5650000,6614-349-20,דירה בבית,5,30874
10,רמת השרון,נווה רסקו,הזית 29,89.55,2024,3992000,6333-46-2,קוטג' דו משפחתי,6,44578
11,רמת השרון,נווה רסקו,ששת הימים 36,183,2024,5300000,6614-349-21,דירה בבית,5,28962
12,רמת השרון,נווה רסקו,ששת הימים 34,180,2024,5450000,6614-349-22,דירה בבית,5,30278
13,רמת השרון,נווה רסקו,הסייפן 43,103.35,2024,2125000,6614-341-30,דירה בבית,5,20561
14,רמת השרון,נווה רסקו,תרפד 34,125.81,2024,524000,6614-321-4,קוטג' דו משפחתי,6,4165
15,רמת השרון,נווה רסקו,ראשונים 62,173,2024,5710000,6614-101-2,קוטג' דו משפחתי,5,33006
16,רמת השרון,נווה רסקו,הסייפן 7,106.58,2024,2800000,6614-246-1,דירה בבית,5,26271
17,רמת השרון,נווה רסקו,הסייפן 27,105.44,2024,4000000,6614-309-24,דירה בבית,4,37936
19,רמת השרון,נווה רסקו,הסייפן 35,127.17,2024,4000000,6614-345-19,דירה בבית,5,31454
23,רמת השרון,נווה רסקו,הסייפן 35,114.88,2023,4150000,6614-345-26,דירה בבית,4,36125
24,רמת השרון,נווה רסקו,ששת הימים 64,122.36,2023,751000,6614-352-1,דירה בבית,5,6138
27,רמת השרון,נווה רסקו,ששת הימים 54,164,2023,5350000,6614-351-4,דירה בבית,5,32622
28,רמת השרון,נווה רסקו,ששת הימים 52,122.36,2023,6960000,6614-350-3,קוטג' דו משפחתי,4,56881
31,רמת השרון,נווה רסקו,ששת הימים 34,210,2022,7250000,6614-349-24,דירה בבית,5,34524
32,רמת השרון,נווה רסקו,ששת הימים 14,144,2022,5800000,6614-378-19,דירה בבית,5,40278
35,רמת השרון,נווה רסקו,ששת הימים 36,121,2022,6200000,6614-349-25,דירה בבית,4,51240
36,רמת השרון,נווה רסקו,ששת הימים 80,78.02,2022,3680000,6614-443-8,דירה בבית,4,47167
37,רמת השרון,נווה רסקו,ששת הימים 14,144,2022,5900000,6614-378-20,דירה בבית,5,40972
38,רמת השרון,נווה רסקו,ששת הימים 14,144,2022,5600000,6614-378-21,דירה בבית,5,38889
39,רמת השרון,נווה רסקו,קרן היסוד 19,127.38,2022,4305000,6614-389-2,קוטג' דו משפחתי,5,33797
