מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","0","53.7","28/08/2025","1235000","10868-3-4","דירה בבית קומות","2.5","שניה"
"2","0","81","28/08/2025","1350000","10869-125-4","דירה בבית קומות","4","שניה"
"3","הלל 14","88","26/08/2025","940000","12249-14-9","דירה בבית קומות","3","שניה"
"4","0","74.4","24/08/2025","1150000","10809-404-12","דירה בבית קומות","3","שלישית"
"5","0","67.1","24/08/2025","1290000","10861-373-2","דירה בבית קומות","3","קרקע"
"6","0","72.2","21/08/2025","1250000","10865-76-7","דירה בבית קומות","3.5","ראשונה"
"7","ברזילי 13","81","18/08/2025","770000","10864-89-10","דירה בבית קומות","3","ראשונה"
"8","0","48.45","17/08/2025","350000","10864-36-14","דירה בבית קומות","2","שלישית"
"9","עבאס 96","64.5","13/08/2025","1270000","11362-36-22","דירה בבית קומות","3","ראשונה"
"10","רבי עקיבא 5","103.16","07/08/2025","1950000","10870-66-87","דירה בבית קומות","4","חמישית"
"11","0","66","07/08/2025","1310000","10854-19-4","דירה בבית קומות","3","ראשונה"
"12","0","61.98","07/08/2025","1286000","10865-9-9","דירה בבית קומות","4","שניה"
"13","0","56.85","07/08/2025","1000000","10862-61-5","דירה בבית קומות","3","שניה"
"14","מסדה 5","55","07/08/2025","890000","12249-21-14","דירה בבית קומות","2","שניה"
"15","בעל שם-טוב 39","114.8","06/08/2025","2100000","10870-51-25","דירה בבית קומות","5","קרקע+ראשונה"
"16","ארלוזורוב 94","61.45","05/08/2025","1000000","12249-38-8","דירה בבית קומות","3","ראשונה"
"17","0","62.2","04/08/2025","1165000","10866-46-10","דירה בבית קומות","3","שלישית"
"18","0","67.5","04/08/2025","1075000","10810-271-1","דירה בבית קומות","3","מרתף"
"19","הלל 13","54.7","30/07/2025","745000","12249-35-9","דירה בבית קומות","2","שניה"
"20","0","95","28/07/2025","1300000","10862-99-6","דירה בבית קומות","4.5","לא ידוע"
"21","בעל שם-טוב 41","92.07","28/07/2025","1310000","10870-51-24","דירה בבית קומות","4","רביעית"
"22","רמב"ן 23","86","23/07/2025","1710000","12525-6-64","דירה בבית קומות","4","שלישית"
"23","0","51","22/07/2025","1165000","10861-43-5","דירה בבית קומות","3","ראשונה"
"24","אליהו גולומב 7","68.09","21/07/2025","1240000","12245-3-12","דירה בבית קומות","4","ראשונה"
"25","לאון בלום 60","72.74","21/07/2025","1250000","10870-72-123","דירה בבית קומות","3","ראשונה"
"26","רמב"ן 23","58","15/07/2025","1100000","12525-6-52","דירה בבית קומות","3","מרתף שני"
"27","0","79","14/07/2025","1400000","10866-87-3","דירה בבית קומות","3","ראשונה"
"28","0","97.3","13/07/2025","1200000","10861-24-6","דירה בבית קומות","4","שלישית"
"29","0","104.4","11/07/2025","1400000","10861-328-9","דירה בבית קומות","4","שניה"
"30","יחיאל 13","77.7","09/07/2025","1500000","12474-21-9","דירה בבית קומות","3.5","קרקע"
"31","0","44.7","09/07/2025","1050000","10861-132-8","דירה בבית קומות","2.5","שלישית"
"32","0","38.2","08/07/2025","720000","10811-33-9","דירה בבית קומות","2","קומה ‎0‏"
"33","0","46.55","08/07/2025","500000","10860-57-3","דירה בבית קומות","2.5","ראשונה"
"34","אחד העם 9","66.88","07/07/2025","850000","12453-3-12","דירה בבית קומות","3","שניה"
"35","חבס ברכה 12","103.6","06/07/2025","1470000","10926-3-12","דירה בבית קומות","4","חמישית"
"36","0","86.39","06/07/2025","1150000","10861-156-11","דירה בבית קומות","4","שלישית"
"37","0","57","03/07/2025","800000","10861-140-3","דירה בבית קומות","2.5","קרקע"
"38","0","53.32","02/07/2025","890000","10860-52-12","דירה בבית קומות","3","שניה"
"39","0","587","02/07/2025","381000","10854-17-4","קרקע למגורים","לא ידוע","לא ידוע"
"40","0","57.5","02/07/2025","1300000","10868-100-1","דירה בבית קומות","2","מסד"
"41","0","47.59","02/07/2025","855000","10866-57-12","דירה בבית קומות","3","שלישית"
"42","הפועל 14","52.6","02/07/2025","725000","12523-24-5","דירה בבית קומות","3.5","שניה"
"43","0","28","01/07/2025","490000","10868-54-8","דירה בבית קומות","2","לא ידוע"
"44","0","46.77","01/07/2025","1180000","10861-199-2","דירה בבית קומות","2","קרקע"
"45","חבס ברכה 5","74.5","30/06/2025","1300000","10926-14-3","דירה בבית קומות","3","ראשונה"
"46","0","80","29/06/2025","1150000","10861-208-3","דירה בבית קומות","4","ראשונה"
