מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
395,התורמוס 2,126.7,2020,3050000,5036-157-24,דירת,5,24073
396,הצבעוני 7,78,2020,1800000,5036-77-12,דירה בבית,4,23077
398,0,92.2,2020,2500000,5036-162-2,דירה בבית,4,27115
399,היקינטון 6,71,2020,1650000,5036-84-36,דירה בבית,4,23239
400,היקינטון 5,95.6,2020,1740000,5036-94-14,דירה בבית,4,18201
401,החלמונית 7,97,2020,1685000,5036-194-42,דירה בבית,4,17371
402,היקינטון 6,95,2020,1935000,5036-84-10,דירה בבית,4,20368
403,החרצית 1,66,2020,1700000,5036-34-11,דירה בבית,3,25758
404,גולדה מאיר 11,139.53,2020,3200000,3946-328-77,דירה בבית,5,22934
405,הנרקיס 16,59.5,2020,1611000,5036-8-34,דירה בבית,3,27076
406,המרגנית 16,65,2020,1480000,5036-56-4,דירה בבית,3,22769
407,החרצית 3,89,2020,2000000,5036-34-23,דירה בבית,4,22472
408,המרגנית 4,44,2020,1025000,5036-57-16,דירה בבית,2,23295
409,הנורית 5,84.41,2020,1700000,5036-175-9,דירה בבית,4,20140
410,הזהבית 15,70,2020,1400000,5036-61-20,דירה בבית,3,20000
411,החלמונית 11,77.8,2020,1570000,5036-24-29,דירה בבית,3,20180
412,החלמונית 18,96,2020,1825000,5036-48-44,דירה בבית,4,19010
413,הרותם 1,119,2020,1940000,5036-32-43,דירה בבית,4,16303
414,הרותם 1,118,2020,1925000,5036-32-66,דירה בבית,5,16314
415,החלמונית 36,94.2,2020,1720000,5036-117-99,דירה בבית,4,18259
416,הצבעוני 10,63.1,2020,1370000,5036-70-8,דירה בבית,3,21712
417,החלמונית 3,75,2020,1450000,5036-194-12,דירה בבית,3,19333
418,התורמוס 3,86.96,2020,1645000,5036-177-17,דירה בבית,4,18917
419,האיריס 12,110,2020,2200000,5036-114-37,דירה בבית,4,20000
420,האיריס 12,110,2020,2000000,5036-114-34,דירה בבית,5,18182
422,הרותם 17,62.1,2020,1350000,5036-30-10,דירה בבית,3,21739
423,הצפורן 12,44,2020,1100000,5036-36-3,דירה בבית,2,25000
425,האיריס 22,83.83,2020,1670000,5036-93-12,דירה בבית,4,19921
426,החלמונית 20,74,2020,1460000,5036-65-52,דירה בבית,3,19730
427,הזהבית 17,64,2020,1455000,5036-61-34,דירה בבית,3,22734
428,0,170.02,2020,3468000,5036-159-7,דירת גן,6,20398
429,התורמוס 8,92.95,2020,1850000,5036-156-40,דירה בבית,4,19903
430,הרותם 17,62.1,2020,1346000,5036-30-9,דירה בבית,3,21675
431,הנרקיס 2,83.2,2020,1770000,5036-10-4,דירה בבית,4,21274
432,המרגנית 14,65,2020,1525000,5036-56-10,דירה בבית,3,23462
433,הנרקיס 2,61.3,2020,1590000,5036-10-9,דירה בבית,3,25938
434,החלמונית 34,94.9,2020,1980000,5036-117-26,דירה בבית,4,20864
435,הצבעוני 15,64,2020,1565000,5036-75-6,דירה בבית,3,24453
436,היקינטון 14,97.16,2020,1850000,5036-83-18,דירה בבית,4.5,19041
437,הזהבית 5,70.84,2020,1550000,5036-63-15,דירה בבית,3,21880
438,הזהבית 20,76.7,2020,1720000,5036-67-22,דירה בבית,4,22425
439,האיריס 22,79.59,2020,1670000,5036-93-22,דירה בבית,4,20983
440,הצבעוני 7,64,2020,1580000,5036-77-18,דירה בבית,3,24688
441,היקינטון 1,108,2020,2060000,5036-96-44,דירה בבית,5,19074
442,הסחלב 6,90,2020,1550000,5036-87-189,דירה בבית,4,17222
443,החלמונית 29,97,2020,1665000,5036-87-188,דירה בבית,4,17165
444,הפרג 13,65.9,2020,1700000,5036-94-71,דירת,3,25797
