מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","0","120","27/08/2025","1625000","18161-192-79","דירה בבית קומות","4","שישית"
"2","הזמיר 33","73.6","07/08/2025","1310000","21118-17-36","דירה בבית קומות","3","קומה ‎4‏"
"3","הזמיר 136","97.6","31/07/2025","1475000","18161-214-68","דירה בבית קומות","4","קומה ‎3‏"
"4","הזמיר 17","96.2","17/07/2025","1440000","18161-215-15","דירה בבית קומות","4","קומה ‎4‏"
"5","הזמיר 68","88.02","13/07/2025","1510000","21118-9-10","דירה בבית קומות","4","קומה ‎2‏"
"6","הזמיר 17","115.1","09/07/2025","1880000","18161-215-125","דירה בבית קומות","4.5","קומה ‎7‏"
"7","הזמיר 50","70","06/07/2025","1300000","21118-26-69","דירה בבית קומות","3","שניה"
"8","נשר 8","111.2","03/07/2025","1550000","18161-206-76","דירה בבית קומות","4","קומה ‎1‏"
"9","0","89","26/06/2025","1285000","18161-204-1","דירה בבית קומות","3","רביעית"
"10","הזמיר 8","82.88","25/06/2025","1300000","18161-203-54","דירה בבית קומות","3","רביעית"
"11","הזמיר 88","187.49","18/05/2025","2720000","21118-4-37","דירה בבית קומות","6","עשירית, אחת עשרה"
"12","הזמיר 74","96.46","13/05/2025","1640000","21118-7-22","דירה בבית קומות","4","שניה"
"13","הזמיר 32","96","29/04/2025","1240000","18161-199-64","דירה בבית קומות","3","חמישית"
"14","נשר 12","107.2","22/04/2025","1670000","18161-206-24","דירה בבית קומות","4","קומה ‎6‏"
"15","הזמיר 57","93.9","11/04/2025","1425000","18161-213-107","דירה בבית קומות","4","קומה ‎6‏"
"16","נשר 4","111.5","10/04/2025","1655000","18161-206-151","דירה בבית קומות","4","קומה ‎1‏"
"17","הזמיר 45","112.09","08/04/2025","1700000","21118-20-4","דירה בבית קומות","5","ראשונה"
"18","נשר 6","102.4","03/04/2025","1670000","18161-206-141","דירה בבית קומות","4","קומה ‎8‏"
"19","הזמיר 34","104","03/04/2025","1270000","18161-198-43","דירה בבית קומות","4","שלישית"
"20","הזמיר 42","69","30/03/2025","600000","21118-25-39","דירה בבית קומות","3","ראשונה"
"21","הזמיר 8","88.5","26/03/2025","1350000","18161-203-73","דירה בבית קומות","4","שלישית"
"22","הזמיר 7","78.6","16/03/2025","1370000","18161-212-87","דירה בבית קומות","3","קומה ‎3‏"
"23","הזמיר 30","86","23/02/2025","1180000","18161-199-63","דירה בבית קומות","3","שניה"
"24","נחליאלי 8","72.96","17/02/2025","1150000","18161-195-1","דירה בבית קומות","3","קומה ‎0‏"
"25","הזמיר 41","126.1","16/02/2025","1740000","21118-21-39","דירה בבית קומות","4","חמישית"
"26","הזמיר 8","94.51","02/02/2025","1365000","18161-203-5","דירה בבית קומות","4","ראשונה"
"27","הזמיר 17","97.2","30/01/2025","1450000","18161-215-81","דירה בבית קומות","4","קומה ‎1‏"
