מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,גני תקווה,ישמח משה,עין חנוך 8,97,2025,2680000,6720-707-26,דירה בבית,5,27629
2,גני תקווה,ישמח משה,עין חנוך 8,100,2024,2400000,6720-707-27,דירה בבית,4,24000
3,גני תקווה,ישמח משה,עין חנוך 8,150,2024,3800000,6720-707-15,דירה בבית,5,25333
4,גני תקווה,ישמח משה,עין חנוך 8,120,2024,2900000,6720-707-28,דירה בבית,5,24167
5,גני תקווה,ישמח משה,עין חנוך 8,105,2024,2400000,6720-707-29,דירה בבית,4,22857
6,גני תקווה,ישמח משה,הרי יהודה 67,108.7,2024,1850000,6720-784-45,דירה בבית,4,17019
7,גני תקווה,ישמח משה,הרי יהודה 71,90.2,2024,1722000,6720-784-24,דירה בבית,3,19091
8,גני תקווה,ישמח משה,עין חנוך 8,67.2,2024,1960000,6720-707-13,דירה בבית,4,29167
9,גני תקווה,ישמח משה,עין חנוך 4,68.4,2024,1800000,6720-706-15,דירה בבית,3,26316
10,גני תקווה,ישמח משה,הרי יהודה 70,90.8,2023,1720000,6720-812-15,דירה בבית,5,18943
11,גני תקווה,ישמח משה,הרי יהודה 66,102.6,2023,450000,6720-812-28,דירה בבית,4,4386
12,גני תקווה,ישמח משה,הרי יהודה 73,75.5,2022,1600000,6720-784-13,דירה בבית,3,21192
13,גני תקווה,ישמח משה,הרי יהודה 64,82.1,2022,2100000,6720-661-12,דירה בבית,4,25579
14,גני תקווה,ישמח משה,הרי יהודה 68,94.8,2022,1550000,6720-812-22,דירה בבית,4,16350
15,גני תקווה,ישמח משה,הרי יהודה 70,98.3,2022,1560000,6720-812-12,דירה בבית,4,15870
16,גני תקווה,ישמח משה,הרי יהודה 68,91.7,2022,880000,6720-812-17,דירה בבית,4,9597
17,גני תקווה,ישמח משה,עין גנים 30,64.1,2022,1400000,6720-1072-42,דירה בבית,4,21841
18,גני תקווה,ישמח משה,הרי יהודה 70,94.8,2021,172000,6720-812-13,דירה בבית,4,1814
20,גני תקווה,ישמח משה,עין חנוך 8,69.4,2020,675000,6720-707-4,דירה בבית,3,9726
21,גני תקווה,ישמח משה,הרי יהודה 75,109,2020,1650000,6720-783-13,דירה בבית,4,15138
22,גני תקווה,ישמח משה,הרי יהודה 66,94.5,2019,1440000,6720-812-32,דירה בבית,3,15238
23,גני תקווה,ישמח משה,הרי יהודה 70,98.3,2019,1655000,6720-812-11,דירה בבית,4,16836
24,גני תקווה,ישמח משה,עין חנוך 8,68.4,2019,1520000,6720-707-8,דירה בבית,3,22222
25,גני תקווה,ישמח משה,הרי יהודה 74,48.3,2019,1200000,6720-813-14,דירה בבית,3,24845
26,גני תקווה,ישמח משה,עין חנוך 4,82.1,2019,1680000,6720-706-3,דירה בבית,4.5,20463
27,גני תקווה,ישמח משה,הרי יהודה 77,48.3,2019,1210000,6720-783-2,דירה בבית,2.5,25052
28,גני תקווה,ישמח משה,הרי יהודה 62,82.1,2018,1720000,6720-661-3,דירה בבית,4,20950
29,גני תקווה,ישמח משה,עין חנוך 4,81.1,2018,1550000,6720-706-14,דירה בבית,4,19112
30,גני תקווה,ישמח משה,עין גנים 30,63.6,2018,1290000,6720-1072-32,דירה בבית,2,20283
31,גני תקווה,ישמח משה,עין גנים 30,69.8,2018,1325000,6720-1072-41,דירה בבית,3,18983
32,גני תקווה,ישמח משה,הרי יהודה 64,68.4,2018,1290000,6720-661-15,דירה בבית,3,18860
33,גני תקווה,ישמח משה,הרי יהודה 65,115.3,2018,1950000,6720-785-2,דירה בבית,5,16912
34,גני תקווה,ישמח משה,עין גנים 30,70.31,2018,1300000,6720-1072-31,דירה בבית,3,18490
35,גני תקווה,ישמח משה,עין חנוך 4,69.2,2017,1420000,6720-706-2,דירה בבית,3,20520
36,גני תקווה,ישמח משה,הרי יהודה 64,83.1,2017,1450000,6720-661-10,דירה בבית,4,17449
37,גני תקווה,ישמח משה,הרי יהודה 76,109.5,2017,1550000,6720-813-7,דירה בבית,4,14155
38,גני תקווה,ישמח משה,עין חנוך 4,67.2,2016,1200000,6720-706-6,דירה בבית,3,17857
39,גני תקווה,ישמח משה,הרי יהודה 70,91.7,2016,1700000,6720-812-10,דירה בבית,4,18539
40,גני תקווה,ישמח משה,עין גנים 30,67.1,2016,1200000,6720-1072-24,דירה בבית,3,17884
42,גני תקווה,ישמח משה,הרי יהודה 66,90.8,2016,1350000,6720-812-31,דירה בבית,5,14868
43,גני תקווה,ישמח משה,הרי יהודה 67,92.7,2016,1050000,6720-784-44,דירה בבית,3.5,11327
44,גני תקווה,ישמח משה,עין גנים 30,64.7,2016,1030000,6720-1072-44,דירה בבית,3,15920
45,גני תקווה,ישמח משה,עין גנים 30,72.7,2016,1049000,6720-1072-57,דירה בבית,3,14429
47,גני תקווה,ישמח משה,הרי יהודה 65,114.6,2016,1500000,6720-785-3,דירה בבית,4,13089
48,גני תקווה,ישמח משה,עין גנים 30,72.5,2016,1150000,6720-1072-20,דירה בבית,4,15862
49,גני תקווה,ישמח משה,הרי יהודה 64,81.1,2015,1225000,6720-661-16,דירה בבית,4.5,15105
50,גני תקווה,ישמח משה,הרי יהודה 62,81.1,2015,1300000,6720-661-7,דירה בבית,4,16030
51,גני תקווה,ישמח משה,הרי יהודה 65,114.6,2015,1680000,6720-785-4,דירה בבית,4,14660
52,גני תקווה,ישמח משה,הרי יהודה 66,94.5,2015,1260000,6720-812-30,דירה בבית,3,13333
