מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","יעבץ 13","39.1","05/06/2025","1475000","6018-134-11","דירה בבית קומות","3","שלישית"
"2","פרופ שור 11","66.6","09/04/2025","1500000","6018-286-3","דירה בבית קומות","2","ראשונה"
"3","הצופית 7","86.51","27/03/2025","2450000","6018-195-7","דירה בבית קומות","4","ראשונה"
"4","פרופ' שור 29","60.7","02/03/2025","800000","6779-51-8","דירה בבית קומות","3","ראשונה"
"5","דובנוב 16","81.7","23/01/2025","2660000","6779-20-1","דירה בבית קומות","4","ראשונה"
"6","הדייה 5","117.31","12/12/2024","5000000","6018-203-4","דירה בבית קומות","5","ראשונה"
"7","הצופית 9","41.67","24/09/2024","3200000","6018-194-11","דירה בבית קומות","2","ראשונה"
"8","דובנוב 7","127.9","19/09/2024","4050000","6799-83-1","קרקע למגורים","לא ידוע","קרקע"
"9","יעבץ 13","34.9","28/08/2024","1000000","6018-134-1","דירה בבית קומות","3","ראשונה"
"10","צבי גרץ 3","57.87","12/08/2024","1800000","6018-321-2","דירה בבית קומות","2","קרקע"
"11","טהון 21","219","01/08/2024","9400000","6799-5-2","קרקע למגורים","לא ידוע","לא ידוע"
"12","פרופ שור 27","54.2","29/07/2024","5300000","6018-330-6","קומבינציה","לא ידוע","קרקע"
"13","הצופית 7","41.66","28/07/2024","2850000","6018-195-8","דירה בבית קומות","3","ראשונה"
"14","הדייה 5","71.31","18/07/2024","2700000","6018-203-3","קרקע למגורים","3","ראשונה"
"15","יונה 3","141","30/06/2024","4400000","6799-30-2","דירה בבית קומות","5.5","ראשונה"
"16","פרופ' שור 45","98","15/05/2024","2350000","6779-55-21","דירה בבית קומות","5","שישית"
"17","השחף 8","105.4","28/03/2024","90000","6779-27-4","ללא תיכנון","לא ידוע","ראשונה+גג"
"18","השקנאי 2","248","03/03/2024","5008000","6018-253-3","דירה בבית קומות","1","ראשונה"
"19","פרופ' שור 47","83.2","28/02/2024","431000","6779-56-25","דירה בבית קומות","4","שביעית"
"20","הצופית 3","76.63","18/02/2024","1800000","6018-197-10","דירה בבית קומות","4","ראשונה"
"21","העפרוני 3","260","17/12/2023","4350000","6799-66-2","קרקע למגורים","לא ידוע","לא ידוע"
"22","הטווס 4","260","26/09/2023","5400000","6799-13-1","דירה בבית קומות","7.5","ראשונה"
"23","דובנוב 18","95.3","01/08/2023","2750000","6779-19-1","דירה בבית קומות","4","ראשונה"
"24","יעבץ 11","34.9","25/06/2023","298000","6018-135-4","דירה בבית קומות","2","ראשונה"
"25","נח קפלינסקי 10","75","22/06/2023","1536000","6779-54-7","דירה בבית קומות","3.5","ראשונה"
"26","העפרוני 4","102","01/06/2023","440000","6799-69-1","קרקע למגורים","לא ידוע","לא ידוע"
"27","הסנונית 6","117.8","05/04/2023","4375000","6799-37-2","קרקע למגורים","לא ידוע","קרקע"
"28","טהון 33","200","22/03/2023","1054000","6799-14-2","דירת גן","5","ראשונה"
"29","דובנוב 20","40.4","28/02/2023","2267000","6779-18-3","דירה בבית קומות","2","שניה"
"30","השחף 4","77.4","11/01/2023","308000","6779-29-1","דירה בבית קומות","3","קרקע"
"31","פרופ' שור 47","80.1","26/12/2022","2280000","6779-56-27","דירה בבית קומות","4","שביעית"
"32","פרופ' שור 47","83.2","14/12/2022","2150000","6779-56-20","דירה בבית קומות","4","חמישית"
"33","בלבן 3","391","27/11/2022","1913000","6018-285-1","ללא תיכנון","לא ידוע","לא ידוע"
"34","פרופ' שור 45","98","15/11/2022","2199000","6779-55-29","דירה בבית קומות","5","שמינית"
"35","דובנוב 24","86.5","06/11/2022","490000","6779-16-2","דירה בבית קומות","4","ראשונה"
"36","החמרייה 3","210","19/10/2022","6000000","6799-76-1","קוטג' דו משפחתי","5","קרקע"
"37","הצופית 7","80.2","22/09/2022","2400000","6018-195-1","דירה בבית קומות","4","קרקע"
"38","התור 4","752","25/08/2022","1645000","6799-9-1","קרקע למגורים","לא ידוע","לא ידוע"
"39","טהון 14","107.61","27/07/2022","3800000","6018-287-1","קוטג' חד משפחתי","3.5","קרקע"
"40","הצופית 7","51","30/06/2022","2230000","6018-195-4","דירה בבית קומות","4.5","ראשונה"
"41","טהון 21","219","30/06/2022","7200000","6799-5-1","קרקע למגורים","לא ידוע","לא ידוע"
"42","יעבץ 2","80","28/06/2022","1930000","6779-51-17","דירה בבית קומות","4","שלישית"
"43","הדייה 1","117.65","16/05/2022","2850000","6018-205-1","דירה בבית קומות","4","קרקע"
"44","השחף 8","101.9","28/03/2022","3040000","6779-27-2","דירה בבית קומות","5","קרקע"
"45","הדייה 6","78.2","27/03/2022","1650000","6018-208-4","דירה בבית קומות","3","ראשונה"
"46","טהון 20","237","12/01/2022","3106000","6018-294-2","דירה בבית קומות","5","ראשונה"
"47","השחף 12","109","22/11/2021","1608000","6779-42-4","דירה בבית קומות","4","שניה"
"48","הנחליאלי 4","92","19/11/2021","300000","6799-42-1","דירה בבית קומות","3","שניה"
"49","השחף 12","44.5","17/11/2021","1700000","6779-42-2","דירה בבית קומות","1","ראשונה"
"50","הצופית 9","41.67","04/11/2021","1450000","6018-194-7","דירה בבית קומות","2","ראשונה"
"51","ניסנבאום 8","118","04/11/2021","1800000","6799-60-2","דירה בבית קומות","4","ראשונה"
"52","קורצ'אק 6","127","03/11/2021","4900000","6018-313-1","קרקע למגורים","לא ידוע","לא ידוע"
"53","פרופ שור 37","77","31/10/2021","1550000","6779-53-12","דירה בבית קומות","4","שלישית"
"54","נח קפלינסקי 10","75","02/08/2021","1465000","6779-54-11","דירה בבית קומות","4","שלישית"
"55","יעבץ 7","102","29/07/2021","3400000","6018-325-2","דירה בבית קומות","4","ראשונה"
"56","הצופית 7","41.66","20/07/2021","600000","6018-195-6","דירה בבית קומות","3","קרקע"
"57","הצופית 9","41.67","19/07/2021","2230000","6018-194-8","דירה בבית קומות","2","ראשונה"
"58","נח קפלינסקי 6","75","07/07/2021","1450000","6779-52-7","דירה בבית קומות","4","ראשונה"
"59","בעל מחשבות 6","211","07/07/2021","105000","6018-265-1","קוטג' דו משפחתי","6","ראשונה"
"60","דובנוב 6","63.3","26/05/2021","200000","6779-31-1","דירה בבית קומות","3","קרקע"
"61","הצופית 5","50.64","21/05/2021","1370000","6018-196-9","דירה בבית קומות","3","קרקע"
"62","נח קפלינסקי 10","64","31/03/2021","1400000","6779-54-8","דירה בבית קומות","3","ראשונה"
"63","בלבן 6","201","03/03/2021","5125000","6018-306-1","דירה בבית קומות","7","ראשונה"
"64","פרופ שור 1","81.7","28/01/2021","1700000","6018-266-1","דירה בבית קומות","4","קרקע"
"65","ברודרזון 1","115.6","12/01/2021","3220000","6018-255-1","קרקע למגורים","לא ידוע","קרקע"
"66","יעבץ 4","80","03/12/2020","1550000","6779-51-23","דירה בבית קומות","4","שלישית"
