מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","0","30","16/07/2025","345000","6802-6-6","משרד","לא ידוע","ראשונה"
"2","0","47","26/05/2025","815000","6803-69-4","משרד","לא ידוע","שניה"
"3","0","204","22/04/2025","3970000","6802-11-10","חנות","לא ידוע","שניה"
"4","0","95","21/04/2025","800000","6802-11-9","משרד","לא ידוע","רביעית"
"5","0","143","18/03/2025","1750000","6803-69-5","משרד","לא ידוע","שביעית"
"6","0","618","17/03/2025","72000","6802-14-6","משרד","לא ידוע","שלישית"
"7","0","135","03/03/2025","2494000","6803-31-47","משרד","לא ידוע","רביעית"
"8","0","69","16/02/2025","1244000","6802-11-11","משרד","לא ידוע","חמישית"
"9","0","7727","06/02/2025","125000000","6805-16-1","חנות","לא ידוע","לא ידוע"
"10","0","57","21/01/2025","1070000","6802-9-57","משרד","לא ידוע","שלישית"
"11","0","37.2","13/01/2025","675000","6803-30-15","משרד","לא ידוע","קומה ‎2‏"
"12","0","3573","05/01/2025","147000","6802-33-9","ללא תיכנון","לא ידוע","לא ידוע"
"13","0","לא ידוע","05/01/2025","6438000","6802-33-21","ללא תיכנון","לא ידוע","לא ידוע"
"14","0","לא ידוע","05/01/2025","1434000","6802-33-18","ללא תיכנון","לא ידוע","לא ידוע"
"15","0","לא ידוע","05/01/2025","1367000","6802-33-17","ללא תיכנון","לא ידוע","לא ידוע"
"16","0","3573","05/01/2025","781000","6802-33-16","ללא תיכנון","לא ידוע","לא ידוע"
"17","0","3573","05/01/2025","206000","6802-33-15","ללא תיכנון","לא ידוע","לא ידוע"
"18","0","3573","05/01/2025","158000","6802-33-11","ללא תיכנון","לא ידוע","לא ידוע"
"19","0","3573","05/01/2025","184000","6802-33-12","ללא תיכנון","לא ידוע","לא ידוע"
"20","0","3573","05/01/2025","3219000","6802-33-20","ללא תיכנון","לא ידוע","לא ידוע"
"21","0","80","04/12/2024","1314000","6803-69-10","משרד","לא ידוע","שלישית"
"22","0","15871","03/12/2024","4600000","6786-10-0","חנות","לא ידוע","שלישית"
"23","0","לא ידוע","26/09/2024","100000","6802-11-12","מחסנים","לא ידוע","לא ידוע"
"24","0","85","25/09/2024","2375000","6802-11-13","חנות","לא ידוע","שניה"
"25","0","76","25/09/2024","1650000","6802-11-8","חנות","לא ידוע","שניה"
"26","0","87","24/09/2024","1557000","6803-69-11","משרד","לא ידוע","רביעית"
"27","0","87","23/09/2024","1557784","6803-69-3","לא ידוע","1","רביעית"
"28","הלהב 2","90.33","12/09/2024","1330000","6786-29-36","חנות","לא ידוע","שניה"
"29","0","108","11/09/2024","1951000","6803-69-12","משרד","לא ידוע","שלישית"
"30","0","לא ידוע","29/08/2024","936000","6803-28-35","מחסנים","לא ידוע","ראשונה"
"31","הלהב 8","150.98","18/07/2024","800000","6786-22-131","מלאכה","לא ידוע","קרקע עליונה"
"32","0","120","16/07/2024","1870000","6803-31-46","משרד","לא ידוע","רביעית"
"33","0","48","03/07/2024","1130000","6802-11-7","חנות","לא ידוע","ראשונה"
"34","0","280","13/06/2024","1700000","6801-5-4","קרקע למגורים","לא ידוע","לא ידוע"
"35","האורגים 21","157.41","07/06/2024","2600000","6786-21-54","חנות","לא ידוע","קרקע וקומת ביניים"
"36","0","לא ידוע","20/05/2024","93000","6803-31-48","מחסנים","לא ידוע","ראשונה"
"37","0","108","04/04/2024","2297000","6803-69-13","מחסנים","לא ידוע","רביעית"
"38","0","108","25/03/2024","1646000","6803-69-14","משרד","לא ידוע","שמינית"
"39","0","80","24/03/2024","1542450","6803-32-2","לא ידוע","1","שמינית"
"40","0","108","24/03/2024","1646921","6803-32-3","לא ידוע","1","שמינית"
"41","0","57.64","21/03/2024","900000","6802-10-25","משרד","לא ידוע","קומה ‎3‏"
"42","0","42","07/03/2024","1046000","6802-11-6","חנות","לא ידוע","ראשונה"
"43","0","324","28/02/2024","6498000","6803-29-53","מחסנים","לא ידוע","שישית"
"44","0","69","13/02/2024","1178000","6803-31-45","משרד","לא ידוע","ראשונה"
"45","הבנאי 32","169.76","09/01/2024","598000","6785-34-11","מסחרי + מגורים","לא ידוע","קרקע+ביניים"
"46","הכישור 30","22","05/01/2024","140000","6802-25-35","מחסנים","לא ידוע","לא ידוע"
"47","הבנאי 28","175","03/01/2024","1133000","6785-36-12","מחסנים","לא ידוע","קרקע + ראשונה"
"48","0","לא ידוע","02/01/2024","361000","6803-28-36","חניה","לא ידוע","לא ידוע"
"49","0","1918","27/12/2023","351000","6803-29-0","מחסנים","לא ידוע","שלישית"
"50","0","146","14/12/2023","2785000","6802-11-5","חנות","לא ידוע","שלישית"
"51","0","314","12/12/2023","5325000","6802-11-4","משרד","לא ידוע","שלישית"
"52","0","לא ידוע","30/11/2023","152000","6802-9-58","מלאכה","לא ידוע","לא ידוע"
"53","0","87","22/11/2023","1669000","6803-69-18","משרד","לא ידוע","שלישית"
"54","0","87","21/11/2023","1669513","6803-69-2","לא ידוע","1","שלישית"
"55","0","87","24/09/2023","2185410","6803-32-1","לא ידוע","1","שמינית"
"56","0","לא ידוע","14/09/2023","100000","6803-28-37","חניה","לא ידוע","לא ידוע"
"57","0","לא ידוע","07/09/2023","1620000","6803-69-19","משרד","לא ידוע","חמישית"
"58","0","100","06/09/2023","1895400","6803-69-1","לא ידוע","1","חמישית"
"59","0","לא ידוע","20/08/2023","120000","6803-28-38","מחסנים","לא ידוע","ראשונה"
"60","0","137","07/08/2023","1029000","6802-8-15","מחסנים","לא ידוע","ראשונה"
"61","0","128","03/07/2023","1934000","6802-11-3","משרד","לא ידוע","שישית"
"62","0","1907","13/06/2023","50000","6803-30-0","משרד","לא ידוע","רביעית"
