מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,פרופ' פנינה זלצמן 6,לא ידוע,"2025","8000000",7224-9-50,דירה בבית קומות,4,חמישית
2,רח' 2425 5,67,"2025","3550000",7224-9-49,דירה בבית קומות,3,שישית
3,0,100,"2025","1700000",6609-52-17,ללא תיכנון,לא ידוע,לא ידוע
4,0,100,"2025","1950000",6609-52-16,ללא תיכנון,לא ידוע,לא ידוע
5,פרופ' פנינה זלצמן 8,133,"2025","7556400",7224-9-48,דירה בבית קומות,5,רביעית
6,0,122.5,"2024","5300000",6620-43-175,דירה בבית קומות,4,שביעית
7,רח' 2170 21,25,"2024","1600000",6609-85-42,דירה בבית קומות,1,שלישית
8,0,200,"2024","3705000",6609-49-1,ללא תיכנון,לא ידוע,לא ידוע
9,הרצל רוזנבלום 12,56,"2024","2550000",6621-10-47,דירת נופש,2,ראשונה
10,הרצל רוזנבלום 12,56,"2024","1700000",6621-10-46,דירת נופש,2,עשירית
11,0,לא ידוע,"2024","625000",6609-50-5,קרקע למגורים,לא ידוע,לא ידוע
12,רח' 2425 5,69,"2024","2200000",7224-9-47,דירה בבית קומות,3,חמישית
13,פרופ' פנינה זלצמן 4,57,"2024","3180000",7224-8-94,דירה בבית קומות,2.5,שניה
14,מיכאל נאמן 4,193.49,"2024","13325000",6620-45-33,דירה בבית קומות,5,תשיעית
15,0,115.6,"2024","4800000",6620-43-26,דירה בבית קומות,4.5,שביעית
16,0,70,"2024","453000",6610-12-10,קרקע למגורים,לא ידוע,לא ידוע
17,0,101,"2024","1911000",6609-44-9,ללא תיכנון,לא ידוע,לא ידוע
18,0,500,"2024","8750000",6609-36-1,קרקע למגורים,לא ידוע,לא ידוע
19,רח' 2170 21,25,"2024","1665000",6609-85-41,דירה בבית קומות,1,שישית
20,0,לא ידוע,"2024","1750000",6609-70-2,ללא תיכנון,לא ידוע,לא ידוע
21,רח' 2425 5,198,"2024","10350000",7224-9-45,דירה בבית קומות,6,שביעית
22,רח' 2170 21,25,"2024","1800000",6609-85-40,דירה בבית קומות,1,שישית
23,0,לא ידוע,"2024","2095000",6609-52-15,ללא תיכנון,לא ידוע,לא ידוע
24,0,1002,"2024","15750000",6609-70-1,קרקע למגורים,לא ידוע,לא ידוע
25,0,192.3,"2024","11100000",6620-43-85,דירה בבית קומות,5,אחת עשרה שתיים עשרה
26,0,124.2,"2024","6065000",6620-43-162,דירה בבית קומות,5,רביעית
27,הרצל רוזנבלום 10,120,"2024","2983600",6621-11-222,דירה בבית קומות,4,קומה ‎8‏
28,0,לא ידוע,"2023","10041000",6609-52-14,קרקע למגורים,לא ידוע,לא ידוע
29,0,לא ידוע,"2023","8118000",6610-12-9,ללא תיכנון,לא ידוע,לא ידוע
30,0,לא ידוע,"2023","17361000",6609-52-13,קרקע למגורים,לא ידוע,לא ידוע
31,0,לא ידוע,"2023","22580000",6609-52-12,דירה בבית קומות,1,ראשונה
32,0,לא ידוע,"2023","193000",6610-12-8,מחסנים,לא ידוע,ראשונה
33,רח' 2170 21,25,"2023","1684000",6609-85-39,דירה בבית קומות,1,שמינית
34,הרצל רוזנבלום 4,30006,"2023","475000",6621-11-0,קרקע למגורים,לא ידוע,ראשונה
35,0,לא ידוע,"2023","2188000",6609-46-2,קרקע למגורים,לא ידוע,לא ידוע
36,0,לא ידוע,"2023","8428000",6609-52-11,מסחרי + מגורים,לא ידוע,לא ידוע
37,0,126.7,"2023","5800000",6620-43-189,דירה בבית קומות,5,אחת עשרה
38,0,1502,"2023","12000000",6609-53-9,ללא תיכנון,לא ידוע,לא ידוע
39,רח' 2170 21,54,"2023","2500000",6609-85-38,דירה בבית קומות,2,שביעית
40,הרצל רוזנבלום 12,60,"2023","3900000",6621-10-45,דירת נופש,2,שישית
41,הרצל רוזנבלום 12,לא ידוע,"2023","590000",6621-10-44,קרקע למגורים,לא ידוע,לא ידוע
42,מיכאל נאמן 4,96.68,"2023","4500000",6620-45-36,דירה בבית קומות,3,עשירית
43,0,לא ידוע,"2023","3850000",6609-2-4,ללא תיכנון,לא ידוע,לא ידוע
44,0,לא ידוע,"2023","6532000",6609-50-4,קרקע למגורים,לא ידוע,לא ידוע
45,מיכאל נאמן 4,85.16,"2023","4600000",6620-45-23,דירה בבית קומות,3,שישית, שביעית
46,0,לא ידוע,"2023","5600000",6609-51-2,ללא תיכנון,לא ידוע,לא ידוע
47,0,115.6,"2022","4970000",6620-43-3,דירה בבית קומות,4,ראשונה
48,הרצל רוזנבלום 12,45,"2022","1700000",6621-10-48,דירה בבית קומות,3,שניה
49,רח' 2170 21,22,"2022","1700000",6609-85-37,דירה בבית קומות,1,רביעית
50,רח' 2425 5,63,"2022","4000000",7224-9-42,דירה בבית קומות,3,אחת עשרה
51,0,לא ידוע,"2022","755000",6609-2-3,קרקע למגורים,לא ידוע,לא ידוע
52,רח' 2425 5,118,"2022","4850000",7224-9-40,דירה בבית קומות,4,שלישית
53,0,לא ידוע,"2022","11550000",6609-35-1,קרקע למגורים,לא ידוע,לא ידוע
54,הרצל רוזנבלום 12,58,"2022","2100000",6621-10-49,דירת נופש,2,ראשונה
55,רח' 2170 21,24,"2022","1625000",6609-85-36,דירה בבית קומות,1,רביעית
56,0,23,"2022","153000",7224-32-1,מחסנים,לא ידוע,ראשונה
