מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","היוצרים 3","90","27/11/2024","620000","3986-61-1","משרד","לא ידוע","שניה"
"2","המלאכה 2","150","10/06/2024","1750000","3992-24-2","חנות","לא ידוע","לא ידוע"
"3","0","2481","28/12/2023","2298000","3990-28-1","ללא תיכנון","לא ידוע","לא ידוע"
"4","0","870","12/09/2023","1657000","3990-36-2","תעשיה","1","ראשונה"
"5","0","85","24/07/2023","166000","3991-21-2","חנות","לא ידוע","לא ידוע"
"6","אבא הלל סילבר 13","לא ידוע","03/10/2022","10296000","3978-6-3","ללא תיכנון","לא ידוע","לא ידוע"
"7","היוצרים 3","205","02/10/2022","654000","3986-61-3","משרד","לא ידוע","לא ידוע"
"8","0","1330.5","03/03/2022","2750000","3992-84-3","חניה","לא ידוע","מרתף שני"
"9","המלאכה 2","564","15/02/2022","6300000","3992-24-3","מסחרי + משרדים","לא ידוע","לא ידוע"
"10","היוצרים 3","716","11/08/2021","658000","3986-61-5","חניה","לא ידוע","לא ידוע"
"11","היוצרים 3","120","03/03/2021","965000","3986-61-7","משרד","לא ידוע","שניה"
"12","היוצרים 3","398","17/11/2020","3861000","3986-61-8","חנות","לא ידוע","לא ידוע"
"13","היוצרים 3","90","02/06/2020","531000","3986-61-9","משרד","לא ידוע","שניה"
"14","אליעזר בן הורקנוס 12","לא ידוע","25/05/2020","683000","3986-52-1","תעשיה","לא ידוע","לא ידוע"
"15","היוצרים 3","34","11/12/2019","343000","3986-61-10","משרד","לא ידוע","שניה"
"16","0","193.55","03/11/2019","19500000","3992-84-10","מלאכה","לא ידוע","חמישית"
"17","היוצרים 3","100","28/10/2019","620000","3986-61-11","משרד","לא ידוע","שניה"
"18","היוצרים 3","280","30/06/2019","2087000","3986-61-12","משרד","לא ידוע","שניה"
"19","היוצרים 3","לא ידוע","05/06/2019","84000","3986-61-13","משרד","לא ידוע","שניה"
"20","היוצרים 3","32","30/05/2019","226000","3986-61-14","מחסנים","לא ידוע","שניה"
"21","0","7150","02/04/2019","67000000","3978-71-2","תעשיה","לא ידוע","לא ידוע"
"22","היוצרים 3","40","05/03/2019","331000","3986-61-15","משרד","לא ידוע","שניה"
"23","היוצרים 3","100","21/02/2019","666000","3986-61-16","משרד","לא ידוע","שניה"
"24","אבא הלל סילבר 18","7825","05/12/2018","93000000","3979-17-1","תעשיה","לא ידוע","לא ידוע"
"25","0","737","09/08/2018","286000","3990-27-2","ללא תיכנון","לא ידוע","לא ידוע"
"26","0","235","31/07/2018","329000","3990-27-1","ללא תיכנון","לא ידוע","לא ידוע"
"27","היוצרים 3","374","10/07/2018","1538000","3986-61-17","משרד","לא ידוע","שניה"
"28","המלאכה 8","1997","21/06/2018","17150000","3992-24-4","מלאכה","לא ידוע","לא ידוע"
"29","אליעזר בן הורקנוס 10","3354","14/06/2018","6000000","3990-39-3","תעשיה","לא ידוע","לא ידוע"
"30","המלאכה 4","15000","23/05/2018","109000000","3992-24-5","תעשיה","לא ידוע","לא ידוע"
"31","המלאכה 2","1002","29/01/2018","3500000","3992-24-6","תעשיה","לא ידוע","ראשונה"
"32","המלאכה 5","1800","04/01/2018","13600000","3992-53-3","תעשיה","לא ידוע","לא ידוע"
"33","0","1665","01/01/2018","761000","3986-13-1","ללא תיכנון","לא ידוע","לא ידוע"
"34","0","1823","27/11/2017","1053000","3986-18-1","ללא תיכנון","לא ידוע","לא ידוע"
"35","0","3434","03/10/2017","2550000","3979-15-1","תעשיה","לא ידוע","לא ידוע"
"36","אליעזר בן הורקנוס 4","5692","13/07/2017","4530000","3990-41-1","תעשיה","לא ידוע","לא ידוע"
"37","היוצרים 3","2461","21/05/2017","9279000","3986-61-18","תעשיה","לא ידוע","ראשונה"
"38","המלאכה 2","204","08/05/2017","1850000","3992-24-8","מלאכה","לא ידוע","ראשונה"
"39","אבא הלל סילבר 13","6000","24/04/2017","25743000","3978-6-2","תעשיה","לא ידוע","לא ידוע"
"40","היוצרים 3","716","09/04/2017","2664000","3986-61-19","מחסנים","לא ידוע","רביעית"
"41","היוצרים 3","290","22/02/2017","1050000","3986-61-20","משרד","לא ידוע","שניה"
"42","היוצרים 3","5512","24/05/2016","7113000","3986-61-21","מלאכה","לא ידוע","שניה"
"43","המלאכה 2","113","10/05/2016","520000","3992-24-9","מלאכה","לא ידוע","ראשונה"
"44","היוצרים 3","200","21/03/2016","705000","3986-61-23","תעשיה","לא ידוע","שניה"
"45","היוצרים 3","150","29/02/2016","622000","3986-61-24","משרד","לא ידוע","שניה"
"46","יודפת 1","99.99","29/02/2016","195500000","3978-67-1","תעשיה","לא ידוע","ראשונה"
"47","היוצרים 3","1224","07/02/2016","7300000","3986-61-25","תעשיה","לא ידוע","ראשונה"
"48","לב פסח 11","4684","15/02/2015","27550000","3992-85-3","תעשיה","לא ידוע","ראשונה"
"49","היוצרים 3","460","22/01/2015","2100000","3986-61-26","תעשיה","לא ידוע","חמישית"
"50","0","538.1","15/01/2015","5100000","3992-86-3","מלאכה","לא ידוע","ראשונה"
"51","אבא הלל סילבר 13","31","07/01/2015","213000","3978-6-1","מחסנים","לא ידוע","ראשונה"
"52","לב פסח 3","15769","23/12/2014","50500000","3992-83-6","משרד","לא ידוע","רביעית"
"53","היוצרים 3","100","14/08/2014","313000","3986-61-27","משרד","לא ידוע","ראשונה"
"54","היוצרים 3","200","25/07/2014","472000","3986-61-28","משרד","לא ידוע","ראשונה"
"55","היוצרים 3","250","21/07/2014","500000","3986-61-30","משרד","לא ידוע","ראשונה"
"56","היוצרים 3","לא ידוע","26/06/2014","13500000","3986-61-31","מלאכה","לא ידוע","חמישית"
"57","המלאכה 2","204","11/03/2014","1750000","3992-24-10","תעשיה","לא ידוע","שישית"
