מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
703,0,75,2015,2035000,6141-89-82,דירה בבית,3,27133
704,0,119,2015,2584000,6141-89-150,דירה בבית,5,21714
705,0,98,2015,2585000,6141-89-81,דירה,5,26378
706,0,98,2015,2120000,6141-89-151,דירה בבית,4,21633
707,0,98,2015,2120000,6141-89-80,דירה,4,21633
708,עזריאל 18,91.22,2015,1654000,6142-379-10,דירה בבית,4,18132
709,עזריאל 11,38,2015,1900000,6142-215-6,דירה בבית,2,50000
710,0,119,2015,2390000,6141-89-152,דירה בבית,5,20084
711,0,119,2015,2390000,6141-89-79,דירה,5,20084
712,0,119,2015,2175000,6141-89-78,דירה,5,18277
713,0,99,2015,2099000,6141-89-154,דירה בבית,4,21202
714,0,119,2015,2099000,6141-89-77,דירה,4,17639
715,0,98,2015,2300000,6141-89-76,דירה בבית,4,23469
716,מתניה 15,46,2015,1200000,6175-55-4,דירה בבית,2,26087
717,מלכי צדק 16,47,2015,675000,6142-371-10,דירה בבית,3,14362
718,שלם 24,40.5,2015,139000,6142-95-4,דירה בבית,2,3432
719,עזריאל 6,38,2015,1085000,6142-219-4,דירה בבית,2,28553
720,0,119,2015,2420000,6141-89-156,דירה בבית,5,20336
721,0,98,2015,2420000,6141-89-75,דירה,5,24694
723,אחד העם 54,59.8,2015,1025000,6175-64-10,דירה בבית,2,17140
724,שלם 6,30,2015,730000,6142-104-50,דירה בבית,1.5,24333
726,שלם 12,51,2015,1180000,6142-232-47,דירה בבית,3,23137
727,0,119,2015,2141695,6141-89-74,דירה בבית,4,17997
728,שלם 6,30,2015,1099000,6142-104-51,דירה בבית,2,36633
729,שלם 35,57.9,2015,1215000,6142-237-38,דירה בבית,3,20984
730,0,119,2015,3150000,6141-89-73,דירה בבית,5,26471
731,מלכי צדק 25,72,2015,1400000,6142-387-5,דירה בבית,3,19444
732,0,119,2015,2175000,6141-89-72,דירה בבית,4,18277
733,אחד העם 16,67,2015,1095000,6141-140-1,דירה בבית,3.5,16343
734,0,119,2015,2440000,6141-89-71,דירה בבית,5,20504
735,0,119,2015,2350000,6141-89-70,דירה בבית,5,19748
736,0,98,2015,2150000,6141-89-69,דירה בבית,4,21939
737,0,119,2015,2350000,6141-89-68,דירה בבית,5,19748
738,עזריאל 22,90,2015,1729000,6142-234-39,דירה בבית,4,19211
739,0,75,2015,1820000,6141-89-67,דירה בבית,3,24267
740,עזריאל 22,90,2015,1700000,6142-234-24,דירה בבית,4,18889
741,עזריאל 18,110.61,2015,2345000,6142-379-18,דירה בבית,5,21201
742,שלם 6,32,2015,790000,6142-104-52,דירה בבית,1.5,24688
743,0,119,2015,2350000,6141-89-66,דירה בבית,4,19748
744,0,99,2015,2150000,6141-89-65,דירה בבית,5,21717
745,בני הנביאים 8,74.6,2015,2199000,6142-324-2,דירה בבית,4,29477
746,אחד העם 20,64.85,2015,1330000,6141-92-8,דירה בבית,3,20509
747,שמעוני 3,47,2015,2250000,6142-229-3,דירה בבית,3,47872
748,0,147,2015,5800000,6141-89-64,דירה בבית,6,39456
749,יהושפט 12,109.9,2015,1720000,6142-314-27,דירה בבית,5,15651
750,יהושפט 12,106,2015,2300000,6142-314-36,דירה בבית,4,21698
751,0,98,2015,2000000,6141-89-63,דירה בבית,4,20408
752,0,119,2015,2776000,6141-89-62,דירה בבית,5,23328
753,עזריאל 22,100,2015,1679000,6142-234-40,דירה בבית,4,16790
754,0,98,2015,2245000,6141-89-61,דירה בבית,5,22908
755,שלם 28,56,2015,850000,6142-97-9,דירה בבית,2.5,15179
756,0,119,2015,2300000,6141-89-60,דירה בבית,4,19328
757,0,98,2015,2120000,6141-89-59,דירה בבית,4,21633
758,0,119,2015,2458000,6141-89-175,דירה בבית,5,20655
759,בני הנביאים 14,45.6,2015,1800000,6142-108-3,דירה בבית,2,39474
760,שמעוני 1,103.1,2015,1510000,6142-228-21,דירה בבית,4,14646
761,שלם 22,38.7,2015,1530000,6142-94-1,דירה בבית,2,39535
762,שלם 35,57.9,2015,1215000,6142-237-31,דירה בבית,3,20984
763,אחד העם 19,38.7,2015,1040000,6142-167-11,דירה בבית,3,26873
764,0,119,2015,2180000,6141-89-58,דירה בבית,5,18319
765,0,65,2015,659000,6142-231-1,דירה בבית,3,10138
766,שלם 14,53,2015,1200000,6142-91-18,דירה בבית,3,22642
767,שלום עליכם 25,120,2015,2394000,6142-100-1,דירה בבית,5,19950
768,שלם 10,51,2015,1190000,6142-90-14,דירה בבית,2.5,23333
769,עזריאל 22,90,2015,1629000,6142-234-17,דירה בבית,4,18100
770,אחד העם 19,43.95,2015,275000,6142-167-10,דירה בבית,2,6257
771,אחד העם 19,58.5,2015,850000,6142-167-9,דירה בבית,3,14530
772,שמעוני 8,73,2015,196000,6142-212-4,דירה בבית,4,2685
