city,neighborhood,transaction_id,שם העיר,שם השכונה,address,area_sqm,transaction_date,transaction_price,block,property_type,rooms,price_per_sqm
ירושלים,תלפיות מזרח,1,ירושלים,תלפיות מזרח,קשאני אליעזר 43,75.1,2025,2450000,30206-10-4,דירה בבית,4,32623
ירושלים,תלפיות מזרח,2,ירושלים,תלפיות מזרח,מרדכי אלקחי 11,74.3,2025,1870000,30178-68-34,דירה בבית,3.5,25168
ירושלים,תלפיות מזרח,3,ירושלים,תלפיות מזרח,אנוסי משהד 1,99.5,2025,2720000,30757-27-1,דירה בבית,4,27337
ירושלים,תלפיות מזרח,4,ירושלים,תלפיות מזרח,יחיאל דרזנר 12,88.6,2025,2400000,30205-8-10,דירה בבית,4,27088
ירושלים,תלפיות מזרח,5,ירושלים,תלפיות מזרח,שלמה בן יוסף 35,60,2025,1810000,30204-45-8,דירה בבית,3,30167
ירושלים,תלפיות מזרח,6,ירושלים,תלפיות מזרח,רובוביץ אלכסנדר 4,57.9,2025,1685000,30209-52-26,דירה בבית,3,29102
ירושלים,תלפיות מזרח,7,ירושלים,תלפיות מזרח,מאיר נקר 49,42.5,2025,1420000,30207-27-12,דירה בבית,2,33412
ירושלים,תלפיות מזרח,8,ירושלים,תלפיות מזרח,בן יוסף שלמה 6,57.9,2025,1840000,30209-41-12,דירה בבית,3,31779
ירושלים,תלפיות מזרח,9,ירושלים,תלפיות מזרח,חביב אבשלום 6,65,2025,2083300,30207-6-10,דירה בבית,3,32051
ירושלים,תלפיות מזרח,10,ירושלים,תלפיות מזרח,מרדכי אלקחי 61,95.6,2025,2250000,30178-62-25,דירה בבית,4,23536
ירושלים,תלפיות מזרח,11,ירושלים,תלפיות מזרח,שלמה בן יוסף 23,73,2025,1800000,30209-60-6,דירה בבית,3,24658
ירושלים,תלפיות מזרח,12,ירושלים,תלפיות מזרח,אנוסי משהד 7,99.5,2025,2730000,30757-24-3,דירה בבית,4,27437
ירושלים,תלפיות מזרח,14,ירושלים,תלפיות מזרח,עולי הגרדום 14,100.3,2025,2100000,30203-6-15,דירה בבית,4,20937
ירושלים,תלפיות מזרח,15,ירושלים,תלפיות מזרח,אלכסנדר רובוביץ 12,60.4,2025,1865000,30209-24-10,דירה בבית,3,30877
ירושלים,תלפיות מזרח,16,ירושלים,תלפיות מזרח,שלמה בן יוסף 36,40,2025,1460000,30204-22-4,דירה בבית,2,36500
ירושלים,תלפיות מזרח,17,ירושלים,תלפיות מזרח,גרשון אבנר 10,99.5,2025,2900000,31227-22-74,דירה בבית,4,29146
ירושלים,תלפיות מזרח,18,ירושלים,תלפיות מזרח,הרשל גרינשפן 4,61.6,2025,2160000,30206-34-7,דירה בבית,4,35065
ירושלים,תלפיות מזרח,20,ירושלים,תלפיות מזרח,עולי הגרדום 22,72,2025,2100000,30204-7-13,דירה בבית,4,29167
ירושלים,תלפיות מזרח,21,ירושלים,תלפיות מזרח,אלכסנדר רובוביץ 3,61.5,2025,1700000,30209-12-13,דירה בבית,3,27642
ירושלים,תלפיות מזרח,22,ירושלים,תלפיות מזרח,גרשון אבנר 8,98.1,2025,3080000,31227-22-126,דירה בבית,4,31397
ירושלים,תלפיות מזרח,23,ירושלים,תלפיות מזרח,אבשלום חביב 16,69,2025,2100000,30207-7-10,דירה בבית,4,30435
ירושלים,תלפיות מזרח,24,ירושלים,תלפיות מזרח,אבשלום חביב 28,79,2025,1800000,30207-11-14,דירה בבית,4,22785
ירושלים,תלפיות מזרח,25,ירושלים,תלפיות מזרח,המחתרות 9,56,2025,1770000,30209-45-18,דירה בבית,3,31607
ירושלים,תלפיות מזרח,26,ירושלים,תלפיות מזרח,אייזיק רמבה 601,80.8,2025,2500000,30178-124-35,דירה בבית,4,30941
ירושלים,תלפיות מזרח,27,ירושלים,תלפיות מזרח,מרדכי אלקחי 22,63,2025,1820000,30205-4-7,דירה בבית,4,28889
ירושלים,תלפיות מזרח,28,ירושלים,תלפיות מזרח,בית צורי אליהו 5,98.2,2025,2700000,30757-15-3,דירה בבית,4,27495
ירושלים,תלפיות מזרח,29,ירושלים,תלפיות מזרח,דב גרונר 13,43,2025,1500000,30204-16-25,דירה בבית,2,34884
ירושלים,תלפיות מזרח,31,ירושלים,תלפיות מזרח,אלכסנדר רובוביץ 12,62.1,2025,750000,30209-24-41,דירה בבית,3,12077
ירושלים,תלפיות מזרח,32,ירושלים,תלפיות מזרח,קדושי בבל 14,95,2025,2400000,30208-21-16,דירה בבית,4,25263
ירושלים,תלפיות מזרח,33,ירושלים,תלפיות מזרח,גרינשפן הרשל 8,61.8,2025,1830000,30206-24-11,דירה בבית,3,29612
ירושלים,תלפיות מזרח,34,ירושלים,תלפיות מזרח,שלמה בן יוסף 36,58,2025,938000,30204-24-4,דירה בבית,3,16172
ירושלים,תלפיות מזרח,35,ירושלים,תלפיות מזרח,אדם 37,63.1,2025,1960000,30178-101-27,דירה בבית,3,31062
ירושלים,תלפיות מזרח,36,ירושלים,תלפיות מזרח,אנוסי משהד 3,101.5,2025,2320000,30757-26-16,דירה בבית,4,22857
ירושלים,תלפיות מזרח,38,ירושלים,תלפיות מזרח,אליעזר קשאני 19,87.5,2025,950000,30206-15-4,דירה בבית,3,10857
ירושלים,תלפיות מזרח,39,ירושלים,תלפיות מזרח,בית צורי אליהו 5,98.1,2025,697000,30757-15-15,דירה בבית,4,7105
ירושלים,תלפיות מזרח,40,ירושלים,תלפיות מזרח,אנוסי משהד 25,92.1,2025,1950000,30757-18-16,דירה בבית,3,21173
ירושלים,תלפיות מזרח,41,ירושלים,תלפיות מזרח,דב גרונר 3,55,2025,1950000,30204-30-1,דירה בבית,3,35455
ירושלים,תלפיות מזרח,42,ירושלים,תלפיות מזרח,אדם 15,64.9,2025,2085000,30178-94-13,דירה בבית,3,32126
ירושלים,תלפיות מזרח,43,ירושלים,תלפיות מזרח,מרדכי אלקחי 61,45,2025,1580000,30178-62-52,דירה בבית,2,35111
ירושלים,תלפיות מזרח,44,ירושלים,תלפיות מזרח,הרשל גרינשפן 4,61.6,2025,1792000,30206-34-1,דירה בבית,4,29091
ירושלים,תלפיות מזרח,45,ירושלים,תלפיות מזרח,נקר מאיר 4,65,2025,1950000,30207-14-17,דירה בבית,4,30000
ירושלים,תלפיות מזרח,46,ירושלים,תלפיות מזרח,אליעזר קשאני 37,76.7,2025,1997000,30206-11-25,דירה בבית,4,26037
ירושלים,תלפיות מזרח,47,ירושלים,תלפיות מזרח,מאיר נקר 41,42.5,2025,1500000,30207-25-4,דירה בבית,2,35294
ירושלים,תלפיות מזרח,48,ירושלים,תלפיות מזרח,שלמה בן יוסף 19,63,2025,1630000,30209-62-10,דירה בבית,3,25873
ירושלים,תלפיות מזרח,49,ירושלים,תלפיות מזרח,שלמה בן יוסף 47,74.9,2025,1910000,30204-39-15,דירה בבית,3,25501
ירושלים,תלפיות מזרח,50,ירושלים,תלפיות מזרח,עולי הגרדום 29,62,2025,2010000,30208-19-10,דירה בבית,3,32419
ירושלים,תלפיות מזרח,51,ירושלים,תלפיות מזרח,דוד רזיאל 32,153.9,2025,4660000,30211-4-13,דירה בבית,5,30279
ירושלים,תלפיות מזרח,52,ירושלים,תלפיות מזרח,מאיר נקר 41,42.5,2025,450000,30207-25-8,דירה בבית,2,10588
ירושלים,תלפיות מזרח,53,ירושלים,תלפיות מזרח,קדושי בבל 14,42,2025,1550000,30208-21-19,דירה בבית,2.5,36905
ירושלים,תלפיות מזרח,54,ירושלים,תלפיות מזרח,בן יוסף שלמה 1,63.4,2025,1650000,30209-50-34,דירה בבית,3,26025
ירושלים,תלפיות מזרח,55,ירושלים,תלפיות מזרח,גרינשפן הרשל 8,61.8,2024,1770000,30206-24-7,דירה בבית,3,28641
ירושלים,תלפיות מזרח,56,ירושלים,תלפיות מזרח,הרשל גרינשפן 4,45.3,2024,900000,30206-34-2,דירה בבית,2,19868
ירושלים,תלפיות מזרח,57,ירושלים,תלפיות מזרח,אנוסי משהד 25,61.1,2024,1550000,30757-18-20,דירה בבית,3,25368
ירושלים,תלפיות מזרח,58,ירושלים,תלפיות מזרח,מרדכי אלקחי 61,93,2024,1190000,30178-62-65,דירה בבית,4,12796
ירושלים,תלפיות מזרח,59,ירושלים,תלפיות מזרח,גרשון אבנר 8,99.6,2024,2820000,31227-22-109,דירה בבית,4,28313
ירושלים,תלפיות מזרח,60,ירושלים,תלפיות מזרח,אדם 17,47.3,2024,1750000,30178-97-9,דירה בבית,2,36998
ירושלים,תלפיות מזרח,61,ירושלים,תלפיות מזרח,יחיאל דרזנר 12,88.4,2024,2270000,30205-8-25,דירה בבית,4,25679
ירושלים,תלפיות מזרח,62,ירושלים,תלפיות מזרח,אלכסנדר רובוביץ 5,61.5,2024,1780000,30209-13-10,דירה בבית,3,28943
ירושלים,תלפיות מזרח,63,ירושלים,תלפיות מזרח,אליהו חכים 34,143.3,2024,2980000,30757-36-4,דירה בבית,5,20796
ירושלים,תלפיות מזרח,64,ירושלים,תלפיות מזרח,אבשלום חביב 28,59.5,2024,1600000,30207-11-12,דירה בבית,3,26891
ירושלים,תלפיות מזרח,65,ירושלים,תלפיות מזרח,אליעזר קשאני 17,76.7,2024,2460000,30206-14-5,דירה בבית,4,32073
ירושלים,תלפיות מזרח,66,ירושלים,תלפיות מזרח,עולי הגרדום 31,42,2024,1500000,30208-20-20,דירה בבית,2,35714
ירושלים,תלפיות מזרח,67,ירושלים,תלפיות מזרח,אדם 39,106.2,2024,3650000,30178-101-32,דירה בבית,5,34369
ירושלים,תלפיות מזרח,68,ירושלים,תלפיות מזרח,אבשלום חביב 4,65,2024,2000000,30207-4-10,דירה בבית,3,30769
ירושלים,תלפיות מזרח,69,ירושלים,תלפיות מזרח,דב גרונר 6,36,2024,1100000,30204-12-5,דירה בבית,2,30556
ירושלים,תלפיות מזרח,70,ירושלים,תלפיות מזרח,אלכסנדר רובוביץ 12,62.5,2024,1730000,30209-24-4,דירה בבית,3,27680
ירושלים,תלפיות מזרח,71,ירושלים,תלפיות מזרח,אלכסנדר רובוביץ 5,60,2024,1690000,30209-13-24,דירה בבית,3,28167
ירושלים,תלפיות מזרח,72,ירושלים,תלפיות מזרח,בית צורי אליהו 5,96.8,2024,882000,30757-15-12,דירה בבית,4,9112
ירושלים,תלפיות מזרח,73,ירושלים,תלפיות מזרח,דב גרונר 10,87,2024,1280000,30204-10-8,דירה בבית,4,14713
ירושלים,תלפיות מזרח,74,ירושלים,תלפיות מזרח,שלמה בן יוסף 15,62.1,2024,1570000,30209-25-5,דירה בבית,3,25282
ירושלים,תלפיות מזרח,75,ירושלים,תלפיות מזרח,אנוסי משהד 3,98.1,2024,2480000,30757-26-12,דירה בבית,4,25280
ירושלים,תלפיות מזרח,76,ירושלים,תלפיות מזרח,עולי הגרדום 31,52,2024,1580000,30208-20-22,דירה בבית,2,30385
ירושלים,תלפיות מזרח,77,ירושלים,תלפיות מזרח,0,75,2024,1750000,30208-35-19,דירה בבית,4,23333
ירושלים,תלפיות מזרח,78,ירושלים,תלפיות מזרח,חביב אבשלום 10,65,2024,1830000,30207-6-37,דירה בבית,3,28154
ירושלים,תלפיות מזרח,79,ירושלים,תלפיות מזרח,עולי הגרדום 41,74.1,2024,550000,30208-14-10,דירה בבית,4,7422
ירושלים,תלפיות מזרח,80,ירושלים,תלפיות מזרח,אנוסי משהד 5,100.2,2024,2740000,30757-25-2,דירה בבית,4,27345
ירושלים,תלפיות מזרח,81,ירושלים,תלפיות מזרח,משה מרזוק 12,66,2024,1828200,30204-42-7,דירה בבית,4,27700
ירושלים,תלפיות מזרח,82,ירושלים,תלפיות מזרח,מרדכי אלקחי 20,63,2024,1865000,30205-5-6,דירה בבית,3,29603
ירושלים,תלפיות מזרח,83,ירושלים,תלפיות מזרח,חביב אבשלום 8,65,2024,1900000,30207-6-17,דירה בבית,3,29231
ירושלים,תלפיות מזרח,84,ירושלים,תלפיות מזרח,עולי הגרדום 53,78.3,2024,1800000,30208-18-4,דירה בבית,4,22989
ירושלים,תלפיות מזרח,85,ירושלים,תלפיות מזרח,שלמה בן יוסף 18,65,2024,1500000,30209-36-6,דירה בבית,3,23077
ירושלים,תלפיות מזרח,86,ירושלים,תלפיות מזרח,מאיר נקר 49,78,2024,1950000,30207-27-5,דירה בבית,4,25000
ירושלים,תלפיות מזרח,87,ירושלים,תלפיות מזרח,קשאני אליעזר 43,63.6,2024,1820000,30206-10-3,דירה בבית,3,28616
ירושלים,תלפיות מזרח,88,ירושלים,תלפיות מזרח,בית צורי אליהו 3,127.4,2024,3600000,30757-16-30,דירה בבית,5,28257
ירושלים,תלפיות מזרח,89,ירושלים,תלפיות מזרח,עולי הגרדום 49,76,2024,1970000,30208-17-24,דירה בבית,4,25921
ירושלים,תלפיות מזרח,90,ירושלים,תלפיות מזרח,אדם 49,63.1,2024,1820000,30178-146-19,דירה בבית,3,28843
ירושלים,תלפיות מזרח,91,ירושלים,תלפיות מזרח,עולי הגרדום 43,75.7,2024,2050000,30208-15-7,דירה בבית,4,27081
ירושלים,תלפיות מזרח,93,ירושלים,תלפיות מזרח,דב גרונר 1,56,2024,770000,30204-32-1,דירה בבית,2,13750
ירושלים,תלפיות מזרח,94,ירושלים,תלפיות מזרח,אייזיק רמבה 601,63.8,2024,2050000,30178-124-34,דירה בבית,3,32132
ירושלים,תלפיות מזרח,95,ירושלים,תלפיות מזרח,שלמה בן יוסף 25,62,2024,1840000,30209-59-5,דירה בבית,3,29677
ירושלים,תלפיות מזרח,96,ירושלים,תלפיות מזרח,המחתרות 1,73.2,2024,1910000,30209-46-15,דירה בבית,4,26093
ירושלים,תלפיות מזרח,97,ירושלים,תלפיות מזרח,מרדכי אלקחי 11,79.1,2024,2320000,30178-68-71,דירה בבית,3,29330
ירושלים,תלפיות מזרח,99,ירושלים,תלפיות מזרח,נקר מאיר 10,70,2024,1870000,30207-16-25,דירה בבית,3,26714
ירושלים,תלפיות מזרח,100,ירושלים,תלפיות מזרח,שלמה בן יוסף 23,65,2024,1700000,30209-60-22,דירה בבית,3,26154
ירושלים,תלפיות מזרח,101,ירושלים,תלפיות מזרח,אליעזר קשאני 2,45.3,2024,1260000,30206-21-9,דירה בבית,2,27815
ירושלים,תלפיות מזרח,103,ירושלים,תלפיות מזרח,אלקחי מרדכי 8,61.8,2024,1850000,30205-11-3,דירה בבית,3,29935
ירושלים,תלפיות מזרח,104,ירושלים,תלפיות מזרח,עולי הגרדום 45,61.8,2024,1845000,30208-16-23,דירה בבית,3,29854
ירושלים,תלפיות מזרח,105,ירושלים,תלפיות מזרח,גרשון אבנר 10,119.2,2024,3110000,31227-22-64,דירה בבית,5,26091
ירושלים,תלפיות מזרח,106,ירושלים,תלפיות מזרח,גרשון אבנר 8,80.8,2024,2265000,31227-22-129,דירה בבית,3,28032
ירושלים,תלפיות מזרח,107,ירושלים,תלפיות מזרח,יחיאל דרזנר 2,80.7,2024,2000000,30205-23-4,דירה בבית,3,24783
ירושלים,תלפיות מזרח,108,ירושלים,תלפיות מזרח,גרינשפן הרשל 12,45.3,2024,1410000,30206-22-12,דירה בבית,2,31126
ירושלים,תלפיות מזרח,109,ירושלים,תלפיות מזרח,אלכסנדר רובוביץ 12,62.1,2024,1655000,30209-24-33,דירה בבית,3,26651
ירושלים,תלפיות מזרח,110,ירושלים,תלפיות מזרח,אייזיק רמבה 601,64.1,2024,2030000,30178-124-12,דירה בבית,3,31669
ירושלים,תלפיות מזרח,111,ירושלים,תלפיות מזרח,אייזיק רמבה 603,63.8,2024,1775000,30178-113-34,דירה בבית,3,27821
ירושלים,תלפיות מזרח,112,ירושלים,תלפיות מזרח,גרשון אבנר 8,118.8,2024,3380000,31227-22-100,דירה בבית,5,28451
ירושלים,תלפיות מזרח,113,ירושלים,תלפיות מזרח,משה ברזני 10,58.1,2024,1670000,30209-33-13,דירה בבית,3,28744
ירושלים,תלפיות מזרח,115,ירושלים,תלפיות מזרח,אבשלום חביב 4,65,2024,1980000,30207-4-1,דירה בבית,3,30462
ירושלים,תלפיות מזרח,116,ירושלים,תלפיות מזרח,אבשלום חביב 18,59,2024,1660000,30207-9-19,דירה בבית,3,28136
ירושלים,תלפיות מזרח,117,ירושלים,תלפיות מזרח,0,92,2024,1890000,30208-35-18,דירה בבית,4,20543
ירושלים,תלפיות מזרח,118,ירושלים,תלפיות מזרח,אלקחי מרדכי 47,100.8,2024,3220000,30203-42-1,דירה בבית,4,31944
ירושלים,תלפיות מזרח,119,ירושלים,תלפיות מזרח,שלמה בן יוסף 47,71.4,2024,1818000,30204-39-8,דירה בבית,3,25462
ירושלים,תלפיות מזרח,120,ירושלים,תלפיות מזרח,חביב אבשלום 10,70,2024,2100000,30207-6-38,דירה בבית,4,30000
ירושלים,תלפיות מזרח,121,ירושלים,תלפיות מזרח,גרשון אבנר 8,99,2024,3050000,31227-22-122,דירה בבית,4,30808
ירושלים,תלפיות מזרח,122,ירושלים,תלפיות מזרח,קשאני אליעזר 45,86,2024,2450000,30206-8-18,דירה בבית,4,28488
ירושלים,תלפיות מזרח,123,ירושלים,תלפיות מזרח,מאיר נקר 41,42.5,2024,1400000,30207-25-35,דירה בבית,2,32941
ירושלים,תלפיות מזרח,124,ירושלים,תלפיות מזרח,עולי הגרדום 49,76,2024,2150000,30208-17-32,דירה בבית,4,28289
ירושלים,תלפיות מזרח,125,ירושלים,תלפיות מזרח,קשאני אליעזר 25,74,2024,1975000,30206-13-6,דירה בבית,4,26689
ירושלים,תלפיות מזרח,126,ירושלים,תלפיות מזרח,אדם 1,64.9,2024,1880000,30152-12-5,דירה בבית,3,28968
ירושלים,תלפיות מזרח,127,ירושלים,תלפיות מזרח,אלכסנדר רובוביץ 12,70.2,2024,1800000,30209-24-45,דירה בבית,4,25641
ירושלים,תלפיות מזרח,128,ירושלים,תלפיות מזרח,דב גרונר 13,62,2024,1815000,30204-16-36,דירה בבית,3,29274
ירושלים,תלפיות מזרח,129,ירושלים,תלפיות מזרח,נקר מאיר 4,58,2024,1770000,30207-14-15,דירה בבית,3,30517
ירושלים,תלפיות מזרח,130,ירושלים,תלפיות מזרח,שלמה בן יוסף 14,71,2024,1550500,30209-39-25,דירה בבית,4,21838
ירושלים,תלפיות מזרח,131,ירושלים,תלפיות מזרח,יחיאל דרזנר 8,68.9,2024,600000,30205-26-6,דירה בבית,4,8708
ירושלים,תלפיות מזרח,132,ירושלים,תלפיות מזרח,המחתרות 11,34,2024,1200000,30209-45-22,דירה בבית,1,35294
ירושלים,תלפיות מזרח,133,ירושלים,תלפיות מזרח,רובוביץ אלכסנדר 4,63.4,2024,1840000,30209-52-12,דירה בבית,3,29022
ירושלים,תלפיות מזרח,134,ירושלים,תלפיות מזרח,מרדכי אלקחי 11,68.9,2024,1312000,30178-68-7,דירה בבית,4,19042
ירושלים,תלפיות מזרח,135,ירושלים,תלפיות מזרח,גרשון אבנר 4,98.7,2024,2860000,31227-24-78,דירה בבית,4,28977
ירושלים,תלפיות מזרח,136,ירושלים,תלפיות מזרח,גרשון אבנר 11,107,2024,2800000,31227-27-29,דירה בבית,4,26168
ירושלים,תלפיות מזרח,137,ירושלים,תלפיות מזרח,אליעזר קשאני 37,76.7,2024,1281000,30206-11-26,דירה בבית,4,16701
ירושלים,תלפיות מזרח,138,ירושלים,תלפיות מזרח,מרדכי אלקחי 11,92.9,2024,2250000,30178-68-28,דירה בבית,4,24220
