מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
"1","רבנו חיים הלוי 9","114","04/06/2025","500000","5381-21-3","מגורים","לא ידוע","לא ידוע"
"2","מעשי חייא 5","142","23/05/2025","3430000","5379-9-8","דירה בבית קומות","6","ראשונה שניה"
"3","אור שמח 22","73.7","20/04/2025","1900000","5381-10-16","לא ידוע","3","קומה ‎3‏"
"4","רבי יוסי בן קיסמא 7","83.4","31/03/2025","2350000","5943-30-53","דירה בבית קומות","4","קרקע"
"5","אור שמח 4","71","19/03/2025","2720000","5379-27-1","דירה בבית קומות","3","קרקע"
"6","רבנו חיים הלוי 1","109","10/03/2025","2580000","5381-19-6","דירה בבית קומות","4","ראשונה"
"7","אור שמח 32","85.3","04/03/2025","2370000","5381-13-13","דירה בבית קומות","3","שלישית"
"8","שפת אמת 29","90.4","24/02/2025","2450000","5380-17-6","דירה בבית קומות","4","שניה"
"9","חזון איש 35","98.1","04/02/2025","2590000","5380-12-1","דירה בבית קומות","4","ראשונה"
"10","מנחת יצחק 14","71","20/01/2025","2300000","5379-32-4","דירה בבית קומות","3","ראשונה"
"11","שפת אמת 35","91.6","19/01/2025","2500000","5380-19-20","דירה בבית קומות","4","שניה"
"12","הרב מבריסק 22","92","08/01/2025","2500000","5379-25-12","דירה בבית קומות","4","שניה"
"13","רבי יוסי בן קיסמא 1","67.4","04/01/2025","160000","5943-30-12","מחסנים","לא ידוע","שניה"
"14","רבי יוסי בן קיסמא 1","69.5","05/12/2024","1870000","5943-30-10","דירה בבית קומות","3","שניה"
"15","שפת אמת 35","106.4","18/11/2024","2640000","5380-19-18","דירה בבית קומות","4","ראשונה"
"16","אור שמח 26","72.8","12/11/2024","2425000","5381-11-5","דירה בבית קומות","4","שניה"
"17","עקביא בן מהללאל 1","74.5","10/11/2024","475000","5943-27-8","דירה בבית קומות","3","שניה"
"18","אור שמח 26","104.8","10/11/2024","2587000","5381-11-14","דירה בבית קומות","5","שניה"
"19","רבי יוסי בן קיסמא 27","59.7","09/10/2024","1100000","5943-3-104","דירה בבית קומות","2","חמישית"
"20","הרב מבריסק 24","140","08/10/2024","833000","5379-25-5","דירה בבית קומות","5","שניה שלישית"
"21","בן עזאי 26","95.5","26/09/2024","2030000","5943-43-68","דירה בבית קומות","3","שלישית"
"22","רבי יוסי בן קיסמא 19","46.8","17/09/2024","1850000","5943-3-20","דירה בבית קומות","3","חמישית"
"23","קהילת יעקב 5","97.1","17/09/2024","4750000","5380-21-2","דירה בבית קומות","7","קרקע"
"24","בן עזאי 15","71.6","01/09/2024","1630000","5943-28-56","דירה בבית קומות","3","שלישית"
"25","חזון איש 2","71","29/08/2024","1390000","5379-6-10","דירה בבית קומות","3","קרקע"
"26","עקביא בן מהללאל 4","74.9","20/08/2024","1795000","5943-29-30","דירה בבית קומות","3","שניה"
"27","לב שמחה 8","78.8","31/07/2024","2550000","5380-26-7","דירה בבית קומות","4","שניה"
"28","קהילת יעקב 11","133.1","22/07/2024","3800000","5380-22-5","דירה בבית קומות","6","שניה שלישית"
"29","רבי יוסי בן קיסמא 22","90.5","28/05/2024","1080000","5943-43-28","דירה בבית קומות","3","ראשונה"
"30","אור שמח 10","140.9","17/05/2024","3900000","5380-1-23","דירה בבית קומות","5","שלישית ורביעית"
"31","רבי יוסי בן קיסמא 13","67.6","15/05/2024","112000","5943-45-37","משרד","לא ידוע","מרתף"
"32","שער השמים 3","102","04/05/2024","2400000","5379-15-10","דירה בבית קומות","4","ראשונה"
"33","מעשי חייא 7","142","16/04/2024","2670000","5379-10-4","דירה בבית קומות","6","ראשונה שניה"
"34","רבי יוסי בן קיסמא 21","76","16/04/2024","1930000","5943-3-53","דירה בבית קומות","3","שלישית"
"35","אחיעזר 1","114","29/03/2024","2600000","5381-6-6","דירה בבית קומות","4","ראשונה"
"36","אור החיים 10","131.7","14/03/2024","2530000","5380-38-6","דירה בבית קומות","5","שניה שלישית"
"37","אור שמח 22","90.9","17/01/2024","2350000","5381-10-3","דירה בבית קומות","4","קומה ‎2‏"
"38","עקביא בן מהללאל 7","76.4","16/01/2024","1071000","5943-28-22","דירה בבית קומות","3","קרקע"
"39","רבי יוסי בן קיסמא 15","120","12/01/2024","2370000","5943-45-71","דירה בבית קומות","5","שלישית"
"40","רבי יוסי בן קיסמא 19","30.3","12/12/2023","1900000","5943-3-39","דירה בבית קומות","3","חמישית"
"41","רבי יוסי בן קיסמא 15","66.2","04/12/2023","2300000","5943-45-73","דירה בבית קומות","3","רביעית"
"42","שפת אמת 28","95","30/11/2023","2035000","5380-5-13","דירה בבית קומות","4","שלישית"
"43","אמרי אמת 5","71","22/11/2023","2000000","5379-17-8","לא ידוע","3","שלישית"
"44","חזון איש 28","90.3","06/11/2023","2000000","5380-33-13","דירה בבית קומות","4","רביעית"
"45","עקביא בן מהללאל 1","98.5","26/10/2023","1630000","5943-27-3","דירה בבית קומות","3","ראשונה"
