מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,מחיר למר,חדרים
1,אשדוד,רובע יז,שוהם 3,108,2025,2535000,2670-20-77,דירה בבית,4,23472
2,אשדוד,רובע יז,סיטרין 5,137.66,2025,3200000,2670-23-61,דירה בבית,5,23246
3,אשדוד,רובע יז,תל חי 40,99,2025,2300000,2670-21-95,דירה בבית,4,23232
4,אשדוד,רובע יז,ברקת 1,160.5,2025,3650000,2003-61-39,דירה בבית,5,22741
5,אשדוד,רובע יז,ספיר 11,166.8,2024,2600000,3172-30-48,דירה בבית,5,15588
6,אשדוד,רובע יז,פטדה 13,265,2024,1942000,3172-83-1,דירה בבית,6,7328
7,אשדוד,רובע יז,ברקת 1,195.2,2024,4100000,2003-61-58,דירה בבית,5,21004
9,אשדוד,רובע יז,שוהם 2,107.3,2024,2400000,2670-19-6,דירה בבית,4,22367
10,אשדוד,רובע יז,אודם 36,268,2024,6826000,3172-197-1,קוטג' דו משפחתי,8,25470
11,אשדוד,רובע יז,שוהם 3,133.4,2024,3250000,2670-20-62,דירה בבית,5,24363
13,אשדוד,רובע יז,שוהם 12,257,2024,4800000,2670-19-202,דירה בבית,6,18677
14,אשדוד,רובע יז,תל חי 26,109.7,2024,2490000,2670-22-4,דירה בבית,4,22698
15,אשדוד,רובע יז,שוהם 3,111.7,2024,2450000,2670-20-104,דירה בבית,4,21934
16,אשדוד,רובע יז,תל חי 28,131.3,2024,3650000,2670-22-47,דירה בבית,5,27799
17,אשדוד,רובע יז,תל חי 38,98,2024,2440000,2670-21-67,דירה בבית,4,24898
18,אשדוד,רובע יז,שוהם 6,108.8,2024,2420000,2670-19-59,דירה בבית,4,22243
19,אשדוד,רובע יז,פטדה 36,477,2024,9900000,3172-79-1,קוטג' חד משפחתי,1,20755
20,אשדוד,רובע יז,ברקת 9,154.8,2024,2000000,2003-61-121,דירה בבית,5,12920
21,אשדוד,רובע יז,סיטרין 1,114.8,2024,2500000,2670-23-18,דירה בבית,4,21777
22,אשדוד,רובע יז,אמרלד 33,178,2024,192000,2002-105-3,קוטג' חד משפחתי,6,1079
23,אשדוד,רובע יז,ספיר 11,166.8,2024,3680000,3172-30-51,דירה בבית,5,22062
24,אשדוד,רובע יז,אמרלד 19,204.25,2024,3650000,3172-28-3,דירה בבית,5,17870
26,אשדוד,רובע יז,ישפה 1,120.64,2024,2780000,2670-24-105,דירה בבית,4,23044
27,אשדוד,רובע יז,שוהם 3,111.4,2024,2150000,2670-20-80,דירה בבית,4,19300
28,אשדוד,רובע יז,סיטרין 1,121.31,2024,2650000,2670-23-51,דירה בבית,4,21845
29,אשדוד,רובע יז,ישפה 1,135.62,2024,2700000,2670-24-64,דירה בבית,5,19909
30,אשדוד,רובע יז,שוהם 12,140.3,2024,3420000,2670-19-46,דירה בבית,5,24376
33,אשדוד,רובע יז,תל חי 40,99,2024,2245000,2670-21-107,דירה בבית,4,22677
34,אשדוד,רובע יז,ספיר 11,216.65,2024,4700000,3172-30-88,דירה בבית,5,21694
35,אשדוד,רובע יז,שוהם 8,148.4,2024,2905900,2670-19-97,דירה בבית,5,19582
36,אשדוד,רובע יז,שוהם 6,108.8,2024,2335000,2670-19-55,דירה בבית,4,21461
37,אשדוד,רובע יז,סיטרין 5,126.89,2024,2657000,2670-23-87,דירה בבית,4,20939
38,אשדוד,רובע יז,ספיר 3,133.4,2024,3335000,2670-20-57,דירה בבית,5,25000
39,אשדוד,רובע יז,שוהם 8,143.4,2024,3235000,2670-19-111,דירה בבית,5,22559
40,אשדוד,רובע יז,שוהם 2,107.3,2024,2500000,2670-19-33,דירה בבית,4,23299
41,אשדוד,רובע יז,שוהם 3,82.7,2023,2100000,2670-20-29,דירה בבית,4,25393
42,אשדוד,רובע יז,תל חי 40,83,2023,2300000,2670-21-100,דירה בבית,3,27711
43,אשדוד,רובע יז,לשם 36,223,2023,5250000,2002-179-3,קוטג' חד משפחתי,6,23543
44,אשדוד,רובע יז,ספיר 11,166.8,2023,2500000,3172-30-4,דירה בבית,5,14988
45,אשדוד,רובע יז,אמרלד 24,180,2023,754000,2002-137-1,דירה בבית,6,4189
47,אשדוד,רובע יז,גביש 12,398,2023,7100000,2003-87-2,דירה בבית,5,17839
48,אשדוד,רובע יז,תל חי 38,100,2023,2480000,2670-21-83,דירה בבית,4,24800
