מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
1,חיפה,רמת בן גוריון,מרטין בובר 18,156.76,2025,2200000,11192-193-3,דירה בבית,6,14034
2,חיפה,רמת בן גוריון,זלמן שזר 15,153.63,2025,2750000,11192-150-4,דירה בבית,5,17900
3,חיפה,רמת בן גוריון,מרטין בובר 22,95.5,2025,2300000,11192-195-1,דירה בבית,5,24084
4,חיפה,רמת בן גוריון,הצוללת דקר 4,120.09,2025,2650000,11192-367-12,דירה בבית,5,22067
5,חיפה,רמת בן גוריון,אורן 14,58,2025,1330000,11192-266-7,דירה בבית,3,22931
6,חיפה,רמת בן גוריון,אורן 5,92,2025,1700000,11192-245-12,דירה בבית,5,18478
7,חיפה,רמת בן גוריון,הפרחים 1,51,2025,1200000,11192-274-52,דירה בבית,3,23529
8,חיפה,רמת בן גוריון,אורן 14,58,2025,1410000,11192-266-9,דירה בבית,3,24310
9,חיפה,רמת בן גוריון,הפרחים 11,81.75,2025,675000,11192-270-65,דירה בבית,4,8257
10,חיפה,רמת בן גוריון,הנטקה 43,102.33,2025,1440000,11192-269-22,דירה בבית,4,14072
11,חיפה,רמת בן גוריון,זלמן שזר 17,189.3,2025,2750000,11192-151-5,דירה בבית,6,14527
12,חיפה,רמת בן גוריון,זלמן שזר 10,126.1,2025,2500000,11192-164-3,דירה בבית,5,19826
13,חיפה,רמת בן גוריון,אורן 23,106.92,2025,1450000,11192-345-71,דירה בבית,4,13562
14,חיפה,רמת בן גוריון,הפרחים 3,54,2025,1250000,11192-273-44,דירה בבית,3,23148
15,חיפה,רמת בן גוריון,הפרחים 3,53,2025,1100000,11192-273-45,דירה בבית,3,20755
16,חיפה,רמת בן גוריון,הפרחים 9,57.5,2025,1150000,11192-271-66,דירה בבית,3,20000
17,חיפה,רמת בן גוריון,הנטקה 41,94.2,2025,1600000,11192-268-3,דירה בבית,3,16985
18,חיפה,רמת בן גוריון,אורן 29,62.25,2025,1200000,11192-316-7,דירה בבית,3,19277
19,חיפה,רמת בן גוריון,הפרחים 5,52,2025,450000,11192-288-13,דירה בבית,3,8654
20,חיפה,רמת בן גוריון,אורן 23,106.82,2025,1560000,11192-345-113,דירה בבית,4,14604
21,חיפה,רמת בן גוריון,הפרחים 9,59.23,2025,1060000,11192-271-15,דירה בבית,3,17896
22,חיפה,רמת בן גוריון,אורן 5,70,2025,1544000,11192-245-10,דירה בבית,4,22057
23,חיפה,רמת בן גוריון,הפרחים 11,61.3,2025,550000,11192-270-58,דירה בבית,3,8972
25,חיפה,רמת בן גוריון,הפרחים 3,52,2025,1180000,11192-273-49,דירה בבית,3,22692
26,חיפה,רמת בן גוריון,הפרחים 11,61.3,2025,1080000,11192-270-16,דירה בבית,3,17618
27,חיפה,רמת בן גוריון,אורן 32,74.25,2025,1550000,11192-262-7,דירה בבית,3,20875
28,חיפה,רמת בן גוריון,אורן 44,102,2025,2400000,11192-107-4,דירה בבית,5,23529
29,חיפה,רמת בן גוריון,אורן 29,56.75,2025,1150000,11192-316-15,דירה בבית,3,20264
30,חיפה,רמת בן גוריון,הפרחים 3,54,2024,1130000,11192-273-26,דירה בבית,3,20926
31,חיפה,רמת בן גוריון,שקמה 23,115.9,2024,1430000,11192-337-1,דירה בבית,4,12338
32,חיפה,רמת בן גוריון,אורן 23,88.76,2024,1210000,11192-345-14,דירה בבית,3,13632
33,חיפה,רמת בן גוריון,הצוללת דקר 4,134.17,2024,2330000,11192-367-7,דירה בבית,5,17366
34,חיפה,רמת בן גוריון,הצוללת דקר 12,90.5,2024,1550000,11192-370-16,דירה בבית,3,17127
35,חיפה,רמת בן גוריון,הפרחים 1,52,2024,1075000,11192-274-1,דירה בבית,3,20673
36,חיפה,רמת בן גוריון,הפרחים 3,52,2024,1150000,11192-273-61,דירה בבית,3,22115
37,חיפה,רמת בן גוריון,אורן 29,59.25,2024,1080000,11192-316-2,דירה בבית,3,18228
38,חיפה,רמת בן גוריון,הנטקה 17,226,2024,866000,10782-69-14,דירה בבית,5,3832
39,חיפה,רמת בן גוריון,אורן 35,58.95,2024,1230000,11192-319-76,דירה בבית,3,20865
40,חיפה,רמת בן גוריון,מרטין בובר 2,118,2024,2355000,11192-187-5,דירה בבית,5,19958
41,חיפה,רמת בן גוריון,הנטקה 39,49.17,2024,1050000,11192-267-18,דירה בבית,2,21354
42,חיפה,רמת בן גוריון,אורן 46,91.9,2024,1950000,11192-108-5,דירה בבית,4,21219
43,חיפה,רמת בן גוריון,הפרחים 3,52,2024,1170000,11192-273-13,דירה בבית,3,22500
45,חיפה,רמת בן גוריון,אורן 31,59.25,2024,1235000,11192-317-75,דירה בבית,3,20844
46,חיפה,רמת בן גוריון,זלמן שזר 2,121.94,2024,3030000,11192-168-1,דירה בבית,5,24848
47,חיפה,רמת בן גוריון,אורן 23,106.92,2024,1520000,11192-345-89,דירה בבית,4,14216
48,חיפה,רמת בן גוריון,צבר 9,77,2024,1530000,11192-246-1,דירה בבית,4,19870
49,חיפה,רמת בן גוריון,אורן 48,125.3,2024,1815000,11192-109-6,דירה בבית,5,14485
50,חיפה,רמת בן גוריון,אורן 32,88.4,2024,1520000,11192-262-12,דירה בבית,4,17195
51,חיפה,רמת בן גוריון,הפרחים 5,52,2024,1000000,11192-288-7,דירה בבית,3,19231
52,חיפה,רמת בן גוריון,הנטקה 41,83.28,2024,1550000,11192-268-7,דירה בבית,4,18612
53,חיפה,רמת בן גוריון,אורן 31,56.75,2024,1220000,11192-317-43,דירה בבית,3,21498
54,חיפה,רמת בן גוריון,אורן 23,88.76,2024,1550000,11192-345-109,דירה בבית,3,17463
55,חיפה,רמת בן גוריון,זלמן שזר 16,93.5,2024,2375000,11192-161-2,דירה בבית,4,25401
56,חיפה,רמת בן גוריון,אורן 31,59.25,2024,1055000,11192-317-81,דירה בבית,3,17806
