מספר סידורי,שם העיר,שם השכונה,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
7,נס ציונה,גבעת התור,ארזים 16,178.3,2022,2125000,3638-144-2,דירה בבית,6,11918
8,נס ציונה,גבעת התור,שקמים 3,170,2022,897000,3638-129-2,דירה בבית,6,5276
9,נס ציונה,גבעת התור,הדס 4,162.35,2022,2275000,3638-58-1,דירה בבית,6,14013
18,נס ציונה,גבעת התור,ערבה 2,162.35,2021,2025000,3638-69-1,דירה בבית,6,12473
19,נס ציונה,גבעת התור,ארזים 5,128.1,2021,3100000,3638-173-4,דירה בבית,5,24200
20,נס ציונה,גבעת התור,שיזף 1,131.65,2020,3010000,3638-76-4,דירה בבית,5,22864
21,נס ציונה,גבעת התור,דולב 4,155,2020,3750000,3638-62-2,דירה בבית,6,24194
22,נס ציונה,גבעת התור,שקמים 16,184.85,2020,4150000,3638-126-2,דירה בבית,6,22451
23,נס ציונה,גבעת התור,ארזים 9,128.15,2020,3040000,3638-173-16,דירה בבית,5,23722
25,נס ציונה,גבעת התור,ארזים 15,150.2,2019,3200000,3638-175-3,דירה בבית,6,21305
26,נס ציונה,גבעת התור,ברושים 3,181,2019,4140000,3638-93-1,דירה בבית,6,22873
27,נס ציונה,גבעת התור,ארזים 17,129.3,2019,2830000,3638-175-12,דירה בבית,5,21887
28,נס ציונה,גבעת התור,שקמים 12,184.85,2019,4300000,3638-124-2,דירה בבית,5,23262
29,נס ציונה,גבעת התור,חרוב 4,154.8,2018,3380000,3638-74-2,קוטג' דו משפחתי,6,21835
30,נס ציונה,גבעת התור,החיטה 1,129.9,2018,2725000,3638-171-6,דירה בבית,5,20978
31,נס ציונה,גבעת התור,האתרוג 4,154.8,2017,3160000,3638-66-2,דירה בבית,6,20413
32,נס ציונה,גבעת התור,שיזף 1,156,2017,3200000,3638-76-1,דירה בבית,5,20513
33,נס ציונה,גבעת התור,ארזים 5,128.1,2015,2300000,3638-173-5,דירה בבית,5,17955
34,נס ציונה,גבעת התור,ארזים 13,129.2,2015,2180000,3638-174-11,דירה בבית,5,16873
35,נס ציונה,גבעת התור,דולב 2,162.35,2015,2820000,3638-61-1,דירת גן,6,17370
36,נס ציונה,גבעת התור,האתרוג 4,115.05,2015,2150000,3638-66-3,דירה בבית,6,18688
37,נס ציונה,גבעת התור,אלון 1,179,2015,3250000,3638-109-1,קוטג' דו משפחתי,6,18156
