מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,הגורן 4,113,"2025","200000",6168-463-5,דירה בבית קומות,4,רביעית
2,פועלי הרכבת 13,94.45,"2025","4950000",6168-643-3,דירה בבית קומות,3.5,שניה
3,פועלי הרכבת 45,55.08,"2025","2275000",6168-384-11,דירה בבית קומות,2,שניה
4,המעלות 8,92,"2025","3000000",6166-509-44,דירה בבית קומות,3,חמישית
5,פועלי הרכבת 9,165,"2025","4100000",6168-440-10,דירה בבית קומות,5,שניה
6,סירקין 20,115,"2025","4000000",6168-881-42,דירה בבית קומות,4,תשע עשרה
7,סירקין 30,998,"2025","252000",6168-236-0,מחסנים,לא ידוע,לא ידוע
8,פועלי הרכבת 11,56.5,"2025","900000",6168-641-10,דירה בבית קומות,2.5,שניה
9,כצנלסון 141,63,"2025","2000000",6166-132-7,דירה בבית קומות,2,לא ידוע
10,סירקין 30,102,"2025","4600000",6168-236-4,דירת גן,4,ראשונה
11,דוד בן גוריון 158,61.5,"2025","2700000",6168-648-3,דירה בבית קומות,3,ראשונה
12,סירקין 25,46,"2025","2290000",6168-634-27,דירה בבית קומות,2,שניה
13,בן גוריון דוד 168,73.25,"2025","2750000",6168-608-1,דירה בבית קומות,3,ראשונה
14,סירקין 25,47,"2024","2100000",6168-634-39,דירה בבית קומות,2,שלישית
15,סירקין 21,88.45,"2024","3600000",6168-755-5,דירה בבית קומות,4,ראשונה
16,המעגל 17,96.71,"2024","4050000",6166-135-16,דירה בבית קומות,4,שלישית
17,השלבים 8,80.24,"2024","3050000",6168-352-9,דירה בבית קומות,4,שלישית
18,כצנלסון 127,62,"2024","1375000",6168-429-21,דירה בבית קומות,3.5,שניה
19,דוד בן גוריון 158,64.7,"2024","2505000",6168-648-2,דירה בבית קומות,3,ראשונה
20,סירקין 30,58.14,"2024","250000",6168-236-7,מחסנים,לא ידוע,שניה
21,המעגל 13,66.87,"2024","3525000",6168-343-10,דירה בבית קומות,3,קומה ‎2‏
