מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,מחיר למר
7,מרחביה 6,94,2024,2583000,6720-485-2,דירה בבית,5,27479
8,מרחביה 25,65,2024,2514000,6720-475-1,דירה בבית,4,38677
9,תל חי 5,263,2024,2950000,6720-300-4,דירה בבית,6,11217
11,עמק זבולון 19,274,2024,3875000,6720-939-1,קוטג' חד משפחתי,7,14142
15,ים המלח 30,304,2024,2622000,6720-157-2,קוטג' דו משפחתי,6,8625
16,ים המלח 47,307,2024,6100000,6720-137-1,קוטג' דו משפחתי,5,19870
18,ים המלח 31,147.7,2023,5850000,6720-141-8,דירה בבית,5,39607
23,הגפן 7,298,2023,7245000,6720-274-3,דירה בבית,7,24312
26,דביר 17,124,2023,1159000,6720-251-1,דירה בבית,5,9347
28,עמק יזרעאל 10,291,2023,877000,6720-218-3,דירת גן,6,3014
30,הרי יהודה 39,246,2023,1229000,6720-468-1,דירה בבית,6,4996
31,עמק יזרעאל 10,253,2023,1154000,6720-218-2,קוטג' חד משפחתי,6,4561
32,הרי יהודה 4,142,2023,1404000,6720-97-1,דירה בבית,6,9887
35,העמקים 40,268,2022,6200000,6720-206-3,קוטג' חד משפחתי,7,23134
36,הנגב 37,320,2022,6100000,6720-170-1,קוטג' דו משפחתי,1,19063
38,ים המלח 61,100,2022,550000,6720-132-1,דירה בבית,4,5500
40,0,44,2022,926000,6720-1125-1,דירה בבית,2,21045
41,הגפן 3,406,2022,1097000,6720-269-2,דירה בבית,7,2702
44,ים המלח 25,217.87,2022,5500000,6720-142-3,דירה בבית,6,25244
46,גבעון 30,235,2022,998000,6720-321-2,קוטג' דו משפחתי,5,4247
47,עמק יזרעאל 10,249,2022,97000,6720-218-1,קוטג' דו משפחתי,6,390
49,קישון 24,220,2022,1098000,6720-247-3,קוטג' חד משפחתי,8,4991
50,הר סיני 13,341,2021,8700000,6720-121-2,קוטג' דו משפחתי,8,25513
51,הרי יהודה 5,186.3,2021,4150000,6720-882-1,קוטג' דו משפחתי,6,22276
52,זאב 17,162.1,2021,5250000,6720-307-3,קוטג' חד משפחתי,6,32387
54,גבעון 5,326,2021,5200000,6720-1158-1,קוטג' חד משפחתי,6,15951
55,ים המלח 16,324,2021,4400000,6720-153-2,דירה בבית,7,13580
56,הר נבו 3,375,2021,6000000,6720-187-7,דירה בבית,8,16000
58,גבעון 16,374,2021,1005000,6720-325-3,קוטג' דו משפחתי,7,2687
61,הר סיני 5,162,2021,700000,6720-123-1,דירה בבית,6,4321
62,בארי 29,196.8,2021,5900000,6720-1103-2,קוטג' דו משפחתי,6,29980
64,יודפת 12,271,2021,3500000,6720-226-3,קוטג' דו משפחתי,7,12915
66,הר סיני 17,191.8,2021,5350000,6720-120-5,קוטג' חד משפחתי,7,27894
67,הר סיני 6,160,2021,4000000,6720-177-3,קוטג' חד משפחתי,7,25000
68,הדקל 30,133,2021,4180000,6720-521-1,דירה בבית,5,31429
69,עמק יזרעאל 17,290,2021,455000,6720-256-4,דירה בבית,6,1569
72,0,70,2020,2050000,6720-331-1,קוטג' חד משפחתי,3,29286
75,הדקל 16,230,2020,4000000,6720-1126-1,קוטג' חד משפחתי,6,17391
80,הנחל 11,172.91,2019,4228000,6720-933-1,דירה בבית,5,24452
81,כינרת 6,211.4,2019,4400000,6720-166-1,קוטג' חד משפחתי,7,20814
82,ים המלח 6,179.1,2019,3850000,6720-151-1,קוטג' חד משפחתי,5,21496
83,גבעון 8,295,2019,5650000,6720-327-3,קוטג' דו משפחתי,7,19153
84,עמק יזרעאל 13,221,2019,4349000,6720-257-2,קוטג' דו משפחתי,8,19679
85,0,118,2019,650000,6720-308-1,דירה בבית,4,5508
86,דביר 4,189,2019,3200000,6720-223-4,קוטג' דו משפחתי,5,16931
88,עמק יזרעאל 9,197,2018,4260000,6720-258-1,דירה בבית,7,21624
92,עמק זבולון 27,80,2018,2700000,6720-116-4,דירה בבית,3,33750
95,זאב 15,210,2018,5650000,6720-944-1,דירה בבית,1,26905
97,הנגב 27,206,2017,1693000,6720-173-4,דירה בבית,5,8218
98,0,241,2017,3575000,6720-331-2,דירה בבית,6,14834
100,עמק יזרעאל 9,300,2017,6850000,6720-258-3,קוטג' דו משפחתי,8,22833
101,הרי יהודה 7,225.64,2017,3000000,6720-883-2,קוטג' דו משפחתי,5,13296
102,ים המלח 33,266,2017,3000000,6720-140-2,דירה בבית,5,11278
103,דגניה 14,228.92,2017,4900000,6720-503-2,קוטג' דו משפחתי,5,21405
106,הדקל 12,201.3,2017,2165000,6720-1010-1,קוטג' דו משפחתי,6,10755
108,הרי יהודה 5,183.7,2017,1625000,6720-884-1,דירה בבית,7,8846
114,הגליל 22,200.89,2016,3599000,6720-875-1,דירה בבית,6,17915
115,הדקל 22,34.8,2016,75000,6720-518-3,דירה בבית,2,2155
116,הדקל 24,34.8,2016,800000,6720-519-4,דירה בבית,3,22989
117,מרחביה 21,244,2016,4090000,6720-476-1,קוטג' דו משפחתי,6,16762
118,מרחביה 17,147.8,2016,2174000,6720-477-1,קוטג' חד משפחתי,5,14709
119,הרי יהודה 6,157,2016,2700000,6720-98-3,קוטג' דו משפחתי,6,17197
120,מרחביה 10,120,2016,1400000,6720-486-2,קוטג' חד משפחתי,4,11667
121,הלבונה 2,220,2016,4264000,6720-243-2,קוטג' חד משפחתי,7,19382
122,זאב 13,180,2015,4300000,6720-943-1,קוטג' דו משפחתי,5,23889
123,העמקים 72,200,2015,2650000,6720-214-2,קוטג' חד משפחתי,5,13250
124,הנחל 13,223,2015,3190000,6720-932-1,קוטג' דו משפחתי,6,14305
125,הגפן 5,250,2015,4500000,6720-269-1,קוטג' חד משפחתי,6,18000
