מספר סידורי,כתובת,שטח במר,תאריך העסקה,מחיר העסקה,גוש,סוג נכס,חדרים,קומה
1,יצחק בן צבי 5,39.99,"2025","850000",11035-3-11,דירה בבית קומות,3,שלישית
2,לילינבלום 17,54.25,"2025","860000",11035-125-6,דירה בבית קומות,3,שניה
3,0,132.28,"2025","2060000",11035-69-7,דירה בבית קומות,5,קומה ‎3‏
4,גיבורי הקריה 19,88.32,"2025","1500000",11035-55-1,דירה בבית קומות,4,ראשונה
5,משה שרת 39,65,"2025","2335000",11037-42-2,דירה בבית קומות,2,לא ידוע
6,יצחק בן צבי 68,62.4,"2025","1160000",11037-120-5,דירה בבית קומות,3,שלישית
7,שטיינברג 25,80,"2025","900000",11035-149-15,דירה בבית קומות,4,רביעית
8,משה שרת 47,195,"2025","3050000",11037-50-1,דירה בבית קומות,5,לא ידוע
9,שטיינברג 19,61,"2025","865000",11035-152-13,דירה בבית קומות,3,שלישית
10,גיבורי הקריה 19,68.4,"2025","1200000",11035-55-11,דירה בבית קומות,3,שלישית
11,גיבורי הקריה 13,38.7,"2025","860000",11035-58-8,דירה בבית קומות,3,שניה
12,גיבורי הקריה 11,38.7,"2025","850000",11035-59-11,דירה בבית קומות,3,שלישית
13,0,107,"2025","1790000",11035-61-2,דירה בבית קומות,4,לא ידוע
14,לילינבלום 67,105,"2025","2200000",11039-35-4,דירה בבית קומות,4,לא ידוע
15,0,2002,"2025","746000",11034-38-1,ללא תיכנון,לא ידוע,לא ידוע
16,לילינבלום 17,54.25,"2025","880000",11035-125-16,דירה בבית קומות,3,רביעית
"17","יל"ג 24","36.9","20/02/2025","960000","11038-20-4","דירה בבית קומות","2","ראשונה"
"18","יל"ג 24","41","05/02/2025","740000","11038-20-12","דירה בבית קומות","2","שניה"
19,שטיינברג 21,61,"2025","1000000",11035-152-8,דירה בבית קומות,3,רביעית
20,שפרינצק 61,218,"2025","4990000",11037-68-4,דירה בבית קומות,6,לא ידוע
21,יצחק בן צבי 94,50.5,"2025","2155000",11043-37-1,דירה בבית קומות,3,קרקע
22,זלמן שניאור 17,174,"2024","2525000",11038-28-1,קוטג' דו משפחתי,5,ראשונה
23,לילינבלום 9,100,"2024","1750000",11019-27-10,דירה בבית קומות,4,חמישית
24,לילינבלום 17,54.25,"2024","860000",11035-125-13,דירה בבית קומות,3,רביעית
25,0,998,"2024","3470000",11035-109-1,ללא תיכנון,לא ידוע,לא ידוע
26,שטיינברג 30,64.5,"2024","1920000",11035-96-2,דירה בבית קומות,2.5,קרקע
27,לילינבלום 17,54.25,"2024","960000",11035-125-7,דירה בבית קומות,3,שניה
28,זבולון 87,61.8,"2024","268000",11035-139-10,דירה בבית קומות,4,שניה
29,יצחק בן צבי 66,984,"2024","4070000",11037-99-1,קרקע למגורים,לא ידוע,לא ידוע
30,שטיינברג 28,323,"2024","2570000",11035-95-2,קוטג' חד משפחתי,5,לא ידוע
"31","יל"ג 18","40.1","06/09/2024","835000","11038-17-10","דירה בבית קומות","3","שלישית"
32,צפת 18,183,"2024","2700000",11044-117-47,דירה בבית קומות,6,שלישית
33,0,1016,"2024","4200000",11037-20-3,קרקע למגורים,לא ידוע,לא ידוע
34,לילינבלום 23,140.58,"2024","2115000",11035-128-8,דירה בבית קומות,5,שלישית
35,0,1000,"2024","3525000",11035-57-1,קרקע למגורים,לא ידוע,לא ידוע
36,הנרקיסים 7,170,"2024","1400000",11033-14-1,קוטג' חד משפחתי,5,לא ידוע
37,צפת 18,162,"2024","2799000",11044-117-46,דירה בבית קומות,5,שלישית
"38","יל"ג 19","40.1","29/07/2024","625000","11035-112-5","דירה בבית קומות","3","שניה"
39,יצחק בן צבי 61,63.6,"2024","1040000",11039-39-12,דירה בבית קומות,3,שלישית
40,טשרניחובסקי 21,119,"2024","2350000",11039-16-2,קוטג' חד משפחתי,5,ראשונה
41,שטיינברג 31,123,"2024","1630000",11035-146-14,דירה בבית קומות,4.5,חמישית
42,גיבורי הקריה 13,38.7,"2024","795000",11035-58-10,דירה בבית קומות,3,שלישית
"43","יל"ג 22","41","17/06/2024","885000","11038-19-8","דירה בבית קומות","2","שניה"
44,משה שרת 83,230,"2024","3400000",11043-26-2,דירה בבית קומות,6,ראשונה
45,דוד רזיאל 6,225,"2024","4460000",11037-59-3,קוטג' חד משפחתי,6,ראשונה
46,יעקב כהן 2,244,"2024","4515000",11038-86-2,קוטג' דו משפחתי,5,ראשונה
"47","יל"ג 1","480","24/04/2024","3930000","11035-103-4","קוטג' חד משפחתי","6","ראשונה"
48,לילינבלום 23,135.46,"2024","2190000",11035-128-3,דירה בבית קומות,5,קרקע וראשונה
49,יצחק בן צבי 68,62.4,"2024","970000",11037-120-3,דירה בבית קומות,3,שניה
50,0,143.93,"2024","2100000",11035-126-29,דירה בבית קומות,5,שביעית
51,שפרינצק 48,230,"2024","4300000",11036-96-4,קוטג' חד משפחתי,6,ראשונה
52,0,1001,"2024","215000",11020-2-1,קרקע למגורים,לא ידוע,לא ידוע
53,0,1000,"2024","215000",11020-3-1,קרקע למגורים,לא ידוע,לא ידוע
54,0,1002,"2024","215000",11020-4-1,קרקע למגורים,לא ידוע,לא ידוע
55,טשרניחובסקי 12,138,"2024","2980000",11039-44-1,דירה בבית קומות,5,ראשונה
56,יצחק בן צבי 10,119.95,"2024","2100000",11034-47-1,דירה בבית קומות,5,מרתף קרקע
57,0,998,"2024","2880000",11041-33-1,קרקע למגורים,לא ידוע,לא ידוע
58,צפת 12,138,"2024","1735000",11044-115-64,דירה בבית קומות,5,שניה
59,זבולון 87,61.8,"2024","860000",11035-139-11,דירה בבית קומות,4,שלישית
60,מירון 1,178,"2024","3675000",11039-60-2,דירה בבית קומות,5,ראשונה
61,יצחק בן צבי 68,62.4,"2024","830000",11037-120-10,דירה בבית קומות,3,שניה
62,קיבוץ גלויות 7,29.42,"2024","660000",11035-20-7,דירה בבית קומות,2,שניה
